cart_item_id,cart_id,product_id,quantity,unit_price,item_status,added_at,updated_at,total_price
65332,22603,385,1,1529.33,Converted,2025-07-13T04:34:40Z,2025-07-13T05:32:51Z,1529.33
65333,22603,4233,4,21.55,Converted,2025-07-13T04:54:18Z,2025-07-13T05:28:13Z,86.2
65334,22604,224,2,209.09,Abandoned,2024-09-23T18:25:43Z,2024-09-23T18:39:57Z,418.18
65335,22604,2442,1,146.05,Abandoned,2024-09-23T18:08:25Z,2024-09-23T18:22:47Z,146.05
65336,22604,3115,4,876.95,Abandoned,2024-09-23T18:20:15Z,2024-09-23T18:41:22Z,3507.8
65337,22604,48,5,170.33,Abandoned,2024-09-23T18:40:34Z,2024-09-23T18:44:25Z,851.6500000000001
65338,22605,318,1,477.03,Abandoned,2022-06-14T04:38:03Z,2022-06-14T04:39:35Z,477.03
65339,22605,230,2,25.97,Abandoned,2022-06-14T03:32:30Z,2022-06-14T03:35:56Z,51.94
65340,22605,3738,5,206.31,Abandoned,2022-06-14T04:35:14Z,2022-06-14T04:51:51Z,1031.55
65341,22605,4322,2,95.45,Abandoned,2022-06-14T02:10:42Z,2022-06-14T02:46:49Z,190.9
65342,22606,1844,3,61.97,Converted,2023-03-24T16:11:47Z,2023-03-24T16:37:35Z,185.91
65343,22607,2436,7,19.26,Abandoned,2025-07-05T15:03:03Z,2025-07-05T15:08:43Z,134.82000000000002
65344,22607,366,4,49.35,Abandoned,2025-07-05T15:21:02Z,2025-07-05T15:24:49Z,197.4
65345,22608,4240,2,502.61,Converted,2025-03-26T08:47:15Z,2025-03-26T09:25:38Z,1005.22
65346,22608,2557,8,94.55,Converted,2025-03-26T08:46:17Z,2025-03-26T09:16:11Z,756.4
65347,22609,1128,2,403.7,Abandoned,2025-03-26T08:24:37Z,2025-03-26T08:24:37Z,807.4
65348,22609,1890,1,10.45,Abandoned,2025-03-26T08:24:37Z,2025-03-26T08:24:37Z,10.45
65349,22610,405,5,1187.92,Converted,2024-03-06T20:41:07Z,2024-03-06T20:41:28Z,5939.6
65350,22610,53,3,613.67,Converted,2024-03-06T20:54:40Z,2024-03-06T20:55:33Z,1841.0099999999998
65351,22610,1640,1,65.93,Converted,2024-03-06T20:56:28Z,2024-03-06T20:58:26Z,65.93
65352,22610,1464,2,1318.43,Converted,2024-03-06T20:00:51Z,2024-03-06T20:50:47Z,2636.86
65353,22610,104,2,562.88,Converted,2024-03-06T20:57:54Z,2024-03-06T21:00:02Z,1125.76
65354,22611,4077,4,111.39,Converted,2024-03-06T19:45:35Z,2024-03-06T20:31:25Z,445.56
65355,22611,2471,2,119.18,Converted,2024-03-06T20:04:36Z,2024-03-06T20:30:47Z,238.36
65356,22611,895,1,310.44,Converted,2024-03-06T20:55:23Z,2024-03-06T21:08:48Z,310.44
65357,22612,3513,2,220.81,Converted,2024-03-06T20:07:41Z,2024-03-06T23:15:17Z,441.62
65358,22612,4300,7,68.84,Converted,2024-03-06T22:54:32Z,2024-03-06T22:56:22Z,481.88
65359,22612,3111,7,622.6,Converted,2024-03-06T21:34:05Z,2024-03-06T23:08:12Z,4358.2
65360,22613,423,3,136.45,Active,2021-05-30T05:17:00Z,2021-05-30T06:13:23Z,409.34999999999997
65361,22614,1859,4,652.64,Abandoned,2025-07-17T21:23:28Z,2025-07-17T21:29:21Z,2610.56
65362,22614,4028,7,197.02,Abandoned,2025-07-17T20:58:06Z,2025-07-17T21:13:15Z,1379.14
65363,22614,2445,3,257.11,Abandoned,2025-07-17T20:56:36Z,2025-07-17T21:08:18Z,771.33
65364,22614,87,1,135.55,Active,2025-07-17T21:27:00Z,2025-07-17T21:30:17Z,135.55
65365,22615,691,1,316.0,Abandoned,2025-05-28T00:58:07Z,2025-05-28T00:58:07Z,316.0
65366,22615,1764,2,141.69,Abandoned,2025-05-28T00:58:07Z,2025-05-28T00:58:07Z,283.38
65367,22615,3068,1,70.81,Abandoned,2025-05-28T00:58:07Z,2025-05-28T00:58:07Z,70.81
65368,22615,4478,1,2.63,Abandoned,2025-05-28T00:58:07Z,2025-05-28T00:58:07Z,2.63
65369,22616,3064,2,134.52,Abandoned,2025-03-20T12:06:53Z,2025-03-20T12:22:46Z,269.04
65370,22616,1833,4,95.06,Abandoned,2025-03-20T11:35:17Z,2025-03-20T12:07:19Z,380.24
65371,22616,691,1,316.0,Abandoned,2025-03-20T11:57:16Z,2025-03-20T12:23:47Z,316.0
65372,22617,2598,8,116.66,Abandoned,2025-10-05T22:08:24Z,2025-10-06T05:31:01Z,933.28
65373,22618,2011,1,213.76,Converted,2020-08-04T10:14:19Z,2020-08-17T17:12:35Z,213.76
65374,22618,3575,2,1104.18,Converted,2020-08-06T15:55:18Z,2020-08-19T10:39:31Z,2208.36
65375,22618,3087,2,214.73,Converted,2020-08-15T10:12:25Z,2020-08-16T16:42:25Z,429.46
65376,22618,2043,1,608.64,Converted,2020-08-04T13:09:45Z,2020-08-05T02:38:03Z,608.64
65377,22619,2757,1,59.29,Converted,2025-12-07T11:15:28Z,2025-12-07T11:26:08Z,59.29
65378,22619,2481,7,169.5,Converted,2025-12-07T12:14:42Z,2025-12-07T12:40:12Z,1186.5
65379,22619,3888,1,178.71,Converted,2025-12-07T11:43:41Z,2025-12-07T12:12:59Z,178.71
65380,22619,1284,2,40.33,Converted,2025-12-07T12:20:26Z,2025-12-07T12:36:06Z,80.66
65381,22619,1098,3,67.52,Converted,2025-12-07T11:30:51Z,2025-12-07T12:25:02Z,202.56
65382,22619,537,1,68.13,Converted,2025-12-07T11:25:46Z,2025-12-07T12:23:04Z,68.13
65383,22619,4688,4,203.68,Converted,2025-12-07T11:14:04Z,2025-12-07T12:03:06Z,814.72
65384,22619,253,2,169.84,Converted,2025-12-07T12:18:55Z,2025-12-07T12:43:09Z,339.68
65385,22620,4119,3,97.1,Abandoned,2025-10-27T03:17:48Z,2025-10-27T03:17:48Z,291.29999999999995
65386,22621,4512,1,159.75,Converted,2020-07-23T05:52:01Z,2020-07-23T06:15:29Z,159.75
65387,22621,2553,6,194.37,Converted,2020-07-23T05:37:12Z,2020-07-23T05:57:43Z,1166.22
65388,22621,3318,3,238.0,Converted,2020-07-23T06:27:59Z,2020-07-23T06:31:41Z,714.0
65389,22621,3647,3,389.38,Converted,2020-07-23T05:46:12Z,2020-07-23T06:10:44Z,1168.1399999999999
65390,22621,4594,1,347.5,Converted,2020-07-23T06:08:59Z,2020-07-23T06:32:03Z,347.5
65391,22622,4256,2,555.27,Converted,2023-10-15T15:23:09Z,2023-10-15T15:48:11Z,1110.54
65392,22622,3583,1,925.07,Converted,2023-10-15T15:46:36Z,2023-10-15T15:50:16Z,925.07
65393,22622,1622,9,31.43,Converted,2023-10-15T15:19:06Z,2023-10-15T15:25:41Z,282.87
65394,22622,1405,1,53.41,Converted,2023-10-15T14:22:59Z,2023-10-15T15:02:05Z,53.41
65395,22622,3393,7,67.09,Converted,2023-10-15T14:26:44Z,2023-10-15T14:49:12Z,469.63
65396,22623,4537,1,152.96,Abandoned,2024-01-12T09:18:51Z,2024-01-12T09:33:18Z,152.96
65397,22624,803,3,293.06,Converted,2021-06-20T18:02:39Z,2021-06-20T18:41:17Z,879.1800000000001
65398,22624,4162,10,349.88,Converted,2021-06-20T17:38:02Z,2021-06-20T19:00:36Z,3498.8
65399,22624,2477,1,397.15,Converted,2021-06-20T16:03:15Z,2021-06-20T17:05:04Z,397.15
65400,22624,4545,3,528.73,Converted,2021-06-20T18:58:53Z,2021-06-20T19:02:18Z,1586.19
65401,22625,1503,2,914.49,Abandoned,2024-01-13T04:22:47Z,2024-01-13T17:14:08Z,1828.98
65402,22625,1871,1,295.64,Abandoned,2024-01-12T19:44:41Z,2024-01-14T01:07:32Z,295.64
65403,22626,327,5,203.77,Converted,2019-10-08T16:58:03Z,2019-10-08T16:58:03Z,1018.85
65404,22626,1957,3,944.91,Converted,2019-10-08T16:58:03Z,2019-10-08T16:58:03Z,2834.73
65405,22627,4769,3,211.33,Abandoned,2025-06-22T00:49:14Z,2025-06-22T00:49:57Z,633.99
65406,22627,1074,1,387.53,Abandoned,2025-06-22T00:30:45Z,2025-06-22T00:41:17Z,387.53
65407,22628,3616,5,1038.69,Abandoned,2025-10-09T01:42:31Z,2025-10-09T01:54:00Z,5193.450000000001
65408,22628,4758,4,169.12,Abandoned,2025-10-09T01:40:37Z,2025-10-09T01:51:05Z,676.48
65409,22628,445,4,175.81,Abandoned,2025-10-09T01:14:22Z,2025-10-09T01:22:14Z,703.24
65410,22629,3753,7,549.51,Abandoned,2017-01-22T02:36:48Z,2017-01-22T02:39:07Z,3846.5699999999997
65411,22630,4185,2,154.44,Abandoned,2025-10-09T00:59:42Z,2025-10-09T00:59:42Z,308.88
65412,22631,2752,1,27.1,Converted,2017-01-22T02:04:32Z,2017-01-22T02:04:32Z,27.1
65413,22631,3455,1,68.17,Converted,2017-01-22T02:04:32Z,2017-01-22T02:04:32Z,68.17
65414,22631,3616,1,1038.69,Converted,2017-01-22T02:04:32Z,2017-01-22T02:04:32Z,1038.69
65415,22631,4409,5,350.14,Converted,2017-01-22T02:04:32Z,2017-01-22T02:04:32Z,1750.6999999999998
65416,22632,4767,6,174.65,Active,2024-08-02T06:55:14Z,2024-08-02T07:25:17Z,1047.9
65417,22633,4041,1,726.78,Abandoned,2023-03-09T22:01:40Z,2023-03-09T22:03:57Z,726.78
65418,22633,4970,1,211.75,Abandoned,2023-03-09T21:09:25Z,2023-03-09T21:40:43Z,211.75
65419,22633,4570,3,1624.87,Abandoned,2023-03-09T21:01:13Z,2023-03-09T21:07:46Z,4874.61
65420,22633,3621,2,715.03,Abandoned,2023-03-09T21:49:39Z,2023-03-09T21:53:24Z,1430.06
65421,22633,4475,5,106.5,Abandoned,2023-03-09T21:31:41Z,2023-03-09T21:58:38Z,532.5
65422,22633,3198,5,133.69,Abandoned,2023-03-09T20:08:31Z,2023-03-09T20:14:06Z,668.45
65423,22634,409,3,338.81,Converted,2024-08-02T04:37:27Z,2024-08-02T04:37:27Z,1016.4300000000001
65424,22634,3424,1,448.99,Converted,2024-08-02T04:37:27Z,2024-08-02T04:37:27Z,448.99
65425,22634,794,3,193.5,Converted,2024-08-02T04:37:27Z,2024-08-02T04:37:27Z,580.5
65426,22634,2839,4,236.16,Converted,2024-08-02T04:37:27Z,2024-08-02T04:37:27Z,944.64
65427,22635,572,3,202.35,Abandoned,2023-03-09T20:04:28Z,2023-03-09T20:04:28Z,607.05
65428,22635,4283,1,345.87,Abandoned,2023-03-09T20:04:28Z,2023-03-09T20:04:28Z,345.87
65429,22636,4411,1,12.63,Converted,2024-08-02T05:06:06Z,2024-08-02T07:12:40Z,12.63
65430,22636,1791,3,66.91,Converted,2024-08-02T05:35:50Z,2024-08-02T06:59:35Z,200.73
65431,22636,356,2,835.14,Converted,2024-08-02T05:09:34Z,2024-08-02T07:12:11Z,1670.28
65432,22636,1880,3,741.13,Converted,2024-08-02T05:23:02Z,2024-08-02T06:02:13Z,2223.39
65433,22636,392,5,322.76,Converted,2024-08-02T04:51:43Z,2024-08-02T06:30:59Z,1613.8
65434,22637,435,2,120.67,Abandoned,2023-12-02T15:56:22Z,2023-12-02T15:56:22Z,241.34
65435,22637,4567,4,6.35,Abandoned,2023-12-02T15:56:22Z,2023-12-02T15:56:22Z,25.4
65436,22638,182,1,145.5,Active,2025-08-08T00:14:24Z,2025-08-08T00:14:24Z,145.5
65437,22638,3673,2,200.56,Abandoned,2025-08-08T00:14:24Z,2025-08-08T00:14:24Z,401.12
65438,22638,2220,1,1189.33,Abandoned,2025-08-08T00:14:24Z,2025-08-08T00:14:24Z,1189.33
65439,22639,1380,1,511.59,Converted,2025-06-04T05:26:25Z,2025-06-04T05:28:46Z,511.59
65440,22639,522,4,106.26,Converted,2025-06-04T04:19:09Z,2025-06-04T04:30:05Z,425.04
65441,22639,4629,3,1568.66,Converted,2025-06-04T05:25:01Z,2025-06-04T05:32:47Z,4705.9800000000005
65442,22639,3771,4,1528.66,Converted,2025-06-04T05:52:40Z,2025-06-04T06:03:47Z,6114.64
65443,22639,3159,2,657.92,Converted,2025-06-04T04:54:26Z,2025-06-04T04:55:39Z,1315.84
65444,22640,1655,1,295.21,Converted,2025-02-14T00:14:09Z,2025-02-14T00:18:40Z,295.21
65445,22640,2844,2,41.58,Converted,2025-02-14T00:01:17Z,2025-02-14T00:39:25Z,83.16
65446,22640,3383,5,889.83,Converted,2025-02-14T00:14:09Z,2025-02-14T00:25:28Z,4449.150000000001
65447,22640,1545,6,160.91,Converted,2025-02-14T00:34:03Z,2025-02-14T00:35:22Z,965.46
65448,22640,945,2,46.82,Converted,2025-02-13T23:47:58Z,2025-02-14T00:21:31Z,93.64
65449,22640,1899,6,553.37,Converted,2025-02-14T00:06:13Z,2025-02-14T00:15:10Z,3320.2200000000003
65450,22640,2629,1,149.42,Converted,2025-02-14T00:12:16Z,2025-02-14T00:17:02Z,149.42
65451,22640,792,3,390.77,Converted,2025-02-13T23:43:19Z,2025-02-14T00:23:59Z,1172.31
65452,22641,987,2,473.98,Abandoned,2025-04-20T19:10:55Z,2025-04-20T19:11:10Z,947.96
65453,22641,1018,5,152.38,Abandoned,2025-04-20T19:00:11Z,2025-04-20T19:15:58Z,761.9
65454,22641,4992,5,123.18,Abandoned,2025-04-20T18:28:03Z,2025-04-20T18:40:08Z,615.9000000000001
65455,22642,401,7,48.07,Abandoned,2024-09-08T14:22:00Z,2024-09-08T14:22:00Z,336.49
65456,22642,4750,5,18.95,Abandoned,2024-09-08T14:22:00Z,2024-09-08T14:22:00Z,94.75
65457,22642,2153,2,324.29,Abandoned,2024-09-08T14:22:00Z,2024-09-08T14:22:00Z,648.58
65458,22643,3909,1,262.9,Converted,2022-08-28T21:16:08Z,2022-08-28T21:16:08Z,262.9
65459,22643,588,4,91.34,Converted,2022-08-28T21:16:08Z,2022-08-28T21:16:08Z,365.36
65460,22643,3761,1,50.96,Converted,2022-08-28T21:16:08Z,2022-08-28T21:16:08Z,50.96
65461,22644,3889,1,58.97,Converted,2024-11-07T17:45:12Z,2024-11-07T17:46:04Z,58.97
65462,22644,3068,5,70.81,Converted,2024-11-07T17:45:06Z,2024-11-07T17:54:04Z,354.05
65463,22644,4118,1,436.85,Converted,2024-11-07T17:45:01Z,2024-11-07T18:08:20Z,436.85
65464,22644,596,1,74.95,Converted,2024-11-07T18:05:26Z,2024-11-07T18:25:49Z,74.95
65465,22644,1876,3,100.62,Converted,2024-11-07T18:14:20Z,2024-11-07T18:22:30Z,301.86
65466,22645,1008,3,1241.22,Abandoned,2017-01-29T11:06:50Z,2017-01-29T11:49:17Z,3723.66
65467,22645,3565,2,17.17,Abandoned,2017-01-29T11:32:38Z,2017-01-29T11:39:17Z,34.34
65468,22646,1670,3,818.94,Deleted,2018-10-15T23:33:25Z,2018-10-15T23:35:10Z,2456.82
65469,22647,1722,5,116.16,Abandoned,2023-12-08T21:02:25Z,2023-12-08T21:02:25Z,580.8
65470,22647,800,1,136.5,Abandoned,2023-12-08T21:02:25Z,2023-12-08T21:02:25Z,136.5
65471,22648,350,4,25.39,Abandoned,2018-08-18T18:17:54Z,2018-08-18T18:17:54Z,101.56
65472,22649,4091,5,22.11,Converted,2025-11-07T19:50:21Z,2025-11-13T17:10:11Z,110.55
65473,22649,2630,3,211.6,Converted,2025-11-10T05:48:12Z,2025-11-15T14:53:43Z,634.8
65474,22649,2081,2,105.3,Converted,2025-11-07T19:00:06Z,2025-11-10T20:48:02Z,210.6
65475,22649,1313,2,173.26,Converted,2025-11-13T21:23:37Z,2025-11-17T11:59:46Z,346.52
65476,22650,4235,3,19.01,Converted,2025-11-04T17:06:24Z,2025-11-04T17:22:51Z,57.03
65477,22650,2854,2,542.12,Converted,2025-11-04T17:55:03Z,2025-11-04T19:47:06Z,1084.24
65478,22650,3372,10,1000.46,Converted,2025-11-04T18:22:30Z,2025-11-04T18:28:07Z,10004.6
65479,22651,367,2,665.0,Converted,2025-08-23T17:12:36Z,2025-08-23T17:35:32Z,1330.0
65480,22651,3450,6,201.16,Converted,2025-08-23T17:39:24Z,2025-08-23T17:58:52Z,1206.96
65481,22652,330,4,39.65,Abandoned,2021-03-25T22:32:26Z,2021-03-25T22:32:26Z,158.6
65482,22652,1888,6,80.81,Abandoned,2021-03-25T22:32:26Z,2021-03-25T22:32:26Z,484.86
65483,22652,4953,1,189.23,Abandoned,2021-03-25T22:32:26Z,2021-03-25T22:32:26Z,189.23
65484,22653,3755,4,576.99,Abandoned,2025-05-13T00:56:49Z,2025-05-13T01:15:49Z,2307.96
65485,22653,3749,1,104.66,Abandoned,2025-05-13T01:44:56Z,2025-05-13T01:51:40Z,104.66
65486,22653,797,1,110.56,Abandoned,2025-05-13T01:10:25Z,2025-05-13T01:46:07Z,110.56
65487,22653,4647,2,66.02,Abandoned,2025-05-13T01:43:00Z,2025-05-13T01:47:57Z,132.04
65488,22653,3304,2,488.18,Abandoned,2025-05-13T00:10:28Z,2025-05-13T01:07:03Z,976.36
65489,22653,3483,2,505.73,Active,2025-05-13T01:37:50Z,2025-05-13T01:49:46Z,1011.46
65490,22653,2035,5,1009.5,Abandoned,2025-05-13T01:10:45Z,2025-05-13T01:47:36Z,5047.5
65491,22653,2104,2,190.64,Abandoned,2025-05-13T00:58:44Z,2025-05-13T01:16:43Z,381.28
65492,22654,2286,4,230.09,Converted,2024-11-21T09:42:59Z,2024-11-21T10:03:05Z,920.36
65493,22655,3287,1,89.6,Active,2023-03-23T01:48:18Z,2023-03-23T01:48:18Z,89.6
65494,22656,2750,2,1063.62,Converted,2023-07-19T01:09:10Z,2023-07-19T01:13:20Z,2127.24
65495,22656,4135,2,170.09,Converted,2023-07-19T00:36:04Z,2023-07-19T00:46:30Z,340.18
65496,22657,2934,2,30.86,Abandoned,2021-08-04T21:22:38Z,2021-08-04T22:03:26Z,61.72
65497,22657,1227,1,104.32,Abandoned,2021-08-04T21:47:03Z,2021-08-04T21:50:26Z,104.32
65498,22657,4502,2,687.34,Abandoned,2021-08-04T21:26:06Z,2021-08-04T21:59:50Z,1374.68
65499,22657,3679,3,292.76,Abandoned,2021-08-04T21:57:07Z,2021-08-04T22:03:45Z,878.28
65500,22658,3894,3,744.05,Converted,2019-06-24T06:32:37Z,2019-06-24T06:45:38Z,2232.1499999999996
65501,22658,3952,4,16.93,Converted,2019-06-24T06:29:00Z,2019-06-24T06:53:07Z,67.72
65502,22658,826,1,87.66,Converted,2019-06-24T04:25:52Z,2019-06-24T05:18:21Z,87.66
65503,22658,2939,1,340.25,Converted,2019-06-24T04:09:20Z,2019-06-24T06:46:34Z,340.25
65504,22658,3425,2,1946.75,Converted,2019-06-24T06:36:19Z,2019-06-24T06:45:36Z,3893.5
65505,22659,2538,4,56.57,Converted,2022-07-09T09:32:39Z,2022-07-09T09:38:16Z,226.28
65506,22659,1379,3,451.25,Converted,2022-07-09T09:43:55Z,2022-07-09T09:52:09Z,1353.75
65507,22659,691,3,316.0,Converted,2022-07-09T08:28:17Z,2022-07-09T10:02:42Z,948.0
65508,22659,1955,1,326.82,Converted,2022-07-09T10:09:09Z,2022-07-09T10:10:13Z,326.82
65509,22659,1816,3,97.73,Converted,2022-07-09T09:02:34Z,2022-07-09T09:05:22Z,293.19
65510,22659,4041,8,726.78,Converted,2022-07-09T09:01:03Z,2022-07-09T09:23:46Z,5814.24
65511,22659,1587,2,59.95,Converted,2022-07-09T08:54:53Z,2022-07-09T09:31:31Z,119.9
65512,22660,901,2,148.3,Abandoned,2023-06-28T22:00:07Z,2023-06-28T22:21:45Z,296.6
65513,22661,2536,1,296.96,Converted,2020-09-02T05:09:42Z,2020-09-02T05:33:27Z,296.96
65514,22661,3101,3,752.48,Converted,2020-09-02T04:12:35Z,2020-09-02T04:43:48Z,2257.44
65515,22661,2863,1,608.75,Converted,2020-09-02T04:58:21Z,2020-09-02T05:35:35Z,608.75
65516,22661,4506,1,86.95,Converted,2020-09-02T04:54:29Z,2020-09-02T05:03:41Z,86.95
65517,22661,3662,3,164.63,Converted,2020-09-02T04:42:24Z,2020-09-02T05:58:19Z,493.89
65518,22661,768,3,291.76,Converted,2020-09-02T04:03:48Z,2020-09-02T05:05:43Z,875.28
65519,22662,4409,8,350.14,Converted,2018-08-24T18:34:03Z,2018-08-24T18:34:03Z,2801.12
65520,22663,3990,1,58.35,Active,2024-10-30T18:58:42Z,2024-10-30T18:58:42Z,58.35
65521,22664,4067,1,60.45,Abandoned,2021-03-31T16:03:55Z,2021-03-31T16:18:48Z,60.45
65522,22664,4516,2,55.36,Abandoned,2021-03-31T16:19:37Z,2021-03-31T16:22:59Z,110.72
65523,22664,256,3,116.92,Abandoned,2021-03-31T16:18:20Z,2021-03-31T16:27:19Z,350.76
65524,22664,3869,2,110.7,Abandoned,2021-03-31T16:04:38Z,2021-03-31T16:20:34Z,221.4
65525,22665,1975,2,523.62,Abandoned,2024-10-30T20:20:25Z,2024-10-30T20:20:39Z,1047.24
65526,22666,3535,5,87.74,Converted,2024-07-06T18:06:38Z,2024-07-06T18:22:50Z,438.7
65527,22666,1594,3,25.63,Converted,2024-07-06T18:38:09Z,2024-07-06T18:44:17Z,76.89
65528,22666,326,4,193.9,Converted,2024-07-06T18:30:34Z,2024-07-06T18:34:10Z,775.6
65529,22666,609,4,60.7,Converted,2024-07-06T18:38:36Z,2024-07-06T18:39:43Z,242.8
65530,22667,1697,3,582.42,Converted,2024-11-02T12:25:34Z,2024-11-02T12:25:34Z,1747.2599999999998
65531,22667,3714,1,644.82,Converted,2024-11-02T12:25:34Z,2024-11-02T12:25:34Z,644.82
65532,22668,1225,1,376.32,Abandoned,2023-07-05T05:53:49Z,2023-07-05T06:02:56Z,376.32
65533,22668,2211,1,381.3,Abandoned,2023-07-05T03:30:51Z,2023-07-05T05:36:49Z,381.3
65534,22668,1815,8,57.24,Active,2023-07-05T03:33:51Z,2023-07-05T05:35:00Z,457.92
65535,22669,2169,8,1811.76,Active,2025-09-17T02:15:07Z,2025-09-17T07:07:17Z,14494.08
65536,22669,4991,1,1016.67,Abandoned,2025-09-18T08:30:50Z,2025-09-18T19:38:53Z,1016.67
65537,22669,4669,1,72.1,Active,2025-09-18T16:51:43Z,2025-09-18T22:49:34Z,72.1
65538,22669,1100,1,103.09,Abandoned,2025-09-14T22:05:09Z,2025-09-15T05:16:26Z,103.09
65539,22669,2393,1,874.94,Abandoned,2025-09-15T11:44:51Z,2025-09-18T14:50:54Z,874.94
65540,22669,321,1,20.06,Abandoned,2025-09-15T05:15:42Z,2025-09-17T21:54:39Z,20.06
65541,22669,2160,3,34.15,Abandoned,2025-09-18T02:48:49Z,2025-09-18T09:42:55Z,102.44999999999999
65542,22669,4848,3,160.0,Abandoned,2025-09-18T01:14:46Z,2025-09-18T15:18:04Z,480.0
65543,22670,4542,2,37.03,Abandoned,2025-03-30T01:07:58Z,2025-03-30T01:26:56Z,74.06
65544,22670,1282,7,144.28,Abandoned,2025-03-30T00:27:05Z,2025-03-30T00:34:41Z,1009.96
65545,22671,946,1,144.18,Abandoned,2025-06-26T09:43:23Z,2025-06-26T11:07:42Z,144.18
65546,22672,3522,2,1889.12,Converted,2022-09-03T17:36:45Z,2022-09-03T18:21:00Z,3778.24
65547,22672,4696,2,774.71,Converted,2022-09-03T17:28:31Z,2022-09-03T17:38:21Z,1549.42
65548,22673,253,2,169.84,Abandoned,2022-09-03T18:12:40Z,2022-09-03T18:13:06Z,339.68
65549,22673,125,3,178.22,Abandoned,2022-09-03T17:06:07Z,2022-09-03T17:26:50Z,534.66
65550,22674,3230,4,397.51,Abandoned,2019-07-14T02:57:21Z,2019-07-14T02:57:21Z,1590.04
65551,22674,1970,1,316.57,Abandoned,2019-07-14T02:57:21Z,2019-07-14T02:57:21Z,316.57
65552,22674,2748,2,241.78,Abandoned,2019-07-14T02:57:21Z,2019-07-14T02:57:21Z,483.56
65553,22674,2506,1,755.69,Abandoned,2019-07-14T02:57:21Z,2019-07-14T02:57:21Z,755.69
65554,22674,1262,2,1414.5,Active,2019-07-14T02:57:21Z,2019-07-14T02:57:21Z,2829.0
65555,22675,1770,2,426.68,Abandoned,2019-11-12T21:33:14Z,2019-11-12T21:33:14Z,853.36
65556,22675,1472,3,429.43,Abandoned,2019-11-12T21:33:14Z,2019-11-12T21:33:14Z,1288.29
65557,22676,1567,1,62.6,Converted,2025-04-06T18:42:48Z,2025-04-06T18:42:48Z,62.6
65558,22676,217,2,147.79,Converted,2025-04-06T18:42:48Z,2025-04-06T18:42:48Z,295.58
65559,22676,419,2,157.47,Converted,2025-04-06T18:42:48Z,2025-04-06T18:42:48Z,314.94
65560,22676,869,2,164.39,Converted,2025-04-06T18:42:48Z,2025-04-06T18:42:48Z,328.78
65561,22677,4247,7,150.49,Converted,2024-01-28T05:30:22Z,2024-01-28T05:54:52Z,1053.43
65562,22677,4307,1,60.26,Converted,2024-01-28T05:41:00Z,2024-01-28T05:52:38Z,60.26
65563,22677,3289,2,254.98,Converted,2024-01-28T05:17:50Z,2024-01-28T05:43:29Z,509.96
65564,22678,3999,3,440.95,Active,2023-08-30T06:46:36Z,2023-08-30T06:57:09Z,1322.85
65565,22679,2385,1,27.71,Abandoned,2024-01-02T08:36:26Z,2024-01-02T08:42:59Z,27.71
65566,22679,882,2,136.41,Abandoned,2024-01-02T08:20:20Z,2024-01-02T08:28:46Z,272.82
65567,22679,2526,3,121.78,Abandoned,2024-01-02T07:48:35Z,2024-01-02T08:42:47Z,365.34000000000003
65568,22679,2998,3,197.87,Abandoned,2024-01-02T07:47:08Z,2024-01-02T08:09:23Z,593.61
65569,22679,4726,1,201.94,Abandoned,2024-01-02T08:05:43Z,2024-01-02T08:23:21Z,201.94
65570,22679,1562,5,94.97,Abandoned,2024-01-02T08:43:16Z,2024-01-02T08:44:01Z,474.85
65571,22679,2023,5,950.05,Active,2024-01-02T08:42:32Z,2024-01-02T08:44:43Z,4750.25
65572,22680,2726,4,87.7,Abandoned,2025-07-11T22:52:29Z,2025-07-11T22:52:29Z,350.8
65573,22680,4714,1,87.16,Abandoned,2025-07-11T22:52:29Z,2025-07-11T22:52:29Z,87.16
65574,22681,2119,2,497.7,Converted,2025-07-11T22:51:24Z,2025-07-11T22:51:24Z,995.4
65575,22681,4833,3,117.15,Converted,2025-07-11T22:51:24Z,2025-07-11T22:51:24Z,351.45000000000005
65576,22681,1257,4,1682.7,Converted,2025-07-11T22:51:24Z,2025-07-11T22:51:24Z,6730.8
65577,22681,798,6,86.78,Converted,2025-07-11T22:51:24Z,2025-07-11T22:51:24Z,520.6800000000001
65578,22681,1600,1,33.18,Converted,2025-07-11T22:51:24Z,2025-07-11T22:51:24Z,33.18
65579,22681,905,5,285.21,Converted,2025-07-11T22:51:24Z,2025-07-11T22:51:24Z,1426.05
65580,22682,3756,5,24.54,Abandoned,2022-05-18T04:08:45Z,2022-05-18T04:33:59Z,122.69999999999999
65581,22682,614,1,37.41,Abandoned,2022-05-18T03:51:13Z,2022-05-18T03:53:12Z,37.41
65582,22683,4955,1,48.52,Converted,2023-10-03T20:27:24Z,2023-10-03T20:27:24Z,48.52
65583,22683,483,2,58.18,Converted,2023-10-03T20:27:24Z,2023-10-03T20:27:24Z,116.36
65584,22683,3798,1,161.03,Converted,2023-10-03T20:27:24Z,2023-10-03T20:27:24Z,161.03
65585,22684,2102,3,34.72,Converted,2020-10-05T01:42:55Z,2020-10-05T01:42:55Z,104.16
65586,22684,4323,2,59.61,Converted,2020-10-05T01:42:55Z,2020-10-05T01:42:55Z,119.22
65587,22684,2076,2,393.53,Converted,2020-10-05T01:42:55Z,2020-10-05T01:42:55Z,787.06
65588,22684,2671,1,527.67,Converted,2020-10-05T01:42:55Z,2020-10-05T01:42:55Z,527.67
