inventory_id,product_id,supplier_id,stock_quantity,reserved_quantity,minimum_stock_level,storage_cost,last_restocked_date
6450,3931,SUPP_50,12,6,0,1.29,2025-11-02
6451,3931,SUPP_290,11,2,0,0.85,2025-08-08
6452,3932,SUPP_330,156,31,5,6.97,2025-08-11
6453,3932,SUPP_34,489,16,19,8.52,2025-09-20
6454,3933,SUPP_122,176,6,27,10.56,2025-08-15
6455,3933,SUPP_20,74,24,8,15.7,2025-08-15
6456,3933,SUPP_97,181,6,6,24.56,2025-11-23
6457,3934,SUPP_176,10,3,29,2.5,2025-09-09
6458,3934,SUPP_335,81,8,22,2.4,2025-08-11
6459,3935,SUPP_205,86,34,28,7.86,2025-08-12
6460,3936,SUPP_499,0,0,10,3.55,2025-08-23
6461,3936,SUPP_411,225,41,12,1.41,2025-11-09
6462,3937,SUPP_307,0,0,18,2.15,2025-11-03
6463,3937,SUPP_239,0,0,22,2.26,2025-05-02
6464,3937,SUPP_6,0,0,25,6.96,2025-01-16
6465,3938,SUPP_329,2,2,0,5.74,2025-08-18
6466,3938,SUPP_467,14,2,0,5.85,2025-08-27
6467,3938,SUPP_473,5,0,0,5.5,2025-12-07
6468,3939,SUPP_275,13,5,0,3.11,2025-07-17
6469,3940,SUPP_91,314,49,13,31.64,2025-12-19
6470,3940,SUPP_460,405,34,8,8.71,2025-07-21
6471,3941,SUPP_471,5,1,8,1.02,2025-11-22
6472,3942,SUPP_424,6,2,0,2.02,2025-10-07
6473,3942,SUPP_408,11,2,0,3.47,2025-11-22
6474,3943,SUPP_46,167,40,7,11.0,2025-08-17
6475,3943,SUPP_209,409,8,19,7.74,2025-12-02
6476,3944,SUPP_228,15,2,23,45.98,2025-07-13
6477,3944,SUPP_392,0,0,22,44.53,2025-11-10
6478,3944,SUPP_219,79,11,18,14.55,2025-07-21
6479,3945,SUPP_262,372,45,10,7.0,2025-08-19
6480,3946,SUPP_164,20,6,0,1.84,2025-12-11
6481,3947,SUPP_226,0,0,16,8.16,2025-06-06
6482,3948,SUPP_337,172,6,13,15.12,2025-08-14
6483,3948,SUPP_8,0,0,6,29.87,2025-04-02
6484,3949,SUPP_248,350,25,19,4.08,2025-10-20
6485,3950,SUPP_120,251,45,18,2.37,2025-10-17
6486,3951,SUPP_48,89,44,11,3.37,2025-11-21
6487,3952,SUPP_483,353,40,15,0.19,2025-10-09
6488,3952,SUPP_210,281,42,16,0.3,2025-12-01
6489,3952,SUPP_202,265,9,24,0.45,2025-08-14
6490,3953,SUPP_15,0,0,26,2.21,2025-07-29
6491,3953,SUPP_370,0,0,25,3.6,2025-04-04
6492,3953,SUPP_416,0,0,26,1.76,2025-04-01
6493,3954,SUPP_408,263,29,15,24.9,2025-12-19
6494,3954,SUPP_118,7,1,21,10.21,2025-08-08
6495,3954,SUPP_250,208,44,6,27.49,2025-08-23
6496,3955,SUPP_298,0,0,9,4.89,2025-04-02
6497,3955,SUPP_191,0,0,6,15.49,2025-07-25
6498,3956,SUPP_421,9,3,0,0.94,2025-10-27
6499,3957,SUPP_124,66,29,26,3.15,2025-08-12
6500,3957,SUPP_50,9,0,11,6.34,2025-11-12
6501,3958,SUPP_173,216,25,19,12.39,2025-12-01
6502,3958,SUPP_500,3,2,22,13.3,2025-09-05
6503,3959,SUPP_208,371,48,8,2.09,2025-11-01
6504,3960,SUPP_290,175,20,22,1.01,2025-12-01
6505,3961,SUPP_397,14,5,16,4.48,2025-08-17
6506,3962,SUPP_149,226,18,8,4.51,2025-08-07
6507,3963,SUPP_236,125,21,20,2.81,2025-10-01
6508,3963,SUPP_31,363,31,25,2.85,2025-11-16
6509,3963,SUPP_193,14,7,7,0.39,2025-08-16
6510,3964,SUPP_238,29,1,26,3.33,2025-10-19
6511,3964,SUPP_235,99,37,22,3.18,2025-09-23
6512,3965,SUPP_356,8,0,0,3.59,2025-12-07
6513,3966,SUPP_333,406,41,25,19.62,2025-08-05
6514,3967,SUPP_422,475,39,12,2.75,2025-11-01
6515,3967,SUPP_148,11,1,14,1.12,2025-10-20
6516,3968,SUPP_120,220,33,19,27.43,2025-11-19
6517,3969,SUPP_421,461,21,16,8.44,2025-12-16
6518,3969,SUPP_334,308,35,26,1.95,2025-10-13
6519,3970,SUPP_491,0,0,17,6.16,2025-01-14
6520,3970,SUPP_312,345,3,5,10.24,2025-09-11
6521,3971,SUPP_77,62,15,27,6.89,2025-11-12
6522,3971,SUPP_194,249,34,19,11.15,2025-11-05
6523,3971,SUPP_495,117,27,30,35.49,2025-08-07
6524,3972,SUPP_376,446,47,18,0.97,2025-09-30
6525,3972,SUPP_458,208,21,5,0.38,2025-12-24
6526,3973,SUPP_186,257,9,17,1.57,2025-12-13
6527,3973,SUPP_322,72,33,10,1.54,2025-08-15
6528,3974,SUPP_235,204,31,5,4.88,2025-09-20
6529,3974,SUPP_206,182,39,6,7.18,2025-07-08
6530,3975,SUPP_320,33,0,7,12.8,2025-12-15
6531,3975,SUPP_217,30,12,13,1.9,2025-11-24
6532,3976,SUPP_197,0,0,20,13.39,2025-06-30
6533,3976,SUPP_289,0,0,6,9.67,2025-04-17
6534,3976,SUPP_287,0,0,6,16.54,2025-03-20
6535,3977,SUPP_122,403,42,10,3.8,2025-07-03
6536,3978,SUPP_187,6,0,23,3.05,2025-08-01
6537,3979,SUPP_450,0,0,23,50.04,2024-12-29
6538,3979,SUPP_489,0,0,29,26.46,2025-11-01
6539,3979,SUPP_129,0,0,24,28.03,2025-10-24
6540,3980,SUPP_94,281,34,27,0.43,2025-12-23
6541,3981,SUPP_351,0,0,23,1.71,2025-08-11
6542,3982,SUPP_263,18,8,0,0.46,2025-11-20
6543,3983,SUPP_305,0,0,30,21.45,2025-11-22
6544,3983,SUPP_431,408,49,18,26.21,2025-12-16
6545,3984,SUPP_480,92,42,26,0.8,2025-08-20
6546,3984,SUPP_375,293,47,21,1.01,2025-07-10
6547,3985,SUPP_417,330,39,12,3.04,2025-12-16
6548,3985,SUPP_263,349,36,7,4.65,2025-10-20
6549,3986,SUPP_390,0,0,23,4.57,2025-09-27
6550,3987,SUPP_116,350,44,20,0.54,2025-11-19
6551,3988,SUPP_89,320,18,27,1.43,2025-09-01
6552,3989,SUPP_414,8,2,15,16.21,2025-06-28
6553,3990,SUPP_344,15,1,19,1.21,2025-07-03
6554,3991,SUPP_337,5,0,12,0.29,2025-12-11
6555,3992,SUPP_248,0,0,24,3.24,2025-08-05
6556,3992,SUPP_459,132,16,16,4.5,2025-09-16
6557,3992,SUPP_380,32,4,20,0.88,2025-11-29
6558,3993,SUPP_371,472,50,15,22.73,2025-10-29
6559,3993,SUPP_8,0,0,25,11.62,2025-10-18
6560,3994,SUPP_394,9,4,0,16.62,2025-08-21
6561,3994,SUPP_251,3,0,0,29.51,2025-11-06
6562,3995,SUPP_433,457,21,7,4.62,2025-09-28
6563,3995,SUPP_208,0,0,25,2.15,2025-09-09
6564,3996,SUPP_481,226,34,9,3.38,2025-08-11
6565,3997,SUPP_34,2,1,0,30.25,2025-11-29
6566,3997,SUPP_486,14,6,0,26.32,2025-07-04
6567,3998,SUPP_205,0,0,15,10.91,2025-02-18
6568,3999,SUPP_312,0,0,5,6.66,2025-05-15
6569,3999,SUPP_182,0,0,21,10.22,2025-07-12
6570,4000,SUPP_277,166,40,12,3.41,2025-12-03
6571,4000,SUPP_71,409,19,17,6.23,2025-11-11
6572,4001,SUPP_434,0,0,7,8.47,2025-11-18
6573,4001,SUPP_402,0,0,10,10.16,2025-01-08
6574,4002,SUPP_376,10,3,0,1.49,2025-09-30
6575,4003,SUPP_80,1,1,0,9.32,2025-10-08
6576,4004,SUPP_206,12,1,0,2.0,2025-07-23
6577,4005,SUPP_206,0,0,7,12.13,2025-09-06
6578,4005,SUPP_63,0,0,29,10.79,2025-08-19
6579,4006,SUPP_466,0,0,12,25.91,2025-05-04
6580,4007,SUPP_495,209,7,25,3.11,2025-09-28
6581,4007,SUPP_154,59,4,26,3.35,2025-10-22
6582,4008,SUPP_220,297,14,16,9.77,2025-10-17
6583,4008,SUPP_443,46,13,21,19.46,2025-11-27
6584,4009,SUPP_445,452,7,16,5.97,2025-10-13
6585,4009,SUPP_456,190,47,22,8.64,2025-11-22
6586,4010,SUPP_118,115,40,17,2.53,2025-07-28
6587,4010,SUPP_67,3,3,16,3.02,2025-12-14
6588,4010,SUPP_320,0,0,5,1.05,2025-07-26
6589,4011,SUPP_246,0,0,28,2.8,2025-09-17
6590,4011,SUPP_370,0,0,25,4.52,2025-05-24
6591,4012,SUPP_246,470,18,7,19.47,2025-08-15
6592,4013,SUPP_357,13,6,0,0.99,2025-07-24
6593,4013,SUPP_452,16,4,0,0.95,2025-08-14
6594,4014,SUPP_35,0,0,11,50.33,2025-03-26
6595,4014,SUPP_307,0,0,24,11.79,2025-07-09
6596,4014,SUPP_231,0,0,11,34.78,2025-10-30
6597,4015,SUPP_146,290,22,14,2.29,2025-11-30
6598,4016,SUPP_169,488,48,9,0.93,2025-10-09
6599,4017,SUPP_124,103,4,19,41.26,2025-12-06
6600,4018,SUPP_206,6,0,0,11.28,2025-12-02
6601,4018,SUPP_334,12,4,0,16.85,2025-10-30
6602,4019,SUPP_304,212,33,16,5.12,2025-09-25
6603,4019,SUPP_69,0,0,17,6.35,2025-06-23
6604,4020,SUPP_51,411,46,24,5.68,2025-10-05
6605,4021,SUPP_441,364,44,26,3.06,2025-09-16
6606,4021,SUPP_57,7,3,10,1.62,2025-07-26
6607,4022,SUPP_259,0,0,8,20.06,2025-02-20
6608,4022,SUPP_125,0,0,30,15.26,2025-04-13
6609,4023,SUPP_37,99,20,29,5.91,2025-07-01
6610,4024,SUPP_486,411,33,19,15.24,2025-08-18
6611,4025,SUPP_461,497,13,24,2.16,2025-07-28
6612,4026,SUPP_455,0,0,20,13.97,2025-08-23
6613,4027,SUPP_53,0,0,29,1.56,2025-01-13
6614,4027,SUPP_249,0,0,9,5.85,2025-05-16
6615,4028,SUPP_301,244,31,12,1.46,2025-07-15
6616,4029,SUPP_114,192,44,26,10.61,2025-10-22
6617,4030,SUPP_256,136,7,7,4.94,2025-09-10
6618,4031,SUPP_339,6,0,19,1.37,2025-11-15
6619,4032,SUPP_259,7,1,28,2.61,2025-12-03
6620,4032,SUPP_438,0,0,22,5.37,2025-11-25
6621,4033,SUPP_489,151,18,15,0.37,2025-10-24
6622,4034,SUPP_129,415,14,19,15.01,2025-09-09
6623,4035,SUPP_438,159,16,21,0.58,2025-11-13
6624,4036,SUPP_457,16,3,0,5.64,2025-07-17
6625,4037,SUPP_332,236,42,11,4.35,2025-11-08
6626,4038,SUPP_479,26,3,8,5.63,2025-12-22
6627,4038,SUPP_261,236,39,27,1.74,2025-10-10
6628,4039,SUPP_277,38,13,27,5.08,2025-10-13
6629,4040,SUPP_254,417,9,9,6.7,2025-07-04
6630,4040,SUPP_57,344,14,29,8.68,2025-09-29
6631,4041,SUPP_130,156,47,10,17.75,2025-09-28
6632,4041,SUPP_364,190,31,10,15.27,2025-07-09
6633,4042,SUPP_490,295,9,27,1.77,2025-11-05
6634,4043,SUPP_25,0,0,12,5.79,2025-03-26
6635,4044,SUPP_33,0,0,22,0.75,2025-05-25
6636,4044,SUPP_375,0,0,30,2.05,2025-04-20
6637,4045,SUPP_57,388,3,15,6.69,2025-11-03
6638,4046,SUPP_81,70,20,17,9.17,2025-12-01
6639,4046,SUPP_177,0,0,29,5.89,2025-02-07
6640,4047,SUPP_378,359,33,21,3.5,2025-08-09
6641,4048,SUPP_295,379,35,26,3.02,2025-08-19
6642,4048,SUPP_287,253,36,30,6.36,2025-12-22
6643,4049,SUPP_299,0,0,26,0.5,2024-12-25
6644,4049,SUPP_500,0,0,22,1.27,2025-08-13
6645,4050,SUPP_44,290,1,26,5.13,2025-08-27
6646,4051,SUPP_385,277,26,24,1.53,2025-08-19
6647,4052,SUPP_443,406,9,19,7.72,2025-12-01
6648,4053,SUPP_388,56,18,22,20.15,2025-09-11
6649,4054,SUPP_420,8,3,23,1.36,2025-11-24
6650,4055,SUPP_188,0,0,16,6.02,2025-07-07
6651,4055,SUPP_422,0,0,27,2.75,2025-06-21
6652,4055,SUPP_117,0,0,17,8.55,2025-09-10
6653,4056,SUPP_239,16,6,0,7.76,2025-08-25
6654,4057,SUPP_395,0,0,26,22.63,2025-06-30
6655,4058,SUPP_78,334,36,27,8.83,2025-10-24
6656,4058,SUPP_96,354,49,22,1.99,2025-11-25
6657,4058,SUPP_471,211,10,26,8.98,2025-12-15
6658,4059,SUPP_309,0,0,30,2.05,2025-02-24
6659,4059,SUPP_422,278,34,27,5.32,2025-09-24
6660,4060,SUPP_67,430,40,8,3.22,2025-08-01
6661,4060,SUPP_35,0,0,24,7.32,2024-12-31
6662,4061,SUPP_22,253,1,18,23.59,2025-12-10
6663,4061,SUPP_371,188,28,27,9.3,2025-07-24
6664,4062,SUPP_28,355,0,30,2.36,2025-10-11
6665,4063,SUPP_240,136,9,7,0.5,2025-09-03
6666,4064,SUPP_261,156,20,23,5.26,2025-11-29
6667,4065,SUPP_189,7,0,0,0.71,2025-11-10
6668,4065,SUPP_443,11,3,0,0.42,2025-08-23
6669,4066,SUPP_195,11,3,5,9.32,2025-08-21
6670,4067,SUPP_366,325,16,20,1.05,2025-07-21
6671,4068,SUPP_362,69,1,29,3.26,2025-08-17
6672,4069,SUPP_367,0,0,30,54.09,2025-01-29
6673,4069,SUPP_23,0,0,21,40.85,2025-07-07
6674,4070,SUPP_83,403,2,10,0.95,2025-12-22
6675,4070,SUPP_153,496,38,28,2.9,2025-12-24
6676,4070,SUPP_378,61,14,28,3.41,2025-07-25
6677,4071,SUPP_195,0,0,5,30.51,2025-03-29
6678,4072,SUPP_292,371,30,21,0.39,2025-12-18
6679,4072,SUPP_137,333,32,9,0.46,2025-10-18
6680,4073,SUPP_220,1,0,0,6.36,2025-10-17
6681,4074,SUPP_376,5,1,8,13.5,2025-11-27
6682,4074,SUPP_90,389,17,20,12.39,2025-10-22
6683,4074,SUPP_13,387,16,22,17.9,2025-07-03
6684,4075,SUPP_163,365,0,13,6.35,2025-11-16
6685,4075,SUPP_175,3,0,15,4.37,2025-10-06
6686,4076,SUPP_458,196,20,14,14.64,2025-09-21
6687,4076,SUPP_214,163,13,29,7.54,2025-11-22
6688,4077,SUPP_341,135,10,23,3.9,2025-11-08
6689,4078,SUPP_44,287,17,26,1.7,2025-12-02
6690,4079,SUPP_278,199,16,26,4.37,2025-08-23
6691,4079,SUPP_459,3,1,22,1.07,2025-08-25
6692,4080,SUPP_500,11,2,20,1.13,2025-07-01
6693,4080,SUPP_150,132,32,6,1.53,2025-07-26
6694,4080,SUPP_167,393,47,27,0.85,2025-11-28
6695,4081,SUPP_200,350,41,25,4.43,2025-09-01
6696,4082,SUPP_466,483,28,7,2.54,2025-10-22
6697,4083,SUPP_404,454,49,21,2.29,2025-12-09
6698,4083,SUPP_302,116,14,18,2.31,2025-12-03
6699,4083,SUPP_267,387,41,23,3.28,2025-09-08
6700,4084,SUPP_464,95,30,17,1.99,2025-10-15
6701,4085,SUPP_230,0,0,22,42.26,2025-04-18
6702,4086,SUPP_314,10,0,25,2.13,2025-11-01
6703,4087,SUPP_361,0,0,18,6.18,2025-09-16
6704,4087,SUPP_252,392,16,25,6.42,2025-11-13
6705,4088,SUPP_196,0,0,9,0.27,2025-11-19
6706,4089,SUPP_377,446,29,18,3.86,2025-07-16
6707,4090,SUPP_134,0,0,6,13.69,2025-08-09
6708,4091,SUPP_214,168,1,26,0.22,2025-12-11
6709,4091,SUPP_236,253,4,22,0.4,2025-09-09
6710,4091,SUPP_174,407,18,19,0.55,2025-12-17
6711,4092,SUPP_65,100,11,28,3.8,2025-08-01
6712,4092,SUPP_118,496,25,11,7.72,2025-10-16
6713,4093,SUPP_453,381,39,22,6.75,2025-08-22
6714,4094,SUPP_2,399,49,5,4.05,2025-12-12
6715,4094,SUPP_100,123,39,14,0.93,2025-09-20
6716,4095,SUPP_282,392,11,15,0.94,2025-08-02
6717,4095,SUPP_146,0,0,17,0.91,2025-10-24
6718,4096,SUPP_213,4,3,0,23.04,2025-08-31
6719,4096,SUPP_158,2,2,0,26.1,2025-08-23
6720,4096,SUPP_464,4,4,0,10.52,2025-08-31
6721,4097,SUPP_166,10,5,0,7.71,2025-08-26
6722,4097,SUPP_1,11,4,0,4.38,2025-10-06
6723,4098,SUPP_383,17,4,0,4.52,2025-07-20
6724,4098,SUPP_77,18,6,0,2.86,2025-07-19
6725,4099,SUPP_145,49,13,28,1.74,2025-07-31
6726,4099,SUPP_317,473,22,19,1.5,2025-09-14
6727,4100,SUPP_76,474,5,11,0.91,2025-12-21
6728,4100,SUPP_306,263,3,29,2.82,2025-08-10
6729,4101,SUPP_42,412,34,25,7.28,2025-12-09
6730,4102,SUPP_167,226,7,19,3.3,2025-12-20
6731,4102,SUPP_76,97,13,14,3.59,2025-08-31
6732,4103,SUPP_205,497,50,16,1.27,2025-09-02
6733,4104,SUPP_356,14,0,9,3.07,2025-12-15
6734,4104,SUPP_440,296,17,23,6.25,2025-12-13
6735,4105,SUPP_200,462,37,24,26.65,2025-08-02
6736,4106,SUPP_326,286,20,12,40.17,2025-07-06
6737,4106,SUPP_441,0,0,24,28.45,2025-08-22
6738,4107,SUPP_69,0,0,14,5.81,2025-09-29
6739,4107,SUPP_29,0,0,9,6.66,2025-07-02
6740,4108,SUPP_495,459,36,9,4.77,2025-11-17
6741,4109,SUPP_354,12,4,6,2.05,2025-12-07
6742,4109,SUPP_440,77,29,17,5.72,2025-07-03
6743,4110,SUPP_177,0,0,29,16.62,2025-08-27
6744,4110,SUPP_201,0,0,23,14.02,2025-08-01
6745,4111,SUPP_115,12,3,0,0.53,2025-07-20
6746,4112,SUPP_449,492,12,24,23.55,2025-11-11
6747,4113,SUPP_196,9,3,0,3.6,2025-07-14
6748,4114,SUPP_419,47,9,24,17.37,2025-12-20
6749,4115,SUPP_48,0,0,12,1.73,2025-05-02
6750,4115,SUPP_194,0,0,5,6.72,2025-01-19
6751,4116,SUPP_441,0,0,20,1.4,2025-02-11
6752,4116,SUPP_168,0,0,11,3.1,2025-06-15
6753,4117,SUPP_208,299,25,15,16.63,2025-11-03
6754,4118,SUPP_490,121,10,19,11.84,2025-11-19
6755,4118,SUPP_323,79,1,10,2.13,2025-12-02
6756,4119,SUPP_105,8,0,28,2.05,2025-07-26
6757,4120,SUPP_162,58,2,18,5.69,2025-09-24
6758,4120,SUPP_128,136,26,6,1.43,2025-11-13
6759,4120,SUPP_27,242,30,19,2.02,2025-09-20
6760,4121,SUPP_143,267,16,8,0.09,2025-08-08
6761,4121,SUPP_329,73,32,9,0.2,2025-11-27
6762,4122,SUPP_234,59,10,26,3.32,2025-07-15
6763,4123,SUPP_296,437,14,22,4.21,2025-11-28
6764,4123,SUPP_176,351,13,18,8.46,2025-07-31
6765,4124,SUPP_81,89,16,9,6.46,2025-10-19
6766,4125,SUPP_96,19,1,0,0.41,2025-12-20
6767,4125,SUPP_29,8,4,0,0.29,2025-10-02
6768,4126,SUPP_115,376,43,18,13.68,2025-08-06
6769,4126,SUPP_158,6,2,22,30.87,2025-10-03
6770,4127,SUPP_276,356,26,9,0.89,2025-10-06
6771,4127,SUPP_261,87,22,23,0.9,2025-11-27
6772,4128,SUPP_180,17,6,0,3.75,2025-12-17
6773,4128,SUPP_384,17,6,0,8.8,2025-08-02
6774,4129,SUPP_247,186,30,24,4.11,2025-11-20
6775,4130,SUPP_174,16,1,0,8.06,2025-09-09
6776,4130,SUPP_252,4,3,0,53.35,2025-11-05
6777,4130,SUPP_379,1,0,0,40.95,2025-11-15
6778,4131,SUPP_150,0,0,21,1.04,2025-10-19
6779,4132,SUPP_83,0,0,25,3.0,2025-03-16
6780,4132,SUPP_301,440,2,30,2.52,2025-12-24
6781,4132,SUPP_412,337,22,30,3.21,2025-12-23
6782,4133,SUPP_12,153,46,25,1.63,2025-12-18
6783,4134,SUPP_412,152,20,7,4.64,2025-11-08
6784,4134,SUPP_65,287,5,30,4.9,2025-10-26
6785,4134,SUPP_268,435,43,12,6.03,2025-08-05
6786,4135,SUPP_126,0,0,7,2.0,2025-08-23
6787,4136,SUPP_63,90,41,22,1.2,2025-11-04
6788,4137,SUPP_259,127,22,30,7.29,2025-12-10
6789,4138,SUPP_415,0,0,25,12.55,2025-04-18
6790,4138,SUPP_265,54,13,27,9.07,2025-08-07
6791,4139,SUPP_113,487,18,21,2.35,2025-09-29
6792,4139,SUPP_358,341,1,12,4.94,2025-11-04
6793,4140,SUPP_339,0,0,6,2.12,2025-09-25
6794,4141,SUPP_232,430,32,18,49.34,2025-12-16
6795,4141,SUPP_6,92,14,23,56.92,2025-12-01
6796,4142,SUPP_9,409,22,22,1.3,2025-10-04
6797,4143,SUPP_72,126,35,26,1.61,2025-12-08
6798,4143,SUPP_119,451,35,10,0.42,2025-09-03
6799,4144,SUPP_180,254,46,8,4.92,2025-12-20
6800,4145,SUPP_29,13,0,27,3.41,2025-08-08
6801,4146,SUPP_325,0,0,7,5.51,2025-08-22
6802,4147,SUPP_455,262,43,17,2.15,2025-10-17
6803,4147,SUPP_125,107,33,20,2.49,2025-11-01
6804,4148,SUPP_200,114,0,13,3.76,2025-07-30
6805,4148,SUPP_212,102,49,14,3.31,2025-09-30
6806,4149,SUPP_391,0,0,24,3.42,2025-04-06
6807,4149,SUPP_316,0,0,23,5.77,2025-07-06
6808,4149,SUPP_214,0,0,6,5.65,2025-02-11
6809,4150,SUPP_473,485,35,23,2.69,2025-12-11
6810,4151,SUPP_252,12,6,0,3.05,2025-11-25
6811,4151,SUPP_140,19,8,0,2.77,2025-09-17
6812,4152,SUPP_243,277,6,22,7.06,2025-10-23
6813,4152,SUPP_338,327,40,18,4.02,2025-08-31
6814,4153,SUPP_341,284,28,14,9.27,2025-08-21
6815,4153,SUPP_52,488,18,28,18.66,2025-10-21
6816,4153,SUPP_201,181,30,27,31.68,2025-10-06
6817,4154,SUPP_401,17,0,0,12.38,2025-10-27
6818,4154,SUPP_390,18,1,0,14.57,2025-11-29
6819,4155,SUPP_358,289,13,29,1.73,2025-07-24
6820,4155,SUPP_145,360,26,16,0.83,2025-10-20
6821,4156,SUPP_48,308,42,27,4.43,2025-10-04
6822,4156,SUPP_143,468,17,13,5.11,2025-11-01
6823,4157,SUPP_278,0,0,0,0.38,2025-03-29
6824,4157,SUPP_131,18,8,0,0.61,2025-09-26
6825,4158,SUPP_240,0,0,28,5.14,2025-04-01
6826,4159,SUPP_73,335,34,21,1.34,2025-09-15
6827,4160,SUPP_295,416,48,9,0.46,2025-09-23
6828,4161,SUPP_32,0,0,7,1.82,2025-07-26
6829,4161,SUPP_15,0,0,5,3.06,2025-10-04
6830,4162,SUPP_83,0,0,29,11.6,2025-06-01
6831,4162,SUPP_434,149,46,13,9.28,2025-11-01
6832,4163,SUPP_393,0,0,23,1.33,2025-10-11
6833,4164,SUPP_64,5,5,0,1.46,2025-08-03
6834,4164,SUPP_319,17,0,0,1.98,2025-07-16
6835,4165,SUPP_157,384,17,13,15.09,2025-10-14
6836,4165,SUPP_166,21,7,8,15.33,2025-12-04
6837,4166,SUPP_294,3,2,0,14.16,2025-07-22
6838,4166,SUPP_274,20,3,0,13.74,2025-09-04
6839,4166,SUPP_195,6,3,0,5.58,2025-12-08
6840,4167,SUPP_438,0,0,24,0.65,2025-05-07
6841,4168,SUPP_449,227,12,23,29.02,2025-08-26
6842,4169,SUPP_449,10,2,0,2.34,2025-12-09
6843,4169,SUPP_259,3,0,0,2.62,2025-10-11
6844,4169,SUPP_73,13,0,0,1.89,2025-12-04
6845,4170,SUPP_184,0,0,8,11.82,2025-02-20
6846,4170,SUPP_21,414,47,29,8.97,2025-10-27
6847,4171,SUPP_445,14,3,0,0.34,2025-10-20
6848,4171,SUPP_116,6,3,0,1.12,2025-10-12
6849,4172,SUPP_442,83,2,16,1.75,2025-08-31
6850,4173,SUPP_364,2,2,0,12.5,2025-06-29
6851,4174,SUPP_12,154,34,9,26.45,2025-09-22
6852,4174,SUPP_144,340,12,5,30.03,2025-07-28
6853,4175,SUPP_336,0,0,26,3.74,2025-06-26
6854,4175,SUPP_25,0,0,13,17.49,2025-06-30
6855,4176,SUPP_89,0,0,7,0.81,2025-01-04
6856,4176,SUPP_342,0,0,16,5.86,2025-03-11
6857,4177,SUPP_414,12,4,0,0.86,2025-11-22
6858,4178,SUPP_11,64,25,29,0.79,2025-12-04
6859,4178,SUPP_397,294,4,21,3.06,2025-07-17
6860,4179,SUPP_357,320,49,19,18.27,2025-07-15
6861,4179,SUPP_56,405,23,28,14.58,2025-10-03
6862,4180,SUPP_415,222,29,25,5.89,2025-07-28
6863,4180,SUPP_492,49,22,13,3.08,2025-07-17
6864,4180,SUPP_273,11,3,14,3.74,2025-11-27
6865,4181,SUPP_338,323,23,23,0.6,2025-10-27
6866,4182,SUPP_275,263,38,5,6.15,2025-09-24
6867,4183,SUPP_440,18,1,0,3.05,2025-11-15
6868,4184,SUPP_7,201,9,11,15.59,2025-11-13
6869,4185,SUPP_166,420,26,28,2.7,2025-07-26
6870,4185,SUPP_161,64,19,5,5.0,2025-07-19
6871,4186,SUPP_188,0,0,19,3.38,2025-06-11
6872,4187,SUPP_299,3,0,8,1.62,2025-08-29
6873,4187,SUPP_495,477,12,29,4.12,2025-11-15
6874,4187,SUPP_235,11,1,27,4.09,2025-11-23
6875,4188,SUPP_141,498,8,10,0.54,2025-10-28
6876,4189,SUPP_459,34,12,24,0.89,2025-10-12
6877,4189,SUPP_205,199,40,13,1.57,2025-08-19
6878,4190,SUPP_332,8,1,0,0.57,2025-09-06
6879,4191,SUPP_468,0,0,26,0.98,2025-07-14
6880,4191,SUPP_265,0,0,7,4.12,2025-10-22
6881,4192,SUPP_317,185,4,6,2.36,2025-08-28
6882,4193,SUPP_157,0,0,28,11.29,2025-06-12
6883,4194,SUPP_464,47,4,14,1.08,2025-10-28
6884,4194,SUPP_241,358,50,27,1.88,2025-10-13
6885,4195,SUPP_150,170,21,28,0.72,2025-08-20
6886,4195,SUPP_436,114,7,18,0.8,2025-12-24
6887,4196,SUPP_238,0,0,25,9.04,2025-07-08
6888,4197,SUPP_479,0,0,6,10.93,2025-01-13
6889,4198,SUPP_53,446,31,17,6.18,2025-08-04
6890,4198,SUPP_221,0,0,10,10.83,2025-10-07
6891,4199,SUPP_397,249,49,8,11.27,2025-10-30
6892,4200,SUPP_395,405,22,14,7.78,2025-07-06
6893,4200,SUPP_34,14,2,14,1.43,2025-09-12
6894,4200,SUPP_215,344,43,16,7.15,2025-08-28
6895,4201,SUPP_303,0,0,21,3.98,2025-07-20
6896,4201,SUPP_457,419,1,12,4.22,2025-12-14
6897,4202,SUPP_349,0,0,24,3.88,2025-06-10
6898,4203,SUPP_444,260,25,10,7.47,2025-08-02
6899,4204,SUPP_147,207,28,24,2.95,2025-09-02
6900,4204,SUPP_8,48,3,20,2.52,2025-11-17
6901,4205,SUPP_254,10,2,0,1.13,2025-09-17
6902,4206,SUPP_315,88,40,22,0.63,2025-10-29
6903,4206,SUPP_202,9,3,21,1.03,2025-10-24
6904,4207,SUPP_78,261,36,26,4.86,2025-08-12
6905,4207,SUPP_210,0,0,14,2.39,2025-11-19
6906,4208,SUPP_237,111,34,30,0.81,2025-11-26
6907,4209,SUPP_85,453,14,29,0.68,2025-10-13
6908,4210,SUPP_282,0,0,12,1.23,2025-05-27
6909,4210,SUPP_140,28,0,25,2.25,2025-11-08
6910,4211,SUPP_27,0,0,9,14.71,2025-03-21
6911,4211,SUPP_330,0,0,29,5.68,2025-10-29
6912,4212,SUPP_387,0,0,29,2.33,2025-05-16
6913,4212,SUPP_362,0,0,14,1.91,2025-07-19
