product_id,product_name,sku,category_id,category,sub_category,brand,cost_price,sell_price,launch_date,weight,dimensions,color,size,material,supplier_id
2127,LG iPhone 2 Pro Max 256GB,LG-IPHO-02127,57,iPhone,NaN,LG,784.7,1645.38,2023-08-09,2.18,89.7x47.8x50.5,Blue,NaN,Carbon Fiber,
2128,Hot Wheels STEM Learning Kit,HOT-EDUC-02128,44,Educational Toys,Seasonal,Hot Wheels,20.85,43.4,2018-12-03,5.44,16.9x68.1x4.3,NaN,NaN,NaN,
2129,Maybelline Face Moisturizer Plus,MAY-SKIN-02129,32,Skincare,NaN,Maybelline,15.19,20.75,2019-10-14,8.48,68.3x36.6x30.6,Purple,NaN,NaN,
2130,The North Face Barbell Set Gen2,THE-STRE-02130,74,Strength Training,Seasonal,The North Face,70.76,196.12,2016-11-18,7.25,24.9x10.2x55.6,NaN,NaN,NaN,
2131,Fitbit Wireless Audio System,FIT-AUDI-02131,13,Audio Equipment,NaN,Fitbit,167.87,452.62,2020-02-10,0.29,53.1x46.2x33.5,Black,32GB,Carbon Fiber,
2132,The North Face Rower Home Gym,THE-EXER-02132,27,Exercise Equipment,Featured,The North Face,64.69,150.11,2024-04-19,7.59,78.9x54.8x22.1,Orange,NaN,NaN,
2133,Nikon Elite Pro 512GB,NIK-SMAR-02133,11,Smartphones,NaN,Nikon,655.3,1372.25,2023-02-12,1.56,41.5x78.2x31.5,Black,1TB,Carbon Fiber,
2134,IKEA Nightstand Fabric,IKE-BEDR-02134,71,Bedroom Furniture,New Arrivals,IKEA,127.84,174.73,2023-04-07,6.65,28.9x19.7x53.4,Beige,NaN,Glass,
2135,Optimum Nutrition First Aid Kit V2,OPT-MEDI-02135,55,Medical Supplies,Seasonal,Optimum Nutrition,61.54,96.87,2024-10-14,0.74,30.8x29.8x40.6,NaN,NaN,NaN,
2136,Fitbit Bluetooth Speaker Brown,FIT-SPEA-02136,63,Speakers,NaN,Fitbit,313.67,440.41,2017-05-17,0.9,84.5x67.9x22.9,Gold,1TB,Aluminum,
2137,Dyson TV Stand Leather,DYS-LIVI-02137,70,Living Room Furniture,Bestseller,Dyson,194.23,258.5,2019-03-31,19.6,26.1x62.5x9.4,Orange,NaN,NaN,
2138,Crate & Barrel Coffee Table Leather Edition,CRA-LIVI-02138,70,Living Room Furniture,Bestseller,Crate & Barrel,451.76,1036.67,2018-09-04,45.53,34.8x19.4x26.7,NaN,NaN,NaN,
2139,Thule Socket Set 54,THU-TOOL-02139,51,Tools,NaN,Thule,167.48,497.71,2022-04-13,5.41,63.7x77.3x6.9,Purple,NaN,NaN,
2140,JBL Soundbar System,JBL-SPEA-02140,63,Speakers,NaN,JBL,214.2,566.24,2020-11-30,2.29,32.5x46.7x58.4,Silver,NaN,Plastic,
2141,Olay Facial Cleanser Gen2,OLA-SKIN-02141,32,Skincare,NaN,Olay,41.77,55.23,2019-04-08,9.39,52.0x45.4x10.4,NaN,NaN,NaN,
2142,LEGO Explorer Action Figure,LEG-ACTI-02142,40,Action Figures,New Arrivals,LEGO,15.65,39.6,2019-08-30,7.55,10.7x70.2x53.0,Blue,NaN,NaN,
2143,"Canon Legion Gaming Laptop 17""",CAN-GAMI-02143,59,Gaming Laptops,NaN,Canon,158.81,447.01,2021-03-16,1.48,82.3x77.5x54.7,Blue,NaN,Glass,
2144,Bose Pixel 5 64GB,BOS-ANDR-02144,58,Android Phones,NaN,Bose,111.95,240.07,2023-06-15,2.58,37.7x63.1x38.7,Blue,256GB,Aluminum,
2145,Yeti Exercise Bike,YET-CARD-02145,73,Cardio Machines,NaN,Yeti,169.05,242.54,2020-12-29,2.03,100.0x6.6x47.7,Black,NaN,NaN,
2146,Meguiars Seat Covers Gray,MEG-CARA-02146,50,Car Accessories,New Arrivals,Meguiars,273.33,626.2,2016-07-23,5.44,8.9x14.3x50.1,NaN,NaN,NaN,
2147,Nerf Construction Kit Gen2,NER-BUIL-02147,42,Building Sets,NaN,Nerf,36.9,68.38,2026-04-02,4.08,51.2x60.2x52.4,NaN,NaN,NaN,
2148,General Mills Olive Oil Edition,GEN-PANT-02148,47,Pantry Staples,Seasonal,General Mills,30.13,67.35,2021-12-27,6.25,89.8x5.6x53.1,Blue,NaN,NaN,
2149,Levis Kids Hoodie Pink,LEV-KIDS-02149,19,Kids Clothing,Bestseller,Levis,90.54,186.64,2024-11-20,0.21,98.1x9.5x11.1,Yellow,XS,Nylon,
2150,Philips Multivitamin Plus,PHI-VITA-02150,53,Vitamins,Bestseller,Philips,90.73,266.84,2019-06-24,7.45,89.1x50.2x29.5,NaN,NaN,NaN,
2151,Nike Treadmill Pro Edition,NIK-CARD-02151,73,Cardio Machines,NaN,Nike,152.41,323.45,2026-03-17,5.24,29.9x8.2x25.0,Silver,NaN,NaN,
2152,Logitech Galaxy S3 256GB Orange,LOG-ANDR-02152,58,Android Phones,NaN,Logitech,736.83,2167.99,2020-02-06,1.61,70.1x10.1x48.4,Blue,NaN,Aluminum,
2153,Columbia Resistance Band Set Gen2,COL-YOGA-02153,75,Yoga & Pilates,Bestseller,Columbia,199.5,324.29,2018-08-12,5.73,32.9x44.6x57.8,NaN,NaN,NaN,
2154,Patagonia Fitness Shirt,PAT-EXER-02154,27,Exercise Equipment,Featured,Patagonia,57.59,159.76,2017-11-20,2.85,46.7x20.6x48.8,Gold,NaN,NaN,
2155,Calvin Klein Mens Winter Coat Silver,CAL-MENS-02155,66,Mens Outerwear,Seasonal,Calvin Klein,10.99,23.06,2017-09-03,0.46,28.5x52.8x20.4,Red,L,Polyester,
2156,JBL Gaming Controller Blue Gen2,JBL-GAMI-02156,16,Gaming,Bestseller,JBL,624.67,809.55,2023-06-30,3.08,10.4x7.0x7.1,Space Gray,512GB,Carbon Fiber,
2157,Neutrogena Anti-Aging Serum Edition,NEU-SKIN-02157,32,Skincare,NaN,Neutrogena,65.0,153.26,2019-01-21,4.04,45.7x16.0x23.5,Yellow,NaN,NaN,
2158,Levis Running Shoes Orange,LEV-FOOT-02158,20,Footwear,Seasonal,Levis,136.91,337.16,2023-03-24,0.21,75.3x69.7x21.0,Gold,XS,Silk,
2159,Apple OnePlus 12 128GB,APP-ANDR-02159,58,Android Phones,NaN,Apple,176.52,347.68,2026-04-04,4.36,31.6x45.9x57.4,Black,NaN,Carbon Fiber,
2160,Adidas Athletic Shoes Silver,ADI-FOOT-02160,20,Footwear,Seasonal,Adidas,14.15,34.15,2023-09-16,1.94,7.0x49.4x45.6,Pink,XXL,Denim,
2161,Levis Womens Sweater Black,LEV-TOPS-02161,68,Tops,NaN,Levis,83.66,110.86,2021-08-18,1.74,27.9x62.2x30.5,Pink,S,Leather,
2162,iRobot Executive Desk Metal,IRO-OFFI-02162,72,Office Furniture,NaN,iRobot,121.23,343.23,2020-10-16,9.61,19.0x42.8x32.3,Purple,NaN,NaN,
2163,Fitbit Soundbar System,FIT-SPEA-02163,63,Speakers,NaN,Fitbit,304.87,535.56,2024-02-19,2.92,81.4x10.0x55.6,Black,64GB,Plastic,
2164,Adidas Mens Jeans Rose Gold XL,ADI-MENS-02164,65,Mens Pants,NaN,Adidas,128.43,316.45,2018-08-08,1.35,62.2x51.4x14.2,Space Gray,L,Leather,
2165,Garmin Smart Watch Silver,GAR-WEAR-02165,15,Wearable Technology,NaN,Garmin,367.52,950.21,2016-11-30,2.99,58.0x35.4x8.5,White,1TB,Aluminum,
2166,Organic Valley Natural Shirt,ORG-ORGA-02166,48,Organic Foods,Seasonal,Organic Valley,15.1,18.7,2017-12-21,4.31,90.5x69.8x11.4,NaN,NaN,NaN,
2167,Bose iPhone 2 Pro Max 128GB,BOS-IPHO-02167,57,iPhone,NaN,Bose,583.73,1255.47,2024-09-13,4.75,30.2x39.2x56.3,Gold,NaN,Stainless Steel,
2168,New Balance Athletic Shoes Space Gray Gen2,NEW-FOOT-02168,20,Footwear,Seasonal,New Balance,69.2,122.34,2020-07-21,0.75,21.7x26.1x4.1,Red,M,Wool,
2169,Canon Wireless Headphones Yellow,CAN-HEAD-02169,62,Headphones,Seasonal,Canon,733.84,1811.76,2019-07-05,4.43,13.8x51.8x38.3,Silver,64GB,Glass,
2170,Mystery of Time by Robert Brown Paperback Plus,RAN-FICT-02170,36,Fiction,Featured,Random House,18.18,38.09,2017-12-07,0.0,NaN,Gold,NaN,NaN,
2171,Nike Basketball V2,NIK-TEAM-02171,29,Team Sports,Featured,Nike,95.45,246.75,2016-05-12,8.44,93.9x35.9x5.9,NaN,NaN,NaN,
2172,Barbie Quest Board Game Plus,BAR-BOAR-02172,41,Board Games,Clearance,Barbie,17.23,47.62,2022-03-25,6.08,29.3x32.9x36.1,NaN,NaN,NaN,
2173,Pottery Barn Table Lamp Black,POT-HOME-02173,26,Home Decor,NaN,Pottery Barn,105.68,165.56,2017-04-07,44.06,6.7x7.6x8.7,Gray,NaN,Wood,
2174,Funko Construction Kit 2,FUN-BUIL-02174,42,Building Sets,NaN,Funko,27.39,70.29,2022-10-02,1.33,25.9x73.1x31.4,Space Gray,NaN,NaN,
2175,Sony Digital Camera Space Gray,SON-CAME-02175,14,Cameras,NaN,Sony,218.93,407.6,2024-09-12,4.43,74.4x51.6x51.8,Blue,32GB,Aluminum,
2176,Nike Mens Winter Coat Red,NIK-MENS-02176,66,Mens Outerwear,Seasonal,Nike,136.89,245.75,2023-08-22,0.63,54.2x20.8x53.6,Yellow,S,Leather,
2177,Trek Bike Home Gym,TRE-EXER-02177,27,Exercise Equipment,Featured,Trek,146.93,426.8,2023-02-01,3.09,27.3x41.8x27.8,Purple,NaN,NaN,
2178,H&M Mens Jeans Black M,HM-MENS-02178,65,Mens Pants,NaN,H&M,81.7,183.78,2020-07-05,0.59,10.0x23.3x3.9,Orange,XS,Leather,
2179,MAC Lipstick Yellow,MAC-MAKE-02179,33,Makeup,Featured,MAC,86.19,176.27,2023-06-04,1.19,87.8x28.8x20.3,Red,NaN,NaN,
2180,New Balance Mens Jacket Gold L,NEW-MENS-02180,66,Mens Outerwear,Seasonal,New Balance,56.75,168.55,2024-05-23,1.96,16.4x33.7x45.3,White,L,Nylon,
2181,Crate & Barrel Lawn Mower V2,CRA-GARD-02181,25,Garden Supplies,NaN,Crate & Barrel,383.8,463.73,2017-08-11,44.5,24.9x77.7x36.8,Yellow,NaN,NaN,
2182,Nerf Building Block Set 27,NER-BUIL-02182,42,Building Sets,NaN,Nerf,33.64,49.88,2026-04-07,4.6,68.5x48.4x59.3,NaN,NaN,NaN,
2183,IKEA Ergonomic Office Chair,IKE-OFFI-02183,72,Office Furniture,NaN,IKEA,165.23,469.99,2022-02-17,3.47,99.3x63.0x25.3,NaN,NaN,NaN,
2184,Lenovo Mirrorless Camera Kit,LEN-CAME-02184,14,Cameras,NaN,Lenovo,701.08,1228.25,2020-03-25,0.16,60.0x22.8x54.6,Gold,NaN,Glass,
2185,Nike Baseball Cap Gray,NIK-ACCE-02185,21,Accessories,NaN,Nike,51.96,98.27,2017-03-13,0.53,14.3x72.4x31.8,White,L,Silk,
2186,Patagonia Yoga Mat Blue Gen2,PAT-YOGA-02186,75,Yoga & Pilates,Bestseller,Patagonia,196.0,546.74,2022-06-10,5.22,63.9x53.1x59.2,NaN,NaN,NaN,
2187,NYX Hair Dryer Edition,NYX-HAIR-02187,34,Hair Care,Bestseller,NYX,126.35,364.93,2022-09-22,9.33,17.4x44.2x3.7,NaN,NaN,NaN,
2188,Goodyear Seat Covers Black,GOO-CARA-02188,50,Car Accessories,New Arrivals,Goodyear,233.66,686.21,2022-08-26,8.25,23.7x33.8x14.9,NaN,NaN,NaN,
2189,"Apple XPS 13"" Ultrabook",APP-ULTR-02189,61,Ultrabooks,NaN,Apple,319.04,388.82,2025-03-01,2.03,16.3x14.3x24.2,Blue,NaN,Aluminum,
2190,Under Armour Camping Tent 84,UND-OUTD-02190,28,Outdoor Recreation,NaN,Under Armour,69.03,184.94,2023-05-11,6.28,56.2x75.8x21.9,Orange,NaN,NaN,
2191,Zara Womens T-Shirt Yellow,ZAR-TOPS-02191,68,Tops,NaN,Zara,37.32,94.73,2020-01-12,1.79,19.9x66.4x35.9,Green,S,Nylon,
2192,HP Wireless Audio System,HP-AUDI-02192,13,Audio Equipment,NaN,HP,781.15,1356.39,2016-05-11,3.78,10.7x26.3x42.3,Blue,NaN,Glass,
2193,Hasbro Fashion Doll V2,HAS-DOLL-02193,43,Dolls,Bestseller,Hasbro,41.76,117.34,2019-03-26,2.84,44.8x66.0x37.9,NaN,NaN,NaN,
2194,Jazz Ensemble Album Vinyl Record 28,PEN-MUSI-02194,38,Music,Featured,Penguin,35.99,76.44,2019-07-06,0.0,NaN,NaN,NaN,NaN,
2195,The Band Album Vinyl Record Edition,PEN-MUSI-02195,38,Music,Featured,Penguin,44.87,84.75,2022-02-26,0.0,NaN,NaN,NaN,NaN,
2196,Zara Womens Leggings Green,ZAR-WOME-02196,69,Womens Pants,Featured,Zara,26.95,54.19,2016-01-03,1.08,56.2x10.2x35.4,Purple,XXL,Leather,
2197,Silent Waters by Jane Doe 47,HAR-NONF-02197,37,Non-Fiction,Featured,HarperCollins,45.65,104.98,2024-10-03,0.0,NaN,NaN,NaN,NaN,
2198,Puma Mens Jeans Gold L,PUM-MENS-02198,65,Mens Pants,NaN,Puma,103.22,269.43,2025-01-26,1.18,90.9x78.2x31.0,Brown,M,Silk,
2199,Journey Home Guide Book Edition,WAR-NONF-02199,37,Non-Fiction,Featured,Warner Bros,48.7,79.5,2026-04-26,0.0,NaN,NaN,NaN,NaN,
2200,Schwinn Weight Bench Plus,SCH-STRE-02200,74,Strength Training,Seasonal,Schwinn,61.21,147.54,2017-08-06,3.7,24.4x58.4x18.9,NaN,NaN,NaN,
2201,Samsung Smart Band V2,SAM-WEAR-02201,15,Wearable Technology,NaN,Samsung,219.76,546.59,2020-11-15,1.84,28.9x19.8x31.1,Blue,NaN,Plastic,
2202,Crate & Barrel Comforter Set Green,CRA-BEDD-02202,24,Bedding,Clearance,Crate & Barrel,355.76,548.46,2024-08-31,46.68,26.5x7.3x27.9,Brown,NaN,NaN,
2203,LOreal Styling Gel Gen2,LOR-HAIR-02203,34,Hair Care,Bestseller,LOreal,81.79,152.25,2026-04-02,7.45,18.7x62.0x7.7,NaN,NaN,NaN,
2204,Under Armour Kids T-Shirt Gold L,UND-KIDS-02204,19,Kids Clothing,Bestseller,Under Armour,38.21,74.75,2019-03-21,0.22,60.5x59.2x30.0,Pink,XXL,Polyester,
2205,Nintendo Doll House Set,NIN-DOLL-02205,43,Dolls,Bestseller,Nintendo,19.69,38.42,2023-06-02,0.39,74.2x72.2x49.9,Beige,NaN,NaN,
2206,Jazz Ensemble Album Vinyl Record Plus,WAR-MUSI-02206,38,Music,Featured,Warner Bros,28.54,84.1,2023-05-02,0.0,NaN,Gold,NaN,NaN,
2207,Microsoft Pixel 5 64GB,MIC-ANDR-02207,58,Android Phones,NaN,Microsoft,477.84,845.93,2024-04-15,2.14,43.2x37.2x42.2,Silver,NaN,Aluminum,
2208,Williams-Sonoma Mixer Pink,WIL-KITC-02208,23,Kitchen,Bestseller,Williams-Sonoma,380.96,890.77,2019-09-09,33.3,25.3x66.8x51.1,NaN,NaN,NaN,
2209,WeatherTech Phone Mount Gen2,WEA-CARA-02209,50,Car Accessories,New Arrivals,WeatherTech,139.45,398.54,2022-07-24,6.07,35.1x41.8x22.5,Rose Gold,NaN,NaN,
2210,LG Bluetooth Speaker Yellow,LG-SPEA-02210,63,Speakers,NaN,LG,244.76,610.12,2018-10-12,1.02,90.2x45.0x6.6,Black,512GB,Carbon Fiber,
2211,Columbia Barbell Set V2,COL-STRE-02211,74,Strength Training,Seasonal,Columbia,161.56,381.3,2022-10-07,6.33,16.7x36.0x3.3,Pink,NaN,NaN,
2212,Zara Leather Belt Silver,ZAR-ACCE-02212,21,Accessories,NaN,Zara,76.62,167.24,2018-01-03,0.33,95.8x64.9x10.9,Space Gray,M,Silk,
2213,Williams-Sonoma Blender Black,WIL-KITC-02213,23,Kitchen,Bestseller,Williams-Sonoma,183.25,265.87,2023-08-11,40.74,34.3x62.4x13.3,Pink,NaN,Bamboo,
2214,Bose Home Theater System Gen2,BOS-AUDI-02214,13,Audio Equipment,NaN,Bose,405.37,858.47,2024-12-04,0.32,19.4x58.2x32.8,Silver,NaN,Aluminum,
2215,The Band Album Vinyl Record Plus,PEN-MUSI-02215,38,Music,Featured,Penguin,39.82,98.15,2026-01-13,0.0,NaN,Green,NaN,NaN,
2216,LEGO Science Experiment Set,LEG-EDUC-02216,44,Educational Toys,Seasonal,LEGO,32.23,67.23,2018-01-09,0.78,70.1x25.7x42.3,NaN,NaN,NaN,
2217,Calvin Klein Womens Leggings Yellow,CAL-WOME-02217,69,Womens Pants,Featured,Calvin Klein,125.97,186.59,2016-03-08,1.32,33.6x43.5x31.8,Rose Gold,M,Leather,
2218,Estee Lauder Cologne Edition,EST-FRAG-02218,35,Fragrances,New Arrivals,Estee Lauder,131.09,314.08,2019-12-12,1.5,54.2x76.9x7.9,NaN,NaN,NaN,
2219,Schwinn Snorkel Set Edition,SCH-WATE-02219,30,Water Sports,NaN,Schwinn,39.23,110.1,2025-06-11,3.74,57.3x63.7x48.1,NaN,NaN,NaN,
2220,Dell Over-Ear Headphones Red,DEL-HEAD-02220,62,Headphones,Seasonal,Dell,486.57,1189.33,2026-02-06,4.17,18.3x35.7x19.6,Silver,NaN,Glass,
2221,KitchenAid Living Room Shelf Wood,KIT-FURN-02221,22,Furniture,NaN,KitchenAid,103.08,231.92,2020-05-22,37.64,78.7x35.4x6.2,NaN,NaN,Metal,
2222,General Mills Trail Mix,GEN-SNAC-02222,45,Snacks,NaN,General Mills,7.7,16.22,2023-08-07,1.79,78.7x30.6x49.1,NaN,NaN,NaN,
2223,"Samsung Predator Gaming 15.6""",SAM-GAMI-02223,59,Gaming Laptops,NaN,Samsung,183.33,364.54,2021-03-07,4.85,80.0x16.5x37.7,Black,NaN,Aluminum,
2224,Barbie Adventure Board Game,BAR-BOAR-02224,41,Board Games,Clearance,Barbie,53.68,136.71,2022-09-30,6.81,11.6x21.0x39.5,Navy,NaN,NaN,
2225,Jazz Ensemble Album Vinyl Record V2,WAR-MUSI-02225,38,Music,Featured,Warner Bros,49.01,70.77,2018-06-18,0.0,NaN,Space Gray,NaN,NaN,
2226,MAC Anti-Aging Serum,MAC-SKIN-02226,32,Skincare,NaN,MAC,39.51,70.0,2018-10-16,8.95,99.4x65.6x58.1,Gray,NaN,NaN,
2227,H&M Womens Cabinet White M,HM-WOME-02227,18,Womens Clothing,Clearance,H&M,17.47,22.9,2024-10-22,1.38,84.8x42.3x56.4,Silver,XXL,Silk,
2228,Mystery of Time Guide Book,WAR-NONF-02228,37,Non-Fiction,Featured,Warner Bros,10.52,18.41,2017-04-09,0.0,NaN,Gray,NaN,NaN,
2229,NYX Shampoo Gen2,NYX-HAIR-02229,34,Hair Care,Bestseller,NYX,145.25,314.42,2024-03-13,6.66,24.0x6.5x41.8,NaN,NaN,NaN,
2230,Goodyear Phone Mount Edition,GOO-CARA-02230,50,Car Accessories,New Arrivals,Goodyear,256.53,764.27,2018-10-14,3.16,84.3x51.9x12.9,Red,NaN,NaN,
2231,iRobot Queen Bed Frame Leather,IRO-BEDR-02231,71,Bedroom Furniture,New Arrivals,iRobot,297.34,835.42,2026-02-02,38.72,46.3x48.8x12.4,NaN,NaN,Fabric,
2232,JBL Elite Smartphone 512GB Gold,JBL-SMAR-02232,11,Smartphones,NaN,JBL,490.7,1442.2,2023-09-11,2.68,76.1x13.3x28.2,Silver,128GB,Stainless Steel,
2233,Zara Classic Pants Gold,ZAR-MENS-02233,17,Mens Clothing,New Arrivals,Zara,89.89,188.99,2024-10-28,0.98,23.7x18.8x33.4,Green,XL,Linen,
2234,Kraft Rice Plus,KRA-PANT-02234,47,Pantry Staples,Seasonal,Kraft,26.77,46.1,2018-10-16,4.95,38.9x37.5x29.2,Silver,NaN,NaN,
2235,Nike Mens Chinos Yellow,NIK-MENS-02235,65,Mens Pants,NaN,Nike,106.49,192.26,2019-05-17,0.95,59.8x48.4x4.7,Gray,M,Polyester,
2236,Mystery of Time by Robert Brown V2,RAN-NONF-02236,37,Non-Fiction,Featured,Random House,13.98,31.71,2020-12-12,0.0,NaN,NaN,NaN,NaN,
2237,LOreal Hair Dryer Plus,LOR-HAIR-02237,34,Hair Care,Bestseller,LOreal,64.75,176.44,2023-04-06,6.12,49.2x74.5x43.7,NaN,NaN,NaN,
2238,Crate & Barrel Garden Tool Set 54,CRA-GARD-02238,25,Garden Supplies,NaN,Crate & Barrel,286.67,431.04,2018-09-03,20.13,9.6x65.7x35.4,NaN,NaN,NaN,
2239,Nature Made Vitamin C 45,NAT-VITA-02239,53,Vitamins,Bestseller,Nature Made,43.32,102.15,2024-11-14,1.82,58.3x22.7x49.0,NaN,NaN,NaN,
2240,Omron Pulse Oximeter,OMR-WELL-02240,56,Wellness Devices,NaN,Omron,85.56,130.71,2025-01-28,8.33,20.5x75.4x55.4,NaN,NaN,NaN,
2241,Journey Home DVD Collection Gen2,PEN-MOVI-02241,39,Movies,NaN,Penguin,62.06,91.5,2020-09-08,0.0,NaN,Green,NaN,NaN,
2242,"Logitech Spectre x360 27""",LOG-ULTR-02242,61,Ultrabooks,NaN,Logitech,65.42,118.66,2019-08-17,3.03,71.4x70.3x26.9,Gold,NaN,Plastic,
2243,Nerf Hero Action Figure 17,NER-ACTI-02243,40,Action Figures,New Arrivals,Nerf,18.1,41.92,2019-06-26,2.15,38.5x33.5x32.6,Green,NaN,NaN,
2244,LG iPhone 2 512GB White,LG-IPHO-02244,57,iPhone,NaN,LG,552.71,1428.52,2022-03-07,3.79,47.1x54.4x30.5,White,32GB,Carbon Fiber,
2245,Hasbro Building Block Set Plus,HAS-BUIL-02245,42,Building Sets,NaN,Hasbro,30.5,47.77,2017-09-08,9.11,67.6x42.2x31.1,Orange,NaN,NaN,
2246,Nestle Rice V2,NES-PANT-02246,47,Pantry Staples,Seasonal,Nestle,2.81,7.85,2022-10-28,4.98,92.4x28.7x39.1,Gold,NaN,NaN,
2247,Schwinn Weight Bench Edition,SCH-STRE-02247,74,Strength Training,Seasonal,Schwinn,121.71,234.42,2026-06-12,0.91,89.7x71.4x25.9,NaN,NaN,NaN,
2248,Dyson Sectional Sofa Purple,DYS-LIVI-02248,70,Living Room Furniture,Bestseller,Dyson,45.43,90.09,2018-06-27,29.13,33.6x24.5x50.9,Brown,NaN,NaN,
2249,Sony Wireless Audio System,SON-AUDI-02249,13,Audio Equipment,NaN,Sony,493.45,1100.53,2026-05-19,4.13,69.1x66.8x11.3,Silver,NaN,Glass,
2250,"Logitech Legion Gaming Laptop 27""",LOG-GAMI-02250,59,Gaming Laptops,NaN,Logitech,83.39,129.67,2021-10-27,2.68,31.6x16.5x19.7,Silver,NaN,Glass,
2251,Tommy Hilfiger Scarf Rose Gold,TOM-ACCE-02251,21,Accessories,NaN,Tommy Hilfiger,33.93,49.18,2021-08-23,0.84,42.1x48.4x14.8,Beige,XXL,Cotton,
2252,Nike Kids T-Shirt Yellow S,NIK-KIDS-02252,19,Kids Clothing,Bestseller,Nike,15.01,23.71,2017-09-17,0.6,88.5x13.4x36.3,Gold,XL,Linen,
2253,Neutrogena Facial Cleanser V2,NEU-SKIN-02253,32,Skincare,NaN,Neutrogena,106.28,220.57,2022-10-11,3.51,75.9x52.2x39.2,NaN,NaN,NaN,
2254,Nintendo Strategy Game 98,NIN-BOAR-02254,41,Board Games,Clearance,Nintendo,9.08,15.35,2019-04-01,7.44,86.0x18.2x8.4,Silver,NaN,NaN,
2255,Microsoft Gaming Controller Pink,MIC-GAMI-02255,16,Gaming,Bestseller,Microsoft,643.21,819.69,2026-06-03,1.1,86.4x45.5x48.2,White,1TB,Plastic,
2256,LEGO Building Block Set Edition,LEG-BUIL-02256,42,Building Sets,NaN,LEGO,49.07,131.4,2017-11-23,5.72,50.7x13.2x48.3,NaN,NaN,NaN,
2257,Fisher-Price Adventure Board Game 6,FIS-BOAR-02257,41,Board Games,Clearance,Fisher-Price,15.26,24.91,2021-09-11,5.67,32.6x64.8x27.4,Gold,NaN,NaN,
2258,Pantene Hair Dryer,PAN-HAIR-02258,34,Hair Care,Bestseller,Pantene,52.3,119.99,2025-04-17,3.85,31.4x57.4x19.6,Brown,NaN,NaN,
2259,Mystery of Time Guide Book 21,PEN-NONF-02259,37,Non-Fiction,Featured,Penguin,67.06,184.45,2022-02-18,0.0,NaN,Silver,NaN,NaN,
2260,Fitbit Massage Gun,FIT-WELL-02260,56,Wellness Devices,NaN,Fitbit,139.74,332.47,2024-06-04,9.63,14.0x30.5x14.9,NaN,NaN,NaN,
2261,Dell iPhone 14 128GB Gold,DEL-IPHO-02261,57,iPhone,NaN,Dell,759.58,1105.56,2025-01-23,4.44,16.6x48.1x32.5,Silver,NaN,Stainless Steel,
2262,Barbie Construction Kit Gen2,BAR-BUIL-02262,42,Building Sets,NaN,Barbie,11.9,19.97,2026-03-01,8.71,66.2x78.6x20.5,NaN,NaN,NaN,
2263,LEGO Collectible Figure V2,LEG-ACTI-02263,40,Action Figures,New Arrivals,LEGO,37.06,55.76,2026-06-15,4.31,54.0x67.1x47.8,White,NaN,NaN,
2264,Braun Vitamin D3,BRA-VITA-02264,53,Vitamins,Bestseller,Braun,127.82,294.39,2019-07-15,5.15,51.0x68.8x11.3,Navy,NaN,NaN,
2265,Scotts Kitchen Chair Set 2,SCO-KITC-02265,23,Kitchen,Bestseller,Scotts,75.31,155.78,2023-04-11,41.56,94.2x5.9x23.3,Yellow,NaN,Wood,
2266,"Dell XPS 13"" Ultrabook",DEL-ULTR-02266,61,Ultrabooks,NaN,Dell,652.3,863.37,2016-11-02,3.37,89.9x73.2x8.6,Blue,NaN,Aluminum,
2267,New Balance Classic Pants Navy,NEW-MENS-02267,17,Mens Clothing,New Arrivals,New Balance,104.95,131.07,2018-05-13,0.14,34.1x11.5x10.9,Gold,L,Polyester,
2268,MAC Hair Dryer 24,MAC-HAIR-02268,34,Hair Care,Bestseller,MAC,136.2,353.91,2016-04-25,5.5,18.8x22.1x19.5,Silver,NaN,NaN,
2269,Ralph Lauren Womens T-Shirt White,RAL-TOPS-02269,68,Tops,NaN,Ralph Lauren,55.08,105.13,2022-05-14,0.89,8.2x44.0x4.5,Yellow,XXL,Silk,
2270,Nestle Rice Gen2,NES-PANT-02270,47,Pantry Staples,Seasonal,Nestle,33.94,82.0,2021-01-19,1.7,10.2x48.1x22.8,NaN,NaN,NaN,
2271,LOreal Lipstick White,LOR-MAKE-02271,33,Makeup,Featured,LOreal,15.22,30.31,2025-03-13,5.96,11.6x65.4x38.2,NaN,NaN,NaN,
2272,Kraft Organic Table,KRA-ORGA-02272,48,Organic Foods,Seasonal,Kraft,28.11,76.59,2020-03-23,6.36,75.8x42.6x53.2,NaN,NaN,NaN,
2273,Braun Multivitamin Plus,BRA-VITA-02273,53,Vitamins,Bestseller,Braun,50.68,91.37,2021-09-02,3.88,65.8x67.8x33.1,Purple,NaN,NaN,
2274,Hasbro Science Experiment Set Plus,HAS-EDUC-02274,44,Educational Toys,Seasonal,Hasbro,31.4,48.01,2019-11-18,7.66,84.4x25.7x52.9,NaN,NaN,NaN,
2275,Nikon Wireless Audio System,NIK-AUDI-02275,13,Audio Equipment,NaN,Nikon,277.32,556.37,2023-01-23,4.18,30.7x57.9x34.4,Black,64GB,Plastic,
2276,Levis Designer Chair Gold,LEV-WOME-02276,18,Womens Clothing,Clearance,Levis,144.25,344.4,2019-12-11,1.8,82.5x31.7x52.2,Pink,XS,Nylon,
2277,Silent Waters DVD Collection 7,HAC-MOVI-02277,39,Movies,NaN,Hachette,51.78,102.71,2022-09-03,0.0,NaN,Pink,NaN,NaN,
