customer_id,gender,date_of_birth,account_status,address_id,city,state_province,postal_code,country,account_created_at,last_login_date,is_active
425,Male,1944-02-27,Active,679.0,Joliet,IL,15056,US,2020-04-07T12:05:58Z,2025-11-30T05:35:00Z,True
426,Other,1964-03-18,Inactive,680.0,Toronto,ON,E5L 3P8,CA,2023-09-28T12:30:12Z,2024-08-26T03:18:28Z,False
427,Male,1946-01-05,Active,681.0,Worcester,MA,11776,US,2018-01-17T12:43:50Z,2025-04-17T20:50:42Z,True
428,Male,2001-03-12,Active,683.0,Salem,HI,30748,US,2016-01-10T18:46:24Z,2025-02-25T01:23:44Z,True
429,Male,1960-05-20,Closed,684.0,Salem,TN,98467,US,2015-10-31T05:27:31Z,2021-04-03T12:33:22Z,False
430,Male,1984-08-31,Active,686.0,Franklin,AL,65163,US,2024-01-21T12:17:18Z,2025-03-12T08:47:09Z,True
431,Prefer not to say,1998-01-03,Active,688.0,Franklin,ND,70643,US,2021-05-05T20:22:08Z,2025-03-09T18:46:22Z,True
432,Male,2000-01-07,Active,691.0,Chester,WY,86367,US,2022-11-05T17:10:09Z,2025-09-01T18:47:30Z,True
433,Female,2004-06-19,Pending,694.0,Springfield,NM,82794,US,2024-02-16T12:12:21Z,NaN,False
434,Female,1999-06-16,Closed,697.0,Riverside,ME,71055,US,2018-07-09T22:45:57Z,2020-02-06T17:41:14Z,False
435,Male,1996-12-26,Active,698.0,Los Angeles,CA,97861,US,2023-11-23T07:00:08Z,2025-12-16T11:21:33Z,True
436,Female,1984-10-14,Active,699.0,Springfield,YT,C8H 3G4,CA,2016-11-29T07:01:13Z,2025-08-09T06:00:03Z,True
437,Other,1957-11-15,Active,702.0,Hamilton,ON,B2T 1V4,CA,2020-01-23T18:49:04Z,2025-09-20T21:57:09Z,True
438,Female,1981-10-21,Active,703.0,Aurora,IL,10197,US,2017-01-14T05:01:23Z,2025-07-29T09:10:30Z,True
439,Female,1986-07-27,Active,704.0,Georgetown,RI,64278,US,2022-09-04T11:04:39Z,2025-07-17T17:55:22Z,True
440,Female,1977-11-13,Active,705.0,Madison,SC,97042,US,2017-06-13T01:09:37Z,2025-07-15T11:58:19Z,True
441,Female,1978-06-19,Pending,707.0,Philadelphia,PA,79578,US,2021-01-03T15:25:19Z,NaN,False
442,Female,1977-01-29,Closed,708.0,San Francisco,CA,33989,US,2018-02-28T12:47:19Z,2019-06-30T08:15:05Z,False
443,Male,1995-09-18,Inactive,709.0,Franklin,WV,10279,US,2021-08-30T19:17:36Z,2025-07-15T11:24:17Z,False
444,Female,1959-08-05,Active,711.0,Riverside,WV,76277,US,2024-11-21T16:39:57Z,2025-06-11T14:30:53Z,True
445,Male,2006-08-18,Active,712.0,Springfield,WI,63223,US,2022-02-16T11:57:11Z,2025-05-03T11:35:57Z,True
446,Prefer not to say,1986-03-07,Active,713.0,Franklin,SK,R7P 7Y6,CA,2022-10-16T03:22:37Z,2025-05-24T22:17:11Z,True
447,Female,1953-04-14,Inactive,714.0,Riverside,MD,67392,US,2021-06-30T19:01:28Z,2023-01-01T15:31:37Z,False
448,Female,1962-10-19,Active,715.0,Franklin,RI,96885,US,2018-03-29T14:33:40Z,2025-07-02T20:59:26Z,True
449,Female,1941-02-04,Closed,718.0,Joliet,IL,80957,US,2017-05-21T01:43:22Z,2021-10-05T23:08:28Z,False
450,Female,1944-07-03,Active,720.0,Riverside,ID,89821,US,2019-03-28T04:50:49Z,2025-10-21T08:11:47Z,True
451,Male,1988-12-24,Blocked,721.0,Springfield,RI,10435,US,2017-07-11T10:00:31Z,2018-06-11T14:18:52Z,False
452,Male,1973-11-20,Active,724.0,Bristol,OR,36140,US,2022-02-28T06:22:49Z,2025-10-13T15:51:44Z,True
453,Male,1986-06-09,Active,725.0,Riverside,ID,68349,US,2020-12-31T05:51:58Z,2025-03-14T08:14:48Z,True
454,Male,1984-01-28,Active,728.0,Madison,MO,77449,US,2017-07-22T18:01:34Z,2025-08-28T15:46:55Z,True
455,Female,1981-07-30,Active,730.0,Clinton,LA,65765,US,2025-01-29T02:29:00Z,2025-07-09T21:02:19Z,True
456,Male,1942-01-22,Closed,731.0,Georgetown,MS,29373,US,2024-12-14T00:47:50Z,2025-10-03T21:42:00Z,False
457,Female,1962-09-03,Active,732.0,Springfield,OR,79614,US,2023-10-30T18:05:00Z,2025-08-20T11:13:54Z,True
458,Female,2008-06-09,Closed,734.0,Riverside,DE,59785,US,2023-11-04T02:23:40Z,2024-08-28T17:05:55Z,False
459,Male,1974-07-13,Active,736.0,Madison,SD,98661,US,2025-10-20T03:02:12Z,2025-12-24T07:33:25Z,True
460,Male,1965-12-31,Active,737.0,Bristol,DE,44849,US,2025-07-11T19:32:29Z,2025-10-17T06:20:51Z,True
461,Male,1972-04-27,Active,740.0,Madison,WI,18688,US,2017-12-19T05:02:59Z,2025-08-12T07:44:53Z,True
462,Female,1954-08-03,Inactive,741.0,Clinton,VT,32595,US,2023-05-08T12:16:55Z,2025-12-19T06:43:08Z,False
463,Male,1962-04-02,Active,742.0,Buffalo,NY,27899,US,2019-05-21T13:46:08Z,2025-11-20T08:09:20Z,True
464,Female,1953-10-29,Inactive,743.0,New York,NY,84642,US,2017-01-30T03:01:51Z,2019-12-05T13:57:50Z,False
465,Male,1993-10-07,Active,744.0,Georgetown,TN,51393,US,2018-01-10T02:09:46Z,2025-01-19T01:11:23Z,True
466,Female,2001-07-19,Closed,746.0,Boulder,CO,24357,US,2019-09-22T04:13:29Z,2021-11-06T06:11:29Z,False
467,Female,1989-07-07,Closed,747.0,Clinton,HI,74443,US,2018-01-06T16:27:17Z,2023-01-19T17:59:27Z,False
468,Male,1967-12-22,Inactive,750.0,Clinton,IA,66958,US,2021-02-03T02:54:55Z,2024-02-29T16:25:11Z,False
469,Male,1998-10-24,Active,753.0,Franklin,AL,61259,US,2023-02-01T00:51:08Z,2024-12-28T18:49:13Z,True
470,Male,1991-04-13,Active,754.0,Riverside,NT,B1T 3K0,CA,2025-08-28T04:35:44Z,2025-11-12T08:10:51Z,True
471,Other,1985-09-11,Inactive,755.0,Salem,MD,16029,US,2023-04-01T13:27:48Z,2024-02-27T21:20:37Z,False
472,Female,1965-03-23,Active,758.0,Franklin,MD,26456,US,2023-11-11T19:18:30Z,2025-04-29T22:00:40Z,True
473,Male,1942-08-01,Active,759.0,Athens,GA,42647,US,2025-11-16T12:42:44Z,2025-12-07T22:24:36Z,True
474,Male,1949-11-11,Inactive,760.0,Fairview,MD,79191,US,2024-02-27T03:02:11Z,2024-05-30T08:55:07Z,False
475,Female,1990-10-23,Active,762.0,Springfield,SC,76496,US,2019-08-27T01:49:47Z,2025-11-01T22:38:11Z,True
476,Female,1996-04-06,Active,764.0,Springfield,IA,68642,US,2020-04-09T04:08:57Z,2025-09-13T01:47:53Z,True
477,Male,2002-04-13,Blocked,766.0,Atlanta,GA,52186,US,2019-04-09T02:27:39Z,2020-08-05T10:04:33Z,False
478,Female,1942-06-05,Blocked,768.0,Fairview,IA,53253,US,2018-07-19T07:02:09Z,2019-09-05T19:00:13Z,False
479,Female,1953-04-25,Closed,769.0,Springfield,SD,98007,US,2021-02-14T02:57:28Z,2023-11-20T13:48:34Z,False
480,Male,1952-01-12,Blocked,770.0,Franklin,WY,67973,US,2019-01-21T12:51:16Z,2024-06-12T06:33:04Z,False
481,Female,1995-03-16,Inactive,772.0,Fairview,NT,K3B 6P3,CA,2016-05-28T06:57:33Z,2021-03-30T06:30:26Z,False
482,Female,1954-04-01,Active,775.0,Chester,SC,58752,US,2020-05-28T03:06:48Z,2025-11-16T18:00:11Z,True
483,Male,2010-11-19,Active,777.0,Franklin,NH,83819,US,2023-12-26T10:43:00Z,2025-12-08T20:20:12Z,True
484,Male,1985-04-17,Inactive,778.0,North Las Vegas,NV,69318,US,2017-01-08T17:55:05Z,2018-10-26T12:02:57Z,False
485,Female,1972-04-21,Active,781.0,Richmond,BC,K6M 6B3,CA,2025-09-25T06:15:13Z,2025-12-02T06:25:28Z,True
486,Male,1998-11-30,Inactive,782.0,Salem,RI,51032,US,2017-08-02T03:08:53Z,2020-08-09T11:14:03Z,False
487,Female,1996-11-08,Closed,783.0,Franklin,MT,65515,US,2023-12-08T03:37:08Z,2024-06-10T16:05:12Z,False
488,Male,1950-01-16,Inactive,785.0,Madison,NS,G3C 9Y3,CA,2021-07-11T20:06:19Z,2022-11-10T17:59:22Z,False
489,Male,1998-02-23,Pending,787.0,Cleveland,OH,52026,US,2020-08-24T11:47:33Z,NaN,False
490,Male,1990-11-14,Active,788.0,Franklin,NU,Y7J 5H0,CA,2016-10-13T05:11:55Z,2025-06-28T06:00:01Z,True
491,Female,1988-06-27,Active,791.0,Georgetown,ND,11353,US,2016-08-11T14:31:42Z,2025-12-06T00:56:59Z,True
492,Male,1967-12-04,Active,792.0,Bristol,MS,65079,US,2016-07-16T06:45:06Z,2025-06-08T18:03:03Z,True
493,Male,1971-02-12,Active,794.0,Jacksonville,FL,83323,US,2023-12-05T06:32:52Z,2025-06-09T00:49:20Z,True
494,Male,1969-11-11,Inactive,795.0,Madison,CT,39114,US,2023-10-01T18:38:01Z,2023-11-04T13:27:15Z,False
495,Female,1977-04-18,Active,796.0,Riverside,OR,11453,US,2021-03-16T02:23:42Z,2025-07-26T00:29:15Z,True
496,Male,1983-09-09,Active,798.0,Chandler,AZ,71699,US,2025-03-21T18:41:17Z,2025-11-14T13:43:06Z,True
497,Male,1977-02-14,Active,800.0,Winston-Salem,NC,20497,US,2023-07-23T05:36:59Z,2025-01-12T06:07:11Z,True
498,Female,1942-10-08,Active,802.0,Fairview,KY,79533,US,2016-04-07T09:22:49Z,2025-03-11T04:49:17Z,True
499,Male,2010-05-02,Pending,804.0,Aurora,CO,10193,US,2024-12-13T23:42:09Z,NaN,False
500,Male,1978-03-28,Active,805.0,Franklin,PE,T5C 2S8,CA,2021-03-03T05:41:55Z,2025-07-26T15:35:28Z,True
