cart_item_id,cart_id,product_id,quantity,unit_price,item_status,added_at,updated_at,total_price
546,209,443,2,1258.34,Deleted,2022-05-07T02:09:28Z,2022-05-11T16:35:05Z,2516.68
547,209,296,2,1627.17,Active,2022-05-09T03:18:55Z,2022-05-12T01:53:22Z,3254.34
548,209,52,1,105.12,Active,2022-05-10T17:13:23Z,2022-05-11T08:53:33Z,105.12
549,209,303,5,67.5,Abandoned,2022-05-10T01:11:29Z,2022-05-11T08:30:54Z,337.5
550,210,4,1,147.53,Converted,2020-09-23T05:55:59Z,2020-09-23T07:48:00Z,147.53
551,210,282,2,13.98,Converted,2020-09-24T04:00:06Z,2020-09-24T04:06:35Z,27.96
552,211,108,2,247.37,Abandoned,2019-04-08T20:32:45Z,2019-04-08T23:07:27Z,494.74
553,211,352,5,78.1,Abandoned,2019-04-08T22:40:10Z,2019-04-08T23:22:23Z,390.5
554,211,360,1,88.96,Abandoned,2019-04-08T21:35:26Z,2019-04-08T21:55:03Z,88.96
555,211,411,1,84.88,Abandoned,2019-04-08T23:10:06Z,2019-04-09T00:08:41Z,84.88
556,211,171,1,263.42,Abandoned,2019-04-08T22:27:45Z,2019-04-08T23:56:18Z,263.42
557,212,201,1,368.57,Deleted,2022-11-03T19:20:32Z,2022-11-06T13:31:11Z,368.57
558,212,477,1,75.86,Deleted,2022-11-12T03:39:56Z,2022-11-13T11:46:48Z,75.86
559,212,60,2,125.84,Deleted,2022-11-10T06:16:35Z,2022-11-11T13:27:07Z,251.68
560,213,443,1,1258.34,Converted,2022-07-05T14:45:41Z,2022-07-06T08:11:28Z,1258.34
561,214,21,4,389.41,Active,2015-05-22T10:39:03Z,2015-05-22T18:41:45Z,1557.64
562,214,28,2,298.62,Active,2015-05-22T05:06:08Z,2015-05-22T13:05:20Z,597.24
563,214,60,1,125.84,Deleted,2015-05-22T20:39:42Z,2015-05-22T22:02:23Z,125.84
564,215,419,3,45.56,Active,2025-02-28T23:11:39Z,2025-03-01T04:01:54Z,136.68
565,216,79,2,41.54,Abandoned,2023-10-24T12:37:57Z,2023-10-24T12:48:50Z,83.08
566,217,177,7,41.77,Abandoned,2024-12-22T02:59:53Z,2024-12-22T03:31:48Z,292.39000000000004
567,217,95,7,133.22,Abandoned,2024-12-22T03:54:41Z,2024-12-22T04:12:33Z,932.54
568,217,191,6,727.94,Active,2024-12-22T04:27:10Z,2024-12-22T04:28:42Z,4367.64
569,218,83,1,35.12,Abandoned,2025-01-11T05:58:35Z,2025-01-11T06:32:07Z,35.12
570,218,189,1,342.29,Abandoned,2025-01-11T08:20:08Z,2025-01-11T08:36:43Z,342.29
571,219,219,2,183.66,Deleted,2019-10-02T11:23:19Z,2019-10-02T11:33:34Z,367.32
572,219,65,9,61.02,Deleted,2019-10-02T16:49:02Z,2019-10-02T20:16:23Z,549.1800000000001
573,219,141,4,632.42,Deleted,2019-10-01T21:24:03Z,2019-10-02T04:02:44Z,2529.68
574,219,41,1,199.76,Deleted,2019-10-01T19:36:58Z,2019-10-02T06:21:46Z,199.76
575,220,239,2,491.36,Active,2025-06-15T14:26:41Z,2025-06-15T22:22:01Z,982.72
576,220,443,3,1258.34,Abandoned,2025-06-15T22:49:08Z,2025-06-16T08:42:27Z,3775.0199999999995
577,220,470,3,695.16,Active,2025-06-15T02:14:07Z,2025-06-16T03:16:56Z,2085.48
578,220,301,2,27.18,Active,2025-06-15T19:31:09Z,2025-06-16T23:29:42Z,54.36
579,221,130,1,745.47,Active,2021-05-15T02:39:47Z,2021-05-15T22:49:26Z,745.47
580,221,441,3,54.28,Active,2021-05-14T18:20:33Z,2021-05-15T07:46:07Z,162.84
581,221,411,1,84.88,Abandoned,2021-05-15T22:09:30Z,2021-05-15T22:16:39Z,84.88
582,221,498,6,534.57,Active,2021-05-14T01:09:02Z,2021-05-14T06:40:34Z,3207.42
583,222,332,1,33.87,Abandoned,2024-07-04T07:37:59Z,2024-07-04T12:47:53Z,33.87
584,222,443,1,1258.34,Abandoned,2024-07-04T13:36:26Z,2024-07-04T14:08:06Z,1258.34
585,223,251,1,393.53,Active,2021-08-21T05:22:41Z,2021-08-21T10:55:44Z,393.53
586,224,75,2,254.98,Converted,2022-07-12T15:49:08Z,2022-07-13T16:50:14Z,509.96
587,224,191,2,727.94,Converted,2022-07-13T11:42:25Z,2022-07-13T20:29:46Z,1455.88
588,225,400,1,94.03,Abandoned,2021-10-28T13:33:23Z,2021-10-28T20:51:54Z,94.03
589,225,254,2,395.44,Abandoned,2021-10-28T15:33:15Z,2021-10-28T21:07:44Z,790.88
590,225,92,4,476.17,Abandoned,2021-10-28T20:51:57Z,2021-10-28T22:03:24Z,1904.68
591,225,423,7,127.71,Abandoned,2021-10-28T15:01:26Z,2021-10-28T15:25:35Z,893.9699999999999
592,225,170,7,219.84,Abandoned,2021-10-28T22:23:53Z,2021-10-28T23:53:11Z,1538.88
593,226,8,1,870.7,Deleted,2022-09-16T06:36:50Z,2022-09-22T00:55:00Z,870.7
594,226,298,1,1007.9,Deleted,2022-09-03T23:11:34Z,2022-09-09T10:33:47Z,1007.9
595,226,104,1,32.71,Deleted,2022-09-09T00:39:12Z,2022-09-10T00:39:27Z,32.71
596,226,156,2,19.08,Deleted,2022-09-16T07:08:30Z,2022-09-19T10:38:08Z,38.16
597,226,184,8,466.38,Deleted,2022-09-11T20:22:34Z,2022-09-12T01:38:19Z,3731.04
598,227,411,1,84.88,Converted,2023-04-16T21:28:55Z,2023-04-17T04:49:44Z,84.88
599,228,272,2,133.08,Converted,2024-10-04T22:36:46Z,2024-10-05T02:24:11Z,266.16
600,228,321,2,74.05,Converted,2024-10-04T23:18:14Z,2024-10-05T04:38:48Z,148.1
601,228,395,2,355.98,Converted,2024-10-04T13:45:36Z,2024-10-05T06:11:55Z,711.96
602,228,53,2,972.57,Converted,2024-10-04T21:55:44Z,2024-10-05T06:15:43Z,1945.14
603,229,390,1,98.86,Converted,2025-12-05T13:44:05Z,2025-12-05T21:47:20Z,98.86
604,229,103,2,408.53,Converted,2025-12-03T15:17:51Z,2025-12-05T06:32:40Z,817.06
605,229,460,5,265.23,Converted,2025-12-03T16:14:19Z,2025-12-05T11:43:54Z,1326.15
606,230,289,1,66.35,Active,2017-04-18T01:53:23Z,2017-04-19T00:39:32Z,66.35
607,230,99,3,932.42,Abandoned,2017-04-19T03:08:29Z,2017-04-20T17:10:30Z,2797.2599999999998
608,230,427,1,137.59,Active,2017-04-19T15:38:40Z,2017-04-20T01:17:44Z,137.59
609,230,492,3,136.92,Active,2017-04-18T09:11:34Z,2017-04-20T17:29:23Z,410.76
610,231,381,1,453.14,Abandoned,2022-03-06T18:49:09Z,2022-03-06T23:09:27Z,453.14
611,231,336,4,1612.21,Abandoned,2022-03-06T20:54:58Z,2022-03-07T00:04:50Z,6448.84
612,231,292,2,66.9,Abandoned,2022-03-06T20:53:31Z,2022-03-06T23:05:41Z,133.8
613,232,41,5,199.76,Converted,2019-06-29T20:53:25Z,2019-06-30T02:28:31Z,998.8
614,232,223,1,282.68,Converted,2019-06-30T03:19:48Z,2019-06-30T03:37:09Z,282.68
615,233,244,3,738.47,Active,2025-07-15T15:35:18Z,2025-07-15T15:50:58Z,2215.41
616,234,217,1,1017.69,Abandoned,2021-11-22T06:46:28Z,2021-11-22T07:31:42Z,1017.69
617,235,249,1,144.56,Active,2025-04-20T23:24:29Z,2025-04-21T00:58:02Z,144.56
618,236,87,1,23.29,Active,2024-11-04T17:05:35Z,2024-11-04T18:17:03Z,23.29
619,236,419,2,45.56,Active,2024-11-05T02:13:27Z,2024-11-05T03:03:23Z,91.12
620,237,307,2,126.97,Active,2020-12-05T07:58:07Z,2020-12-05T09:21:17Z,253.94
621,237,158,2,207.38,Abandoned,2020-12-04T13:38:58Z,2020-12-05T11:17:12Z,414.76
622,237,61,1,57.63,Active,2020-12-02T16:00:53Z,2020-12-03T04:17:22Z,57.63
623,238,387,1,65.89,Active,2024-05-12T12:45:27Z,2024-05-12T20:32:23Z,65.89
624,239,298,2,1007.9,Abandoned,2025-09-25T07:18:44Z,2025-09-25T11:54:19Z,2015.8
625,239,422,1,771.74,Abandoned,2025-09-25T11:33:15Z,2025-09-25T11:48:17Z,771.74
626,240,403,1,415.53,Abandoned,2025-12-01T08:56:19Z,2025-12-04T00:12:01Z,415.53
627,240,140,2,1099.8,Active,2025-12-02T03:22:19Z,2025-12-03T09:38:53Z,2199.6
628,241,399,1,537.25,Converted,2024-10-02T14:53:17Z,2024-10-03T23:11:06Z,537.25
629,241,252,1,323.84,Converted,2024-10-03T12:08:41Z,2024-10-03T18:17:34Z,323.84
630,242,433,5,210.06,Abandoned,2023-11-06T18:43:54Z,2023-11-06T19:09:47Z,1050.3
631,242,217,2,1017.69,Abandoned,2023-11-06T15:48:53Z,2023-11-06T16:02:32Z,2035.38
632,242,272,2,133.08,Abandoned,2023-11-06T17:15:14Z,2023-11-06T19:17:45Z,266.16
633,242,279,1,23.2,Abandoned,2023-11-06T16:15:29Z,2023-11-06T18:50:51Z,23.2
634,243,428,2,379.16,Converted,2024-08-12T21:33:08Z,2024-08-12T22:50:02Z,758.32
635,243,311,1,104.55,Converted,2024-08-11T15:40:54Z,2024-08-12T14:42:25Z,104.55
636,243,226,2,621.86,Converted,2024-08-13T02:12:46Z,2024-08-13T02:36:36Z,1243.72
637,243,225,4,11.07,Converted,2024-08-11T07:42:55Z,2024-08-12T23:47:11Z,44.28
638,244,99,5,932.42,Converted,2018-11-21T07:41:05Z,2018-11-21T07:41:18Z,4662.099999999999
639,245,156,2,19.08,Converted,2025-08-06T20:12:25Z,2025-08-06T22:24:45Z,38.16
640,245,45,2,217.29,Converted,2025-08-06T19:56:21Z,2025-08-06T19:59:02Z,434.58
641,245,58,5,68.4,Converted,2025-08-06T23:09:05Z,2025-08-07T00:25:39Z,342.0
642,245,157,6,278.27,Converted,2025-08-06T23:21:20Z,2025-08-06T23:29:48Z,1669.62
643,245,40,1,28.74,Converted,2025-08-06T18:54:50Z,2025-08-06T23:59:34Z,28.74
644,246,161,1,828.82,Converted,2025-07-19T04:01:48Z,2025-07-19T16:00:08Z,828.82
645,246,210,1,177.18,Converted,2025-07-19T01:23:50Z,2025-07-19T17:16:39Z,177.18
646,246,225,1,11.07,Converted,2025-07-18T19:44:16Z,2025-07-20T05:03:43Z,11.07
647,246,9,3,564.82,Converted,2025-07-20T06:22:09Z,2025-07-20T08:27:20Z,1694.46
648,246,478,2,215.05,Converted,2025-07-17T23:12:24Z,2025-07-19T08:51:20Z,430.1
649,247,385,7,485.58,Converted,2024-10-05T07:14:07Z,2024-10-06T01:38:04Z,3399.06
650,247,407,1,261.02,Converted,2024-10-06T10:06:11Z,2024-10-06T13:50:25Z,261.02
651,248,498,2,534.57,Abandoned,2025-03-31T06:00:57Z,2025-03-31T07:01:30Z,1069.14
652,248,51,7,188.65,Abandoned,2025-03-31T06:10:57Z,2025-03-31T06:34:28Z,1320.55
653,248,490,1,1264.96,Abandoned,2025-03-31T06:35:26Z,2025-03-31T09:10:56Z,1264.96
654,249,381,1,453.14,Abandoned,2025-12-22T09:41:15Z,2025-12-22T09:54:46Z,453.14
655,249,369,2,150.89,Abandoned,2025-12-22T00:05:28Z,2025-12-22T03:37:50Z,301.78
656,249,463,4,43.99,Abandoned,2025-12-22T01:25:03Z,2025-12-22T05:26:05Z,175.96
657,249,38,1,153.42,Abandoned,2025-12-22T03:45:48Z,2025-12-22T06:45:27Z,153.42
658,250,301,2,27.18,Abandoned,2023-05-07T06:40:01Z,2023-05-07T07:00:07Z,54.36
659,250,21,1,389.41,Active,2023-05-07T05:56:09Z,2023-05-07T06:32:50Z,389.41
660,251,30,1,386.41,Deleted,2025-09-01T21:41:13Z,2025-09-07T08:50:53Z,386.41
661,252,36,2,1213.75,Abandoned,2025-01-11T06:34:24Z,2025-01-11T06:45:19Z,2427.5
662,252,23,1,152.89,Abandoned,2025-01-11T05:18:52Z,2025-01-11T06:16:33Z,152.89
663,253,147,4,64.35,Active,2024-05-12T00:51:49Z,2024-05-12T01:02:05Z,257.4
664,254,489,2,150.92,Active,2020-03-17T19:29:56Z,2020-03-20T10:37:45Z,301.84
665,254,213,1,49.47,Deleted,2020-03-19T07:16:24Z,2020-03-19T22:44:46Z,49.47
666,254,294,3,762.16,Deleted,2020-03-19T05:25:17Z,2020-03-19T10:08:36Z,2286.48
667,254,313,1,1217.0,Active,2020-03-18T07:06:17Z,2020-03-20T11:49:16Z,1217.0
668,254,414,1,340.19,Active,2020-03-18T11:17:09Z,2020-03-19T01:43:30Z,340.19
669,255,478,2,215.05,Abandoned,2025-10-16T16:55:33Z,2025-10-16T19:20:27Z,430.1
670,255,181,4,28.97,Abandoned,2025-10-16T18:49:45Z,2025-10-16T19:31:48Z,115.88
671,255,258,1,477.87,Abandoned,2025-10-16T16:58:04Z,2025-10-16T18:47:56Z,477.87
672,256,7,4,1181.48,Abandoned,2022-01-24T04:05:47Z,2022-01-24T04:40:33Z,4725.92
673,256,340,2,1050.39,Abandoned,2022-01-23T23:56:22Z,2022-01-24T01:28:00Z,2100.78
674,257,376,4,774.43,Abandoned,2025-09-20T09:35:59Z,2025-09-20T11:24:54Z,3097.72
675,257,475,1,1839.85,Abandoned,2025-09-20T11:58:49Z,2025-09-20T12:14:44Z,1839.85
676,258,96,1,623.82,Abandoned,2022-09-08T18:00:12Z,2022-09-08T18:25:32Z,623.82
677,258,495,1,76.86,Abandoned,2022-09-08T20:34:08Z,2022-09-09T01:04:47Z,76.86
678,258,405,2,1372.84,Abandoned,2022-09-08T23:58:59Z,2022-09-09T01:36:58Z,2745.68
679,259,35,1,480.99,Active,2020-06-19T18:38:43Z,2020-06-20T14:20:46Z,480.99
680,259,500,7,48.8,Abandoned,2020-06-20T15:48:42Z,2020-06-20T19:48:46Z,341.59999999999997
681,260,332,1,33.87,Deleted,2018-09-28T05:53:08Z,2018-09-30T11:18:14Z,33.87
682,260,327,3,160.21,Deleted,2018-09-28T21:38:14Z,2018-09-30T22:55:03Z,480.63
683,260,48,2,746.22,Deleted,2018-09-27T21:34:37Z,2018-10-01T06:47:02Z,1492.44
684,261,243,3,555.05,Active,2019-06-06T08:00:53Z,2019-06-07T11:22:56Z,1665.1499999999999
685,261,148,6,317.46,Deleted,2019-06-06T23:57:21Z,2019-06-07T02:38:27Z,1904.7599999999998
686,261,259,2,146.12,Abandoned,2019-06-05T18:18:39Z,2019-06-06T08:30:30Z,292.24
687,262,80,3,85.74,Abandoned,2021-06-06T09:20:10Z,2021-06-06T14:50:25Z,257.21999999999997
688,262,427,1,137.59,Active,2021-06-06T11:54:20Z,2021-06-06T15:10:42Z,137.59
689,262,349,1,635.35,Active,2021-06-06T09:59:43Z,2021-06-06T11:16:33Z,635.35
690,262,215,1,12.25,Active,2021-06-06T15:21:37Z,2021-06-06T15:22:39Z,12.25
691,263,375,1,23.29,Active,2021-11-22T19:29:30Z,2021-11-26T06:09:35Z,23.29
692,264,196,2,232.03,Converted,2023-01-14T14:21:48Z,2023-01-15T10:29:40Z,464.06
693,265,252,6,323.84,Active,2024-07-04T09:39:53Z,2024-07-04T14:57:14Z,1943.04
694,265,284,2,304.44,Abandoned,2024-07-04T10:10:40Z,2024-07-04T13:55:02Z,608.88
695,265,477,3,75.86,Abandoned,2024-07-04T13:11:05Z,2024-07-04T13:47:33Z,227.57999999999998
696,265,6,1,119.78,Abandoned,2024-07-04T14:23:27Z,2024-07-04T15:04:40Z,119.78
697,266,93,1,719.26,Active,2025-11-04T13:18:07Z,2025-11-04T13:23:50Z,719.26
698,266,142,3,174.48,Abandoned,2025-11-04T12:50:26Z,2025-11-04T13:41:32Z,523.4399999999999
699,266,281,2,59.36,Abandoned,2025-11-04T10:49:46Z,2025-11-04T13:44:24Z,118.72
700,266,324,1,69.69,Abandoned,2025-11-04T06:32:39Z,2025-11-04T11:26:40Z,69.69
701,267,108,1,247.37,Abandoned,2025-06-07T14:44:14Z,2025-06-07T15:09:58Z,247.37
702,267,224,2,376.73,Abandoned,2025-06-07T14:57:31Z,2025-06-07T15:10:45Z,753.46
703,267,44,1,326.93,Abandoned,2025-06-07T14:56:03Z,2025-06-07T14:56:52Z,326.93
704,267,300,2,281.9,Abandoned,2025-06-07T13:34:50Z,2025-06-07T13:49:11Z,563.8
705,267,490,1,1264.96,Abandoned,2025-06-07T14:54:28Z,2025-06-07T15:06:26Z,1264.96
706,268,424,3,26.23,Converted,2023-06-25T16:29:15Z,2023-06-27T03:06:37Z,78.69
707,268,143,2,618.02,Converted,2023-06-26T16:03:49Z,2023-06-27T08:49:54Z,1236.04
708,269,191,1,727.94,Active,2022-06-01T06:46:23Z,2022-06-03T00:02:37Z,727.94
709,269,107,6,84.07,Active,2022-05-31T19:54:05Z,2022-06-02T05:56:37Z,504.41999999999996
710,269,384,1,39.95,Active,2022-06-02T06:15:08Z,2022-06-02T14:21:46Z,39.95
711,269,196,2,232.03,Active,2022-06-01T21:48:06Z,2022-06-02T08:28:24Z,464.06
712,270,483,5,1017.36,Abandoned,2025-12-19T05:18:09Z,2025-12-20T12:25:09Z,5086.8
713,270,271,1,119.77,Active,2025-12-20T02:07:10Z,2025-12-20T11:08:52Z,119.77
714,270,492,2,136.92,Active,2025-12-18T13:02:13Z,2025-12-19T13:12:59Z,273.84
715,271,303,2,67.5,Abandoned,2022-12-12T21:26:37Z,2022-12-13T01:29:15Z,135.0
716,272,159,1,25.78,Abandoned,2018-11-12T18:17:28Z,2018-11-12T18:19:42Z,25.78
717,272,418,1,67.05,Abandoned,2018-11-12T17:20:47Z,2018-11-12T17:48:17Z,67.05
718,273,374,4,25.3,Active,2023-05-28T17:55:03Z,2023-05-28T18:09:42Z,101.2
719,273,452,1,192.56,Active,2023-05-28T19:36:54Z,2023-05-28T21:35:53Z,192.56
720,273,332,3,33.87,Active,2023-05-28T16:44:48Z,2023-05-28T18:16:23Z,101.60999999999999
721,274,307,2,126.97,Converted,2025-03-30T00:01:32Z,2025-03-30T00:35:06Z,253.94
722,274,64,3,25.71,Converted,2025-03-30T01:52:23Z,2025-03-30T02:32:01Z,77.13
723,275,154,1,382.99,Active,2024-12-25T15:51:10Z,2024-12-28T09:41:15Z,382.99
724,275,144,2,1082.93,Active,2024-12-28T06:46:53Z,2024-12-28T07:13:19Z,2165.86
725,276,283,1,1198.51,Converted,2025-07-10T02:23:01Z,2025-07-10T10:47:41Z,1198.51
726,276,237,3,204.25,Converted,2025-07-10T09:59:37Z,2025-07-10T18:10:16Z,612.75
727,276,349,1,635.35,Converted,2025-07-10T05:38:37Z,2025-07-10T19:14:51Z,635.35
728,276,295,2,238.26,Converted,2025-07-10T03:16:34Z,2025-07-10T12:35:50Z,476.52
729,277,19,1,219.56,Active,2023-06-12T13:21:41Z,2023-06-12T16:15:41Z,219.56
730,277,299,1,253.54,Abandoned,2023-06-12T14:53:36Z,2023-06-12T15:07:31Z,253.54
731,278,480,2,53.57,Active,2024-11-29T02:11:29Z,2024-11-29T05:43:34Z,107.14
732,278,94,2,411.63,Active,2024-12-02T05:03:45Z,2024-12-02T10:30:38Z,823.26
733,279,427,1,137.59,Abandoned,2025-10-18T02:37:49Z,2025-10-18T02:37:49Z,137.59
734,279,92,2,476.17,Abandoned,2025-10-18T02:37:49Z,2025-10-18T02:37:49Z,952.34
735,280,348,1,502.14,Active,2022-05-21T20:38:51Z,2022-05-21T21:08:26Z,502.14
736,280,32,4,112.28,Active,2022-05-21T20:05:35Z,2022-05-21T20:39:59Z,449.12
737,280,114,2,249.98,Active,2022-05-21T21:10:15Z,2022-05-21T21:12:43Z,499.96
738,280,290,1,90.32,Abandoned,2022-05-21T19:59:02Z,2022-05-21T20:32:22Z,90.32
739,281,278,3,71.92,Converted,2025-08-07T01:27:36Z,2025-08-07T03:04:29Z,215.76
740,281,299,4,253.54,Converted,2025-08-07T00:29:02Z,2025-08-07T01:21:39Z,1014.16
741,281,440,8,216.11,Converted,2025-08-07T00:34:24Z,2025-08-07T02:46:53Z,1728.88
742,281,155,3,2193.18,Converted,2025-08-07T03:00:12Z,2025-08-07T03:23:37Z,6579.539999999999
743,282,233,3,45.4,Converted,2021-06-23T15:42:51Z,2021-06-24T15:42:49Z,136.2
744,282,436,1,80.51,Converted,2021-06-24T02:38:14Z,2021-06-24T19:52:20Z,80.51
745,282,318,5,568.37,Converted,2021-06-23T05:26:12Z,2021-06-25T01:33:56Z,2841.85
746,283,348,1,502.14,Abandoned,2023-05-27T20:58:53Z,2023-05-27T21:50:34Z,502.14
747,284,458,2,108.2,Abandoned,2025-02-07T13:02:09Z,2025-02-09T08:30:39Z,216.4
748,284,335,1,996.32,Active,2025-02-08T16:45:12Z,2025-02-09T10:34:07Z,996.32
749,285,343,7,105.52,Converted,2025-04-28T18:03:30Z,2025-04-28T19:05:10Z,738.64
750,285,338,1,21.79,Converted,2025-04-28T18:29:06Z,2025-04-28T20:47:16Z,21.79
751,285,220,5,269.37,Converted,2025-04-28T12:01:58Z,2025-04-28T18:06:33Z,1346.85
752,285,203,2,94.19,Converted,2025-04-28T22:15:20Z,2025-04-28T22:37:27Z,188.38
753,285,392,1,598.09,Converted,2025-04-28T17:49:13Z,2025-04-28T22:09:47Z,598.09
754,286,293,1,116.69,Active,2025-07-11T18:10:45Z,2025-07-12T13:49:34Z,116.69
755,286,35,3,480.99,Active,2025-07-11T03:09:06Z,2025-07-11T10:24:43Z,1442.97
756,287,27,2,266.52,Abandoned,2021-06-23T09:45:37Z,2021-06-23T10:29:03Z,533.04
757,287,469,7,129.99,Abandoned,2021-06-23T11:27:41Z,2021-06-23T11:41:31Z,909.9300000000001
758,287,120,7,98.3,Abandoned,2021-06-23T11:14:18Z,2021-06-23T12:10:23Z,688.1
759,287,306,1,83.51,Abandoned,2021-06-23T11:03:33Z,2021-06-23T11:41:32Z,83.51
760,288,189,1,342.29,Abandoned,2023-04-29T22:41:24Z,2023-04-29T23:39:18Z,342.29
761,288,400,8,94.03,Abandoned,2023-04-29T23:48:57Z,2023-04-30T00:15:01Z,752.24
762,288,296,1,1627.17,Abandoned,2023-04-29T21:25:34Z,2023-04-29T23:55:53Z,1627.17
763,289,492,1,136.92,Deleted,2025-11-11T13:40:12Z,2025-11-13T16:13:17Z,136.92
764,289,376,5,774.43,Deleted,2025-11-14T13:24:16Z,2025-11-14T16:58:31Z,3872.1499999999996
765,290,61,2,57.63,Abandoned,2025-10-03T13:11:15Z,2025-10-03T13:11:15Z,115.26
766,290,410,2,143.2,Abandoned,2025-10-03T13:11:15Z,2025-10-03T13:11:15Z,286.4
767,290,252,2,323.84,Abandoned,2025-10-03T13:11:15Z,2025-10-03T13:11:15Z,647.68
768,291,325,2,140.49,Active,2024-11-29T08:17:26Z,2024-11-29T10:15:58Z,280.98
769,291,208,1,4.24,Active,2024-11-30T10:39:49Z,2024-12-01T04:37:38Z,4.24
770,291,70,1,114.91,Active,2024-11-29T06:52:14Z,2024-11-30T11:39:01Z,114.91
771,292,293,1,116.69,Deleted,2023-03-16T01:27:08Z,2023-03-24T05:34:45Z,116.69
772,292,8,1,870.7,Deleted,2023-03-09T06:41:54Z,2023-03-10T14:46:36Z,870.7
773,292,240,1,258.9,Deleted,2023-03-04T17:17:09Z,2023-03-09T04:07:00Z,258.9
774,292,267,2,46.21,Deleted,2023-03-14T07:45:49Z,2023-03-17T07:23:39Z,92.42
775,293,251,4,393.53,Abandoned,2022-06-16T07:01:22Z,2022-06-16T08:12:31Z,1574.12
776,293,218,2,500.46,Abandoned,2022-06-16T06:36:47Z,2022-06-16T07:03:23Z,1000.92
777,294,255,2,426.79,Abandoned,2022-10-05T01:55:05Z,2022-10-05T03:26:23Z,853.58
778,294,12,4,168.0,Abandoned,2022-10-05T03:07:53Z,2022-10-05T04:12:45Z,672.0
779,295,305,3,378.28,Abandoned,2024-11-24T00:02:29Z,2024-11-24T00:43:20Z,1134.84
780,295,58,1,68.4,Active,2024-11-24T00:51:19Z,2024-11-24T01:00:01Z,68.4
781,295,346,1,166.63,Abandoned,2024-11-24T00:47:27Z,2024-11-24T01:17:21Z,166.63
782,296,416,3,287.28,Active,2023-10-21T18:40:38Z,2023-10-22T04:51:41Z,861.8399999999999
783,297,47,2,85.17,Abandoned,2025-11-25T14:46:33Z,2025-11-25T16:18:34Z,170.34
784,297,41,6,199.76,Active,2025-11-25T08:58:40Z,2025-11-25T15:31:32Z,1198.56
785,297,141,7,632.42,Abandoned,2025-11-25T06:33:49Z,2025-11-25T15:48:40Z,4426.94
786,298,197,1,36.29,Active,2025-10-12T18:54:17Z,2025-10-13T02:42:18Z,36.29
787,298,162,3,2036.98,Active,2025-10-13T19:37:06Z,2025-10-14T01:47:55Z,6110.9400000000005
788,298,493,1,369.54,Active,2025-10-13T01:13:46Z,2025-10-13T21:38:12Z,369.54
789,298,193,1,58.16,Active,2025-10-12T23:58:30Z,2025-10-13T12:37:33Z,58.16
790,299,312,4,101.5,Active,2024-08-31T13:57:11Z,2024-08-31T14:57:45Z,406.0
791,299,103,3,408.53,Abandoned,2024-08-31T14:47:11Z,2024-08-31T14:58:36Z,1225.59
792,300,127,3,104.13,Converted,2023-12-29T00:11:25Z,2023-12-29T02:33:34Z,312.39
793,301,153,1,432.84,Active,2024-10-19T00:45:30Z,2024-10-19T08:34:10Z,432.84
794,301,277,2,39.31,Active,2024-10-19T08:15:23Z,2024-10-19T09:08:39Z,78.62
795,301,443,2,1258.34,Active,2024-10-19T00:08:09Z,2024-10-19T07:59:28Z,2516.68
796,301,402,4,224.2,Active,2024-10-19T09:10:09Z,2024-10-19T09:29:08Z,896.8
797,301,41,2,199.76,Active,2024-10-19T01:25:28Z,2024-10-19T04:42:10Z,399.52
798,302,489,1,150.92,Deleted,2019-03-26T05:05:33Z,2019-03-27T01:17:57Z,150.92
799,303,209,2,119.56,Active,2024-01-19T13:15:55Z,2024-01-22T07:43:35Z,239.12
800,303,350,2,359.85,Deleted,2024-01-17T08:59:28Z,2024-01-22T03:52:51Z,719.7
801,303,233,4,45.4,Active,2024-01-16T14:14:02Z,2024-01-16T21:48:01Z,181.6
802,304,405,3,1372.84,Deleted,2025-06-17T15:54:55Z,2025-06-20T08:55:28Z,4118.5199999999995
803,304,90,3,64.18,Deleted,2025-06-20T11:15:03Z,2025-06-20T14:59:37Z,192.54000000000002
804,304,193,2,58.16,Deleted,2025-06-16T01:57:47Z,2025-06-19T06:48:28Z,116.32
805,304,30,1,386.41,Deleted,2025-06-16T22:30:34Z,2025-06-17T02:00:50Z,386.41
806,304,164,1,336.48,Deleted,2025-06-12T21:10:39Z,2025-06-13T17:58:52Z,336.48
807,305,257,4,298.33,Active,2023-11-06T17:22:56Z,2023-11-06T23:22:12Z,1193.32
808,305,136,1,302.25,Active,2023-11-07T04:28:55Z,2023-11-07T05:31:08Z,302.25
809,305,486,1,415.81,Active,2023-11-05T12:31:11Z,2023-11-06T23:35:16Z,415.81
810,305,35,1,480.99,Active,2023-11-05T23:59:37Z,2023-11-07T05:37:55Z,480.99
811,305,319,3,226.96,Active,2023-11-05T09:20:18Z,2023-11-05T17:38:56Z,680.88
812,306,318,2,568.37,Converted,2025-04-29T14:23:27Z,2025-04-30T08:20:32Z,1136.74
813,306,155,3,2193.18,Converted,2025-04-30T02:47:05Z,2025-04-30T15:35:22Z,6579.539999999999
814,307,131,2,15.41,Converted,2023-10-21T06:59:47Z,2023-10-22T05:12:22Z,30.82
815,308,321,2,74.05,Active,2022-10-24T18:38:56Z,2022-10-25T12:51:45Z,148.1
816,308,262,1,423.36,Active,2022-10-25T09:10:22Z,2022-10-25T18:19:34Z,423.36
817,308,434,3,521.01,Active,2022-10-21T17:41:16Z,2022-10-25T14:12:26Z,1563.03
