product_id,product_name,sku,category_id,category,sub_category,brand,cost_price,sell_price,launch_date,weight,dimensions,color,size,material,supplier_id
307,New Balance Mens Shelf Pink L,NEW-MENS-00307,17,Mens Clothing,Seasonal,New Balance,76.99,126.97,2022-11-11,1.22,41.3x72.5x55.7,Black,S,Nylon,
308,Scotts Cotton Sheet Set Navy,SCO-BEDD-00308,24,Bedding,Featured,Scotts,337.25,565.9,2017-08-15,34.62,32.6x66.8x38.6,Orange,NaN,NaN,
309,Schwinn Yoga Block Set Gen2,SCH-YOGA-00309,75,Yoga & Pilates,NaN,Schwinn,36.51,91.44,2017-04-16,7.59,85.1x41.5x5.1,Gold,NaN,NaN,
310,Dell Wireless Headphones Yellow,DEL-HEAD-00310,62,Headphones,NaN,Dell,520.49,673.43,2026-05-09,0.16,82.0x25.7x57.2,Space Gray,32GB,Stainless Steel,
311,iRobot Bookshelf Wood Edition,IRO-OFFI-00311,72,Office Furniture,NaN,iRobot,73.59,104.55,2018-06-08,29.67,53.0x69.4x43.4,NaN,NaN,Wood,
312,Coca-Cola Granola Bars,COC-SNAC-00312,45,Snacks,Featured,Coca-Cola,34.65,101.5,2026-02-06,9.79,66.0x34.3x8.7,Green,NaN,NaN,
313,Canon Classic Ultra 512GB Orange,CAN-SMAR-00313,11,Smartphones,NaN,Canon,479.52,1217.0,2017-01-04,1.94,55.3x20.2x10.6,Blue,NaN,Glass,
314,Patagonia Swim Goggles,PAT-WATE-00314,30,Water Sports,New Arrivals,Patagonia,156.42,373.53,2020-01-04,9.65,69.3x14.8x5.7,NaN,NaN,NaN,
315,"Asus XPS 27"" Ultrabook",ASU-ULTR-00315,61,Ultrabooks,Clearance,Asus,325.62,947.54,2022-07-29,3.25,7.1x49.3x19.9,White,64GB,Glass,
316,Schwinn Fitness Pants,SCH-EXER-00316,27,Exercise Equipment,Clearance,Schwinn,50.43,91.48,2025-02-07,2.74,89.8x61.4x44.7,Pink,NaN,NaN,
317,Adidas Mens Jeans Red S,ADI-MENS-00317,65,Mens Pants,Bestseller,Adidas,75.71,184.64,2017-07-29,1.91,94.8x60.6x23.5,Blue,XXL,Wool,
318,Weber Bookshelf Metal,WEB-OFFI-00318,72,Office Furniture,NaN,Weber,294.09,568.37,2026-05-10,32.16,56.8x24.9x13.8,Space Gray,NaN,Leather,
319,Cuisinart Decorative Vase Purple,CUI-HOME-00319,26,Home Decor,NaN,Cuisinart,152.8,226.96,2019-06-16,26.95,98.6x59.1x17.8,Blue,NaN,NaN,
320,Dove Shampoo,DOV-HAIR-00320,34,Hair Care,Bestseller,Dove,117.05,219.51,2024-09-15,2.88,79.1x67.6x33.2,Pink,NaN,NaN,
321,Kraft Rice,KRA-PANT-00321,47,Pantry Staples,NaN,Kraft,47.71,82.28,2021-09-19,5.29,30.5x48.9x32.4,NaN,NaN,NaN,
322,H&M Mens Shelf Pink XL,HM-MENS-00322,17,Mens Clothing,Seasonal,H&M,50.42,99.97,2022-11-10,1.11,82.1x26.6x40.2,Orange,XXL,Polyester,
323,Patagonia Basketball,PAT-TEAM-00323,29,Team Sports,Featured,Patagonia,96.32,283.09,2025-07-05,4.76,31.1x37.8x57.1,Beige,NaN,NaN,
324,LOreal Face Moisturizer,LOR-SKIN-00324,32,Skincare,Clearance,LOreal,23.52,69.69,2023-01-06,0.4,18.8x72.1x49.9,Pink,NaN,NaN,
325,Levis Mens Hoodie Red,LEV-MENS-00325,66,Mens Outerwear,NaN,Levis,114.96,156.1,2016-02-03,1.07,49.6x34.9x45.1,White,XS,Polyester,
326,Dell Soundbar System,DEL-SPEA-00326,63,Speakers,NaN,Dell,374.12,698.87,2016-12-14,3.49,55.2x52.8x46.0,Silver,NaN,Carbon Fiber,
327,Patagonia Baseball Glove V2,PAT-TEAM-00327,29,Team Sports,Featured,Patagonia,65.09,160.21,2026-05-19,5.43,44.3x21.2x17.7,Purple,NaN,NaN,
328,Kelloggs Olive Oil,KEL-PANT-00328,47,Pantry Staples,NaN,Kelloggs,30.35,64.82,2017-12-09,0.24,69.5x35.4x26.2,NaN,NaN,NaN,
329,iRobot Living Room Cabinet Metal,IRO-FURN-00329,22,Furniture,Bestseller,iRobot,443.28,755.73,2024-12-26,30.87,80.1x16.2x58.1,Orange,NaN,Bamboo,
330,Gap Summer Dress Navy,GAP-DRES-00330,67,Dresses,NaN,Gap,77.08,117.61,2019-07-05,1.5,26.3x64.9x14.8,Gold,XS,Linen,
331,LEGO Fashion Doll,LEG-DOLL-00331,43,Dolls,Seasonal,LEGO,22.53,45.91,2024-09-05,1.92,19.3x41.4x7.0,NaN,NaN,NaN,
332,Kelloggs Granola Bars,KEL-SNAC-00332,45,Snacks,Featured,Kelloggs,27.8,33.87,2024-03-28,5.81,26.9x76.6x23.0,Gold,NaN,NaN,
333,Dell Home Theater System 96,DEL-AUDI-00333,13,Audio Equipment,Featured,Dell,329.53,441.65,2023-09-20,4.4,20.0x77.9x49.1,White,NaN,Plastic,
334,Calvin Klein Womens Maxi Dress Green,CAL-DRES-00334,67,Dresses,NaN,Calvin Klein,93.96,256.03,2024-04-23,1.93,5.0x50.8x31.1,Beige,XXL,Wool,
335,Williams-Sonoma TV Stand Wood,WIL-LIVI-00335,70,Living Room Furniture,Bestseller,Williams-Sonoma,373.86,996.32,2025-01-09,33.72,15.4x74.3x56.5,NaN,NaN,NaN,
336,Apple Portable Speaker Navy Plus,APP-SPEA-00336,63,Speakers,NaN,Apple,652.93,1612.21,2021-12-30,4.89,47.8x29.1x13.7,Blue,NaN,Glass,
337,"Garmin X1 Notebook 15.6""",GAR-LAPT-00337,12,Laptops,NaN,Garmin,371.42,706.56,2022-04-26,3.46,14.5x64.8x45.4,White,512GB,Glass,
338,The Great Adventure by Jane Doe V2,PEN-NONF-00338,37,Non-Fiction,NaN,Penguin,8.78,21.79,2026-01-13,0.0,NaN,NaN,NaN,NaN,
339,Optimum Nutrition First Aid Kit Plus,OPT-MEDI-00339,55,Medical Supplies,Clearance,Optimum Nutrition,189.31,256.77,2025-02-02,8.38,81.6x71.7x35.1,Beige,NaN,NaN,
340,Scotts Office Cabinet Leather,SCO-FURN-00340,22,Furniture,Bestseller,Scotts,487.05,1050.39,2022-09-15,4.29,46.3x46.0x50.2,Silver,NaN,Plastic,
341,Adidas Leather Belt Orange,ADI-ACCE-00341,21,Accessories,NaN,Adidas,16.77,40.65,2016-10-15,0.47,35.4x69.0x4.4,Purple,L,Linen,
342,Pantene Styling Gel,PAN-HAIR-00342,34,Hair Care,Bestseller,Pantene,46.69,64.55,2016-09-18,8.89,92.4x32.3x41.9,NaN,NaN,NaN,
343,Silent Waters by Emily White Paperback,RAN-FICT-00343,36,Fiction,NaN,Random House,51.19,150.74,2018-09-11,0.0,NaN,Navy,NaN,NaN,
344,Nikon Gaming Controller Rose Gold,NIK-GAMI-00344,16,Gaming,Bestseller,Nikon,766.69,2229.31,2026-05-03,1.98,69.9x32.6x18.4,Silver,128GB,Stainless Steel,
345,New Balance Mens Dress Shirt Beige S,NEW-MENS-00345,64,Mens Shirts,Clearance,New Balance,121.88,151.88,2016-01-27,1.77,67.8x71.1x9.6,Yellow,L,Wool,
346,Under Armour Womens Trousers Green,UND-WOME-00346,69,Womens Pants,New Arrivals,Under Armour,79.7,166.63,2018-06-06,0.47,40.5x38.5x6.4,Brown,L,Leather,
347,Ralph Lauren Designer Shirt Blue,RAL-WOME-00347,18,Womens Clothing,NaN,Ralph Lauren,73.76,124.48,2021-02-28,0.28,81.0x52.7x3.5,Pink,XXL,Nylon,
348,Williams-Sonoma Decorative Vase Rose Gold,WIL-HOME-00348,26,Home Decor,NaN,Williams-Sonoma,280.41,502.14,2019-10-24,34.17,10.5x47.6x42.0,Purple,NaN,Leather,
349,Microsoft Standard Pro 128GB,MIC-SMAR-00349,11,Smartphones,NaN,Microsoft,295.91,635.35,2021-03-14,0.53,81.9x63.6x56.1,Silver,NaN,Aluminum,
350,Trek Fitness Cabinet,TRE-EXER-00350,27,Exercise Equipment,Clearance,Trek,140.49,359.85,2018-03-17,2.83,79.8x45.6x45.4,NaN,NaN,NaN,
351,Lenovo Over-Ear Headphones Navy,LEN-HEAD-00351,62,Headphones,NaN,Lenovo,85.25,119.26,2021-04-16,1.06,46.6x48.9x15.3,Black,NaN,Plastic,
352,Mystery of Time by John Smith Paperback Gen2,RAN-FICT-00352,36,Fiction,NaN,Random House,53.0,104.13,2019-12-14,0.0,NaN,NaN,NaN,NaN,
353,Estee Lauder Hair Dryer,EST-HAIR-00353,34,Hair Care,Bestseller,Estee Lauder,86.88,172.46,2018-09-04,9.12,98.5x49.0x15.1,Rose Gold,NaN,NaN,
354,Zara Designer Pants Black,ZAR-WOME-00354,18,Womens Clothing,NaN,Zara,79.58,156.7,2025-06-18,1.13,44.1x78.4x13.5,Black,S,Linen,
355,Apple iPhone 5 Pro Max 256GB,APP-IPHO-00355,57,iPhone,NaN,Apple,446.07,722.94,2021-07-26,1.95,92.9x41.2x56.1,Space Gray,NaN,Stainless Steel,
356,iRobot Cotton Sheet Set Rose Gold,IRO-BEDD-00356,24,Bedding,Featured,iRobot,154.86,390.7,2023-01-21,9.02,28.3x52.5x33.3,Brown,NaN,Wood,
357,Nikon Home Theater System,NIK-AUDI-00357,13,Audio Equipment,Featured,Nikon,544.71,1366.23,2017-04-22,1.94,77.4x76.6x47.4,Black,NaN,Glass,
358,"Canon Predator Gaming 13""",CAN-GAMI-00358,59,Gaming Laptops,New Arrivals,Canon,635.52,1651.38,2018-06-11,4.04,57.6x30.9x41.7,Blue,128GB,Plastic,
359,KitchenAid Bookshelf Metal,KIT-OFFI-00359,72,Office Furniture,NaN,KitchenAid,409.56,1029.18,2025-03-02,27.94,31.6x11.2x20.7,Brown,NaN,Fabric,
360,Mystery of Time Blu-ray,HAC-MOVI-00360,39,Movies,Featured,Hachette,45.71,88.96,2022-02-21,0.0,NaN,Orange,NaN,NaN,
361,"Apple ThinkPad T480 17""",APP-BUSI-00361,60,Business Laptops,Bestseller,Apple,99.74,226.39,2024-02-15,2.46,44.8x15.6x50.1,Gold,NaN,Aluminum,
362,"Nikon 5000 Notebook 17""",NIK-LAPT-00362,12,Laptops,NaN,Nikon,126.96,182.97,2017-07-21,3.11,75.7x79.2x56.6,Gold,32GB,Glass,
363,New Balance Designer Chair Orange,NEW-WOME-00363,18,Womens Clothing,NaN,New Balance,15.13,21.71,2025-05-23,1.37,89.3x21.9x40.4,Gold,M,Silk,
364,"JBL ThinkPad 7000 15.6""",JBL-BUSI-00364,60,Business Laptops,Bestseller,JBL,470.41,629.01,2023-07-09,3.8,83.4x55.4x49.3,White,NaN,Plastic,
365,REI Elliptical Trainer,REI-CARD-00365,73,Cardio Machines,Featured,REI,129.83,181.3,2022-05-13,4.87,68.5x37.1x55.7,NaN,NaN,NaN,
366,Unilever Organic Pasta,UNI-PANT-00366,47,Pantry Staples,NaN,Unilever,32.16,84.07,2021-12-12,4.17,29.0x21.4x26.1,Navy,NaN,NaN,
367,Dove Foundation,DOV-MAKE-00367,33,Makeup,NaN,Dove,147.67,383.26,2018-03-10,2.22,13.8x12.7x39.5,Purple,NaN,NaN,
368,Michelin Seat Covers Silver,MIC-CARA-00368,50,Car Accessories,Clearance,Michelin,162.73,211.98,2019-06-15,3.77,12.5x69.4x59.2,NaN,NaN,NaN,
369,Centrum Sleep Tracker,CEN-WELL-00369,56,Wellness Devices,NaN,Centrum,96.14,150.89,2017-01-15,8.63,65.2x18.0x29.3,NaN,NaN,NaN,
370,Gap Womens Blouse Rose Gold S,GAP-TOPS-00370,68,Tops,NaN,Gap,135.26,256.71,2023-04-20,0.65,87.5x23.9x31.5,Rose Gold,L,Silk,
371,Calvin Klein Kids T-Shirt Red S,CAL-KIDS-00371,19,Kids Clothing,NaN,Calvin Klein,137.19,345.81,2020-01-13,1.74,55.3x15.6x21.2,Gray,XL,Nylon,
372,Gap Running Shoes Green,GAP-FOOT-00372,20,Footwear,NaN,Gap,106.49,221.0,2022-08-05,1.96,92.5x36.6x50.4,White,L,Cotton,
373,Schwinn Pool Float,SCH-WATE-00373,30,Water Sports,New Arrivals,Schwinn,69.67,180.89,2022-01-25,5.08,31.8x42.2x23.4,Gold,NaN,NaN,
374,Olay Foundation,OLA-MAKE-00374,33,Makeup,NaN,Olay,18.42,25.3,2017-11-05,8.1,40.5x69.8x45.2,Rose Gold,NaN,NaN,
375,Olay Foundation Plus,OLA-MAKE-00375,33,Makeup,NaN,Olay,15.33,38.81,2024-09-28,3.47,31.0x6.0x46.2,Pink,NaN,NaN,
376,Apple Smart Band,APP-WEAR-00376,15,Wearable Technology,NaN,Apple,468.5,1032.57,2020-12-13,1.88,25.2x63.8x43.7,Silver,NaN,Glass,
377,Williams-Sonoma Comforter Set Space Gray,WIL-BEDD-00377,24,Bedding,Featured,Williams-Sonoma,373.24,776.78,2019-10-29,27.79,83.2x52.5x41.8,Gold,NaN,Glass,
378,Calvin Klein Mens Hoodie Black,CAL-MENS-00378,66,Mens Outerwear,NaN,Calvin Klein,34.08,100.56,2024-12-13,1.23,34.0x11.2x51.9,Blue,XL,Wool,
379,LEGO Doll House Set Gen2,LEG-DOLL-00379,43,Dolls,Seasonal,LEGO,36.92,47.01,2018-09-27,1.25,22.6x72.6x55.2,Space Gray,NaN,NaN,
380,Dell Smart Watch Red,DEL-WEAR-00380,15,Wearable Technology,NaN,Dell,577.91,729.31,2026-01-21,0.43,64.7x39.6x20.7,Black,NaN,Glass,
381,Michelin Socket Set,MIC-TOOL-00381,51,Tools,New Arrivals,Michelin,296.74,453.14,2023-09-18,5.75,61.0x23.5x2.5,NaN,NaN,NaN,
382,Adidas Womens Sweater Purple,ADI-TOPS-00382,68,Tops,NaN,Adidas,87.78,230.76,2023-03-21,0.74,61.6x66.2x29.1,Green,L,Wool,
383,Schwinn Yoga Block Set Edition,SCH-YOGA-00383,75,Yoga & Pilates,NaN,Schwinn,183.69,546.58,2016-05-11,8.15,42.0x75.9x18.5,NaN,NaN,NaN,
384,New Balance Womens Trousers Space Gray,NEW-WOME-00384,69,Womens Pants,New Arrivals,New Balance,18.69,39.95,2020-09-02,0.72,10.8x37.9x58.0,Gray,M,Linen,
385,Goodyear Oil Filter,GOO-CARP-00385,49,Car Parts,NaN,Goodyear,178.54,485.58,2020-09-24,4.82,69.4x11.7x23.4,NaN,NaN,NaN,
386,Ralph Lauren Womens Jeans Gray S,RAL-WOME-00386,69,Womens Pants,New Arrivals,Ralph Lauren,139.17,279.9,2022-04-27,1.15,9.6x64.4x37.2,Black,L,Wool,
387,Estee Lauder Eau de Parfum,EST-FRAG-00387,35,Fragrances,Featured,Estee Lauder,46.83,65.89,2016-09-06,1.38,97.0x63.2x8.0,Navy,NaN,NaN,
388,Journey Home DVD Collection Gen2,RAN-MOVI-00388,39,Movies,Featured,Random House,66.57,91.76,2025-10-13,0.0,NaN,Space Gray,NaN,NaN,
389,Samsung Bluetooth Speaker Gray,SAM-SPEA-00389,63,Speakers,NaN,Samsung,127.98,327.83,2017-02-04,4.94,18.4x6.2x3.6,Gold,256GB,Glass,
390,Schwinn Rower Home Gym Edition,SCH-EXER-00390,27,Exercise Equipment,Clearance,Schwinn,33.93,98.86,2020-11-05,3.57,30.2x19.7x8.8,NaN,NaN,NaN,
391,Ralph Lauren Womens T-Shirt Brown,RAL-TOPS-00391,68,Tops,NaN,Ralph Lauren,25.16,44.4,2018-04-03,0.57,51.5x5.1x13.3,Space Gray,XS,Leather,
392,Scotts Comforter Set Beige,SCO-BEDD-00392,24,Bedding,Featured,Scotts,298.88,598.09,2017-02-28,34.28,34.5x45.1x29.5,White,NaN,Wood,
393,Patagonia Treadmill Home Gym,PAT-EXER-00393,27,Exercise Equipment,Clearance,Patagonia,93.66,254.29,2026-04-02,8.62,39.8x23.8x18.4,NaN,NaN,NaN,
394,Under Armour Mens Dress Shirt Gold L,UND-MENS-00394,64,Mens Shirts,Clearance,Under Armour,95.14,238.97,2022-07-12,0.24,38.4x67.2x53.6,Navy,XS,Silk,
395,Michelin Floor Mats,MIC-CARA-00395,50,Car Accessories,Clearance,Michelin,284.81,355.98,2023-10-14,4.19,54.3x69.3x18.7,NaN,NaN,NaN,
396,Coleman Soccer Ball,COL-TEAM-00396,29,Team Sports,Featured,Coleman,32.43,81.59,2026-01-24,4.89,15.5x11.8x58.9,NaN,NaN,NaN,
397,H&M Mens Casual Shirt Orange,HM-MENS-00397,64,Mens Shirts,Clearance,H&M,142.99,214.11,2024-11-29,0.83,9.0x8.3x47.9,Blue,M,Wool,
398,Craftsman Wrench Set,CRA-TOOL-00398,51,Tools,New Arrivals,Craftsman,181.38,429.14,2023-11-05,2.9,83.5x56.2x53.4,Space Gray,NaN,NaN,
399,Apple Home Theater System,APP-AUDI-00399,13,Audio Equipment,Featured,Apple,471.55,596.94,2025-03-05,2.06,34.1x30.8x24.6,Gold,NaN,Glass,
400,Hot Wheels Quest Board Game,HOT-BOAR-00400,41,Board Games,Seasonal,Hot Wheels,75.65,94.03,2017-09-08,3.74,23.4x70.9x30.7,NaN,NaN,NaN,
401,Levis Womens Shelf Silver XL,LEV-WOME-00401,18,Womens Clothing,NaN,Levis,39.68,116.12,2025-06-09,1.92,65.0x21.0x23.9,Navy,XL,Linen,
402,Crate & Barrel Office Table Fabric,CRA-FURN-00402,22,Furniture,Bestseller,Crate & Barrel,93.99,224.2,2020-04-22,32.87,92.8x75.0x32.6,Brown,NaN,NaN,
403,Sony Over-Ear Headphones Navy,SON-HEAD-00403,62,Headphones,NaN,Sony,161.72,415.53,2017-04-14,1.38,57.0x66.3x49.6,Gold,64GB,Carbon Fiber,
404,Dove Anti-Aging Serum,DOV-SKIN-00404,32,Skincare,Clearance,Dove,38.39,92.6,2020-11-19,6.45,85.7x70.0x30.6,Green,NaN,NaN,
405,LG Fitness Tracker Navy,LG-WEAR-00405,15,Wearable Technology,NaN,LG,665.82,1372.84,2024-12-05,3.3,26.2x22.2x54.4,White,64GB,Glass,
406,"Samsung Legion Gaming Laptop 15.6""",SAM-GAMI-00406,59,Gaming Laptops,New Arrivals,Samsung,772.84,1678.7,2018-10-30,2.21,97.1x77.1x25.0,Space Gray,NaN,Stainless Steel,
407,IKEA Outdoor Planter Beige,IKE-GARD-00407,25,Garden Supplies,New Arrivals,IKEA,90.49,261.02,2023-07-29,26.78,23.1x6.1x35.0,Gold,NaN,Metal,
408,Crate & Barrel Toaster Green,CRA-KITC-00408,23,Kitchen,Bestseller,Crate & Barrel,208.68,582.48,2022-02-06,5.56,76.1x27.0x42.7,Brown,NaN,NaN,
409,Weber Kitchen Shelf Set,WEB-KITC-00409,23,Kitchen,Bestseller,Weber,418.77,882.4,2022-06-21,43.08,67.7x73.5x6.7,Brown,NaN,NaN,
410,Olay Styling Gel,OLA-HAIR-00410,34,Hair Care,Bestseller,Olay,102.93,238.66,2016-06-21,5.68,65.0x20.5x32.8,Gray,NaN,NaN,
411,Nike Resistance Band Set,NIK-YOGA-00411,75,Yoga & Pilates,NaN,Nike,29.08,84.88,2019-03-18,7.33,80.0x58.2x18.2,Red,NaN,NaN,
412,Tommy Hilfiger Leather Belt Blue,TOM-ACCE-00412,21,Accessories,NaN,Tommy Hilfiger,137.03,366.17,2026-05-12,0.52,52.1x74.2x48.0,Beige,XXL,Silk,
413,Mystery of Time by Robert Brown,PEN-NONF-00413,37,Non-Fiction,NaN,Penguin,44.8,86.25,2016-08-28,0.0,NaN,Red,NaN,NaN,
414,Microsoft Portable Speaker Red,MIC-SPEA-00414,63,Speakers,NaN,Microsoft,276.58,340.19,2016-12-05,0.79,89.9x32.2x49.7,Silver,NaN,Carbon Fiber,
415,Puma Mens Shirt Brown M,PUM-MENS-00415,17,Mens Clothing,Seasonal,Puma,94.65,158.1,2025-10-14,1.55,19.3x67.3x40.6,Rose Gold,M,Denim,
416,Dyson Ergonomic Office Chair V2,DYS-OFFI-00416,72,Office Furniture,NaN,Dyson,120.04,287.28,2016-03-21,8.8,74.3x55.5x6.5,Brown,NaN,Bamboo,
417,Patagonia Treadmill Pro,PAT-CARD-00417,73,Cardio Machines,Featured,Patagonia,26.93,41.57,2020-06-15,4.74,84.8x59.2x38.9,Silver,NaN,NaN,
418,Funko Doll House Set,FUN-DOLL-00418,43,Dolls,Seasonal,Funko,26.37,67.05,2020-11-08,8.95,41.2x58.0x27.1,NaN,NaN,NaN,
419,Mystery of Time by John Smith,SON-NONF-00419,37,Non-Fiction,NaN,Sony Music,22.67,45.56,2026-05-16,0.0,NaN,White,NaN,NaN,
420,"Apple ThinkPad 5000 13""",APP-BUSI-00420,60,Business Laptops,Bestseller,Apple,195.62,348.82,2023-09-25,4.85,67.0x37.3x57.9,White,256GB,Carbon Fiber,
421,Microsoft Studio Monitor Speakers,MIC-AUDI-00421,13,Audio Equipment,Featured,Microsoft,722.39,1704.26,2022-02-21,3.0,27.5x9.9x35.6,Gold,NaN,Glass,
422,Thule Tire Shine Gen2,THU-CARC-00422,52,Car Care,NaN,Thule,279.75,771.74,2022-08-20,3.36,80.6x45.1x17.6,Blue,NaN,NaN,
423,Hasbro Doll House Set,HAS-DOLL-00423,43,Dolls,Seasonal,Hasbro,52.26,127.71,2024-10-30,4.5,70.9x50.8x42.1,Gray,NaN,NaN,
424,Journey Home by Emily White Paperback,PEN-FICT-00424,36,Fiction,NaN,Penguin,18.69,26.23,2018-12-11,0.0,NaN,Yellow,NaN,NaN,
425,Journey Home by John Smith,PEN-NONF-00425,37,Non-Fiction,NaN,Penguin,64.4,177.51,2025-07-28,0.0,NaN,Gray,NaN,NaN,
426,Crate & Barrel Modern Chair,CRA-FURN-00426,22,Furniture,Bestseller,Crate & Barrel,456.84,1112.12,2017-07-18,32.26,17.7x64.1x57.4,Silver,NaN,Glass,
427,Under Armour Resistance Band Set,UND-YOGA-00427,75,Yoga & Pilates,NaN,Under Armour,103.91,137.59,2022-02-12,9.45,93.3x13.1x36.2,Pink,NaN,NaN,
428,Under Armour Swim Goggles,UND-WATE-00428,30,Water Sports,New Arrivals,Under Armour,168.62,379.16,2022-06-05,2.6,72.3x72.8x18.1,NaN,NaN,NaN,
429,GNC Vitamin C,GNC-VITA-00429,53,Vitamins,Featured,GNC,20.81,25.2,2017-06-16,1.19,58.3x41.5x53.2,Red,NaN,NaN,
430,Sony DSLR Camera Body,SON-CAME-00430,14,Cameras,Clearance,Sony,390.97,574.94,2019-08-30,3.14,6.8x36.4x54.1,Blue,128GB,Carbon Fiber,
431,Dell DSLR Camera Body Gen2,DEL-CAME-00431,14,Cameras,Clearance,Dell,167.58,376.59,2019-09-20,3.16,43.1x12.6x49.7,Black,128GB,Carbon Fiber,
432,Under Armour Mens Jeans Green XL,UND-MENS-00432,65,Mens Pants,Bestseller,Under Armour,36.73,48.65,2016-10-18,0.7,49.1x78.1x58.7,Green,XXL,Nylon,
433,The Great Adventure Hardcover Edition,RAN-FICT-00433,36,Fiction,NaN,Random House,78.78,210.06,2021-01-19,0.0,NaN,Silver,NaN,NaN,
434,"Microsoft X1 Notebook 15.6""",MIC-LAPT-00434,12,Laptops,NaN,Microsoft,291.67,521.01,2019-10-09,4.65,63.9x33.8x50.0,Blue,NaN,Aluminum,
435,Omron Pre-Workout,OMR-FITN-00435,54,Fitness Supplements,Clearance,Omron,31.48,77.03,2022-12-09,9.04,84.3x77.2x28.0,NaN,NaN,NaN,
436,Journey Home Guide Book,UNI-NONF-00436,37,Non-Fiction,NaN,Universal,30.88,80.51,2019-07-16,0.0,NaN,Gold,NaN,NaN,
437,Omron Multivitamin Plus,OMR-VITA-00437,53,Vitamins,Featured,Omron,139.32,335.9,2016-01-26,5.77,8.8x38.1x30.0,NaN,NaN,NaN,
438,H&M Kids Jacket Gray,HM-KIDS-00438,19,Kids Clothing,NaN,H&M,121.26,302.99,2020-10-27,0.98,18.6x76.7x17.8,Orange,L,Silk,
439,Adidas Athletic Shoes Silver,ADI-FOOT-00439,20,Footwear,NaN,Adidas,142.94,248.98,2021-07-24,0.46,98.1x43.5x44.3,Red,XS,Polyester,
440,Cuisinart Modern Table,CUI-FURN-00440,22,Furniture,Bestseller,Cuisinart,133.07,216.11,2018-12-02,35.82,72.3x78.6x2.2,Beige,NaN,Plastic,
441,LEGO STEM Learning Kit,LEG-EDUC-00441,44,Educational Toys,New Arrivals,LEGO,31.92,90.47,2025-09-29,4.76,74.6x20.3x45.9,Green,NaN,NaN,
442,Gap Mens Dress Shirt Orange M,GAP-MENS-00442,64,Mens Shirts,Clearance,Gap,64.26,169.42,2020-10-08,1.81,59.9x49.2x57.8,Gold,XL,Polyester,
443,Fitbit Smart Band,FIT-WEAR-00443,15,Wearable Technology,NaN,Fitbit,717.2,2097.24,2017-06-10,0.85,25.8x64.7x29.5,Silver,NaN,Stainless Steel,
444,Funko Construction Kit Plus,FUN-BUIL-00444,42,Building Sets,NaN,Funko,49.69,80.53,2018-03-22,5.72,61.1x71.6x40.6,Space Gray,NaN,NaN,
445,Dell Gaming Headset,DEL-GAMI-00445,16,Gaming,Bestseller,Dell,782.41,1541.47,2023-05-05,4.7,19.9x61.6x49.3,White,256GB,Carbon Fiber,
446,Lenovo Soundbar System,LEN-SPEA-00446,63,Speakers,NaN,Lenovo,441.3,551.92,2024-07-31,1.22,72.3x35.1x24.8,Black,NaN,Stainless Steel,
447,Ralph Lauren Mens Jacket Silver L,RAL-MENS-00447,66,Mens Outerwear,NaN,Ralph Lauren,105.5,154.54,2020-07-30,0.71,36.9x60.4x38.6,Red,S,Wool,
448,Funko Strategy Game,FUN-BOAR-00448,41,Board Games,Seasonal,Funko,61.39,125.72,2025-06-02,7.55,40.8x8.1x3.3,Beige,NaN,NaN,
449,Optimum Nutrition Pre-Workout,OPT-FITN-00449,54,Fitness Supplements,Clearance,Optimum Nutrition,175.79,392.03,2016-12-15,1.38,42.5x17.5x18.0,NaN,NaN,NaN,
450,Patagonia Soccer Ball,PAT-TEAM-00450,29,Team Sports,Featured,Patagonia,87.58,152.76,2017-11-08,7.34,14.2x39.8x33.5,NaN,NaN,NaN,
451,Thule Phone Mount,THU-CARA-00451,50,Car Accessories,Clearance,Thule,93.45,127.31,2026-05-11,4.84,51.1x55.9x17.5,NaN,NaN,NaN,
452,Sony Over-Ear Headphones Silver,SON-HEAD-00452,62,Headphones,NaN,Sony,125.75,192.56,2024-12-17,3.02,74.1x74.7x5.7,Silver,NaN,Stainless Steel,
453,Crate & Barrel Comforter Set Yellow,CRA-BEDD-00453,24,Bedding,Featured,Crate & Barrel,272.06,488.68,2016-07-20,4.78,16.3x14.9x7.2,Orange,NaN,NaN,
454,Nintendo Explorer Action Figure,NIN-ACTI-00454,40,Action Figures,Featured,Nintendo,16.72,20.9,2017-08-10,7.46,96.1x67.3x44.6,Gray,NaN,NaN,
455,LG Bluetooth Speaker Silver,LG-SPEA-00455,63,Speakers,NaN,LG,740.65,1346.63,2018-01-04,4.42,99.1x52.5x36.6,Silver,NaN,Plastic,
456,LEGO Building Block Set Gen2,LEG-BUIL-00456,42,Building Sets,NaN,LEGO,79.63,184.36,2026-05-12,7.83,8.5x57.0x30.8,NaN,NaN,NaN,
457,Coleman Mountain Bike Orange,COL-CYCL-00457,31,Cycling,Featured,Coleman,131.49,323.27,2019-05-28,3.5,62.2x46.3x50.9,NaN,NaN,NaN,
458,Estee Lauder Lipstick Orange,EST-MAKE-00458,33,Makeup,NaN,Estee Lauder,41.77,113.9,2020-06-22,9.26,44.8x51.8x26.4,NaN,NaN,NaN,
459,LEGO Doll House Set Plus,LEG-DOLL-00459,43,Dolls,Seasonal,LEGO,67.82,200.64,2022-09-18,5.01,10.6x20.6x54.2,NaN,NaN,NaN,
