line_item_id,order_ref,product_ref,qty_ordered,unit_cost,unit_selling_price,item_discount,line_total,created_timestamp,profit_margin,tax_amount,product_sku,total_weight_kg,is_gift,return_status,fulfillment_location
23308,5875,340,3,683.04,1740.69,0.0,5222.07,2024-01-30T13:49:53Z,3172.95,492.23,APP-IPHO-00340,1.26,False,None,STORE-003
23309,5876,3002,2,267.82,538.8,0.0,1077.6,2024-01-30T14:49:56Z,541.96,100.05,WEA-CARA-03002,1.22,False,None,STORE-005
23310,5876,2629,2,52.16,149.42,0.0,298.84,2024-01-30T14:49:56Z,194.52,24.13,PUM-TOPS-02629,2.58,False,None,STORE-030
23311,5876,1092,2,56.32,87.74,0.0,175.48,2024-01-30T14:49:56Z,62.84,13.05,REI-EXER-01092,12.1,False,None,STORE-002
23312,5877,4195,2,12.74,19.77,3.95,35.59,2024-01-30T12:51:34Z,10.11,2.93,GAP-WOME-04195,2.66,False,None,STORE-001
23313,5877,3565,1,12.29,17.17,6.87,10.3,2024-01-30T12:51:34Z,-1.99,0.87,RAL-FOOT-03565,0.52,False,None,STORE-010
23314,5877,3528,2,10.06,28.05,0.0,56.1,2024-01-30T12:51:34Z,35.98,6.26,RAL-WOME-03528,3.48,False,None,WH-EAST-01
23315,5877,2075,2,717.24,956.39,0.0,1912.78,2024-01-30T12:51:34Z,478.3,222.38,SAM-ANDR-02075,8.06,False,None,DC-02
23316,5877,4160,2,29.37,52.33,0.0,104.66,2024-01-30T12:51:34Z,45.92,5.36,YET-CARD-04160,1.12,False,None,STORE-004
23317,5878,2225,2,49.01,70.77,0.0,141.54,2019-04-06T00:24:33Z,43.52,10.11,WAR-MUSI-02225,0.0,False,None,
23318,5878,3820,1,59.69,173.79,34.76,139.03,2019-04-06T00:24:33Z,79.34,12.02,COL-OUTD-03820,8.74,False,None,STORE-005
23319,5878,70,4,69.39,143.38,0.0,573.52,2019-04-06T00:24:33Z,295.96,40.73,COL-TEAM-00070,37.76,False,None,STORE-002
23320,5878,3791,1,127.91,172.93,0.0,172.93,2019-04-06T00:24:33Z,45.02,12.75,UND-KIDS-03791,1.4,False,None,STORE-020
23321,5879,3390,2,787.12,2319.45,463.89,4175.01,2024-04-05T05:52:20Z,2600.77,359.12,LEN-WEAR-03390,9.88,False,None,STORE-001
23322,5879,170,1,41.63,74.52,0.0,74.52,2024-04-05T05:52:20Z,32.89,4.01,NES-SNAC-00170,0.71,False,None,STORE-002
23323,5879,4411,3,9.71,12.63,3.79,34.1,2024-04-05T05:52:20Z,4.97,3.97,GEN-BEVE-04411,21.99,False,None,STORE-030
23324,5880,1024,1,76.74,208.44,0.0,208.44,2023-08-26T11:48:31Z,131.7,18.86,NER-BUIL-01024,2.08,False,None,DC-03
23325,5880,2263,1,37.06,55.76,13.94,41.82,2023-08-26T11:48:31Z,4.76,3.59,LEG-ACTI-02263,4.31,False,None,STORE-015
23326,5880,3935,1,159.45,381.86,95.47,286.39,2023-08-26T11:48:31Z,126.94,30.53,PAT-TEAM-03935,3.44,False,None,WH-EAST-01
23327,5881,4844,3,46.44,81.39,0.0,244.17,2025-09-22T12:35:27Z,104.85,18.03,NEW-WOME-04844,0.72,False,None,DC-03
23328,5881,2725,4,118.0,298.4,0.0,1193.6,2025-09-22T12:35:27Z,721.6,66.92,LEV-MENS-02725,2.68,False,None,WH-WEST-01
23329,5881,238,5,495.53,1461.28,0.0,7306.4,2025-09-22T12:35:27Z,4828.75,732.64,IRO-LIVI-00238,118.6,False,None,WH-WEST-02
23330,5881,4187,8,56.56,128.72,0.0,1029.76,2025-09-22T12:35:27Z,577.28,105.41,LEG-ACTI-04187,51.6,False,None,WH-WEST-02
23331,5881,1638,2,408.79,676.91,0.0,1353.82,2025-09-22T12:35:27Z,536.24,83.57,WEB-HOME-01638,9.56,False,None,WH-WEST-02
23332,5881,828,2,59.76,86.89,0.0,173.78,2025-09-22T12:35:27Z,54.26,10.48,NEW-FOOT-00828,3.48,False,None,STORE-005
23333,5882,3418,1,104.5,278.16,0.0,278.16,2024-11-29T17:18:41Z,173.66,29.17,ADI-ACCE-03418,0.76,False,None,STORE-001
23334,5882,1222,4,645.1,1517.95,0.0,6071.8,2024-11-29T17:18:41Z,3491.4,715.18,MIC-SPEA-01222,2.6,False,None,WH-WEST-02
23335,5883,804,2,118.43,207.12,0.0,414.24,2025-06-07T06:24:38Z,177.38,44.68,EST-FRAG-00804,16.94,False,None,STORE-002
23336,5883,3404,6,24.42,68.43,0.0,410.58,2025-06-07T06:24:38Z,264.06,34.46,KEL-SNAC-03404,8.04,False,None,STORE-005
23337,5883,1791,1,26.03,66.91,0.0,66.91,2025-06-07T06:24:38Z,40.88,3.47,TOM-TOPS-01791,0.57,False,None,WH-EAST-02
23338,5883,1626,1,16.18,29.1,0.0,29.1,2025-06-07T06:24:38Z,12.92,1.88,LOR-HAIR-01626,4.61,False,None,STORE-002
23339,5883,4593,4,495.55,1091.11,0.0,4364.44,2025-06-07T06:24:38Z,2382.24,219.93,HP-ANDR-04593,4.48,False,None,DC-01
23340,5884,1083,4,31.57,59.5,47.6,190.4,2025-07-31T09:52:54Z,64.12,11.77,LEG-ACTI-01083,38.76,False,None,WH-EAST-02
23341,5884,3728,3,512.08,527.81,0.0,1583.43,2025-07-31T09:52:54Z,47.19,106.36,LOG-HEAD-03728,14.46,False,None,WH-WEST-02
23342,5884,2355,2,50.71,93.99,37.6,150.38,2025-07-31T09:52:54Z,48.96,11.28,PHI-MEDI-02355,15.7,False,None,STORE-003
23343,5884,2692,1,408.15,804.92,0.0,804.92,2025-07-31T09:52:54Z,396.77,83.22,NIK-GAMI-02692,2.72,False,None,STORE-025
23344,5884,2717,1,718.51,1453.51,0.0,1453.51,2025-07-31T09:52:54Z,735.0,163.23,SAM-CAME-02717,4.11,False,None,DC-02
23345,5885,3727,1,28.03,82.66,0.0,82.66,2023-10-26T05:40:01Z,54.63,9.81,RAN-NONF-03727,0.0,False,None,
23346,5885,2163,2,304.87,535.56,0.0,1071.12,2023-10-26T05:40:01Z,461.38,74.12,FIT-SPEA-02163,5.84,False,None,STORE-001
23347,5885,1881,7,465.84,1340.22,0.0,9381.54,2023-10-26T05:40:01Z,6120.66,487.58,IRO-GARD-01881,254.24,False,None,DC-01
23348,5885,2164,1,128.43,316.45,0.0,316.45,2023-10-26T05:40:01Z,188.02,33.24,ADI-MENS-02164,1.35,False,None,STORE-002
23349,5885,4810,1,246.51,418.16,167.26,250.9,2023-10-26T05:40:01Z,4.39,24.29,IRO-FURN-04810,21.48,False,None,WH-EAST-02
23350,5885,3336,1,275.57,522.22,52.22,470.0,2023-10-26T05:40:01Z,194.43,50.49,MEG-CARA-03336,6.75,False,None,DC-01
23351,5886,1982,5,760.65,1896.47,3792.94,5689.41,2024-02-13T03:17:49Z,1886.16,285.32,LG-SMAR-01982,18.45,False,None,DC-03
23352,5887,1677,3,174.78,298.1,0.0,894.3,2023-10-26T01:38:17Z,369.96,66.99,CAN-CAME-01677,8.31,False,None,STORE-005
23353,5887,3237,5,93.98,124.28,0.0,621.4,2023-10-26T01:38:17Z,151.5,33.7,DOV-FRAG-03237,36.7,False,None,WH-WEST-01
23354,5887,3609,3,58.9,141.72,170.06,255.1,2023-10-26T01:38:17Z,78.4,21.15,CLI-MAKE-03609,8.25,False,None,STORE-020
23355,5888,3115,2,562.61,876.95,0.0,1753.9,2024-07-26T21:32:38Z,628.68,167.77,MIC-ULTR-03115,3.44,False,None,STORE-005
23356,5888,4507,2,2.11,4.83,0.0,9.66,2024-07-26T21:32:38Z,5.44,0.88,PEP-ORGA-04507,19.08,False,None,STORE-001
23357,5888,377,2,638.47,1067.46,0.0,2134.92,2024-07-26T21:32:38Z,857.98,133.63,LG-IPHO-00377,1.66,False,None,STORE-004
23358,5888,3098,2,708.38,2087.38,0.0,4174.76,2024-07-26T21:32:38Z,2758.0,344.15,LOG-GAMI-03098,6.4,False,None,DC-03
23359,5889,958,2,22.19,50.59,0.0,101.18,2024-05-20T04:56:33Z,56.8,10.36,EST-SKIN-00958,2.18,False,None,STORE-015
23360,5889,1754,8,164.52,476.7,762.72,3050.88,2024-05-20T04:56:33Z,1734.72,188.05,3M-TOOL-01754,60.24,False,None,STORE-003
23361,5889,1529,2,17.99,32.72,16.36,49.08,2024-05-20T04:56:33Z,13.1,2.86,HOT-BUIL-01529,13.72,False,None,STORE-001
23362,5889,2298,1,136.16,251.14,0.0,251.14,2024-05-20T04:56:33Z,114.98,21.23,BRA-VITA-02298,3.47,False,None,STORE-015
23363,5889,411,2,10.01,14.25,4.28,24.22,2024-05-20T04:56:33Z,4.2,2.7,PUM-MENS-00411,1.86,False,None,DC-01
23364,5890,1939,1,758.74,2181.8,0.0,2181.8,2018-12-17T02:12:10Z,1423.06,234.19,NIK-HEAD-01939,1.9,False,None,WH-EAST-02
23365,5890,4886,1,40.93,91.95,22.99,68.96,2018-12-17T02:12:10Z,28.03,7.45,WAR-NONF-04886,0.0,False,None,
23366,5890,1610,1,34.01,46.3,46.3,0.0,2018-12-17T02:12:10Z,-34.01,4.22,COC-SNAC-01610,9.0,True,None,STORE-005
23367,5891,811,5,48.78,85.9,0.0,429.5,2023-05-25T10:19:15Z,185.6,47.58,CAL-FOOT-00811,3.1,False,Exchanged,STORE-025
23368,5891,2914,1,10.57,24.1,0.0,24.1,2023-05-25T10:19:15Z,13.53,1.81,HAC-NONF-02914,0.0,False,Exchanged,
23369,5891,1387,1,338.01,632.62,0.0,632.62,2023-05-25T10:19:15Z,294.61,54.93,IKE-BEDR-01387,45.4,False,Exchanged,DC-03
23370,5891,1716,6,697.32,991.01,0.0,5946.06,2023-05-25T10:19:15Z,1762.14,493.18,BOS-SMAR-01716,12.12,False,Returned,STORE-005
23371,5891,845,1,35.24,56.42,0.0,56.42,2023-05-25T10:19:15Z,21.18,6.44,KEL-PANT-00845,2.88,False,Return Pending,WH-EAST-01
23372,5892,3055,1,113.16,269.61,53.92,215.69,2024-12-10T11:24:06Z,102.53,18.99,THE-OUTD-03055,6.67,False,None,STORE-030
23373,5892,1404,3,63.26,175.56,0.0,526.68,2024-12-10T11:24:06Z,336.9,39.43,PEN-MUSI-01404,0.0,False,None,
23374,5892,3056,2,159.82,467.76,0.0,935.52,2024-12-10T11:24:06Z,615.88,93.0,TRE-OUTD-03056,17.48,False,None,WH-WEST-02
23375,5892,3544,1,331.59,476.6,0.0,476.6,2024-12-10T11:24:06Z,145.01,38.47,LG-SPEA-03544,1.64,False,None,STORE-030
23376,5892,4293,6,340.31,923.06,0.0,5538.36,2024-12-10T11:24:06Z,3496.5,299.17,LOG-SMAR-04293,11.04,False,None,WH-EAST-02
23377,5893,2333,3,186.84,517.76,0.0,1553.28,2025-07-26T19:25:01Z,992.76,178.54,THU-CARC-02333,1.62,False,Return Pending,STORE-015
23378,5893,857,1,766.48,1004.12,0.0,1004.12,2025-07-26T19:25:01Z,237.64,107.93,HP-AUDI-00857,1.77,False,Return Requested,WH-EAST-01
23379,5894,3546,3,19.09,37.0,16.65,94.35,2024-06-25T00:30:09Z,37.08,8.26,KRA-PANT-03546,7.08,False,None,STORE-015
23380,5895,4369,1,59.31,88.59,22.15,66.44,2023-02-20T19:42:46Z,7.13,3.43,COL-TEAM-04369,3.58,False,Returned,STORE-004
23381,5896,3580,1,315.11,727.34,0.0,727.34,2023-09-06T22:04:12Z,412.23,84.29,DYS-BEDD-03580,13.45,False,None,STORE-005
23382,5896,3137,2,428.19,596.48,0.0,1192.96,2023-09-06T22:04:12Z,336.58,72.92,BOS-GAMI-03137,3.14,False,None,WH-WEST-02
23383,5896,3545,2,13.75,34.69,0.0,69.38,2023-09-06T22:04:12Z,41.88,5.85,ORG-BEVE-03545,6.94,False,None,STORE-005
23384,5896,3859,1,47.67,90.26,0.0,90.26,2023-09-06T22:04:12Z,42.59,6.25,BAR-BOAR-03859,2.48,False,None,DC-03
23385,5896,547,1,31.8,66.65,0.0,66.65,2023-09-06T22:04:12Z,34.85,4.67,PHI-WELL-00547,4.26,False,None,STORE-020
23386,5897,84,5,37.4,55.3,0.0,276.5,2022-07-17T13:43:53Z,89.5,25.01,TOM-KIDS-00084,7.35,False,None,WH-EAST-01
23387,5897,2095,5,137.95,178.37,178.37,713.48,2022-07-17T13:43:53Z,23.73,38.08,THE-YOGA-02095,1.2,False,None,STORE-015
23388,5897,3070,2,22.01,39.54,0.0,79.08,2022-07-17T13:43:53Z,35.06,4.69,RAN-NONF-03070,0.0,False,None,
23389,5897,1174,4,66.96,110.28,0.0,441.12,2022-07-17T13:43:53Z,173.28,39.89,LG-CAME-01174,8.92,False,None,WH-WEST-01
23390,5897,1138,1,51.84,101.19,25.3,75.89,2022-07-17T13:43:53Z,24.05,7.79,LOG-AUDI-01138,2.07,False,None,STORE-020
23391,5897,3286,6,63.33,115.92,69.55,625.97,2022-07-17T13:43:53Z,245.99,34.36,RAL-MENS-03286,0.96,False,None,STORE-010
23392,5897,3361,2,414.19,962.28,192.46,1732.1,2022-07-17T13:43:53Z,903.72,141.38,SON-BUSI-03361,4.0,False,None,STORE-020
23393,5898,1400,3,71.47,213.19,0.0,639.57,2025-08-25T03:03:36Z,425.16,49.06,FUN-DOLL-01400,14.19,False,None,STORE-025
23394,5898,93,1,129.37,233.5,0.0,233.5,2025-08-25T03:03:36Z,104.13,18.06,CRA-FURN-00093,2.97,False,None,WH-WEST-02
23395,5898,4352,2,656.09,891.0,0.0,1782.0,2025-08-25T03:03:36Z,469.82,149.47,SON-ULTR-04352,6.2,False,None,STORE-003
23396,5898,519,2,700.27,839.43,0.0,1678.86,2025-08-25T03:03:36Z,278.32,174.82,CAN-IPHO-00519,8.76,False,None,STORE-015
23397,5898,2102,3,27.64,34.72,10.42,93.74,2025-08-25T03:03:36Z,10.82,8.56,COC-BEVE-02102,29.31,False,None,WH-CENTRAL-01
23398,5899,1710,2,679.95,1909.03,954.51,2863.55,2025-07-03T04:42:23Z,1503.65,197.46,LOG-IPHO-01710,5.78,False,None,WH-CENTRAL-01
23399,5899,1085,1,198.16,485.58,97.12,388.46,2025-07-03T04:42:23Z,190.3,36.76,GNC-VITA-01085,1.39,False,None,WH-WEST-02
23400,5899,384,1,359.23,667.68,0.0,667.68,2025-07-03T04:42:23Z,308.45,59.65,SCO-KITC-00384,2.47,False,None,DC-02
23401,5899,3534,4,471.26,837.82,0.0,3351.28,2025-07-03T04:42:23Z,1466.24,329.58,CAN-ANDR-03534,14.48,False,None,DC-03
23402,5900,194,3,126.22,153.1,0.0,459.3,2025-07-03T05:42:29Z,80.64,24.4,ADI-CARD-00194,22.38,False,None,WH-WEST-01
23403,5900,1871,1,109.46,295.64,0.0,295.64,2025-07-03T05:42:29Z,186.18,20.07,HM-MENS-01871,1.7,False,None,STORE-010
23404,5900,86,4,61.17,83.94,0.0,335.76,2025-07-03T05:42:29Z,91.08,20.15,SIM-MUSI-00086,0.0,False,None,
23405,5900,4115,1,94.26,118.06,17.71,100.35,2025-07-03T05:42:29Z,6.09,5.9,NEU-MAKE-04115,2.28,False,None,STORE-010
23406,5900,3684,4,70.94,92.97,0.0,371.88,2025-07-03T05:42:29Z,88.12,35.36,HAS-DOLL-03684,15.96,False,None,DC-02
23407,5900,2490,4,119.8,246.75,394.8,592.2,2025-07-03T05:42:29Z,113.0,39.84,HM-MENS-02490,3.08,False,None,STORE-005
23408,5900,3477,4,384.65,1076.48,1722.37,2583.55,2025-07-03T05:42:29Z,1044.95,231.09,POT-HOME-03477,129.44,False,None,STORE-001
23409,5901,1982,1,760.65,1896.47,0.0,1896.47,2021-10-28T13:50:54Z,1135.82,202.94,LG-SMAR-01982,3.69,False,None,STORE-030
23410,5901,3122,3,234.7,621.4,0.0,1864.2,2021-10-28T13:50:54Z,1160.1,139.33,LOG-CAME-03122,12.75,False,None,STORE-020
23411,5901,2987,5,76.46,170.78,0.0,853.9,2021-10-28T13:50:54Z,471.6,43.72,MAT-BOAR-02987,27.6,False,None,STORE-002
23412,5901,2895,2,338.92,530.21,265.11,795.31,2021-10-28T13:50:54Z,117.47,76.63,SON-ULTR-02895,7.04,False,None,STORE-001
23413,5901,1512,6,107.18,186.99,0.0,1121.94,2021-10-28T13:50:54Z,478.86,131.21,WIL-BEDD-01512,243.06,False,None,DC-03
23414,5902,4603,1,14.14,29.71,0.0,29.71,2024-11-05T13:23:24Z,15.57,1.7,PEN-MOVI-04603,0.0,False,None,
23415,5902,2439,3,50.12,61.64,0.0,184.92,2024-11-05T13:23:24Z,34.56,18.15,HOT-DOLL-02439,7.56,False,None,DC-01
23416,5902,3978,1,47.84,60.95,0.0,60.95,2024-11-05T13:23:24Z,13.11,7.04,GEN-ORGA-03978,5.04,False,None,STORE-005
23417,5902,2849,3,628.91,1469.1,0.0,4407.3,2024-11-05T13:23:24Z,2520.57,381.3,BOS-LAPT-02849,7.11,False,None,STORE-004
23418,5903,270,4,579.02,901.82,0.0,3607.28,2018-03-22T18:07:46Z,1291.2,301.25,LOG-SMAR-00270,13.4,False,None,STORE-005
23419,5903,1258,8,233.58,620.37,0.0,4962.96,2018-03-22T18:07:46Z,3094.32,451.9,WEA-CARC-01258,63.52,False,None,DC-02
23420,5903,4153,1,417.66,954.76,95.48,859.28,2018-03-22T18:07:46Z,441.62,60.35,CUI-FURN-04153,41.42,False,None,STORE-003
23421,5903,582,1,74.09,141.21,35.3,105.91,2018-03-22T18:07:46Z,31.82,7.93,UND-CYCL-00582,6.66,False,None,WH-EAST-02
23422,5904,445,5,180.64,175.81,0.0,879.05,2018-03-22T17:19:53Z,-24.15,60.92,LG-HEAD-00445,21.45,False,None,STORE-025
23423,5904,865,2,162.32,448.12,0.0,896.24,2018-03-22T17:19:53Z,571.6,47.97,OMR-WELL-00865,13.0,False,None,STORE-003
23424,5904,2299,1,145.39,219.46,0.0,219.46,2018-03-22T17:19:53Z,74.07,25.77,RAL-MENS-02299,1.26,False,None,STORE-020
23425,5904,4944,1,52.87,111.73,0.0,111.73,2018-03-22T17:19:53Z,58.86,9.06,LG-ULTR-04944,3.62,False,None,WH-CENTRAL-01
23426,5904,3427,1,452.96,761.35,0.0,761.35,2018-03-22T17:19:53Z,308.39,54.29,CAN-AUDI-03427,4.25,False,None,STORE-003
23427,5905,4676,6,620.09,772.64,0.0,4635.84,2025-05-28T19:44:03Z,915.3,340.9,JBL-WEAR-04676,21.42,False,None,STORE-030
23428,5905,4394,2,114.74,252.8,0.0,505.6,2025-05-28T19:44:03Z,276.12,34.41,LEV-MENS-04394,0.86,False,None,STORE-020
23429,5906,3275,2,43.14,100.34,0.0,200.68,2017-08-20T19:38:59Z,114.4,13.62,ORG-PANT-03275,16.7,False,None,STORE-015
23430,5906,163,2,145.22,295.66,59.13,532.19,2017-08-20T19:38:59Z,241.75,42.79,LEV-KIDS-00163,0.34,False,None,STORE-004
23431,5906,3544,1,331.59,476.6,0.0,476.6,2017-08-20T19:38:59Z,145.01,29.29,LG-SPEA-03544,1.64,False,None,STORE-025
23432,5907,750,1,707.15,765.18,153.04,612.14,2025-12-01T04:38:51Z,-95.01,73.46,HP-CAME-00750,2.66,False,None,STORE-002
23433,5907,4469,1,264.06,629.08,125.82,503.26,2025-12-01T04:38:51Z,239.2,35.43,JBL-GAMI-04469,4.24,False,None,STORE-025
23434,5907,2104,2,126.59,190.64,57.19,324.09,2025-12-01T04:38:51Z,70.91,36.82,KIT-LIVI-02104,50.48,False,None,STORE-030
23435,5907,2307,8,34.46,88.05,281.76,422.64,2025-12-01T04:38:51Z,146.96,43.52,SIM-FICT-02307,0.0,False,None,
23436,5907,4028,8,105.33,197.02,0.0,1576.16,2025-12-01T04:38:51Z,733.52,172.49,PUM-ACCE-04028,8.56,False,None,STORE-030
23437,5907,1027,1,201.57,556.42,0.0,556.42,2025-12-01T04:38:51Z,354.85,45.4,POT-GARD-01027,36.99,False,None,STORE-020
23438,5907,2587,2,175.26,431.24,0.0,862.48,2025-12-01T04:38:51Z,511.96,44.03,TRE-WATE-02587,5.16,False,None,STORE-010
23439,5907,1460,5,138.41,371.65,464.56,1393.69,2025-12-01T04:38:51Z,701.64,132.16,RAL-WOME-01460,0.6,False,None,STORE-003
23440,5908,4429,1,207.89,525.41,0.0,525.41,2025-12-01T02:32:02Z,317.52,56.78,HP-LAPT-04429,4.63,False,None,WH-EAST-01
23441,5908,172,6,12.23,16.05,0.0,96.3,2025-12-01T02:32:02Z,22.92,5.65,KEL-BEVE-00172,17.04,False,None,STORE-020
23442,5908,1602,2,92.18,140.91,70.45,211.37,2025-12-01T02:32:02Z,27.01,11.95,PHI-WELL-01602,18.68,False,None,WH-WEST-01
23443,5908,4444,1,173.79,232.27,0.0,232.27,2025-12-01T02:32:02Z,58.48,20.07,NIK-WATE-04444,4.77,False,None,STORE-010
23444,5909,612,2,742.13,906.83,1813.66,0.0,2024-08-07T01:19:04Z,-1484.26,175.94,CAN-HEAD-00612,6.52,True,None,WH-CENTRAL-01
23445,5909,298,6,66.63,186.82,0.0,1120.92,2024-08-07T01:19:04Z,721.14,78.69,HAS-BUIL-00298,26.76,False,None,WH-WEST-02
23446,5909,602,2,326.75,567.67,0.0,1135.34,2024-08-07T01:19:04Z,481.84,115.33,FIT-HEAD-00602,3.8,False,None,DC-02
23447,5910,4340,3,94.3,195.54,0.0,586.62,2025-12-01T02:36:21Z,303.72,63.17,REI-CARD-04340,25.77,False,None,STORE-020
23448,5910,2837,1,794.5,2164.49,865.8,1298.69,2025-12-01T02:36:21Z,504.19,129.54,DEL-AUDI-02837,2.7,False,None,STORE-020
23449,5911,2498,2,353.76,550.79,440.63,660.95,2022-11-24T04:02:56Z,-46.57,48.23,JBL-LAPT-02498,9.0,False,None,STORE-001
23450,5911,2042,2,132.86,206.46,82.58,330.34,2022-11-24T04:02:56Z,64.62,28.3,TOM-FOOT-02042,0.3,False,None,DC-02
23451,5911,2255,1,643.21,819.69,0.0,819.69,2022-11-24T04:02:56Z,176.48,44.16,MIC-GAMI-02255,1.1,False,None,STORE-015
23452,5911,684,5,339.25,525.27,0.0,2626.35,2022-11-24T04:02:56Z,930.1,219.69,SON-SPEA-00684,21.85,False,None,STORE-020
23453,5912,4375,8,342.19,993.12,794.5,7150.46,2023-09-04T22:50:08Z,4412.94,750.95,POT-BEDR-04375,254.8,False,None,STORE-001
23454,5912,1358,1,69.33,205.07,0.0,205.07,2023-09-04T22:50:08Z,135.74,17.49,UND-TEAM-01358,3.61,False,None,DC-03
23455,5912,1508,5,40.81,67.04,0.0,335.2,2023-09-04T22:50:08Z,131.15,32.49,NIK-EXER-01508,47.5,False,None,WH-WEST-02
23456,5912,1884,3,158.72,434.18,0.0,1302.54,2023-09-04T22:50:08Z,826.38,149.53,COL-EXER-01884,16.89,False,None,WH-WEST-01
23457,5912,4436,1,18.57,48.32,0.0,48.32,2023-09-04T22:50:08Z,29.75,2.82,UNI-SNAC-04436,9.24,False,None,DC-01
23458,5913,1871,5,109.46,295.64,0.0,1478.2,2025-10-22T04:54:20Z,930.9,99.52,HM-MENS-01871,8.5,False,None,STORE-025
23459,5913,432,3,42.23,55.83,0.0,167.49,2025-10-22T04:54:20Z,40.8,19.38,NER-EDUC-00432,1.02,False,None,WH-EAST-01
23460,5914,574,5,20.83,46.52,0.0,232.6,2025-11-10T09:44:39Z,128.45,25.89,UNI-BEVE-00574,28.65,False,None,STORE-001
23461,5914,3099,5,158.81,426.84,320.13,1814.07,2025-11-10T09:44:39Z,1020.02,131.85,CRA-TOOL-03099,48.2,False,None,DC-03
23462,5914,2868,2,551.51,896.64,0.0,1793.28,2025-11-10T09:44:39Z,690.26,170.47,LG-SPEA-02868,7.82,False,None,STORE-001
23463,5914,1713,4,8.88,20.95,0.0,83.8,2025-11-10T09:44:39Z,48.28,5.32,HOT-ACTI-01713,33.4,False,None,DC-01
23464,5914,2954,2,30.67,46.59,0.0,93.18,2025-11-10T09:44:39Z,31.84,11.02,PEP-SNAC-02954,12.4,False,None,STORE-005
23465,5915,1318,2,188.27,412.62,0.0,825.24,2025-11-27T01:15:02Z,448.7,52.07,YET-WATE-01318,9.94,False,None,STORE-001
23466,5915,2469,2,260.64,356.17,71.23,641.11,2025-11-27T01:15:02Z,119.83,49.23,DYS-HOME-02469,24.92,False,None,STORE-020
23467,5915,2217,4,125.97,186.59,0.0,746.36,2025-11-27T01:15:02Z,242.48,48.4,CAL-WOME-02217,5.28,False,None,DC-01
23468,5915,1265,2,757.18,2142.99,0.0,4285.98,2025-11-27T01:15:02Z,2771.62,214.43,SON-SPEA-01265,4.16,False,None,STORE-020
23469,5916,1119,2,193.51,466.81,0.0,933.62,2022-07-04T11:01:32Z,546.6,98.57,YET-STRE-01119,2.66,False,None,STORE-015
23470,5916,3676,4,154.44,256.21,0.0,1024.84,2022-07-04T11:01:32Z,407.08,59.94,SCH-YOGA-03676,10.56,False,None,DC-03
23471,5916,2436,1,8.46,19.26,0.0,19.26,2022-07-04T11:01:32Z,10.8,1.89,UNI-PANT-02436,9.3,False,None,WH-EAST-02
23472,5916,3476,4,64.93,157.65,0.0,630.6,2022-07-04T11:01:32Z,370.88,60.61,SON-NONF-03476,0.0,False,None,
23473,5916,3918,2,417.51,1212.38,0.0,2424.76,2022-07-04T11:01:32Z,1589.74,195.68,APP-BUSI-03918,1.76,False,None,WH-EAST-02
23474,5916,3458,3,89.18,114.23,0.0,342.69,2022-07-04T11:01:32Z,75.15,23.17,HP-GAMI-03458,14.58,False,None,DC-02
23475,5916,330,2,24.63,39.65,0.0,79.3,2022-07-04T11:01:32Z,30.04,9.1,SIM-MOVI-00330,0.0,False,None,
23476,5916,1482,4,22.37,47.37,0.0,189.48,2022-07-04T11:01:32Z,100.0,21.03,RAL-ACCE-01482,0.92,False,None,WH-WEST-02
23477,5917,1187,3,636.46,1781.35,1336.01,4008.04,2022-01-26T19:13:12Z,2098.66,290.22,ASU-ULTR-01187,10.32,False,None,WH-EAST-02
23478,5917,3714,8,462.05,644.82,0.0,5158.56,2022-01-26T19:13:12Z,1462.16,468.43,CRA-BEDR-03714,309.2,False,None,WH-WEST-01
23479,5918,2963,10,144.29,239.36,0.0,2393.6,2022-12-31T06:31:39Z,950.7,140.63,CUI-KITC-02963,173.5,False,None,STORE-025
23480,5918,3468,2,22.85,59.86,0.0,119.72,2022-12-31T06:31:39Z,74.02,11.16,GEN-ORGA-03468,18.02,False,None,STORE-002
23481,5919,4563,3,40.68,69.0,0.0,207.0,2022-10-21T04:11:00Z,84.96,15.22,UND-TEAM-04563,29.13,False,None,STORE-004
23482,5919,2767,10,125.75,256.93,0.0,2569.3,2022-10-21T04:11:00Z,1311.8,158.2,TOM-TOPS-02767,7.2,False,None,DC-03
23483,5919,621,2,86.16,246.03,0.0,492.06,2022-10-21T04:11:00Z,319.74,29.06,UND-OUTD-00621,6.42,False,None,DC-02
23484,5919,3469,1,184.25,461.33,0.0,461.33,2022-10-21T04:11:00Z,277.08,35.47,SCH-YOGA-03469,4.19,False,None,WH-EAST-02
23485,5919,4919,4,45.79,57.24,57.24,171.72,2022-10-21T04:11:00Z,-11.44,18.82,NER-BOAR-04919,5.0,False,None,STORE-030
23486,5920,1567,7,30.79,62.6,87.64,350.56,2022-10-21T06:10:57Z,135.03,37.09,OPT-FITN-01567,15.61,False,None,STORE-005
23487,5920,96,3,10.64,27.88,0.0,83.64,2022-10-21T06:10:57Z,51.72,8.45,ZAR-MENS-00096,4.68,False,None,STORE-015
23488,5920,2039,5,488.44,591.42,295.71,2661.39,2022-10-21T06:10:57Z,219.19,161.58,POT-HOME-02039,10.9,False,None,WH-CENTRAL-01
23489,5920,1187,1,636.46,1781.35,0.0,1781.35,2022-10-21T06:10:57Z,1144.89,103.82,ASU-ULTR-01187,3.44,False,None,WH-CENTRAL-01
