wish_id,user_id,item_id,date_added,purchase_date,removal_date,current_price,price_at_addition,priority,user_notes,list_name,notification_sent,price_alert_enabled,add_source,desired_quantity
451,363,312,2024-04-26T00:00:00Z,2024-06-19T00:00:00Z,,101.5,89.45,Medium,Maybe later,Gift Ideas,True,True,Web,1
452,428,5,2025-10-04T00:00:00Z,,,993.19,1060.39,Medium,,Gift Ideas,False,True,iOS,1
453,322,50,2024-12-23T00:00:00Z,,,175.24,198.41,Medium,,Wishlist,False,False,Web,1
454,198,273,2024-01-02T00:00:00Z,,,57.76,62.08,Medium,Christmas gift,Gift Ideas,False,False,Email Link,1
455,21,373,2024-05-06T00:00:00Z,2024-09-08T00:00:00Z,,180.89,187.39,Low,,Wishlist,False,False,QR Code,3
456,448,8,2024-03-04T00:00:00Z,,,870.7,872.75,Low,,Gift Ideas,False,False,Web,1
457,342,229,2025-02-15T00:00:00Z,,,1479.14,1450.71,High,Compare prices first,Future Purchases,True,True,Email Link,1
458,90,179,2024-12-23T00:00:00Z,,,235.24,220.58,Medium,Need to save up,Gift Ideas,False,False,Web,1
459,293,74,2025-08-13T00:00:00Z,2025-11-05T00:00:00Z,,746.97,832.1,Low,,Future Purchases,False,False,iOS,1
460,116,226,2025-04-24T00:00:00Z,2025-07-20T00:00:00Z,,621.86,677.42,Medium,Home upgrade,Wishlist,False,True,Mobile App,1
461,241,262,2024-11-29T00:00:00Z,,,423.36,448.15,Low,Birthday present,Wishlist,False,False,Social Media,1
462,203,137,2025-10-29T00:00:00Z,,,20.16,20.95,Medium,,Wishlist,True,True,Email Link,1
463,436,411,2025-06-02T00:00:00Z,,,84.88,72.58,Low,,Wishlist,False,False,Web,1
464,44,424,2024-12-25T00:00:00Z,,,26.23,25.16,Low,,Future Purchases,False,False,Web,2
465,450,229,2024-10-27T00:00:00Z,,,1479.14,1546.52,Medium,,Dream Items,True,True,Social Media,2
466,327,422,2024-06-11T00:00:00Z,,,771.74,850.23,Medium,,Gift Ideas,False,False,Mobile App,2
467,325,6,2024-02-15T00:00:00Z,,,119.78,124.48,Medium,,Future Purchases,False,True,iOS,2
468,218,321,2024-08-16T00:00:00Z,,,82.28,84.65,Low,Anniversary gift,Wishlist,False,True,Web,1
469,77,336,2024-09-23T00:00:00Z,2024-09-30T00:00:00Z,,1612.21,1599.89,Medium,Gift for mom,Wishlist,False,False,Web,2
470,193,198,2025-11-05T00:00:00Z,,,275.96,316.17,Medium,For the kids,Wishlist,False,False,Web,1
471,74,120,2025-12-19T00:00:00Z,,2025-12-24T00:00:00Z,196.59,218.44,Medium,,Wishlist,False,False,iOS,1
472,418,409,2024-09-13T00:00:00Z,,,882.4,1005.46,High,Maybe later,Gift Ideas,False,False,Email Link,1
473,142,447,2024-05-22T00:00:00Z,,,154.54,158.96,Medium,,Gift Ideas,False,True,Web,5
474,223,389,2024-08-25T00:00:00Z,,,327.83,364.96,Medium,Maybe later,Future Purchases,False,False,Android,1
475,491,143,2024-03-24T00:00:00Z,2024-08-30T00:00:00Z,,618.02,605.75,High,Housewarming gift,Gift Ideas,False,False,Mobile App,1
476,496,238,2025-09-16T00:00:00Z,,,1813.44,1723.47,Low,For the kids,Wishlist,False,True,Web,1
477,184,405,2025-02-20T00:00:00Z,,,1372.84,1475.63,Medium,Gift for mom,Future Purchases,False,True,Web,1
478,5,414,2025-12-21T00:00:00Z,,,340.19,378.35,High,Gift for mom,Future Purchases,False,False,Android,1
479,409,500,2024-02-20T00:00:00Z,,,48.8,43.24,Medium,Need to save up,Dream Items,False,False,Android,1
480,393,309,2024-06-30T00:00:00Z,,,91.44,84.58,Medium,Need to save up,Wishlist,False,False,Android,1
481,372,260,2025-10-19T00:00:00Z,2025-11-20T00:00:00Z,,234.03,232.49,Low,Compare prices first,Wishlist,False,False,Android,3
482,229,213,2025-05-13T00:00:00Z,,,61.84,65.57,Medium,Housewarming gift,Wishlist,False,True,Mobile App,1
483,279,77,2025-03-14T00:00:00Z,,,46.43,39.89,Low,,Future Purchases,False,True,iOS,1
484,460,488,2025-07-15T00:00:00Z,,,127.93,129.26,High,Home upgrade,Future Purchases,False,False,Social Media,1
485,47,402,2025-04-26T00:00:00Z,2025-06-13T00:00:00Z,,224.2,212.33,High,Gift for mom,Wishlist,False,False,Android,1
486,374,479,2024-04-28T00:00:00Z,,,218.28,243.2,Low,Back to school,Wishlist,False,False,Social Media,1
487,232,416,2024-11-17T00:00:00Z,,,287.28,298.86,Medium,For the kids,Future Purchases,True,True,Android,1
488,53,414,2024-07-09T00:00:00Z,,,340.19,360.44,Medium,,Future Purchases,True,True,Mobile App,1
489,183,78,2024-05-05T00:00:00Z,,,88.98,86.81,Low,Christmas gift,Gift Ideas,False,False,Web,1
490,454,350,2024-11-06T00:00:00Z,,,359.85,334.43,High,Gift for mom,Gift Ideas,False,True,Mobile App,1
491,227,427,2024-04-20T00:00:00Z,,,137.59,135.16,Low,,Wishlist,False,False,iOS,2
492,494,12,2025-09-14T00:00:00Z,,,224.0,249.13,Medium,Gift for mom,Wishlist,False,True,Android,3
493,432,102,2024-04-19T00:00:00Z,,2024-11-13T00:00:00Z,580.65,577.52,Medium,,Future Purchases,False,False,iOS,1
494,427,381,2025-08-02T00:00:00Z,,,453.14,418.45,Low,Christmas gift,Wishlist,False,False,iOS,1
495,493,414,2025-05-16T00:00:00Z,2025-10-15T00:00:00Z,,340.19,348.21,Low,,Wishlist,True,True,Web,1
496,9,441,2025-03-01T00:00:00Z,,,90.47,98.45,Low,,Dream Items,False,False,Social Media,1
497,310,232,2023-12-26T00:00:00Z,,,1268.87,1339.54,Medium,,Wishlist,False,True,Social Media,2
498,300,349,2024-10-30T00:00:00Z,,,635.35,605.14,Medium,,Gift Ideas,False,False,Web,1
499,257,176,2024-01-09T00:00:00Z,,,318.15,321.84,Low,Anniversary gift,Wishlist,False,False,iOS,1
500,243,445,2025-01-04T00:00:00Z,,2025-10-30T00:00:00Z,1541.47,1536.54,High,Treat myself,Gift Ideas,False,True,Web,1
501,272,293,2025-06-09T00:00:00Z,,,137.28,130.78,High,Anniversary gift,Gift Ideas,False,False,Web,2
502,258,54,2025-01-29T00:00:00Z,,2025-09-22T00:00:00Z,1494.0,1523.32,Low,Wedding registry,Future Purchases,False,False,Email Link,1
503,286,37,2024-10-29T00:00:00Z,2025-02-11T00:00:00Z,,660.53,588.51,Low,Wedding registry,Future Purchases,False,False,Android,1
504,221,245,2025-03-11T00:00:00Z,,,100.81,109.8,High,Wait for sale,Wishlist,False,False,Social Media,1
505,381,75,2024-01-21T00:00:00Z,,,339.97,363.66,High,,Gift Ideas,False,True,Web,1
506,235,306,2024-02-03T00:00:00Z,,,98.25,86.59,High,Christmas gift,Wishlist,True,True,Email Link,1
507,486,454,2025-09-17T00:00:00Z,,,20.9,22.09,Medium,Need to save up,Future Purchases,False,True,Web,5
508,201,227,2025-07-12T00:00:00Z,,,152.3,154.22,Low,Gift for mom,Wishlist,False,False,Email Link,1
509,321,203,2025-10-07T00:00:00Z,,,94.19,89.57,High,Home upgrade,Gift Ideas,False,False,Web,3
510,370,453,2025-10-21T00:00:00Z,2025-12-07T00:00:00Z,,488.68,515.08,Low,Compare prices first,Dream Items,False,False,Social Media,2
511,214,371,2024-02-04T00:00:00Z,,,345.81,351.52,Medium,Need to save up,Wishlist,False,False,iOS,1
512,101,487,2025-11-05T00:00:00Z,,,424.39,443.29,Medium,,Dream Items,False,True,iOS,2
513,72,417,2024-09-27T00:00:00Z,,2025-04-05T00:00:00Z,41.57,36.64,Medium,Christmas gift,Wishlist,False,True,Mobile App,1
514,483,499,2024-07-13T00:00:00Z,,,114.7,119.7,Medium,Wait for sale,Gift Ideas,False,False,Web,5
515,137,354,2025-09-09T00:00:00Z,,,156.7,138.89,Low,Office supplies,Future Purchases,False,False,iOS,1
516,394,92,2025-10-29T00:00:00Z,,2025-11-09T00:00:00Z,476.17,487.69,High,Gift for mom,Future Purchases,False,False,iOS,2
517,67,73,2025-09-11T00:00:00Z,,,104.94,105.52,High,,Dream Items,False,False,iOS,1
518,107,13,2024-04-30T00:00:00Z,2024-07-29T00:00:00Z,,119.0,132.97,Medium,Gift for dad,Gift Ideas,False,True,QR Code,2
519,176,409,2025-04-21T00:00:00Z,,,882.4,940.77,Medium,Maybe later,Wishlist,False,False,Mobile App,2
520,201,134,2025-11-20T00:00:00Z,,,82.81,88.85,Low,Compare prices first,Wishlist,False,True,Web,1
521,116,119,2024-05-24T00:00:00Z,,,222.7,219.62,Medium,Need to save up,Wishlist,True,True,Web,1
522,179,327,2024-08-29T00:00:00Z,,,160.21,162.88,Medium,Wedding registry,Dream Items,True,True,Web,1
523,174,196,2025-09-29T00:00:00Z,,,290.04,251.38,Medium,Wait for sale,Gift Ideas,False,True,Web,1
524,392,331,2025-01-30T00:00:00Z,2025-02-17T00:00:00Z,,45.91,50.72,Medium,Need to save up,Wishlist,False,False,iOS,1
525,108,75,2025-07-12T00:00:00Z,,,339.97,346.32,Medium,Home upgrade,Wishlist,False,False,Android,3
526,412,486,2024-02-12T00:00:00Z,,,415.81,456.43,High,,Gift Ideas,False,False,QR Code,1
527,247,485,2025-01-24T00:00:00Z,,,493.06,560.02,Medium,,Gift Ideas,True,True,Web,2
528,491,225,2025-09-23T00:00:00Z,,,11.07,12.46,Medium,,Wishlist,False,False,Mobile App,1
529,409,349,2025-03-12T00:00:00Z,,,635.35,596.3,High,,Future Purchases,True,True,Web,1
530,196,460,2025-02-04T00:00:00Z,,2025-11-10T00:00:00Z,265.23,238.04,Low,Birthday present,Wishlist,False,False,Mobile App,1
531,110,34,2024-10-02T00:00:00Z,,,946.98,986.72,Low,,Wishlist,False,False,Mobile App,2
532,174,321,2025-06-30T00:00:00Z,,,82.28,87.66,Medium,Home upgrade,Gift Ideas,False,False,Social Media,1
533,88,40,2024-02-04T00:00:00Z,,,28.74,27.12,Medium,Gift for mom,Dream Items,False,False,iOS,1
534,472,317,2024-02-11T00:00:00Z,,2024-05-03T00:00:00Z,184.64,198.0,Medium,,Wishlist,False,False,iOS,1
535,223,168,2025-01-22T00:00:00Z,,,352.24,392.05,Low,Wedding registry,Wishlist,False,False,Social Media,1
536,171,16,2025-11-09T00:00:00Z,2025-12-09T00:00:00Z,,692.72,682.64,High,,Future Purchases,False,False,Android,1
537,117,255,2025-12-19T00:00:00Z,,2025-12-20T00:00:00Z,426.79,384.63,Medium,,Dream Items,False,False,Mobile App,1
538,38,26,2025-05-03T00:00:00Z,,,1484.84,1689.57,Medium,Back to school,Wishlist,False,False,QR Code,1
539,465,256,2024-09-09T00:00:00Z,2024-09-19T00:00:00Z,,473.23,480.34,Low,,Wishlist,False,False,Web,1
540,309,434,2024-08-29T00:00:00Z,,,521.01,451.01,High,,Gift Ideas,False,True,QR Code,1
541,95,227,2024-03-14T00:00:00Z,2024-06-30T00:00:00Z,,152.3,165.23,Low,Need to save up,Wishlist,False,False,Android,1
542,460,419,2025-12-22T00:00:00Z,2025-12-25T00:00:00Z,,45.56,43.94,Medium,,Future Purchases,False,True,Social Media,2
543,473,394,2025-12-11T00:00:00Z,,,238.97,241.83,Medium,Christmas gift,Wishlist,False,False,Android,3
544,471,177,2025-08-19T00:00:00Z,,,46.41,46.66,High,Gift for dad,Gift Ideas,False,False,iOS,1
545,283,256,2025-11-12T00:00:00Z,,,473.23,496.88,Low,,Wishlist,False,False,Web,1
546,461,182,2024-06-10T00:00:00Z,2024-10-30T00:00:00Z,,488.84,419.94,High,Need to save up,Dream Items,False,False,Mobile App,2
547,249,451,2025-10-14T00:00:00Z,,,127.31,109.56,Low,Office supplies,Wishlist,False,False,iOS,2
548,138,232,2025-04-27T00:00:00Z,,2025-08-22T00:00:00Z,1268.87,1419.31,Medium,Compare prices first,Future Purchases,False,False,Android,1
549,394,58,2025-02-25T00:00:00Z,2025-07-16T00:00:00Z,,68.4,71.19,Medium,,Gift Ideas,False,True,Web,1
550,15,475,2025-04-30T00:00:00Z,,,1839.85,1954.99,Low,,Future Purchases,True,True,Web,1
551,37,359,2024-04-17T00:00:00Z,,,1029.18,1124.36,Medium,Housewarming gift,Wishlist,False,False,Web,1
552,235,449,2025-02-27T00:00:00Z,,2025-10-30T00:00:00Z,392.03,434.15,Medium,Housewarming gift,Dream Items,False,False,Android,1
553,176,130,2024-07-26T00:00:00Z,,,745.47,833.45,Low,Gift for mom,Wishlist,False,False,Web,1
554,325,342,2025-10-01T00:00:00Z,2025-12-12T00:00:00Z,,64.55,64.63,Low,Need to save up,Wishlist,False,False,Email Link,1
555,65,145,2025-09-06T00:00:00Z,2025-10-27T00:00:00Z,,136.37,116.06,Medium,Need to save up,Future Purchases,False,False,iOS,1
556,490,491,2024-01-06T00:00:00Z,,,1003.62,1039.75,Medium,Anniversary gift,Future Purchases,False,False,Web,5
557,272,373,2025-08-06T00:00:00Z,,,180.89,158.62,High,,Gift Ideas,False,False,iOS,1
558,246,296,2025-07-27T00:00:00Z,,2025-11-21T00:00:00Z,1627.17,1420.13,Medium,For the kids,Future Purchases,True,True,Web,1
559,486,200,2024-02-19T00:00:00Z,,,899.94,935.54,Low,Maybe later,Gift Ideas,False,False,Android,1
560,222,52,2025-06-09T00:00:00Z,,2025-10-26T00:00:00Z,105.12,109.29,High,Gift for dad,Gift Ideas,False,False,Social Media,2
561,287,473,2024-03-22T00:00:00Z,,2025-02-27T00:00:00Z,309.25,327.71,Low,Back to school,Wishlist,False,False,Social Media,1
562,54,191,2024-11-06T00:00:00Z,,2025-02-19T00:00:00Z,856.4,913.13,Medium,,Wishlist,False,False,Android,1
563,304,149,2024-12-31T00:00:00Z,,,82.18,81.21,Medium,Gift for mom,Gift Ideas,True,True,Android,2
564,484,382,2024-10-22T00:00:00Z,,,230.76,236.96,Low,Housewarming gift,Future Purchases,False,False,iOS,1
565,195,420,2025-04-23T00:00:00Z,2025-05-05T00:00:00Z,,348.82,385.86,Medium,,Dream Items,False,False,Android,1
566,281,387,2025-08-08T00:00:00Z,,,65.89,69.14,Low,,Gift Ideas,False,False,Email Link,1
567,339,385,2025-05-17T00:00:00Z,,,485.58,477.63,Medium,Christmas gift,Gift Ideas,False,False,Web,1
568,393,54,2025-11-03T00:00:00Z,2025-11-27T00:00:00Z,,1494.0,1505.06,High,Gift for mom,Future Purchases,False,False,QR Code,1
569,486,303,2024-01-21T00:00:00Z,,,67.5,62.88,Medium,Maybe later,Gift Ideas,False,True,Mobile App,1
570,107,240,2024-08-25T00:00:00Z,2024-10-11T00:00:00Z,,323.63,283.84,Medium,,Wishlist,False,False,QR Code,1
571,296,69,2024-08-29T00:00:00Z,,2024-11-06T00:00:00Z,64.86,67.86,Medium,Home upgrade,Wishlist,False,False,Social Media,1
572,435,153,2024-11-19T00:00:00Z,2025-02-25T00:00:00Z,,432.84,483.89,Medium,Gift for dad,Dream Items,False,False,Mobile App,1
573,447,338,2024-03-06T00:00:00Z,,,21.79,18.93,Low,,Wishlist,True,True,Email Link,1
574,318,317,2024-06-23T00:00:00Z,,,184.64,191.02,High,Home upgrade,Wishlist,False,True,Web,1
575,388,444,2025-08-20T00:00:00Z,,2025-12-04T00:00:00Z,80.53,80.77,High,,Wishlist,False,False,iOS,1
576,68,27,2025-04-17T00:00:00Z,2025-08-21T00:00:00Z,,266.52,236.6,Low,,Wishlist,False,False,Email Link,1
577,470,259,2025-10-15T00:00:00Z,,,153.81,162.08,Low,,Wishlist,False,False,Web,2
578,216,113,2025-01-19T00:00:00Z,,2025-08-20T00:00:00Z,206.93,190.24,Medium,,Dream Items,False,True,QR Code,1
579,199,366,2024-10-24T00:00:00Z,,,84.07,72.51,Medium,,Wishlist,False,True,Email Link,1
580,166,48,2024-03-29T00:00:00Z,2024-06-30T00:00:00Z,,746.22,854.08,Medium,Compare prices first,Gift Ideas,True,True,iOS,1
581,206,340,2025-10-28T00:00:00Z,,,1050.39,1091.48,Medium,Home upgrade,Wishlist,True,True,Social Media,1
582,401,40,2025-07-27T00:00:00Z,,,28.74,26.26,Medium,Anniversary gift,Gift Ideas,False,False,QR Code,1
583,154,160,2025-04-21T00:00:00Z,,,261.49,266.57,High,Compare prices first,Gift Ideas,False,False,Mobile App,1
584,159,233,2025-07-21T00:00:00Z,,,53.41,50.5,Medium,,Wishlist,False,False,Web,2
585,380,104,2025-05-22T00:00:00Z,,,32.71,35.3,High,,Gift Ideas,False,False,Web,1
586,195,180,2025-01-30T00:00:00Z,2025-03-06T00:00:00Z,,26.12,26.31,Medium,Christmas gift,Gift Ideas,False,False,Web,2
587,138,68,2025-09-21T00:00:00Z,,,145.25,126.25,Low,Anniversary gift,Future Purchases,False,False,Email Link,1
588,32,345,2025-06-05T00:00:00Z,,,151.88,165.47,Medium,Christmas gift,Wishlist,False,False,iOS,1
589,354,96,2024-03-16T00:00:00Z,,,656.65,748.78,High,,Future Purchases,True,True,Web,2
590,223,102,2025-10-10T00:00:00Z,,,580.65,633.21,Medium,Gift for mom,Gift Ideas,False,False,iOS,2
591,278,390,2025-12-11T00:00:00Z,2025-12-19T00:00:00Z,,98.86,84.42,High,,Wishlist,True,True,iOS,1
592,218,130,2025-11-23T00:00:00Z,,,745.47,682.9,Medium,Office supplies,Wishlist,False,True,Social Media,1
593,261,19,2025-02-12T00:00:00Z,2025-04-22T00:00:00Z,,219.56,193.36,Medium,,Wishlist,False,False,Social Media,1
594,471,462,2025-11-05T00:00:00Z,2025-11-19T00:00:00Z,,251.66,236.24,Low,For the kids,Dream Items,False,False,Android,1
595,330,479,2024-02-01T00:00:00Z,,,218.28,250.81,Medium,Christmas gift,Wishlist,False,False,Mobile App,1
596,173,199,2025-07-17T00:00:00Z,,,140.84,142.23,Medium,,Future Purchases,False,True,iOS,2
597,126,159,2025-09-19T00:00:00Z,2025-10-08T00:00:00Z,,32.23,31.01,Medium,Maybe later,Gift Ideas,False,True,Android,1
598,380,261,2025-09-09T00:00:00Z,,,259.88,226.64,Medium,Office supplies,Wishlist,False,False,Social Media,3
599,65,287,2025-10-25T00:00:00Z,,,404.97,376.88,High,Wedding registry,Gift Ideas,False,False,Social Media,1
600,346,105,2025-04-05T00:00:00Z,,2025-10-11T00:00:00Z,24.47,22.39,Low,Gift for mom,Wishlist,False,False,iOS,5
601,424,6,2025-06-17T00:00:00Z,,,119.78,134.48,Medium,For the kids,Wishlist,True,True,Android,2
602,475,394,2024-10-22T00:00:00Z,,,238.97,213.36,High,,Future Purchases,False,False,Email Link,1
603,473,53,2025-11-17T00:00:00Z,,,1144.2,1123.9,High,,Future Purchases,False,False,Web,1
604,136,321,2025-09-23T00:00:00Z,2025-11-15T00:00:00Z,,82.28,76.29,High,Compare prices first,Wishlist,False,False,QR Code,1
605,56,288,2025-08-19T00:00:00Z,,,31.48,30.39,Low,,Wishlist,False,True,iOS,1
606,232,283,2024-04-23T00:00:00Z,2024-05-02T00:00:00Z,,1198.51,1047.96,Medium,Housewarming gift,Wishlist,False,False,Web,1
607,344,311,2025-11-06T00:00:00Z,2025-11-25T00:00:00Z,,104.55,116.53,Medium,,Gift Ideas,False,False,Android,1
608,108,421,2025-01-26T00:00:00Z,,2025-04-30T00:00:00Z,1704.26,1562.67,Medium,Christmas gift,Wishlist,False,False,Android,1
609,483,50,2024-09-26T00:00:00Z,,,175.24,191.05,Low,Back to school,Wishlist,False,False,Android,2
610,43,449,2025-11-09T00:00:00Z,,,392.03,381.1,Medium,,Future Purchases,False,False,Social Media,1
611,484,324,2024-08-30T00:00:00Z,,2025-04-04T00:00:00Z,69.69,65.51,Medium,,Wishlist,True,True,Mobile App,1
612,70,327,2025-07-31T00:00:00Z,,2025-11-14T00:00:00Z,160.21,183.5,Low,Maybe later,Wishlist,True,True,Android,1
613,308,190,2024-06-09T00:00:00Z,,,130.25,134.69,Medium,Wedding registry,Wishlist,False,True,Web,1
614,241,338,2025-07-28T00:00:00Z,2025-12-20T00:00:00Z,,21.79,19.99,Low,Need to save up,Dream Items,False,False,Social Media,1
615,488,27,2025-09-01T00:00:00Z,2025-11-18T00:00:00Z,,266.52,303.46,High,,Gift Ideas,False,False,Web,2
616,187,287,2024-12-25T00:00:00Z,,,404.97,390.49,Medium,Wedding registry,Wishlist,False,False,Web,1
617,279,209,2025-08-12T00:00:00Z,,2025-12-24T00:00:00Z,170.8,149.67,Low,Birthday present,Wishlist,False,False,Web,2
618,203,314,2025-12-14T00:00:00Z,,,373.53,392.15,High,,Wishlist,False,False,Web,1
619,328,155,2025-12-08T00:00:00Z,2025-12-16T00:00:00Z,,2193.18,2094.66,Medium,Wait for sale,Gift Ideas,False,False,iOS,3
620,36,202,2025-03-16T00:00:00Z,2025-04-30T00:00:00Z,,367.03,396.72,High,,Wishlist,False,False,Email Link,1
621,223,261,2024-07-13T00:00:00Z,2024-08-10T00:00:00Z,,259.88,234.98,Medium,,Wishlist,False,False,Web,1
622,473,433,2025-11-28T00:00:00Z,,,210.06,211.88,Medium,,Gift Ideas,False,False,iOS,5
623,16,301,2025-02-11T00:00:00Z,,2025-03-23T00:00:00Z,33.97,37.66,Medium,,Wishlist,False,False,Web,1
624,428,326,2025-07-06T00:00:00Z,,2025-10-30T00:00:00Z,698.87,742.62,Low,For the kids,Dream Items,False,True,Web,2
625,140,18,2025-12-15T00:00:00Z,,,397.05,435.26,Low,Christmas gift,Future Purchases,False,True,Mobile App,1
626,165,140,2025-04-25T00:00:00Z,2025-07-24T00:00:00Z,,1099.8,999.19,Medium,,Wishlist,False,False,Mobile App,1
627,484,293,2025-03-18T00:00:00Z,,,137.28,157.21,Medium,Back to school,Future Purchases,False,False,Web,1
628,238,460,2024-05-14T00:00:00Z,,,265.23,283.03,Low,,Wishlist,False,False,Social Media,2
629,144,412,2025-09-06T00:00:00Z,,,366.17,367.32,Medium,,Gift Ideas,False,False,Web,1
630,62,125,2024-12-23T00:00:00Z,,,287.02,297.99,Low,,Wishlist,True,True,Mobile App,2
631,366,176,2024-11-01T00:00:00Z,2025-02-08T00:00:00Z,,318.15,317.17,Medium,Housewarming gift,Wishlist,False,False,Web,1
632,29,57,2025-05-08T00:00:00Z,,,864.44,960.5,Medium,Maybe later,Dream Items,False,False,Web,1
633,412,318,2024-11-01T00:00:00Z,2025-04-17T00:00:00Z,,568.37,499.62,Low,Gift for dad,Wishlist,False,False,Web,1
634,258,70,2025-07-27T00:00:00Z,,,114.91,112.84,Medium,Housewarming gift,Future Purchases,False,True,Email Link,1
635,128,473,2025-06-15T00:00:00Z,,,309.25,273.65,Medium,Wedding registry,Wishlist,False,False,Web,1
636,124,218,2024-05-12T00:00:00Z,,,500.46,553.68,Medium,Birthday present,Wishlist,False,False,Web,1
637,179,215,2025-04-13T00:00:00Z,,,20.42,21.0,Medium,For the kids,Future Purchases,False,False,Web,1
638,471,208,2025-12-04T00:00:00Z,,,4.24,3.87,Medium,Wait for sale,Wishlist,False,False,iOS,2
639,62,45,2025-05-23T00:00:00Z,,,217.29,197.44,Medium,,Wishlist,False,False,Web,1
640,314,100,2025-09-22T00:00:00Z,,,212.59,228.41,Medium,,Gift Ideas,False,False,Email Link,1
641,148,466,2024-08-06T00:00:00Z,2024-11-13T00:00:00Z,,937.33,866.52,Medium,Wait for sale,Wishlist,False,False,QR Code,1
642,138,126,2025-11-30T00:00:00Z,,,712.64,611.3,High,,Wishlist,False,False,iOS,2
643,316,23,2024-03-26T00:00:00Z,,,254.81,282.21,Medium,Maybe later,Wishlist,False,False,Mobile App,1
644,237,327,2025-09-22T00:00:00Z,2025-12-24T00:00:00Z,,160.21,160.25,Medium,,Gift Ideas,True,True,Web,1
645,65,232,2024-07-02T00:00:00Z,,,1268.87,1147.62,Medium,Birthday present,Wishlist,True,True,Web,1
646,43,437,2025-04-27T00:00:00Z,2025-08-23T00:00:00Z,,335.9,314.42,Low,Home upgrade,Wishlist,True,True,Mobile App,2
647,460,31,2025-10-20T00:00:00Z,2025-11-21T00:00:00Z,,51.19,45.14,High,Wait for sale,Wishlist,False,False,iOS,2
648,464,204,2024-04-08T00:00:00Z,,,553.08,528.83,Medium,Need to save up,Future Purchases,False,True,Android,1
649,284,285,2024-01-03T00:00:00Z,,,126.67,132.3,Low,Compare prices first,Wishlist,False,True,Web,2
650,299,60,2025-10-08T00:00:00Z,2025-11-20T00:00:00Z,,125.84,127.88,Medium,Office supplies,Gift Ideas,False,False,Web,1
651,315,209,2025-06-12T00:00:00Z,,2025-12-11T00:00:00Z,170.8,175.92,Medium,Back to school,Future Purchases,False,False,Mobile App,1
652,29,472,2025-08-25T00:00:00Z,2025-09-30T00:00:00Z,,66.06,66.52,Medium,Back to school,Gift Ideas,False,False,Web,1
653,14,307,2025-05-07T00:00:00Z,,,126.97,134.84,Medium,Back to school,Future Purchases,False,False,Web,1
654,123,306,2024-09-10T00:00:00Z,,2025-07-22T00:00:00Z,98.25,110.35,Medium,Back to school,Wishlist,False,False,Web,1
655,111,470,2025-01-29T00:00:00Z,,,731.75,834.79,Medium,,Gift Ideas,False,False,Android,3
656,361,468,2025-11-29T00:00:00Z,,,87.01,83.26,Low,Office supplies,Wishlist,False,True,Web,1
657,72,491,2025-07-15T00:00:00Z,2025-12-20T00:00:00Z,,1003.62,911.84,Medium,Need to save up,Future Purchases,False,False,iOS,1
658,482,386,2025-05-21T00:00:00Z,2025-09-29T00:00:00Z,,279.9,294.8,Medium,Anniversary gift,Wishlist,False,False,Email Link,1
659,376,188,2025-07-09T00:00:00Z,,,960.8,1038.95,Medium,,Wishlist,False,True,QR Code,1
660,412,191,2024-09-09T00:00:00Z,,,856.4,780.56,Low,Housewarming gift,Gift Ideas,False,False,Social Media,1
661,470,452,2025-09-13T00:00:00Z,,2025-11-29T00:00:00Z,192.56,216.33,High,,Dream Items,False,False,Mobile App,3
662,384,175,2025-11-13T00:00:00Z,2025-11-30T00:00:00Z,,1387.45,1544.13,Medium,Gift for mom,Wishlist,False,False,Web,1
663,389,500,2024-09-14T00:00:00Z,,,48.8,50.52,Medium,,Future Purchases,False,False,Social Media,1
664,330,255,2025-06-02T00:00:00Z,,,426.79,454.76,Low,For the kids,Wishlist,False,False,Web,2
665,318,356,2025-11-20T00:00:00Z,,2025-12-14T00:00:00Z,390.7,437.53,Medium,,Gift Ideas,False,True,Web,1
666,142,394,2024-10-14T00:00:00Z,,,238.97,221.87,Low,,Wishlist,False,False,Mobile App,2
667,325,144,2025-05-07T00:00:00Z,2025-09-21T00:00:00Z,,1082.93,1039.22,High,,Future Purchases,False,True,Web,1
668,168,61,2025-09-23T00:00:00Z,,,57.63,59.49,Medium,Gift for dad,Future Purchases,False,False,Mobile App,1
669,179,386,2024-12-24T00:00:00Z,,,279.9,292.24,High,Home upgrade,Dream Items,False,False,iOS,2
670,475,464,2025-07-27T00:00:00Z,2025-11-01T00:00:00Z,,125.01,122.23,High,Need to save up,Wishlist,False,False,Mobile App,2
671,498,80,2024-02-17T00:00:00Z,,,85.74,93.77,Low,Birthday present,Wishlist,False,False,Social Media,1
672,300,27,2025-12-15T00:00:00Z,,2025-12-24T00:00:00Z,266.52,250.96,Medium,,Wishlist,False,True,Social Media,1
673,247,154,2025-03-26T00:00:00Z,2025-07-31T00:00:00Z,,382.99,352.7,Medium,,Wishlist,False,False,Web,1
674,304,258,2024-09-01T00:00:00Z,,,477.87,519.25,High,,Wishlist,False,False,Mobile App,1
675,278,357,2024-07-17T00:00:00Z,,,1366.23,1486.93,High,Gift for dad,Future Purchases,False,False,QR Code,1
676,495,315,2024-04-24T00:00:00Z,,,947.54,848.28,Medium,,Dream Items,False,False,Social Media,1
677,27,232,2025-09-30T00:00:00Z,2025-11-11T00:00:00Z,,1268.87,1443.77,Low,For the kids,Wishlist,False,False,iOS,1
678,445,282,2025-10-05T00:00:00Z,,,13.98,15.95,High,,Wishlist,False,False,QR Code,4
