cart_item_id,cart_id,product_ref,item_quantity,price_per_unit,discount_amount,promo_code,tax_amount,status,date_added_to_cart,last_updated,saved_for_later,line_total
433,168,486,1,415.81,0.0,,32.55,Active,2019-10-03T10:19:22Z,2019-10-03T10:55:04Z,False,415.81
434,168,256,2,473.23,236.62,NEWUSER25,49.57,Abandoned,2019-10-03T04:09:32Z,2019-10-03T04:57:43Z,False,946.46
435,168,280,2,941.58,0.0,,96.51,Abandoned,2019-10-03T00:22:50Z,2019-10-03T00:45:28Z,False,1883.16
436,168,268,1,254.98,0.0,,17.81,Abandoned,2019-10-03T05:33:08Z,2019-10-03T06:12:41Z,False,254.98
437,168,420,1,348.82,0.0,,25.12,Abandoned,2019-10-03T08:56:22Z,2019-10-03T10:43:10Z,False,348.82
438,169,410,8,143.2,0.0,FREESHIP,83.42,Active,2018-03-08T13:38:13Z,2018-03-10T21:33:51Z,False,1145.6
439,169,422,2,771.74,0.0,,149.58,Active,2018-03-08T06:15:18Z,2018-03-11T01:05:09Z,False,1543.48
440,170,220,3,269.37,0.0,,66.96,Converted,2021-08-21T02:30:56Z,2021-08-21T03:09:41Z,False,808.11
441,170,300,1,281.9,0.0,,20.16,Converted,2021-08-21T02:48:11Z,2021-08-21T03:06:50Z,False,281.9
442,171,271,2,119.77,0.0,,23.82,Abandoned,2025-03-27T10:31:23Z,2025-03-27T10:33:03Z,False,239.54
443,171,325,1,140.49,0.0,,16.77,Active,2025-03-27T10:11:55Z,2025-03-27T10:26:08Z,True,140.49
444,171,471,1,403.72,0.0,,47.24,Abandoned,2025-03-27T09:59:29Z,2025-03-27T10:27:22Z,True,403.72
445,171,209,2,119.56,0.0,,24.8,Abandoned,2025-03-27T09:44:25Z,2025-03-27T10:14:03Z,False,239.12
446,172,152,2,78.76,31.5,SAVE20,14.41,Active,2024-05-29T08:23:39Z,2024-05-30T01:11:00Z,True,157.52
447,173,321,2,74.05,0.0,FREESHIP,16.95,Converted,2024-12-26T13:04:54Z,2024-12-26T17:33:01Z,False,148.1
448,174,477,4,75.86,0.0,,30.13,Converted,2023-06-28T07:05:49Z,2023-06-28T18:17:33Z,False,303.44
449,174,243,4,555.05,0.0,,208.39,Converted,2023-06-28T06:11:00Z,2023-06-28T13:10:42Z,False,2220.2
450,174,439,1,248.98,0.0,,25.82,Converted,2023-06-29T09:09:02Z,2023-06-29T09:55:16Z,False,248.98
451,174,395,1,355.98,0.0,,20.84,Converted,2023-06-29T13:43:59Z,2023-06-29T13:52:25Z,False,355.98
452,175,494,1,91.91,0.0,,5.76,Active,2025-09-13T02:08:45Z,2025-09-13T02:50:03Z,False,91.91
453,175,243,1,555.05,0.0,,61.14,Active,2025-09-13T00:27:50Z,2025-09-13T01:13:27Z,False,555.05
454,175,33,2,62.37,24.95,SAVE20,8.08,Abandoned,2025-09-13T01:19:53Z,2025-09-13T03:25:41Z,True,124.74
455,176,323,2,283.09,0.0,,30.86,Active,2021-01-01T02:02:37Z,2021-01-01T06:54:20Z,False,566.18
456,176,250,2,895.53,358.21,SAVE20,108.49,Active,2020-12-31T20:53:18Z,2020-12-31T23:29:53Z,False,1791.06
457,177,237,2,204.25,81.7,SAVE20,18.85,Abandoned,2025-09-06T03:49:52Z,2025-09-06T04:16:14Z,False,408.5
458,177,406,1,1678.7,0.0,,182.94,Abandoned,2025-09-06T02:05:54Z,2025-09-06T02:51:46Z,False,1678.7
459,177,258,2,477.87,0.0,,97.1,Abandoned,2025-09-06T04:06:04Z,2025-09-06T04:18:17Z,False,955.74
460,177,200,1,899.94,89.99,SAVE10,62.74,Abandoned,2025-09-06T03:29:03Z,2025-09-06T04:28:03Z,False,899.94
461,178,185,5,1113.03,0.0,,463.7,Abandoned,2025-09-30T21:17:53Z,2025-09-30T21:17:53Z,False,5565.15
462,178,295,2,238.26,190.61,CLEARANCE40,31.34,Abandoned,2025-09-30T21:17:53Z,2025-09-30T21:17:53Z,False,476.52
463,178,485,2,493.06,0.0,,110.08,Abandoned,2025-09-30T21:17:53Z,2025-09-30T21:17:53Z,False,986.12
464,178,180,1,26.12,0.0,,3.13,Abandoned,2025-09-30T21:17:53Z,2025-09-30T21:17:53Z,True,26.12
465,179,312,1,101.5,0.0,,7.16,Abandoned,2024-06-08T16:55:23Z,2024-06-08T16:55:23Z,False,101.5
466,179,21,1,389.41,0.0,,31.4,Abandoned,2024-06-08T16:55:23Z,2024-06-08T16:55:23Z,True,389.41
467,179,238,1,1813.44,362.69,SAVE20,104.72,Abandoned,2024-06-08T16:55:23Z,2024-06-08T16:55:23Z,False,1813.44
468,180,104,1,32.71,0.0,,3.91,Deleted,2025-03-21T23:41:49Z,2025-03-22T08:03:59Z,False,32.71
469,181,441,1,54.28,0.0,,6.15,Abandoned,2022-01-10T06:06:28Z,2022-01-14T00:23:45Z,False,54.28
470,181,418,1,67.05,0.0,,5.75,Active,2022-01-12T06:05:43Z,2022-01-14T20:24:24Z,False,67.05
471,181,296,2,1627.17,0.0,,343.42,Active,2022-01-12T14:25:19Z,2022-01-15T14:12:37Z,False,3254.34
472,181,280,2,941.58,0.0,,176.75,Active,2022-01-10T00:19:46Z,2022-01-11T16:28:58Z,False,1883.16
473,181,147,1,64.35,25.74,CLEARANCE40,2.03,Active,2022-01-12T20:32:59Z,2022-01-13T09:07:53Z,False,64.35
474,182,310,6,673.43,606.09,WELCOME15,227.54,Deleted,2024-04-20T23:18:17Z,2024-04-22T16:56:35Z,False,4040.58
475,183,88,6,299.08,269.17,WELCOME15,172.27,Active,2023-08-14T20:40:54Z,2023-08-14T21:30:46Z,False,1794.48
476,183,236,6,1142.25,2741.4,CLEARANCE40,278.37,Abandoned,2023-08-14T23:13:56Z,2023-08-14T23:37:22Z,True,6853.5
477,183,1,4,254.58,152.75,WELCOME15,88.84,Abandoned,2023-08-14T19:24:00Z,2023-08-14T21:24:25Z,False,1018.32
478,184,289,1,66.35,0.0,,5.31,Abandoned,2025-04-29T08:20:42Z,2025-04-29T08:34:15Z,False,66.35
479,185,109,5,134.59,0.0,,57.81,Converted,2025-01-29T21:57:23Z,2025-01-30T04:35:44Z,False,672.95
480,185,392,1,598.09,239.24,CLEARANCE40,34.62,Converted,2025-01-30T10:43:16Z,2025-01-30T11:56:55Z,False,598.09
481,186,366,2,84.07,0.0,,11.27,Active,2023-03-04T19:16:36Z,2023-03-04T19:16:36Z,False,168.14
482,186,249,1,144.56,36.14,NEWUSER25,6.73,Active,2023-03-04T19:16:36Z,2023-03-04T19:16:36Z,False,144.56
483,186,149,2,78.07,0.0,,10.87,Abandoned,2023-03-04T19:16:36Z,2023-03-04T19:16:36Z,False,156.14
484,186,253,7,131.16,0.0,,104.86,Abandoned,2023-03-04T19:16:36Z,2023-03-04T19:16:36Z,False,918.12
485,187,461,8,711.37,0.0,,470.39,Converted,2025-05-26T07:37:04Z,2025-05-26T22:38:43Z,False,5690.96
486,187,82,4,931.55,372.62,SAVE10,200.94,Converted,2025-05-27T02:57:15Z,2025-05-27T07:06:11Z,False,3726.2
487,187,429,1,18.9,2.83,WELCOME15,0.87,Converted,2025-05-27T18:07:05Z,2025-05-27T19:27:56Z,False,18.9
488,188,168,2,352.24,0.0,,55.39,Deleted,2020-09-26T23:56:24Z,2020-10-19T18:30:59Z,False,704.48
489,189,107,3,84.07,0.0,,21.12,Converted,2024-12-08T06:13:17Z,2024-12-08T08:34:55Z,False,252.20999999999998
490,189,433,1,210.06,84.02,CLEARANCE40,13.74,Converted,2024-12-06T00:48:47Z,2024-12-08T00:05:59Z,False,210.06
491,190,318,2,568.37,0.0,,73.17,Converted,2024-03-28T01:14:08Z,2024-03-29T01:09:09Z,False,1136.74
492,190,254,3,395.44,0.0,FREESHIP,69.52,Converted,2024-03-28T00:49:19Z,2024-03-28T12:57:20Z,False,1186.32
493,191,251,1,393.53,0.0,,22.08,Converted,2025-11-04T16:49:20Z,2025-11-05T01:26:31Z,False,393.53
494,191,244,2,738.47,0.0,,176.16,Converted,2025-11-05T00:38:01Z,2025-11-05T01:36:06Z,False,1476.94
495,191,10,2,1211.32,0.0,,209.31,Converted,2025-11-05T00:05:13Z,2025-11-05T01:23:42Z,False,2422.64
496,192,431,3,357.76,0.0,,71.84,Deleted,2025-07-19T09:55:29Z,2025-07-25T21:32:33Z,False,1073.28
497,192,449,4,274.42,0.0,FREESHIP,104.58,Deleted,2025-07-19T05:16:56Z,2025-07-19T10:42:32Z,False,1097.68
498,192,128,1,147.29,0.0,,14.49,Deleted,2025-07-18T21:10:46Z,2025-07-22T03:39:23Z,True,147.29
499,193,85,1,191.07,0.0,,12.93,Abandoned,2025-05-13T21:47:37Z,2025-05-14T01:45:40Z,False,191.07
500,193,240,1,258.9,0.0,,17.53,Active,2025-05-10T23:21:34Z,2025-05-12T13:47:27Z,False,258.9
501,193,318,4,568.37,0.0,,178.46,Active,2025-05-11T19:42:02Z,2025-05-11T20:29:54Z,False,2273.48
502,193,111,4,1148.98,0.0,,347.94,Active,2025-05-12T20:50:50Z,2025-05-13T13:29:18Z,False,4595.92
503,194,251,2,393.53,0.0,FREESHIP,93.17,Converted,2022-08-01T01:31:06Z,2022-08-01T04:34:58Z,False,787.06
504,194,393,2,254.29,0.0,,46.37,Converted,2022-08-01T04:18:04Z,2022-08-01T04:30:24Z,False,508.58
505,195,90,2,64.18,0.0,,11.14,Abandoned,2018-11-12T21:25:15Z,2018-11-12T21:54:55Z,False,128.36
506,195,396,2,81.59,0.0,,19.46,Active,2018-11-12T22:14:40Z,2018-11-12T22:18:33Z,False,163.18
507,195,185,1,1113.03,278.26,NEWUSER25,45.07,Abandoned,2018-11-12T18:14:51Z,2018-11-12T18:57:48Z,False,1113.03
508,195,107,1,84.07,0.0,,8.38,Active,2018-11-12T16:19:17Z,2018-11-12T20:58:45Z,True,84.07
509,195,434,2,521.01,0.0,,95.66,Abandoned,2018-11-12T20:09:11Z,2018-11-12T20:49:56Z,False,1042.02
510,196,440,1,216.11,21.61,SAVE10,14.68,Converted,2025-01-28T20:46:03Z,2025-01-28T20:54:03Z,False,216.11
511,196,389,1,327.83,0.0,,24.58,Converted,2025-01-29T08:19:04Z,2025-01-30T18:45:51Z,False,327.83
512,196,353,10,172.46,689.84,CLEARANCE40,61.4,Converted,2025-01-30T03:42:36Z,2025-01-30T04:49:21Z,False,1724.6000000000001
513,196,30,1,386.41,0.0,,24.55,Converted,2025-01-30T05:29:47Z,2025-01-30T06:14:46Z,False,386.41
514,196,449,3,274.42,0.0,,55.18,Converted,2025-01-28T20:48:37Z,2025-01-30T02:17:47Z,False,823.26
515,197,198,2,275.96,0.0,,36.02,Converted,2023-10-29T05:23:29Z,2023-10-29T06:50:09Z,False,551.92
516,197,29,1,129.61,0.0,,11.19,Converted,2023-10-26T13:17:37Z,2023-10-27T18:22:27Z,False,129.61
517,198,343,1,105.52,0.0,,6.75,Abandoned,2025-05-21T20:20:19Z,2025-05-21T21:58:47Z,False,105.52
518,199,473,2,309.25,0.0,,41.26,Active,2025-01-21T23:18:05Z,2025-01-22T05:33:43Z,False,618.5
519,199,263,1,971.86,388.74,CLEARANCE40,57.75,Active,2025-01-20T16:07:38Z,2025-01-20T22:55:57Z,False,971.86
520,199,293,4,116.69,116.69,NEWUSER25,31.18,Active,2025-01-22T06:09:15Z,2025-01-22T19:04:18Z,False,466.76
521,199,54,1,1494.0,0.0,,140.95,Active,2025-01-22T10:21:06Z,2025-01-22T11:28:37Z,False,1494.0
522,200,310,1,673.43,101.01,WELCOME15,54.04,Deleted,2022-03-11T12:05:09Z,2022-03-11T15:50:27Z,False,673.43
523,200,417,6,33.26,0.0,FREESHIP,17.87,Deleted,2022-03-12T10:32:07Z,2022-03-12T12:48:34Z,False,199.56
524,200,86,3,117.94,0.0,,21.26,Deleted,2022-03-11T20:42:29Z,2022-03-11T20:51:05Z,False,353.82
525,201,298,4,1007.9,0.0,,281.92,Abandoned,2025-10-16T07:29:53Z,2025-10-16T10:16:44Z,False,4031.6
526,201,179,1,235.24,0.0,,22.28,Abandoned,2025-10-16T07:56:15Z,2025-10-16T08:02:51Z,True,235.24
527,202,101,2,153.81,46.14,WELCOME15,28.84,Active,2023-12-16T20:16:20Z,2023-12-17T18:26:08Z,False,307.62
528,203,159,5,25.78,25.78,SAVE20,7.98,Active,2021-08-30T13:57:15Z,2021-08-30T22:11:24Z,False,128.9
529,203,284,1,304.44,60.89,SAVE20,24.47,Active,2021-08-30T05:43:05Z,2021-08-31T11:16:52Z,False,304.44
530,203,499,2,114.7,34.41,WELCOME15,14.03,Active,2021-09-01T00:41:20Z,2021-09-01T07:09:43Z,True,229.4
531,204,471,2,403.72,0.0,,54.12,Active,2018-03-07T07:41:39Z,2018-03-07T08:06:47Z,False,807.44
532,204,91,3,59.47,0.0,,17.99,Active,2018-03-05T06:30:18Z,2018-03-05T14:08:15Z,False,178.41
533,204,233,1,45.4,0.0,,5.24,Active,2018-03-05T16:43:44Z,2018-03-06T09:04:04Z,False,45.4
534,205,78,1,88.98,0.0,,8.46,Converted,2022-12-03T23:58:14Z,2022-12-04T00:01:48Z,False,88.98
535,205,105,1,24.47,0.0,,2.92,Converted,2022-12-03T20:31:55Z,2022-12-03T22:01:08Z,False,24.47
536,205,323,1,283.09,0.0,,30.78,Converted,2022-12-03T22:01:32Z,2022-12-03T22:29:27Z,False,283.09
537,205,211,4,85.31,0.0,,25.01,Converted,2022-12-03T19:13:13Z,2022-12-03T20:44:47Z,False,341.24
538,205,261,3,246.89,0.0,,82.28,Converted,2022-12-03T18:25:13Z,2022-12-03T22:49:54Z,False,740.67
539,206,236,5,1142.25,1142.25,SAVE20,524.99,Abandoned,2025-04-08T06:33:00Z,2025-04-08T06:37:49Z,False,5711.25
540,206,176,1,318.15,0.0,,30.09,Abandoned,2025-04-08T06:23:12Z,2025-04-08T06:34:03Z,False,318.15
541,207,40,2,28.74,0.0,,4.07,Active,2023-12-19T09:02:45Z,2023-12-20T12:24:17Z,False,57.48
542,207,137,2,18.14,0.0,,2.88,Active,2023-12-17T14:39:48Z,2023-12-17T22:54:05Z,False,36.28
543,207,143,4,618.02,0.0,,288.06,Active,2023-12-20T10:41:56Z,2023-12-20T11:04:37Z,False,2472.08
544,208,318,2,568.37,0.0,,133.13,Abandoned,2025-03-05T20:48:14Z,2025-03-06T00:10:57Z,False,1136.74
545,209,197,2,36.29,14.52,SAVE20,3.52,Active,2022-05-11T19:35:41Z,2022-05-11T19:36:38Z,True,72.58
546,209,443,2,1258.34,0.0,,177.33,Deleted,2022-05-07T02:09:28Z,2022-05-11T16:35:05Z,False,2516.68
547,209,296,2,1627.17,0.0,,255.9,Active,2022-05-09T03:18:55Z,2022-05-12T01:53:22Z,True,3254.34
548,209,52,1,105.12,10.51,SAVE10,6.43,Active,2022-05-10T17:13:23Z,2022-05-11T08:53:33Z,False,105.12
549,209,303,5,67.5,50.62,WELCOME15,27.45,Abandoned,2022-05-10T01:11:29Z,2022-05-11T08:30:54Z,False,337.5
550,210,4,1,147.53,0.0,,17.61,Converted,2020-09-23T05:55:59Z,2020-09-23T07:48:00Z,False,147.53
551,210,282,2,13.98,5.59,SAVE20,2.6,Converted,2020-09-24T04:00:06Z,2020-09-24T04:06:35Z,False,27.96
552,211,108,2,247.37,0.0,,48.86,Abandoned,2019-04-08T20:32:45Z,2019-04-08T23:07:27Z,False,494.74
553,211,352,5,78.1,156.2,CLEARANCE40,15.41,Abandoned,2019-04-08T22:40:10Z,2019-04-08T23:22:23Z,False,390.5
554,211,360,1,88.96,22.24,NEWUSER25,7.49,Abandoned,2019-04-08T21:35:26Z,2019-04-08T21:55:03Z,False,88.96
555,211,411,1,84.88,21.22,NEWUSER25,5.86,Abandoned,2019-04-08T23:10:06Z,2019-04-09T00:08:41Z,False,84.88
556,211,171,1,263.42,39.51,WELCOME15,19.51,Abandoned,2019-04-08T22:27:45Z,2019-04-08T23:56:18Z,True,263.42
557,212,201,1,368.57,0.0,,31.58,Deleted,2022-11-03T19:20:32Z,2022-11-06T13:31:11Z,False,368.57
558,212,477,1,75.86,7.59,SAVE10,8.12,Deleted,2022-11-12T03:39:56Z,2022-11-13T11:46:48Z,False,75.86
559,212,60,2,125.84,62.92,NEWUSER25,17.54,Deleted,2022-11-10T06:16:35Z,2022-11-11T13:27:07Z,False,251.68
560,213,443,1,1258.34,0.0,,76.52,Converted,2022-07-05T14:45:41Z,2022-07-06T08:11:28Z,False,1258.34
561,214,21,4,389.41,0.0,,102.1,Active,2015-05-22T10:39:03Z,2015-05-22T18:41:45Z,False,1557.64
562,214,28,2,298.62,0.0,,40.1,Active,2015-05-22T05:06:08Z,2015-05-22T13:05:20Z,False,597.24
563,214,60,1,125.84,0.0,,7.15,Deleted,2015-05-22T20:39:42Z,2015-05-22T22:02:23Z,False,125.84
564,215,419,3,45.56,0.0,,12.32,Active,2025-02-28T23:11:39Z,2025-03-01T04:01:54Z,False,136.68
565,216,79,2,41.54,0.0,,5.01,Abandoned,2023-10-24T12:37:57Z,2023-10-24T12:48:50Z,False,83.08
566,217,177,7,41.77,0.0,,20.62,Abandoned,2024-12-22T02:59:53Z,2024-12-22T03:31:48Z,False,292.39000000000004
567,217,95,7,133.22,0.0,,93.92,Abandoned,2024-12-22T03:54:41Z,2024-12-22T04:12:33Z,False,932.54
568,217,191,6,727.94,0.0,,382.42,Active,2024-12-22T04:27:10Z,2024-12-22T04:28:42Z,False,4367.64
569,218,83,1,35.12,0.0,,4.1,Abandoned,2025-01-11T05:58:35Z,2025-01-11T06:32:07Z,False,35.12
570,218,189,1,342.29,0.0,,30.09,Abandoned,2025-01-11T08:20:08Z,2025-01-11T08:36:43Z,False,342.29
571,219,219,2,183.66,0.0,,19.89,Deleted,2019-10-02T11:23:19Z,2019-10-02T11:33:34Z,False,367.32
572,219,65,9,61.02,0.0,,39.64,Deleted,2019-10-02T16:49:02Z,2019-10-02T20:16:23Z,False,549.1800000000001
573,219,141,4,632.42,252.97,SAVE10,199.48,Deleted,2019-10-01T21:24:03Z,2019-10-02T04:02:44Z,False,2529.68
574,219,41,1,199.76,79.9,CLEARANCE40,6.12,Deleted,2019-10-01T19:36:58Z,2019-10-02T06:21:46Z,False,199.76
575,220,239,2,491.36,0.0,,69.56,Active,2025-06-15T14:26:41Z,2025-06-15T22:22:01Z,False,982.72
576,220,443,3,1258.34,0.0,,316.7,Abandoned,2025-06-15T22:49:08Z,2025-06-16T08:42:27Z,False,3775.0199999999995
577,220,470,3,695.16,0.0,,146.08,Active,2025-06-15T02:14:07Z,2025-06-16T03:16:56Z,False,2085.48
578,220,301,2,27.18,21.74,CLEARANCE40,2.77,Active,2025-06-15T19:31:09Z,2025-06-16T23:29:42Z,False,54.36
579,221,130,1,745.47,0.0,,63.34,Active,2021-05-15T02:39:47Z,2021-05-15T22:49:26Z,False,745.47
580,221,441,3,54.28,0.0,,18.2,Active,2021-05-14T18:20:33Z,2021-05-15T07:46:07Z,False,162.84
581,221,411,1,84.88,33.95,CLEARANCE40,3.26,Abandoned,2021-05-15T22:09:30Z,2021-05-15T22:16:39Z,False,84.88
582,221,498,6,534.57,0.0,,356.51,Active,2021-05-14T01:09:02Z,2021-05-14T06:40:34Z,False,3207.42
583,222,332,1,33.87,0.0,,3.69,Abandoned,2024-07-04T07:37:59Z,2024-07-04T12:47:53Z,False,33.87
584,222,443,1,1258.34,0.0,,118.77,Abandoned,2024-07-04T13:36:26Z,2024-07-04T14:08:06Z,False,1258.34
585,223,251,1,393.53,78.71,SAVE20,32.95,Active,2021-08-21T05:22:41Z,2021-08-21T10:55:44Z,False,393.53
586,224,75,2,254.98,203.98,CLEARANCE40,15.96,Converted,2022-07-12T15:49:08Z,2022-07-13T16:50:14Z,False,509.96
587,224,191,2,727.94,0.0,FREESHIP,80.12,Converted,2022-07-13T11:42:25Z,2022-07-13T20:29:46Z,False,1455.88
588,225,400,1,94.03,0.0,,6.81,Abandoned,2021-10-28T13:33:23Z,2021-10-28T20:51:54Z,False,94.03
589,225,254,2,395.44,197.72,NEWUSER25,59.86,Abandoned,2021-10-28T15:33:15Z,2021-10-28T21:07:44Z,False,790.88
590,225,92,4,476.17,190.47,SAVE10,147.43,Abandoned,2021-10-28T20:51:57Z,2021-10-28T22:03:24Z,False,1904.68
591,225,423,7,127.71,223.49,NEWUSER25,74.88,Abandoned,2021-10-28T15:01:26Z,2021-10-28T15:25:35Z,False,893.9699999999999
592,225,170,7,219.84,0.0,,102.16,Abandoned,2021-10-28T22:23:53Z,2021-10-28T23:53:11Z,False,1538.88
593,226,8,1,870.7,0.0,,51.03,Deleted,2022-09-16T06:36:50Z,2022-09-22T00:55:00Z,False,870.7
594,226,298,1,1007.9,0.0,,62.78,Deleted,2022-09-03T23:11:34Z,2022-09-09T10:33:47Z,False,1007.9
595,226,104,1,32.71,0.0,,1.84,Deleted,2022-09-09T00:39:12Z,2022-09-10T00:39:27Z,False,32.71
596,226,156,2,19.08,0.0,,2.18,Deleted,2022-09-16T07:08:30Z,2022-09-19T10:38:08Z,True,38.16
597,226,184,8,466.38,0.0,,217.41,Deleted,2022-09-11T20:22:34Z,2022-09-12T01:38:19Z,False,3731.04
598,227,411,1,84.88,0.0,,8.36,Converted,2023-04-16T21:28:55Z,2023-04-17T04:49:44Z,False,84.88
599,228,272,2,133.08,0.0,,19.16,Converted,2024-10-04T22:36:46Z,2024-10-05T02:24:11Z,False,266.16
600,228,321,2,74.05,0.0,,11.17,Converted,2024-10-04T23:18:14Z,2024-10-05T04:38:48Z,False,148.1
601,228,395,2,355.98,0.0,,73.49,Converted,2024-10-04T13:45:36Z,2024-10-05T06:11:55Z,False,711.96
602,228,53,2,972.57,0.0,FREESHIP,214.99,Converted,2024-10-04T21:55:44Z,2024-10-05T06:15:43Z,False,1945.14
603,229,390,1,98.86,0.0,,10.21,Converted,2025-12-05T13:44:05Z,2025-12-05T21:47:20Z,False,98.86
604,229,103,2,408.53,0.0,FREESHIP,40.97,Converted,2025-12-03T15:17:51Z,2025-12-05T06:32:40Z,False,817.06
605,229,460,5,265.23,198.92,WELCOME15,104.79,Converted,2025-12-03T16:14:19Z,2025-12-05T11:43:54Z,False,1326.15
606,230,289,1,66.35,0.0,,4.28,Active,2017-04-18T01:53:23Z,2017-04-19T00:39:32Z,False,66.35
607,230,99,3,932.42,1118.9,CLEARANCE40,142.99,Abandoned,2017-04-19T03:08:29Z,2017-04-20T17:10:30Z,True,2797.2599999999998
608,230,427,1,137.59,20.64,WELCOME15,7.0,Active,2017-04-19T15:38:40Z,2017-04-20T01:17:44Z,False,137.59
609,230,492,3,136.92,102.69,NEWUSER25,17.62,Active,2017-04-18T09:11:34Z,2017-04-20T17:29:23Z,False,410.76
610,231,381,1,453.14,113.28,NEWUSER25,29.03,Abandoned,2022-03-06T18:49:09Z,2022-03-06T23:09:27Z,False,453.14
611,231,336,4,1612.21,1612.21,NEWUSER25,474.48,Abandoned,2022-03-06T20:54:58Z,2022-03-07T00:04:50Z,False,6448.84
612,231,292,2,66.9,0.0,,8.66,Abandoned,2022-03-06T20:53:31Z,2022-03-06T23:05:41Z,False,133.8
613,232,41,5,199.76,0.0,,58.27,Converted,2019-06-29T20:53:25Z,2019-06-30T02:28:31Z,False,998.8
614,232,223,1,282.68,0.0,,31.4,Converted,2019-06-30T03:19:48Z,2019-06-30T03:37:09Z,False,282.68
615,233,244,3,738.47,0.0,,221.77,Active,2025-07-15T15:35:18Z,2025-07-15T15:50:58Z,False,2215.41
616,234,217,1,1017.69,0.0,,64.99,Abandoned,2021-11-22T06:46:28Z,2021-11-22T07:31:42Z,False,1017.69
617,235,249,1,144.56,0.0,,8.9,Active,2025-04-20T23:24:29Z,2025-04-21T00:58:02Z,False,144.56
618,236,87,1,23.29,0.0,FREESHIP,2.36,Active,2024-11-04T17:05:35Z,2024-11-04T18:17:03Z,False,23.29
619,236,419,2,45.56,0.0,,9.9,Active,2024-11-05T02:13:27Z,2024-11-05T03:03:23Z,False,91.12
620,237,307,2,126.97,25.39,SAVE10,24.03,Active,2020-12-05T07:58:07Z,2020-12-05T09:21:17Z,False,253.94
621,237,158,2,207.38,0.0,,31.44,Abandoned,2020-12-04T13:38:58Z,2020-12-05T11:17:12Z,False,414.76
622,237,61,1,57.63,0.0,,3.55,Active,2020-12-02T16:00:53Z,2020-12-03T04:17:22Z,False,57.63
623,238,387,1,65.89,6.59,SAVE10,3.74,Active,2024-05-12T12:45:27Z,2024-05-12T20:32:23Z,False,65.89
624,239,298,2,1007.9,0.0,,110.78,Abandoned,2025-09-25T07:18:44Z,2025-09-25T11:54:19Z,False,2015.8
625,239,422,1,771.74,0.0,,66.49,Abandoned,2025-09-25T11:33:15Z,2025-09-25T11:48:17Z,True,771.74
626,240,403,1,415.53,0.0,,31.01,Abandoned,2025-12-01T08:56:19Z,2025-12-04T00:12:01Z,False,415.53
627,240,140,2,1099.8,0.0,,145.33,Active,2025-12-02T03:22:19Z,2025-12-03T09:38:53Z,False,2199.6
628,241,399,1,537.25,0.0,,50.95,Converted,2024-10-02T14:53:17Z,2024-10-03T23:11:06Z,False,537.25
629,241,252,1,323.84,80.96,NEWUSER25,19.5,Converted,2024-10-03T12:08:41Z,2024-10-03T18:17:34Z,False,323.84
630,242,433,5,210.06,0.0,,77.25,Abandoned,2023-11-06T18:43:54Z,2023-11-06T19:09:47Z,False,1050.3
631,242,217,2,1017.69,0.0,,215.81,Abandoned,2023-11-06T15:48:53Z,2023-11-06T16:02:32Z,False,2035.38
632,242,272,2,133.08,0.0,,20.92,Abandoned,2023-11-06T17:15:14Z,2023-11-06T19:17:45Z,False,266.16
633,242,279,1,23.2,0.0,,2.21,Abandoned,2023-11-06T16:15:29Z,2023-11-06T18:50:51Z,False,23.2
634,243,428,2,379.16,113.75,WELCOME15,75.33,Converted,2024-08-12T21:33:08Z,2024-08-12T22:50:02Z,False,758.32
635,243,311,1,104.55,0.0,,11.54,Converted,2024-08-11T15:40:54Z,2024-08-12T14:42:25Z,False,104.55
636,243,226,2,621.86,0.0,,139.3,Converted,2024-08-13T02:12:46Z,2024-08-13T02:36:36Z,False,1243.72
637,243,225,4,11.07,17.71,CLEARANCE40,2.28,Converted,2024-08-11T07:42:55Z,2024-08-12T23:47:11Z,False,44.28
638,244,99,5,932.42,0.0,FREESHIP,324.31,Converted,2018-11-21T07:41:05Z,2018-11-21T07:41:18Z,False,4662.099999999999
639,245,156,2,19.08,5.72,WELCOME15,3.12,Converted,2025-08-06T20:12:25Z,2025-08-06T22:24:45Z,False,38.16
640,245,45,2,217.29,0.0,,34.89,Converted,2025-08-06T19:56:21Z,2025-08-06T19:59:02Z,False,434.58
641,245,58,5,68.4,0.0,FREESHIP,25.71,Converted,2025-08-06T23:09:05Z,2025-08-07T00:25:39Z,False,342.0
642,245,157,6,278.27,0.0,,85.36,Converted,2025-08-06T23:21:20Z,2025-08-06T23:29:48Z,False,1669.62
643,245,40,1,28.74,2.87,SAVE10,2.86,Converted,2025-08-06T18:54:50Z,2025-08-06T23:59:34Z,False,28.74
644,246,161,1,828.82,331.53,CLEARANCE40,53.75,Converted,2025-07-19T04:01:48Z,2025-07-19T16:00:08Z,False,828.82
645,246,210,1,177.18,0.0,,13.56,Converted,2025-07-19T01:23:50Z,2025-07-19T17:16:39Z,False,177.18
646,246,225,1,11.07,1.66,WELCOME15,0.69,Converted,2025-07-18T19:44:16Z,2025-07-20T05:03:43Z,False,11.07
647,246,9,3,564.82,254.17,WELCOME15,134.26,Converted,2025-07-20T06:22:09Z,2025-07-20T08:27:20Z,False,1694.46
648,246,478,2,215.05,0.0,,31.94,Converted,2025-07-17T23:12:24Z,2025-07-19T08:51:20Z,False,430.1
