line_item_id,order_ref,product_ref,qty_ordered,unit_cost,unit_selling_price,item_discount,line_total,created_timestamp,profit_margin,tax_amount,product_sku,total_weight_kg,is_gift,return_status,fulfillment_location
378,141,76,1,440.08,803.23,120.48,682.75,2024-12-05T20:56:10Z,242.67,68.22,CRA-HOME-00076,44.73,False,None,WH-EAST-01
379,141,196,1,173.9,232.03,92.81,139.22,2024-12-05T20:56:10Z,-34.68,13.8,HP-CAME-00196,1.01,False,None,WH-CENTRAL-01
380,142,423,10,52.26,127.71,255.42,1021.68,2025-10-10T15:55:17Z,499.08,87.22,HAS-DOLL-00423,45.0,False,None,STORE-025
381,142,33,3,40.05,62.37,0.0,187.11,2025-10-10T15:55:17Z,66.96,13.0,SIM-MUSI-00033,0.0,False,None,
382,142,104,1,25.24,32.71,8.18,24.53,2025-10-10T15:55:17Z,-0.71,2.94,FUN-BUIL-00104,8.1,False,None,DC-02
383,142,494,10,34.11,91.91,367.64,551.46,2025-10-10T15:55:17Z,210.36,57.42,MAT-BUIL-00494,33.6,False,None,STORE-004
384,142,265,6,31.58,73.41,0.0,440.46,2025-10-10T15:55:17Z,250.98,31.31,CAL-MENS-00265,6.06,False,None,STORE-025
385,143,97,4,79.83,122.94,0.0,491.76,2024-11-13T11:36:43Z,172.44,46.69,NAT-VITA-00097,10.68,False,None,WH-WEST-02
386,143,338,10,8.78,21.79,0.0,217.9,2024-11-13T11:36:43Z,130.1,11.99,PEN-NONF-00338,0.0,False,None,
387,144,118,1,216.2,285.82,0.0,285.82,2015-08-10T22:03:48Z,69.62,27.79,DEL-LAPT-00118,1.25,False,None,STORE-004
388,144,144,2,464.18,1082.93,0.0,2165.86,2015-08-10T22:03:48Z,1237.5,122.95,WIL-BEDD-00144,59.5,False,None,STORE-002
389,145,236,3,474.36,1142.25,685.35,2741.4,2024-11-15T15:08:08Z,1318.32,279.31,WEB-HOME-00236,28.77,False,Returned,STORE-005
390,145,488,2,52.93,121.53,0.0,243.06,2024-11-15T15:08:08Z,137.2,21.28,GOO-CARC-00488,13.96,False,Returned,STORE-001
391,145,17,8,18.67,50.12,0.0,400.96,2024-11-15T15:08:08Z,251.6,25.7,UNI-PANT-00017,52.24,False,Returned,STORE-020
