session_ref,user_id,start_timestamp,end_timestamp,session_duration_sec,device_category,browser_name,traffic_source,geo_country,entry_page,exit_page,page_views,products_browsed,visitor_type,bounce_session,purchase_made,cart_abandoned,cart_items_count,session_revenue
b7fc160c-47a9-4f31-abc7-622915a6ebf5,4,2025-09-15T18:29:06Z,2025-09-15T19:06:52Z,2266,Tablet,Opera,Organic Search,US,/sale,/cart,15,11,Returning,False,False,True,5,0.0
c4486c3e-0fa7-4f8e-a7e3-9958adabbe53,436,2024-01-20T19:22:54Z,2024-01-20T19:23:36Z,42,Desktop,Chrome,Referral,CA,/blog/post/summer-deals,/cart,5,3,Returning,False,False,True,2,0.0
e6a78327-830e-4644-9390-8638474a0aee,24,2024-04-23T06:16:08Z,2024-04-23T06:16:30Z,22,Desktop,Chrome,Paid Search,AU,/products/category/sports,/products/category/clothing,2,1,Returning,False,False,False,0,0.0
288fe6f6-bb4c-40ff-bd0f-b89c50543f5f,203,2024-02-26T22:12:10Z,2024-02-26T22:53:12Z,2462,Mobile,Samsung Browser,Social Media,US,/,/products/category/clothing,20,11,Returning,False,False,False,0,0.0
db3f9964-96cd-43c4-bdf0-e6fbcc23db81,390,2025-12-24T07:00:00Z,2025-12-24T07:03:04Z,184,Desktop,Chrome,Social Media,US,/products,/order/thank-you,4,2,Returning,False,False,False,0,0.0
bf435c06-1d0c-46bd-b853-cb604d9b2ad4,132,2016-08-20T09:49:59Z,2016-08-20T09:59:00Z,541,Mobile,Safari,Direct,US,/products/category/sports,/checkout,5,0,New,False,False,False,0,0.0
70a0374e-04a8-48c6-837f-b2bee9a67510,377,2025-07-10T10:41:44Z,2025-07-10T11:32:30Z,3046,Tablet,Safari,Organic Search,CA,/products/category/sports,/cart,13,0,New,False,False,False,0,0.0
9adc372f-9cfd-4618-af97-08c4b4c5d44e,457,2024-03-20T15:49:00Z,2024-03-20T15:49:22Z,22,Smart TV,Safari,Referral,US,/products/category/electronics,/products/category/electronics,5,0,Returning,False,False,False,0,0.0
86e4b796-c12f-42cc-9e00-3ffd203fe399,387,2023-04-21T21:37:16Z,2023-04-21T21:43:19Z,363,Mobile,Opera,Social Media,US,/contact,/products/category/clothing,4,0,Returning,False,False,False,0,0.0
30ba1704-4c54-4f4b-b234-41f40d73c7eb,231,2025-11-30T05:21:40Z,2025-11-30T06:07:23Z,2743,Desktop,Chrome,Paid Search,US,/home,/contact,65,24,Returning,False,False,False,0,0.0
705c92e3-e640-4494-bd99-0dc02c1487e8,295,2021-07-01T15:42:12Z,2021-07-01T15:49:02Z,410,Tablet,Safari,Social Media,US,/account/register,/order/thank-you,8,2,Returning,False,True,False,2,290.88
a84b4350-2205-4ca6-9ce7-10ba864caff0,260,2025-04-29T04:51:15Z,2025-04-29T04:54:42Z,207,Desktop,Chrome,Organic Search,US,/blog/post/summer-deals,/home,9,1,New,False,False,False,0,0.0
2d104a5f-d5fd-40d5-8b51-cd6c31bd63ee,472,2025-07-25T00:57:22Z,2025-07-25T01:11:44Z,862,Desktop,Safari,Paid Search,US,/products/category/clothing,/blog,6,0,New,False,False,False,0,0.0
1724b134-2e13-4a95-a244-bc19cc2e1f2f,160,2025-04-11T21:34:53Z,2025-04-11T21:35:08Z,15,Tablet,Chrome,Organic Search,US,/sale,/sale,1,0,New,True,False,False,0,0.0
a606ea4e-6a47-4c12-b219-442880fd2145,127,2025-01-28T22:37:39Z,2025-01-28T22:37:51Z,12,Tablet,Opera,Organic Search,US,/about,/about,1,0,Returning,True,False,False,0,0.0
f83eabd2-d1d4-49e9-aa40-91a452202192,180,2023-09-06T10:41:50Z,2023-09-06T10:42:13Z,23,Mobile,Opera,Paid Search,US,/search,/search,1,0,Returning,True,False,False,0,0.0
82cd8fd9-3570-4536-9e10-7cd6c8001c54,497,2024-04-07T17:06:44Z,2024-04-07T19:04:23Z,7059,Mobile,Firefox,Referral,US,/contact,/checkout,74,29,Returning,False,False,True,4,0.0
9449589a-e5a6-4492-bc08-9dc27bfdc4e5,208,2025-12-20T20:02:38Z,2025-12-20T20:02:56Z,18,Tablet,Opera,Direct,US,/about,/checkout,5,2,New,False,False,False,0,0.0
0e5cd54b-3077-4e8e-af75-eedb36dfa8fc,358,2020-11-25T14:56:17Z,2020-11-25T15:10:04Z,827,Desktop,Chrome,Direct,US,/account/login,/products/category/clothing,9,4,Returning,False,False,False,0,0.0
b4c24df3-dfe3-4bcd-8ac8-2f679739e662,221,2024-10-23T15:45:11Z,2024-10-23T15:57:51Z,760,Smart TV,Safari,Organic Search,US,/blog/post/summer-deals,/order/success,16,3,Returning,False,False,False,0,0.0
85d88227-9c0b-434d-912d-7c6f58560e9f,252,2023-07-23T05:47:12Z,2023-07-23T06:05:31Z,1099,Mobile,Chrome,Organic Search,AU,/products/category/clothing,/products,20,2,Returning,False,False,True,2,0.0
219789d6-b3fe-469a-a6bb-ca11adeb8820,445,2022-03-06T18:31:53Z,2022-03-06T18:34:36Z,163,Tablet,Chrome,Direct,US,/blog,/account/orders,13,1,New,False,False,False,0,0.0
7f6f3999-d136-471d-b02a-45f12056c4ae,91,2021-07-30T13:41:51Z,2021-07-30T13:45:25Z,214,Mobile,Firefox,Paid Search,US,/account/register,/cart,13,12,New,False,False,True,6,0.0
09adb207-d96a-4c4d-a8ba-33309890448e,83,2018-10-16T10:38:19Z,2018-10-16T10:44:49Z,390,Mobile,Opera,Organic Search,US,/about,/account,6,0,Returning,False,False,False,0,0.0
2156441e-ee6e-4ad1-9488-61b66841736d,454,2024-03-26T10:54:52Z,2024-03-26T10:55:14Z,22,Tablet,Chrome,Organic Search,US,/contact,/contact,1,1,Returning,True,False,False,0,0.0
32139ca1-78f1-4166-9ccc-b101c3126971,27,2024-03-03T05:30:26Z,2024-03-03T06:26:24Z,3358,Mobile,Safari,Referral,CA,/,/returns,84,40,Returning,False,False,False,0,0.0
2b741405-9536-46b9-9c3b-f689c87fc71b,74,2025-12-03T14:51:31Z,2025-12-03T15:20:19Z,1728,Mobile,Opera,Organic Search,CA,/products/category/clothing,/order/thank-you,26,17,Returning,False,False,False,0,0.0
190bd645-6101-4492-9a21-0803258bae18,400,2022-03-05T19:22:23Z,2022-03-05T19:22:55Z,32,Mobile,Edge,Paid Search,US,/about,/account,3,1,Returning,False,False,False,0,0.0
680891b6-b2ed-4885-a5cf-4d88cc6d436b,162,2025-12-20T17:13:00Z,2025-12-20T17:40:16Z,1636,Tablet,Firefox,Paid Search,US,/new-arrivals,/checkout,26,7,Returning,False,False,False,0,0.0
0b43c957-2680-47a1-924b-caa65317002a,95,2022-07-25T02:15:03Z,2022-07-25T02:15:12Z,9,Mobile,Samsung Browser,Organic Search,JP,/home,/home,1,0,Returning,True,False,False,0,0.0
a2c4bad4-053f-4a9f-bc47-635d510489c7,229,2023-04-23T08:08:16Z,2023-04-23T09:05:06Z,3410,Desktop,Chrome,Organic Search,US,/products/category/clothing,/products,67,30,Returning,False,False,False,0,0.0
5f6c96b9-2099-4781-9580-e499aea25a21,316,2019-12-12T04:52:59Z,2019-12-12T04:53:42Z,43,Mobile,Firefox,Paid Search,CA,/products/category/home-garden,/products/category/clothing,4,2,Returning,False,False,False,0,0.0
bcff9609-03c2-4813-b172-d33865eeba3a,46,2024-08-18T02:33:42Z,2024-08-18T03:42:52Z,4150,Tablet,Samsung Browser,Paid Search,US,/products/category/sports,/checkout,96,20,Returning,False,False,True,5,0.0
0c18178e-b70c-4d84-9b87-a0d9bf81b5b3,206,2022-07-04T00:10:33Z,2022-07-04T00:10:51Z,18,Tablet,Samsung Browser,Direct,US,/home,/,2,1,Returning,False,False,False,0,0.0
0c3fc922-5d13-4959-9e61-2b022de02de7,243,2023-07-15T04:28:49Z,2023-07-15T05:13:57Z,2708,Mobile,Opera,Organic Search,US,/about,/returns,75,3,Returning,False,False,False,0,0.0
2815c740-8685-44e5-91cb-561a80b7225c,351,2024-04-09T05:09:22Z,2024-04-09T05:37:13Z,1671,Desktop,Chrome,Organic Search,US,/products/category/clothing,/order/success,6,0,Returning,False,False,False,0,0.0
9c1985c4-5c9a-442f-806c-d8d093b6fc42,180,2023-08-19T19:16:54Z,2023-08-19T19:26:01Z,547,Smart TV,Safari,Organic Search,US,/search,/products/category/clothing,9,1,Returning,False,False,False,0,0.0
19c2bca9-16d6-472b-a0d6-3f392ff6cd28,342,2015-11-11T15:38:10Z,2015-11-11T16:36:42Z,3512,Mobile,Safari,Direct,US,/account/register,/help,55,41,Returning,False,False,False,0,0.0
4f56b430-8ff8-4faa-86f5-0fd4c8705fee,149,2025-10-27T23:55:54Z,2025-10-28T00:24:36Z,1722,Mobile,Firefox,Paid Search,CA,/account/login,/cart,29,2,Returning,False,False,False,0,0.0
e7ee206c-72cf-496f-a999-73994c54a3ac,207,2023-03-06T15:37:59Z,2023-03-06T16:31:38Z,3219,Mobile,Opera,Paid Search,US,/sale,/order/thank-you,11,0,Returning,False,False,False,0,0.0
87e47da1-261f-430d-80b6-562fc438d5e7,235,2024-05-27T19:06:18Z,2024-05-27T19:39:52Z,2014,Desktop,Safari,Organic Search,US,/contact,/account,21,4,Returning,False,False,False,0,0.0
29f6a6f1-781b-4e97-86b9-1194c4feed9c,251,2024-01-03T09:27:28Z,2024-01-03T10:13:24Z,2756,Desktop,Chrome,Paid Search,US,/home,/order/success,18,9,Returning,False,False,False,0,0.0
e07366f6-45ed-4c03-b645-e1a032c5a7ee,98,2025-05-19T09:25:23Z,2025-05-19T09:26:18Z,55,Desktop,Chrome,Social Media,US,/products/category/clothing,/products,3,1,Returning,False,False,True,1,0.0
8125455c-57dc-4f91-a391-8855db6c8421,89,2024-04-19T03:34:35Z,2024-04-19T03:35:23Z,48,Desktop,Opera,Social Media,CA,/products/category/sports,/account,2,1,Returning,False,False,False,0,0.0
7fe4ac19-6dc9-4e47-b83d-58adb6e4f3e5,316,2020-01-26T14:53:35Z,2020-01-26T15:53:35Z,3600,Wearable,Safari,Direct,CA,/blog/post/summer-deals,/order/success,97,39,Returning,False,True,False,8,162.24
e8a56f1e-3a9e-4ce1-b852-79cd580fe330,205,2022-05-19T07:05:10Z,2022-05-19T07:13:31Z,501,Smart TV,Chrome,Direct,US,/,/account/orders,7,1,Returning,False,False,False,0,0.0
50b1b54c-ef6e-4baa-b199-5a16ad3c2250,278,2023-12-08T12:26:53Z,2023-12-08T12:38:41Z,708,Mobile,Opera,Social Media,US,/about,/checkout,17,4,Returning,False,False,False,0,0.0
0ab48fa6-b463-44ed-ba66-210a94017789,235,2023-07-14T06:10:22Z,2023-07-14T06:53:33Z,2591,Smart TV,Chrome,Social Media,US,/new-arrivals,/order/thank-you,44,29,Returning,False,False,False,0,0.0
8c161048-1f5a-4b2a-bfb5-5f5cd3836425,334,2018-09-28T15:05:25Z,2018-09-28T15:05:52Z,27,Mobile,Edge,Social Media,US,/blog,/blog,1,0,Returning,True,False,False,0,0.0
75f7172d-537d-4652-8c26-536f76721ab3,462,2024-10-15T00:27:27Z,2024-10-15T01:08:48Z,2481,Desktop,Safari,Direct,ES,/,/products/category/electronics,31,8,New,False,False,False,0,0.0
e73e39ec-aa50-45d6-bf64-523bb0d7ec80,398,2023-01-28T14:18:22Z,2023-01-28T15:15:52Z,3450,Mobile,Opera,Referral,US,/home,/checkout,51,26,Returning,False,False,True,5,0.0
8d554176-e0ba-449f-a6e6-055746ee7c6e,452,2025-04-22T23:37:33Z,2025-04-22T23:40:16Z,163,Desktop,Chrome,Organic Search,US,/products/category/sports,/checkout,6,2,Returning,False,False,False,0,0.0
a17d9b25-11d3-469b-99b5-d5436c13cf9a,258,2024-06-11T00:52:10Z,2024-06-11T01:03:34Z,684,Desktop,Chrome,Direct,US,/,/checkout/confirmation,30,0,Returning,False,True,False,1,384.55
259f2b30-907f-4f29-8515-5675f4f58bd9,4,2025-09-27T04:53:57Z,2025-09-27T04:54:11Z,14,Mobile,Safari,Organic Search,US,/products,/checkout/confirmation,3,2,Returning,False,False,False,0,0.0
2e2038a8-dcc8-47d8-92bf-15154df69faa,89,2023-08-12T08:22:48Z,2023-08-12T08:23:31Z,43,Tablet,Firefox,Organic Search,US,/search,/cart,3,2,Returning,False,False,True,1,0.0
f1406daf-a3e2-45d8-a43b-97097739cc7f,254,2023-08-10T00:28:12Z,2023-08-10T00:29:26Z,74,Mobile,Chrome,Direct,US,/products/category/home-garden,/order/success,2,1,Returning,False,False,False,0,0.0
3c07bc15-dfeb-4b51-afbb-54c73af86d9a,498,2019-07-25T18:56:04Z,2019-07-25T18:56:22Z,18,Desktop,Chrome,Direct,US,/products/category/electronics,/cart,4,2,Returning,False,False,False,0,0.0
38946067-f1b7-4088-8f29-4e5771545060,244,2025-07-11T16:35:05Z,2025-07-11T16:43:48Z,523,Mobile,Firefox,Organic Search,IN,/,/order/thank-you,7,0,New,False,True,False,1,369.06
7c6e83a4-49c9-4bf7-bc8b-1beb637d1bdd,457,2025-05-11T17:17:18Z,2025-05-11T17:27:59Z,641,Desktop,Chrome,Organic Search,US,/products/category/home-garden,/checkout/confirmation,26,21,Returning,False,True,False,6,436.51
fd831a73-3174-42fb-8df7-e4f40aefdb33,139,2019-02-21T06:57:42Z,2019-02-21T07:11:34Z,832,Mobile,Samsung Browser,Social Media,US,/sale,/products,9,0,Returning,False,False,False,0,0.0
169b334d-3025-4a09-a66a-f206e63e2c66,60,2021-11-22T14:20:24Z,2021-11-22T14:26:21Z,357,Mobile,Samsung Browser,Organic Search,CA,/blog,/products,3,0,New,False,False,False,0,0.0
fbaa0891-3dad-47c6-a5cc-4de5c040cabe,234,2025-05-07T03:37:42Z,2025-05-07T03:46:41Z,539,Desktop,Safari,Paid Search,US,/about,/cart,12,0,Returning,False,False,False,0,0.0
ed9a7cb1-f5a5-4784-a85c-a5e6162ce066,100,2025-11-22T00:28:50Z,2025-11-22T01:13:20Z,2670,Mobile,Chrome,Organic Search,US,/,/order/success,83,19,Returning,False,True,False,6,429.99
7a4629bc-b7dd-4643-83bb-c4b28854caec,189,2022-04-27T23:47:49Z,2022-04-27T23:47:58Z,9,Mobile,Edge,Organic Search,CA,/account/register,/account/register,1,0,Returning,True,False,False,0,0.0
008c8cf9-9f03-4761-a87d-0fc45459d33e,167,2020-07-06T09:55:38Z,2020-07-06T10:41:07Z,2729,Mobile,Firefox,Social Media,US,/search,/checkout/confirmation,88,31,Returning,False,True,False,1,365.78
baa907f8-8c1b-4d3e-9405-8c8333f95a3c,206,2022-09-30T15:04:09Z,2022-09-30T15:04:46Z,37,Mobile,Edge,Direct,US,/sale,/returns,5,1,Returning,False,False,False,0,0.0
0077e1f1-e56c-4b31-9d7d-2b3666585c10,494,2025-10-12T23:13:12Z,2025-10-12T23:16:12Z,180,Tablet,Opera,Email,US,/,/checkout,8,1,Returning,False,False,True,1,0.0
41ba29a6-d15c-4498-a4a1-801442aaa0ee,224,2023-03-16T03:25:11Z,2023-03-16T03:25:55Z,44,Desktop,Chrome,Organic Search,US,/new-arrivals,/blog,4,0,Returning,False,False,False,0,0.0
519bcd60-001f-4b8c-a5f3-f794e442ba28,455,2025-09-29T05:15:05Z,2025-09-29T05:27:29Z,744,Mobile,Opera,Paid Search,US,/products/category/sports,/contact,19,18,New,False,False,False,0,0.0
4065d668-740c-4594-be24-4b69b95d3956,330,2020-03-02T12:26:58Z,2020-03-02T12:45:47Z,1129,Mobile,Samsung Browser,Social Media,US,/home,/cart,14,8,Returning,False,False,False,0,0.0
7ccbde89-fcab-484f-9a4e-9476ff9ef4d9,484,2018-06-01T21:43:59Z,2018-06-01T21:44:25Z,26,Desktop,Chrome,Direct,US,/products/category/electronics,/,2,1,Returning,False,False,False,0,0.0
07bcef1b-4724-42e0-a6ab-622d25c57dcd,253,2015-08-09T18:03:24Z,2015-08-09T18:03:56Z,32,Mobile,Chrome,Referral,US,/products/category/sports,/checkout,5,0,New,False,False,False,0,0.0
82398e7c-7b98-4a85-a976-5606ee4540a8,292,2022-01-22T03:42:19Z,2022-01-22T06:05:41Z,8602,Desktop,Firefox,Paid Search,US,/products/category/home-garden,/products,51,12,Returning,False,False,True,6,0.0
d2464436-9f97-4899-9562-07fad37dab6a,279,2021-03-04T10:58:15Z,2021-03-04T11:03:16Z,301,Mobile,Opera,Social Media,IT,/account/login,/products,12,9,Returning,False,False,True,6,0.0
ef2f41eb-95e9-41ad-9889-32505716be28,473,2025-11-17T18:27:41Z,2025-11-17T18:28:38Z,57,Desktop,Safari,Paid Search,US,/search,/checkout,4,3,New,False,False,False,0,0.0
56402d4f-ac04-401a-84f0-638e6db152d0,131,2025-12-06T02:39:23Z,2025-12-06T03:21:12Z,2509,Desktop,Chrome,Direct,US,/products/category/home-garden,/contact,80,46,Returning,False,False,False,0,0.0
24529875-581d-428e-88f0-7da8b0fac66a,417,2025-11-27T05:02:18Z,2025-11-27T05:07:09Z,291,Tablet,Edge,Email,GB,/sale,/order/success,3,0,Returning,False,False,False,0,0.0
03f9d88d-0206-4341-9bd8-1be50b53e61b,142,2019-01-24T19:12:17Z,2019-01-24T19:33:33Z,1276,Mobile,Samsung Browser,Organic Search,SE,/blog/post/summer-deals,/products,10,6,New,False,False,True,5,0.0
2358b9ca-a84c-4d18-b205-fcc3230392ac,97,2025-09-24T09:50:37Z,2025-09-24T09:50:59Z,22,Mobile,Edge,Direct,CA,/products,/checkout,4,1,Returning,False,False,False,0,0.0
45b50eed-35ef-4a1f-8857-e9066932af4b,42,2025-09-03T02:53:45Z,2025-09-03T03:26:50Z,1985,Mobile,Opera,Paid Search,US,/products/category/home-garden,/products/category/clothing,20,2,Returning,False,False,False,0,0.0
ce4382cd-1147-449c-8079-40a5bd1690d2,455,2025-12-15T11:53:15Z,2025-12-15T12:00:30Z,435,Mobile,Opera,Organic Search,US,/blog,/products,15,7,Returning,False,False,True,3,0.0
29a93130-9ff2-41c3-ad98-182db5e039c3,151,2020-07-06T01:05:21Z,2020-07-06T01:13:53Z,512,Mobile,Firefox,Direct,US,/products/category/electronics,/account/orders,13,9,Returning,False,False,False,0,0.0
84b22567-9df8-4e32-a2d2-5bab80daf98c,189,2022-10-18T21:12:45Z,2022-10-18T21:15:47Z,182,Mobile,Samsung Browser,Organic Search,CA,/home,/cart,7,3,Returning,False,False,True,3,0.0
0ee2e293-869b-4a4a-b0c6-17ae8fd10c6c,178,2022-03-22T23:11:27Z,2022-03-22T23:15:48Z,261,Wearable,Chrome,Direct,US,/account/login,/order/thank-you,7,3,Returning,False,False,False,0,0.0
ecda999a-2934-4af4-a637-5142f91e4a06,280,2024-04-18T02:05:43Z,2024-04-18T02:41:46Z,2163,Mobile,Chrome,Display Ads,US,/blog,/products,68,17,New,False,False,True,7,0.0
8169b7df-5a52-4c4d-b163-643774cbf674,61,2025-01-08T11:10:09Z,2025-01-08T12:07:55Z,3466,Mobile,Samsung Browser,Paid Search,CA,/home,/blog,23,4,Returning,False,False,False,0,0.0
ecaebcbc-6bf1-41a4-a176-0431e85692fd,202,2023-03-17T07:26:23Z,2023-03-17T07:59:33Z,1990,Mobile,Edge,Social Media,US,/home,/order/success,20,10,Returning,False,True,False,4,31.61
0db868ed-cdf1-4faa-9c92-f2e8b1a431e7,99,2025-07-11T13:15:09Z,2025-07-11T14:07:05Z,3116,Mobile,Opera,Display Ads,US,/bestsellers,/order/thank-you,24,5,Returning,False,True,False,4,139.49
df6b8e26-7417-4009-ba4d-cf6c9d670172,75,2023-07-02T21:24:31Z,2023-07-02T21:38:32Z,841,Mobile,Opera,Direct,CA,/products,/products,19,16,New,False,False,True,1,0.0
f79ca56c-0eb2-42b6-aa30-97e4775e077a,150,2021-11-05T01:50:43Z,2021-11-05T01:51:13Z,30,Mobile,Firefox,Organic Search,US,/contact,/products,3,2,New,False,False,False,0,0.0
399001aa-54e2-4204-8025-662b89dcb14c,304,2024-07-04T06:42:41Z,2024-07-04T07:19:40Z,2219,Desktop,Safari,Social Media,US,/account/register,/blog,51,42,Returning,False,False,False,0,0.0
c8d8aaf5-d035-48e4-bfc7-02a5fa3a527d,91,2024-10-22T21:25:46Z,2024-10-22T21:34:55Z,549,Desktop,Safari,Social Media,US,/products/category/electronics,/products,6,3,Returning,False,False,True,2,0.0
25ad94b7-9fb9-4af7-88a9-b409ee24ac67,22,2025-12-02T07:57:54Z,2025-12-02T07:58:42Z,48,Desktop,Chrome,Direct,US,/,/products,3,2,Returning,False,False,True,2,0.0
e2026dd1-1ebc-4312-9063-4dd24b57f9a6,464,2018-07-30T19:24:40Z,2018-07-30T19:32:39Z,479,Desktop,Opera,Paid Search,US,/blog,/returns,12,6,New,False,False,False,0,0.0
be028a24-2ef2-4376-bf6c-7abc0ee35d29,10,2022-06-16T05:10:07Z,2022-06-16T05:31:03Z,1256,Mobile,Opera,Organic Search,US,/products/category/electronics,/products/category/clothing,26,4,Returning,False,False,False,0,0.0
7756bc21-ed87-4028-a5a0-ee4e785670c0,276,2022-09-04T14:01:16Z,2022-09-04T14:07:16Z,360,Mobile,Edge,Display Ads,US,/sale,/checkout,6,2,Returning,False,False,True,1,0.0
47834951-cdc4-41de-a0f1-8f5accc43e51,246,2023-08-22T07:50:14Z,2023-08-22T07:50:47Z,33,Desktop,Chrome,Direct,CA,/contact,/products/category/electronics,4,3,Returning,False,False,False,0,0.0
b66a2150-0e11-4504-9add-fe7218cd95eb,384,2025-08-22T02:12:59Z,2025-08-22T02:13:25Z,26,Smart TV,Safari,Paid Search,US,/products/category/home-garden,/account,2,0,Returning,False,False,False,0,0.0
f79781a5-7a6b-4ce3-a1f0-e392b832640c,453,2021-11-19T21:29:46Z,2021-11-19T21:33:45Z,239,Desktop,Safari,Direct,US,/home,/products/category/electronics,5,1,Returning,False,False,False,0,0.0
d0324f91-94ba-4292-b328-86cc2c237b0d,75,2021-10-03T03:12:35Z,2021-10-03T03:14:13Z,98,Mobile,Chrome,Social Media,CA,/products/category/clothing,/products/category/clothing,4,0,Returning,False,False,False,0,0.0
65bd49ed-85be-4765-bc1c-e18e048914e1,218,2025-10-29T13:15:09Z,2025-10-29T13:45:15Z,1806,Tablet,Opera,Paid Search,CA,/sale,/contact,22,21,Returning,False,False,False,0,0.0
ea862709-ebb8-4d63-951a-a674a8c8d957,175,2020-04-27T17:23:16Z,2020-04-27T17:23:29Z,13,Desktop,Safari,Organic Search,US,/sale,/sale,1,0,Returning,True,False,False,0,0.0
65852665-e654-48fc-aebf-dfc215eb48aa,108,2025-04-27T14:59:46Z,2025-04-27T15:09:16Z,570,Desktop,Chrome,Organic Search,CA,/products/category/sports,/order/success,9,5,New,False,False,False,0,0.0
db69504c-214f-4c3d-b5ad-41d6fc9d8795,363,2023-12-01T05:33:43Z,2023-12-01T06:30:33Z,3410,Mobile,Chrome,Direct,US,/home,/order/thank-you,16,7,Returning,False,False,False,0,0.0
b6d91161-362c-4c57-9a46-3f6efd14bfdb,265,2025-05-24T16:45:52Z,2025-05-24T16:46:38Z,46,Mobile,Firefox,Direct,US,/home,/order/success,3,2,Returning,False,True,False,3,52.71
cf9a0d20-4dd5-4ab1-9e4d-3c55530ecb84,386,2019-02-21T21:42:36Z,2019-02-21T21:42:56Z,20,Smart TV,Safari,Direct,US,/search,/account,5,3,Returning,False,False,False,0,0.0
0aaeff9e-c446-4c52-bb5b-1c968ee9f5df,198,2022-10-13T03:36:03Z,2022-10-13T03:38:02Z,119,Mobile,Opera,Organic Search,US,/products/category/electronics,/cart,4,1,Returning,False,False,False,0,0.0
84d680c0-5f94-416d-99db-8790d3abc4f5,478,2019-02-10T11:26:48Z,2019-02-10T11:27:13Z,25,Mobile,Safari,Direct,US,/products,/order/success,3,0,Returning,False,False,False,0,0.0
54d7b901-37bf-4563-b956-3002998f781e,109,2024-12-21T12:22:22Z,2024-12-21T12:34:32Z,730,Desktop,Chrome,Direct,CA,/,/help,9,6,Returning,False,False,False,0,0.0
498c0862-99e8-4e75-8915-1e13c5ca117b,202,2024-05-07T16:44:25Z,2024-05-07T16:47:31Z,186,Desktop,Chrome,Direct,US,/bestsellers,/help,5,0,Returning,False,False,False,0,0.0
2488cbb9-c8d5-4547-9daa-90a0d07f7f6b,295,2020-04-15T10:58:22Z,2020-04-15T10:59:11Z,49,Tablet,Opera,Social Media,US,/account/login,/account,4,0,Returning,False,False,False,0,0.0
59a1252f-21b2-4743-9310-69bde2cecfb7,487,2024-05-28T14:47:50Z,2024-05-28T14:48:09Z,19,Desktop,Edge,Paid Search,US,/new-arrivals,/checkout/confirmation,2,0,Returning,False,False,False,0,0.0
74c7c895-70c0-46d9-a421-c6850bb5cf54,278,2021-03-20T20:32:38Z,2021-03-20T21:27:52Z,3314,Smart TV,Safari,Email,US,/new-arrivals,/products,20,12,Returning,False,False,False,0,0.0
947ef9b1-b00b-4283-a2ff-d7a749dfa857,164,2024-09-25T15:03:45Z,2024-09-25T18:01:52Z,10687,Mobile,Edge,Organic Search,US,/products/category/home-garden,/account/orders,10,0,Returning,False,False,False,0,0.0
267f0f45-6a1e-402d-a96b-fde7d5cfb888,159,2025-05-09T21:11:32Z,2025-05-09T21:18:46Z,434,Mobile,Firefox,Email,US,/home,/account/orders,11,9,Returning,False,False,False,0,0.0
9aa6ff01-6513-48a5-950b-718bb65465c0,66,2023-12-04T21:20:06Z,2023-12-04T22:17:09Z,3423,Desktop,Chrome,Social Media,CA,/home,/,53,2,Returning,False,False,False,0,0.0
4063cc5c-da3b-4a4b-a562-ec2d027aab72,423,2024-12-29T12:04:03Z,2024-12-29T12:17:11Z,788,Mobile,Samsung Browser,Social Media,US,/bestsellers,/cart,18,1,Returning,False,False,True,1,0.0
2a3d521e-2004-4299-a1fc-79ccff2dc58d,8,2023-06-24T06:17:15Z,2023-06-24T06:18:03Z,48,Desktop,Chrome,Organic Search,US,/products/category/clothing,/order/success,3,1,Returning,False,False,False,0,0.0
86cb0ba3-e1d3-49aa-b490-b4afe355f62f,403,2022-08-17T04:05:26Z,2022-08-17T04:43:32Z,2286,Smart TV,Safari,Direct,US,/search,/products,60,33,Returning,False,False,True,6,0.0
d78a9c95-9e40-4be4-be02-03613847bddf,59,2025-01-14T09:39:17Z,2025-01-14T09:41:39Z,142,Tablet,Firefox,Social Media,US,/sale,/help,7,0,Returning,False,False,False,0,0.0
9e74bb14-e0a8-4493-9d47-35986424a53a,203,2022-06-03T21:46:28Z,2022-06-03T21:53:47Z,439,Mobile,Samsung Browser,Paid Search,US,/products/category/clothing,/checkout/confirmation,6,4,Returning,False,False,False,0,0.0
f451d1be-8bcb-4c28-a8e1-d14330fe995a,137,2023-03-01T21:22:22Z,2023-03-01T21:33:43Z,681,Mobile,Opera,Organic Search,GB,/account/login,/contact,18,14,Returning,False,False,False,0,0.0
0754d051-3d3c-4c23-b3fe-194b870d0ee6,291,2022-12-13T00:40:21Z,2022-12-13T01:29:59Z,2978,Mobile,Samsung Browser,Organic Search,US,/new-arrivals,/home,38,3,Returning,False,False,False,0,0.0
35359742-bb5e-4e6c-9f8c-2ef4af580ebc,372,2023-12-16T07:10:26Z,2023-12-16T07:37:56Z,1650,Mobile,Edge,Direct,US,/account/login,/cart,18,8,Returning,False,False,True,2,0.0
b40e88c5-0cfd-4ee0-a58b-98997a9cc881,148,2020-12-01T03:30:16Z,2020-12-01T03:52:49Z,1353,Desktop,Chrome,Organic Search,US,/contact,/products,23,16,Returning,False,False,True,1,0.0
49784826-2f64-454e-be4a-c5d6ac8ea872,349,2020-02-04T10:39:34Z,2020-02-04T10:40:29Z,55,Mobile,Safari,Organic Search,US,/search,/blog,5,3,Returning,False,False,False,0,0.0
400cec4f-e100-4a71-8a62-b528a25f57ba,196,2024-11-28T14:57:59Z,2024-11-28T14:58:42Z,43,Desktop,Edge,Organic Search,US,/account/login,/checkout/confirmation,2,0,Returning,False,False,False,0,0.0
