order_id,customer_id,order_status,subtotal,tax_amount,shipping_cost,total_discount,total_amount,currency,order_placed_at,order_shipped_at,order_delivered_at
2515,CUST_1102,shipped,1330.98,,13.54,,PAID,USD,2024-10-10 20:51:07.174000,2024-10-16 17:58:05.171764,
1488,CUST_1951,Delivered,1105.3,111.64,10.53,  286.77  ,940.7,CAD,2024-12-19 13:36:16.885000,2024-12-21 20:56:53.402000,2024-12-28 10:25:46.262000
2092,CUST_1061,Delivered,76,6.26,26.6,0,108.86,USD,2023-12-09 18:44:28.510000,2023-12-13 05:42:09.490000,2023-12-17 04:06:03.953000
1052,CUST_1622,Processing,1414.32,192.03,0,0,1606.35,USD,2024-07-06 03:02:37.189000,,
478,CUST_1775,Pending,1144.79,78.92,22.94,321.52,925.13,USD,2025-07-23 02:22:46.824000,,
713,CUST_1780,Shipped,1526.82,138.04,12.07,0,1676.93,AUD,2024-06-27 16:33:55.369000,2024-06-28 22:09:00.502000,
1777,CUST_1186,Delivered,1166.12,153.79,20.2,  0  ,1340.11,GBP,2025-05-25 14:25:55.570000,2025-05-27 10:00:11.039000,2025-05-31 19:46:42.109000
  1191  ,CUST_1397,Delivered,958.45,88.2,  5.63  ,0,1052.28,USD,2024-06-06 04:40:24.243000,  2024-06-11 22:46:23.542040  ,  2024-06-15 00:42:05.865135  
2360,CUST_1741,  Delivered  ,,  0  ,33.22,0,111.72,EUR,2024-06-24 12:16:15.533000,2024-06-26 22:13:25.263000,2024-07-06 04:54:52.887000
1247,  CUST_1515  ,Delivered,279.19,21.99,5.75,0,306.93,EUR,2024-12-02 20:50:21.880000,2024-12-08 07:24:54.038000,2024-12-17 06:34:40.707000
  1472  ,  CUST_1499  ,Shipped,1008.15,116.3,8.11,0,1132.56,USD,2025-04-10 18:46:52.179000,2025-04-12 18:18:45.347000,
1278,CUST_1167,Returned,461.27,31.14,0,0,492.41,EUR,2024-11-22 21:48:42.933000,,
  2102  ,CUST_1340,shipped,887.54,116.14,8.15,0,1011.83,USD,2025-09-24 17:11:26.848000,2025-09-30 02:59:41.075000,
676,CUST_1670,Delivered,43.18,5.77,43.17,9.19,82.93,cad,2024-01-30 11:57:29.806000,2024-01-30 15:58:29.923000,  2024-02-06 00:36:02.749339  
636,CUST_1737,Processing,123.2,6.86,10.65,22.27,118.44,GBP,2025-10-03 08:09:30.210000,,
1459,CUST_1960,Delivered,1795.47,212.53,16.99,270.91,1754.08,EUR,2025-06-07 19:22:53.031000,2025-06-08 15:17:29.269000,2025-06-10 13:01:19.159000
1903,CUST_1074,CANCELLED,1197.11,103.42,0,113.05,1187.48,USD,2024-03-15 08:35:22.231000,,
2121,CUST_1928,Pending,1534.51,132.6,  19.78  ,0,1686.89,USD,2023-11-20 07:53:12.222000,,
2307,CUST_1410,Shipped,1705.37,214.16,23.77,  327.76  ,1615.54,CAD,2024-01-16 18:48:49.183000,2024-01-23 10:33:12.652000,
, ,    ,,,,,,,, ,
359,CUST_1040,Delivered,1037.09,117.26,0,123.84,1030.51,USD,2023-11-10 02:31:18.486000,2023-11-17 01:00:26.346497,2023-11-20 16:20:33.837000
1367,CUST_1207,Delivered,1241.28,98.09,0,0,1339.37,AUD,2023-12-08 07:07:07.524000,2023-12-13 14:21:02.624000,2023-12-15 13:28:29.258000
1986,CUST_1553,Shipped,1860.88,215.31,  14.99  ,254.06,1837.12,EUR,2025-04-17 03:16:17.744000,2025-04-18 10:48:44.456000,
404,CUST_1088,  Shipped  ,1048.32,142.8,0,0,1191.12,USD,2023-11-06 22:22:46.554000,2023-11-08 14:01:36.006000,
1539,CUST_1400,Delivered,  1659.96  ,217.51,10.64,7.38,1880.73,USD,2024-04-23 19:57:32.969000,  2024-04-26 08:32:49.132210  ,2024-04-27 20:56:01.089000
2127,CUST_1862,Shipped,624.09,58.64,24.67,  171.08  ,536.32,CAD,2024-02-11 05:50:56.181000,2024-02-17 13:01:36.905000,
1848,CUST_1402,Processing,364.18,33.84,15.8,83.82,330,USD,  2024-04-19 22:19:12.109860  ,,
1218,CUST_1664,Processing,1041.99,76.43,5.62,0,1124.04,AUD,2024-09-30 14:53:01.563000,,
816,CUST_1674,Processing,1229.98,158.29,18.77,253.12,1153.92,EUR,2023-10-21 19:49:01.980000,,
922,CUST_1099,Processing,858.24,116,  0  ,0,974.24,USD,2025-07-17 11:14:49.289000,,
2418,CUST_1871,Returned,1113.81,55.87,0,189.79,979.89,  EUR  ,2024-03-06 21:43:55.272442,,
1132,CUST_1018,Delivered,760.04,98.29,24.88,0,883.21,USD,2024-04-08 06:29:40.894000,2024-04-12 14:36:54.500000,2024-04-13 02:21:19.843000
2437,CUST_1850,  Shipped  ,455.55,50.83,19.18,0,525.56,USD,  2024-01-30 08:49:02.607243  ,2024-02-06 00:06:54.096000,
2257,CUST_1170,Delivered,1429.67,170.49,0,413.69,1186.47,  USD  ,  2024-11-10 07:03:33.294919  ,2024-11-14 11:57:23.082000,2024-11-15 14:09:20.246000
1125,CUST_1286,,1489.53,,24.98,74.71,,GBP,2025-03-26 11:30:14.487000,,
940,CUST_99999,SHIPPED,,Included,,,PAID,,12-07-2025,2023-01-04 02:09:44.208000,
1026,CUST_1028,Shipped,1440.35,  125.28  ,19.56,0,1585.19,USD,2025-06-08 12:49:05.402000,2025-06-15 08:33:02.175000,
522,cust_1404,Returned,  752.56  ,74.47,16.77,0,843.8,USD,  2025-02-15 14:47:36.900157  ,,
270,CUST_1850,Delivered,577.29,51.18,0,0,  628.47  ,AUD,2024-06-11 08:28:42.836000,2024-06-14 12:58:34.424000,2024-06-23 05:40:49.854000
1449,CUST_1763,Pending,697.07,50.91,17.68,0,765.66,CAD,2025-01-14 19:53:57.616000,,
1956,CUST_1798,Shipped,316.93,30.41,7.12,0,354.46,EUR,2024-06-23 00:01:53.066000,2024-06-24 21:34:30.215000,
1692,CUST_1325@,Delivered,195.67,11.94,5.96,0,213.57,USD,2024-11-05 22:43:59.303000,2024-11-09 06:29:44.526000,2024-11-14 23:10:44.970000
1888,CUST_1698,Shipped,361.9,46.36,  10.07  ,95.3,323.03,USD,2024-06-05 20:04:33.664000,2024-06-09 08:23:17.071000,
547,CUST_1387,Delivered,542.07,76.89,  12.4  ,0,631.36,  EUR  ,2024-10-11 15:34:41.698000,2024-10-16 03:55:20.900000,  2024-10-21 19:43:40.126550  
188,CUST_1968,Shipped,1234.6,92.38,8.19,  213.96  ,1121.21,USD,2024-01-28 07:27:02.956000,2024-02-03 13:25:02.663000,
827,CUST_1805,  Pending  ,1712.26,216.83,5.41,0,1934.5,USD,  2024-04-28 01:56:53.161736  ,,
414,CUST_1705,Processing,963.17,52.02,7.34,178.43,844.1,USD,2025-05-14 07:00:17.498000,,
496,CUST_1366,Pending,239.23,18.91,0,0,258.14,EUR,2024-11-27 10:31:15.791000,,
1701,CUST_1535,Delivered,624.71,55.63,0,67.84,612.5,GBP,2024-05-25 18:48:53.872000,2024-05-26 21:29:23.900000,2024-06-01 18:29:16.048000
2528,CUST_1633,Pending,366.88,43.59,0,0,410.47,USD,2025-04-15 16:53:20.217000,,
760,CUST_99999,Cancled,,999,,-76.47,-120.27,,20250630,,
122,CUST_1317,Processing,406.27,21.31,0,0,427.58,GBP,2025-09-20 20:46:50.995000,,
449,CUST_1340,Cancelled!,947.16,80.92,18.42,0,1046.5,EUR,2025-03-13 05:35:12.929000,,
1435,CUST_1477,  Pending  ,1999.08,247.26,0,0,  2246.34  ,GBP,2024-12-23 16:04:48.777000,,
1995,CUST_1222,Delivered,206.31,14.37,6.39,16.19,210.88,EUR,2025-04-26 02:59:03.247000,2025-05-03 01:52:41.377000,2025-05-07 13:16:23.899000
2247,CUST_1692,Processing,295.77,20.79,6.65,0,323.21,USD,2024-09-17 21:20:57.949000,,
2166,CUST_1867,SHIPPED,1826.41,245.23,7.99,0,2079.63,usd,2024-09-14 14:01:31.251000,2024-09-20 11:00:37.974000,
2218,CUST_1445,Delivered,398.38,42.46,0,0,440.84,USD,2024-05-21 03:41:08.636000,2024-05-21 07:17:16.885000,2024-05-21 13:36:45.700000
2325,CUST_1323,,1074.94,,  9.56  ,0,,EUR,2025-06-15 18:19:39.749000,,
160,CUST_99999,Processing,,0,,0,1408.37,,28-08-2025,,
2186,CUST_1830,Pending,171.1,13.72,7.46,  0  ,192.28,EUR,2024-10-21 06:45:44.024000,,
2084,  CUST_1546  ,Shipped,254.53,30.24,21.85,0,306.62,USD,2025-03-18 17:31:33.363000,2025-03-22 17:56:56.991000,
1238,CUST_1451,Processing,1454.41,211.05,21.18,23.55,1663.09,USD,2025-03-12 17:56:01.366000,,
  2273  %,  CUST_1628  ,Pending,1545,118.68,0,87.1,1576.58,USD,2024-12-27 20:26:12.327000,,
871,CUST_1460,Processing,277.68,17.16,9.08,0,303.92,GBP,2024-05-03 09:33:45.942000,,
1307,CUST_1542,  Delivered  ,1764.58,  238.79  ,13.08,0,2016.45,USD,2024-01-01 13:42:46.850000,2024-01-04 19:53:31.419000,2024-01-08 11:37:44.468000
1583,CUST_1870,Returned,909.28,98.34,19.88,174.65,852.85,CAD,2023-12-13 08:18:28.683000,,
1005,CUST_1289,Pending,1671.16,100.25,8.83,298.28,1481.96,USD,2023-12-27 10:19:25.417000,,
2238,CUST_1944,Delivered,1786.15,238.02,6.61,0,2030.78,USD,  2024-04-26 23:02:44.384943  ,2024-04-29 01:30:53.690000,2024-04-29 15:50:51.115810
1846,CUST_1202%,Processing,37.38,5.37,28.66,4.87,66.54,USD,2025-09-10 21:22:48.160000,,
1314,CUST_1413,Processing,1310.29,118.59,0,3.14,1425.74,USD,2024-10-01 16:35:51.164000,,
1053,CUST_1740,Delivered,1871.01,  278.47  ,15.66,  0  ,2165.14,USD,2023-10-22 01:43:12.827000,2023-10-26 15:53:09.214000,2023-10-31 08:13:12.100000
632,CUST_1892,Processing,583.26,60.33,0,0,643.59,EUR,2024-08-21 01:22:17.961000,,
593,CUST_1961,  Delivered  ,1954.94,131.71,15.35,0,2102,USD,2024-10-23 10:27:29.680000,2024-10-25 18:03:51.544000,2024-11-04 08:05:42.705000
1291,CUST_1723,Delivered,34.35,1.83,13.31,9.88,39.61,USD,2024-03-08 05:21:54.392654,2024-03-08 10:45:24.811000,2024-03-11 06:06:05.990000
2260,CUST_99999,In Transit,,-39.45,,SALE,955.439959627904,,,,
1222,CUST_1749,Processing,594.91,89.02,0,0,683.93,USD,2025-05-24 14:58:33.852000,,
2462,CUST_1378,Processing,205.31,10.3,20.52,24.42,211.71,EUR,2024-03-14 09:05:40.305000,,
1457%,CUST_1607,Cancelled,741.44,  86.27  ,18.27,0,  845.98  ,USD,2025-09-03 10:55:09.648000,,
  592  ,CUST_1930,shipped,40.9,  2.67  ,21.85,0,65.42,GBP,2023-11-14 03:39:45.594000,2023-11-14 07:27:24.478000,
1290,CUST_1537,P,852.26,Included,14.08,,PAID,USD,2024-01-20 03:40:51.823000,2025-05-30 14:12:22.532000,
1135,CUST_1903,In Transit,  643.5  ,-17.55,12.39,SALE,336.4288279133738,USD,2024-02-07 08:45:09.359000,,
656,CUST_1200,Shipped,311.35,40.91,10.65,81.81,281.1,AUD,2024-05-26 02:02:36.637000,2024-05-31 04:40:34.827000,
  196  ,CUST_1238,  Pending  ,832.47,101.34,0,0,933.81,USD,2024-07-18 07:29:30.204000,,
1726,  CUST_1504  ,Delivered,1771.19,224.09,12.87,  0  ,2008.15,USD,2025-05-30 07:26:06.715000,2025-06-03 05:51:36.330000,2025-06-09 11:46:53.777000
2535,  CUST_1147  ,Pending,149.93,17,10.23,2,175.16,EUR,2024-03-01 22:19:27.459000,,
749,CUST_1423,Delivered,1467.79,109.91,20.18,79.81,1518.07,EUR,2025-09-16 21:13:20.064000,2025-09-20 21:26:17.603000,2025-09-25 15:44:27.610854
291,CUST_1463,Delivered,284.98,31.42,15.25,0,331.65,USD,2024-04-30 00:21:32.789000,2024-05-06 09:20:33.134000,2024-05-14 17:13:25.809000
1813,CUST_1268,RETURNED%,134.74,15.29,13.91,  0  ,163.94,USD,2024-12-22 23:34:58.567000,,
2288,CUST_1082,Shipped,985.27,74.39,0,0,1059.66,USD,2024-06-17 16:36:14.548000,2024-06-19 16:31:37.555000,
  1233  ,CUST_1648,Shipped,1676.47,188.41,5.22,22.03,1848.07,USD,2024-06-13 04:47:19.039000,2024-06-18 19:34:39.935000,
156,CUST_1525,delivered,909.49,65.62,  19.54  ,0,994.65,EUR,2023-10-19 07:36:53.827000,2023-10-19 19:55:21.084000,2023-10-24 21:20:05.376000
1638,CUST_1778,Shipped,1726.53,155.16,0,479.51,1402.18,GBP,2025-01-20 02:15:21.284000,2025-01-22 13:57:41.607000,
908,CUST_1511,Delivered,348.93,23.96,0,9.66,363.23,USD,2025-07-31 00:44:52.480000,2025-08-03 10:22:20.872000,2025-08-09 14:17:39.860000
, ,,,,,,,,,, 
2110,CUST_1409,Pending,TBD,0,,0,204.61,,23-09-2025,,
465*,CUST_1503,PROCESSING,837.81,125.15,9.19,  4.56  ,967.59,GBP,2024-05-31 02:30:25.184000,,
415,CUST_1999,shipped,794.9,Exempt,17.1,,PAID,CAD,2024-04-02 10:38:45.538000,2024-04-02 15:03:41.579000,
2046,CUST_1695,Pending,525.36,49.66,19.82,0,594.84,EUR,2024-08-01 23:35:23.947000,,
2014,CUST_1372,Returned,321.31,46.47,0,  47.49  ,320.29,EUR,2023-11-27 02:16:19.974000,,
1823,CUST_1437,Shipped,172.82,15.87,7.98,0,196.67,EUR,2024-07-03 02:40:09.394000,2024-07-07 20:37:35.609000,
1275,CUST_1956,,1555.12,,19.87,0,,USD,2025-01-01 14:27:52.030000,,
394,CUST_1547,Cancelled,686.72,92.1,  10.8  ,114.23,675.39,AUD,2024-10-22 23:45:30.729673,,
,,, ,,,,,,, ,
282,CUST_1740,  Processing  ,519.23,37.96,10.92,0,568.11,USD,2024-08-22 02:53:41.526000,,
  2576  ,CUST_1119,Delivered,261.65,15.63,0,0,277.28,USD,2024-02-08 11:53:14.456000,2024-02-09 08:06:26.715000,2024-02-16 17:51:40.689000
1174#,CUST_1833,Processing,74.82,5.68,30.76,5.05,106.21,  GBP  ,2024-08-19 00:53:36.869272,,
1984,CUST_1319,Shipped,1929.16,176.79,15.91,  571.08  ,1550.78,GBP,2023-12-30 16:43:59.035000,2024-01-02 05:40:00.945000,
2162,CUST_1006,Processing,216.27,31,22,0,269.27,USD,2025-03-02 13:30:51.170000,,
2141,CUST_1924,Delivered,510.08,41.23,  15.84  ,136.92,430.23,USD,2025-08-15 00:38:47.797000,2025-08-19 11:57:13.174000,2025-08-28 06:28:05.447000
1240,CUST_99999,Delivered,,0,,  0  ,815.19,,07/28/2025 00:34,2025-10-20 08:08:33.027000,2025-10-20 08:08:33.660000
319,CUST_1936,Delivered,701.48,92.28,0,0,793.76,USD,2024-09-11 02:28:56.893000,2024-09-11 12:42:03.206000,2024-09-20 00:03:08.941000
2416,CUST_1394,Delivered,1020.12,52.19,0,0,1072.31,USD,2025-05-10 13:07:17.026736,2025-05-17 08:08:09.637000,2025-05-25 06:25:23.014000
2543,CUST_1438,Cancelled,1990.33,186.49,22.97,296.56,1903.23,EUR,2025-09-23 17:16:59.425000,,
1585,CUST_1488,Failed,1992.04,-39.31,5.78,,218.410750226835,AUD,2024-04-17 09:01:06.448000,,
2444,CUST_1920#,Delivered,1102.74,89.4,8.53,51.55,1149.12,GBP,2024-05-13 17:14:17.685000,2024-05-13 20:10:52.487000,2024-05-16 19:37:30.413000
  624  ,CUST_1868,Delivered,1645.16,194.35,17.34,0,1856.85,EUR,2024-03-19 15:11:26.504000,2024-03-25 09:45:53.857000,2024-03-28 02:12:48.828000
1876,CUST_1614,Processing,1972.93,167.04,0,0,2139.97,USD,2023-10-14 03:28:17.933000,,
483,CUST_1358,,0,,-17.91,0,,DOGE,2025-10-18 20:28:04.214000,,
1782,CUST_1564,Processing,234.88,28.82,0,0,263.7,AUD,2024-07-12 22:17:36.156000,,
783,CUST_1984,Processing,1906.37,  229.91  ,7.83,0,2144.11,USD,2025-10-10 03:27:01.087000,,
2384,CUST_1233,Cancelled,1710.38,101.82,0,195.66,1616.54,USD,2025-03-10 23:14:06.650000,,
1258,CUST_1020,Returned,822.34,44.87,21.2,226.05,662.36,USD,2025-04-01 15:39:05.236000,,
111,CUST_1416,Delivered,435.36,39.23,0,128.69,345.9,USD,2025-07-06 11:04:35.640000,2025-07-08 09:46:33.435000,2025-07-10 00:48:46.140000
,CUST_1360,,,,-12.43,0,,JPY,2025-11-08 15:13:26.072000,,
2557*,CUST_1012,Delivered,1757.8,221.84,0,0,1979.64,EUR,2024-03-05 20:48:48.545000,2024-03-07 15:42:48.383000,2024-03-09 01:22:41.225000
  2151  ,CUST_1363,Processing,996.5,127.64,10.12,31.74,1102.52,AUD,2024-08-21 20:30:50.790000,,
155,CUST_1553,Shiped,1599.04,2398.56,0,-22.02,-434.23,USD,2025-02-14 04:03:05.079000,2025-02-17 08:51:54.421000,
1213,CUST_1378!,Shipped,1427.48,130.06,24.21,16.46,1565.29,USD,2025-08-02 13:31:26.802000,2025-08-05 20:17:37.856000,
1409,  CUST_1365  ,Delivered,749.43,95.67,11.83,0,856.93,  AUD  ,2024-09-13 04:44:34.654000,2024-09-17 04:10:30.280000,2024-09-19 20:09:48.717000
696,CUST_1690,Delivered,320.24,34.74,16.3,0,371.28,EUR,2024-01-15 23:56:15.485000,2024-01-18 14:28:25.597000,2024-01-24 10:13:52.764000
1256,CUST_1505,Shipped,1982.48,  133.25  ,10.49,229.82,1896.4,USD,  2025-03-03 20:10:29.706164  ,2025-03-08 06:07:06.196000,
1370,CUST_1827,Shipped,1075.57,68.36,14.53,0,1158.46,USD,2025-02-11 04:06:20.049000,2025-02-16 15:32:37.868000,
926,CUST_1662,cancelled,  154.77  ,11.4,21.52,0,187.69,USD,  2024-10-02 03:43:26.603713  ,,
205,CUST_1282,  PENDING  ,1875.45,,5.64,,,usd,2024-04-13 19:00:15.258000,,
127,CUST_1658,Shipped,1735.03,118.28,0,236.68,1616.63,USD,2024-02-01 03:48:19.896000,2024-02-04 22:25:15.437000,
  1838  ,CUST_1148,Cancelled,  566.92  ,29.69,0,0,596.61,USD,2024-11-20 17:24:59.807000,,
1262,CUST_1533,Shipped,1684.65,87.19,0,20.65,1751.19,USD,2025-08-18 01:43:39.840000,2025-08-23 05:17:05.041000,
603,CUST_1040,Shipped,42.38,4.11,42.34,0,88.83,USD,2024-02-25 04:50:43.899000,2024-02-29 02:04:14.126000,
  856  ,CUST_1291,Shipped,1426.48,195.36,17.06,0,1638.9,USD,2024-08-13 08:07:48.714000,2024-08-15 06:05:38.788000,
1298,CUST_1705,Delivered,  821.37  ,103.65,16.53,0,941.55,EUR,2024-08-18 11:25:39.306000,2024-08-21 19:56:41.096000,2024-08-26 08:31:50.342000
1257,CUST_1179,Cancelled,1724.53,131.07,16.77,0,1872.37,USD,2024-10-01 21:26:50.682000,,
1226,CUST_1697,processing,771.41,97.89,19.77,118.89,770.18,CAD,2025-02-06 02:48:09.421000,,
452,CUST_1118,Returned,1855.14,100.32,19.18,0,1974.64,USD,2025-05-16 12:37:25.640000,,
2210,CUST_1882,Pending,1848.03,143,0,0,  1991.03  ,USD,2025-01-06 10:05:11.580000,,
2345*,CUST_1672,Delivered,1659.14,99.52,5.34,0,1764,EUR,2024-10-28 20:23:52.039000,2024-10-29 06:17:54.653000,2024-10-31 18:47:02.606000
1142,CUST_1640,Returned,1928.44,156.04,10.19,556.03,1538.64,USD,2024-04-19 04:32:09.619000,,
267,CUST_1050,Delivered,1842.46,257.4,0,0,2099.86,USD,2024-06-16 18:49:49.640000,2024-06-22 12:40:57.321000,2024-06-29 18:56:05.049000
1241,CUST_1383,Delivered,107.86,7.4,0,0,115.26,USD,2025-01-21 03:05:38.695928,2025-01-26 12:20:46.402000,2025-01-29 02:06:24.818000
1907,  CUST_1330  ,Cancelled,1459.77,81.65,17.72,0,1559.14,USD,2023-12-22 06:52:51.907000,,
1947,CUST_1223,Delivered,623.99,63.88,11.09,0,698.96,USD,2023-11-22 07:53:00.220000,2023-11-26 17:18:03.444000,2023-11-26 22:23:26.630000
663,CUST_1435,Delivered,56.63,4.38,14.12,11.15,63.98,usd,2024-10-08 22:31:18.700000,2024-10-09 07:50:07.574000,2024-10-13 00:04:49.240000
1802,CUST_1040,Shipped,  682.7  ,88.31,6.04,44.78,732.27,USD,  2025-08-07 08:54:50.405867  ,2025-08-11 22:46:20.604000,
1396,CUST_1550,Delivered,1338.45,78.43,14.58,152.73,1278.73,USD,2025-06-26 12:29:00.576000,  2025-06-29 17:42:20.093241  ,2025-07-01 12:09:14.965000
379,CUST_1399,Delivered,899.85,63.5,10.99,0,974.34,EUR,2024-04-28 18:44:49.049000,2024-05-04 14:21:46.055000,2024-05-14 01:30:07.059000
2269,CUST_1499,Shipped,597.75,44.98,19.45,0,662.18,EUR,2025-03-01 18:55:34.770000,2025-03-06 22:02:10.430000,
948,CUST_1252,Pending,1428.12,118.84,  21.26  ,415.57,  1152.65  ,AUD,2024-04-20 09:20:15.932174,,
1212,CUST_1315,Pending,716.17,85.83,15.02,114.47,702.55,USD,2024-04-08 15:34:42.046000,,
  1495  ,CUST_1460,Failed,586.96,-13.58,14.23,,569.6216421749173,USD,2025-04-17 02:43:54.046000,,
153,CUST_1101,Delivered,1235.15,177.74,0,0,1412.89,USD,2025-01-06 23:00:00.610000,2025-01-11 13:26:19.290000,2025-01-20 21:46:05.207000
1359,CUST_1070,Shipped,1659.32,108.09,0,0,1767.41,USD,2024-04-27 19:23:21.331000,2024-04-28 11:29:21.046000,
769,CUST_1955,Delivered,1065.87,120.24,0,20.9,1165.21,USD,2024-07-07 14:04:12.067000,  2024-07-11 02:55:52.431562  ,2024-07-17 22:24:46.647000
222,CUST_1786,Delivered,1906.48,183.33,13.77,396.26,1707.32,GBP,2024-11-21 12:09:44.478000,2024-11-22 02:32:42.719000,2024-11-26 23:48:13.260000
1012,CUST_1319,Processing,  102.39  ,14.88,0,0,117.27,GBP,2024-06-19 17:07:34.096000,,
2390,CUST_1822,Pending,609.43,74.27,24.52,72.75,635.47,USD,2023-11-28 23:03:32.306000,,
1460,INVALID,Delivered,,0,,0,991.11,Dollar,1715269362,2023-02-28 19:42:20.050000,2023-03-09 09:13:35.797000
2514,CUST_1705,Delivered,74.89,10.66,10.98,0,96.53,USD,2024-03-24 08:47:45.238000,2024-03-28 15:02:51.219000,2024-04-04 03:02:48.116000
2279,CUST_1723,Shipped,1700.83,185.58,7.33,260.14,1633.6,EUR,2024-08-01 09:32:17.700000,2024-08-06 09:09:04.627784,
1466,CUST_1266,Processing,1218.61,109.39,10.34,0,1338.34,USD,2023-11-19 13:54:50.855000,,
1640,CUST_1769,SHIPPED,,Included,21.11,,,USD,2023-11-25 16:48:11.576000,2023-11-29 19:00:10.084000,
2556,CUST_1002,Processing,1036.57,117.12,22.1,0,1175.79,USD,2024-09-13 02:53:23.803000,,
1055,CUST_1065,Processing,1225.77,130.74,7.83,0,1364.34,USD,2024-11-01 22:50:24.423000,,
  2005  ,CUST_1497,Delivered,1484.29,96.36,7.3,0,1587.95,CAD,2024-10-16 02:14:26.388000,2024-10-22 05:38:42.735000,2024-10-28 10:35:32.257000
1963,CUST_1811,Delivered,723.34,41.07,0,0,764.41,EUR,2024-08-17 02:43:16.479000,2024-08-21 07:48:50.236000,2024-08-22 16:59:13.184000
1633,CUST_1172,Delivered,576.18,85.93,0,0,662.11,USD,2025-06-24 08:51:12.912000,2025-06-25 00:57:10.136000,2025-06-27 08:53:58.754000
  1679  ,CUST_1617,Pending,1101.94,102.57,19.55,0,1224.06,USD,2025-04-27 00:54:18.797000,,
533,CUST_1964,  Processing  ,741.8,100.39,16.54,13.77,  844.96  ,USD,2024-10-11 05:48:53.127000,,
292,CUST_1491,Delivered,1885.92,228.22,22.88,0,2137.02,GBP,2024-03-20 11:46:59.836000,2024-03-24 20:05:33.975000,2024-03-31 02:52:19.362000
608,CUST_1133,Processing,733.65,108.22,15.27,0,  857.14  ,USD,2024-03-24 18:08:51.681000,,
1448,CUST_1844,Delivered,260.63,30.94,14.98,0,306.55,USD,2024-06-25 12:52:38.678000,2024-06-28 17:01:30.708000,2024-07-06 07:53:56.785000
2338,CUST_1640,Processing,1650.99,162.31,0,0,1813.3,USD,2025-09-19 12:56:37.634000,,
1634,CUST_1362,Delivered,640.8,68.45,10.65,0,719.9,EUR,2024-09-07 17:17:21.024000,2024-09-13 06:52:36.597000,2024-09-16 16:23:04.634000
2091,CUST_1146,Shipped,1904.3,200.37,7.89,0,2112.56,USD,2024-09-19 18:14:43.909000,2024-09-24 19:45:06.819000,
2492,CUST_1745,Shipped,173.26,22.07,18.82,0,214.15,GBP,2025-07-06 21:13:41.328000,2025-07-12 22:04:20.793000,
547,CUST_1387,Delivered,542.07,76.89,12.4,0,631.36,EUR,2024-10-11 15:34:41.698000,2024-10-16 03:55:20.900000,2024-10-21 19:43:40.127000
675,CUST_1558,,1616.79,,0,433.75,,USD,2025-03-30 13:29:47.294000,,
2228,CUST_1997,Shipped,  1531.38  ,128.26,11.49,345.62,1325.51,EUR,2025-10-10 14:18:53.103000,2025-10-11 10:37:24.870000,
1033,CUST_1781,Delivered,720.65,47.02,15.74,202.37,581.04,  USD  ,2024-02-11 18:22:56.168000,2024-02-15 20:36:40.661000,2024-02-23 18:00:20.226000
619,CUST_1318,Processing,877.27,120.71,7.78,0,1005.76,USD,2025-04-20 18:05:24.942000,,
2090,CUST_1368,Delivered,527.58,30.95,21.07,59.76,519.84,USD,  2025-08-08 10:47:27.008657  ,2025-08-09 08:48:30.909000,2025-08-09 17:41:25.081000
1820,,Delivered,,0,FREE SHIPPING,0,379.96,,1759597256,2023-03-04 02:30:21.837977,2023-03-06 22:16:23.568000
2542,CUST_1865,Delivered,1171.1,144.51,10.94,  0  ,1326.55,USD,2023-10-16 15:44:55.910000,2023-10-17 01:02:24.931000,2023-10-20 13:54:24.732000
1971,CUST_1664,Shipped,1325.43,165.8,15.64,  0  ,1506.87,USD,2025-02-07 15:16:07.449000,2025-02-10 23:22:31.709000,
370,CUST_1315,Failed,,-36.7,,10%,  502.0838900527227  ,,,,
1439,  CUST_1565  ,  Delivered  ,189.67,18.09,11.79,17.03,202.52,USD,2025-03-06 13:39:46.900000,2025-03-08 18:49:59.120000,2025-03-13 12:47:52.963000
2081,CUST_1784,Processing,378.86,28.84,18.64,  0  ,426.34,EUR,2024-07-10 05:24:00.446000,,
1582,CUST_1405,Delivered,111.79,15.76,17.9,0,145.45,USD,2025-04-12 18:44:00.518000,  2025-04-13 14:56:27.265110  ,2025-04-23 05:54:40.526000
2222,CUST_1333,Processing,1795.98,  99.39  ,13.44,377.25,1531.56,USD,2025-07-28 20:38:47.945000,,
2008,CUST_1448,Processing,319.94,30.33,19.7,0,369.97,USD,2024-03-23 10:43:44.354000,,
378,CUST_1455,Processing,1912.21,108.92,0,0,2021.13,EUR,  2024-05-07 17:53:19.556069  ,,
1315,CUST_1881,Complete,528.75,-11.41,20.56,  10%  ,878.1793009124444,USD,2024-09-19 22:59:15.971000,,
834,CUST_1045,Shipped,  1907.58  ,132.48,13.35,0,2053.41,USD,2024-04-20 14:46:19.370665,2024-04-20 16:50:54.457000,
933,CUST_1742,Delivered,1476.86,204.18,0,0,1681.04,  USD  ,  2025-07-07 01:25:48.674320  ,2025-07-08 14:16:59.235000,2025-07-14 14:29:03.649000
1296,CUST_1483,Delivered,718.86,95.96,0,0,814.82,AUD,2024-05-03 10:35:26.413000,2024-05-08 14:16:06.974000,  2024-05-11 01:44:52.367530  
1384,CUST_1350,Returned,526.49,66.16,20.96,0,613.61,eur,2024-07-04 04:41:23.489000,,
