customer_id,gender,date_of_birth,account_status,address_id,city,state_province,postal_code,country,account_created_at,last_login_date,is_active
1981,Other,1994-07-25 00:00:00,Inactive,ADDR_5981,cindymouth,DE,9335,Reunion,2022-11-08 05:27:59.844000,2024-06-29 06:13:43.632000,False
1043,Other,1999-11-05 00:00:00,Active,ADDR_5043,West Christopherburgh,Western Australia,2437,Venezuela,2022-11-08 11:24:46.621000,2024-04-27 21:04:02.266000,False
1266,Female,1951-10-01 00:00:00,active,ADDR_5266,east ralphmouth,NJ,S8V 3Y6,Macao,2021-06-08 18:51:29.617000,  2024-11-17 04:35:07.054306  ,True
1913,Female,1987-05-16 00:00:00,Inactive,ADDR_5913,North Emily,Massachusetts,58470,Djibouti,2025-03-08 16:13:09.655000,2025-06-22 22:55:14.710000,True
1713,Female,1998-03-24 00:00:00,Active,ADDR_5713,East Melanieside,MO,98541,Turkey,2022-01-04 20:29:27.406000,2022-06-21 17:37:06.761000,False
1117,  Male  ,1963-07-22 00:00:00,Active,ADDR_5117,New Nancyberg,OK,4814,San Marino,2021-11-02 11:09:20.046000,2022-06-22 03:54:25.626000,False
1620,,20051126,Blocked,ADDR_5620,Richardsfurt,,9574,Papua New Guinea,2020-11-17 04:11:06.237000,2024-03-22 06:13:15.361000,
1587,Prefer not to say,1978-02-26 00:00:00,  Inactive  ,ADDR_5587,East Haleybury,Nevada,3828,Guinea,2023-03-07 05:15:15.142000,2023-09-09 15:48:08.986000,False
1364,Other,1965-05-28 00:00:00,Active,ADDR_5364,Lake Jason,SA,N02 1RA,Trinidad and Tobago,2022-09-06 12:10:51.560000,2024-01-15 17:10:59.446000,True
1774,Female,1951-04-16 00:00:00,  Inactive  ,ADDR_5774,Robinsonside,NC,51876,Qatar,2021-05-07 15:57:09.262000,2024-03-13 06:02:12.019000,False
1518,Other,  1977-03-15  ,Blocked,ADDR_5518,Wellsport,NT,L5P7L1,Svalbard & Jan Mayen Islands,2024-03-22 00:13:00.316000,2025-02-27 23:20:41.305000,False
1224,Male,2000-04-11 00:00:00,Active,ADDR_5224,Port Erica,Western Australia,42837,Tanzania,2022-02-24 05:37:50.830000,2023-12-13 05:54:02.294000,False
1453,Female,1988-03-24 00:00:00,Blocked,ADDR_5453,East Robert,Indiana,13950,Saint Barthelemy,2021-11-18 21:24:18.177000,2022-09-25 19:07:36.454000,True
1193,Other,1976-01-31 00:00:00,Active,ADDR_5193,West Joseph,RI,94572,Nauru,2022-02-23 00:14:10.930000,2023-09-12 18:30:34.056000,False
1967,Other,1964-08-11 00:00:00,Active,  ADDR_5967  ,Bretttown,  SA  ,63682,Holy See (Vatican City State),2023-06-10 12:05:51.045000,2025-02-22 18:20:32.286000,True
1760,,19530429,I,ADDR_5306,smithville,,N7 6GS,US,2020-12-03 06:56:29.274000,2023-06-23 18:11:27.665000,
1730,Female,1974-10-24 00:00:00,Inactive,ADDR_5730,Bateston,CA,51722,Niue,2020-11-24 16:38:30.565000,2023-12-27 04:40:05.777000,False
1536,Other,1950-04-21 00:00:00,Active,ADDR_5536,Garyton,Kansas,91493,Kuwait,2022-07-19 18:14:21.590000,2022-10-19 12:12:03.784000,True
1436,Female,2006-05-31 00:00:00,Blocked,ADDR_5436,Davidbury,QLD,2603,Ecuador,2022-06-17 14:20:01.591000,2024-06-06 02:05:51.568000,False
1780,,,,0,,,80807,,2021-04-17 23:32:38.251000,,
1940,,19770809,Active,ADDR_5940,West Mindy,,0846,Afghanistan,2023-09-19 12:15:24.124000,2024-02-26 04:50:03.550000,
,,,,,,,,,,,
1667,Female,1956-07-10 00:00:00,Inactive,ADDR_5667,New Dianaton,FL,41597,Netherlands Antilles,2024-03-03 04:11:22.422000,2024-12-08 19:15:08.668000,False
1317,Male,1961-10-21 00:00:00,Blocked,ADDR_5317,Margaretland,WA,50647,Kenya,2021-11-25 16:17:08.639000,2022-08-13 21:13:40.421000,True
1843,Female,  1965-05-10  ,  Inactive  ,ADDR_5843,Ericksonstad,ACT,L5G 6G7,BARBADOS,2023-10-01 01:30:30.146000,2024-07-02 13:36:47.717000,False
1851,  Male  ,1977-12-03 00:00:00,Inactive,ADDR_5851,North Bettyport,Massachusetts,A2V 8L7,Faroe Islands,2024-07-20 19:57:56.061000,2025-03-07 06:46:37.830000,True
1244,Prefer not to say,1953-03-27%,Active,ADDR_5244,New Latoyachester,Australian Capital Territory,K1J4Y4,Mali,2021-09-11 23:33:26.261000,2021-12-17 07:49:19.300000,True
1093,Prefer not to say,1990-02-28 00:00:00,Blocked,ADDR_5093,Kimchester,VIC,E3V8K2,French Polynesia,2022-05-16 19:57:32.616000,2022-08-17 03:34:10.455000,True
1130,Female,1998-03-14 00:00:00,  Active  ,ADDR_5130,Travisshire,Western Australia,K9G7B8,Macao,1945-06-18 00:00:00,Never,False
1715,Prefer not to say,1954-12-15 00:00:00,Inactive,ADDR_5715,Christopherberg,NT,239,Lebanon,2023-03-27T04:45:43.712618,2026-08-22 07:19:17.787000,False
1544,Prefer not to say,1949-08-30 00:00:00,Active,ADDR_5544,Sullivanstad,Tasmania,N5T6R4,Dominican Republic,  2022-08-19 19:08:26.625397  ,2025-10-01 19:05:22.832000,False
1572,Prefer not to say,1958-10-30 00:00:00,Active,ADDR_5572,West Audreybury,California,  G1 4WE  ,Mauritania,2025-02-16 02:12:37.585000,2025-06-23 13:18:51.968000,False
1255,Other,,Inactive,ADDR_5255,Lake Lee,New York,S5 7QR,barbados,2022-03-11 10:39:30.124000,,False
1143,Prefer not to say,2005-03-30 00:00:00,Inactive,ADDR_5143,West Caitlinhaven,Maryland,  N04 1BT  ,Cape Verde,2022-02-07 17:05:36.080000,2022-12-17 10:55:36.101000,false
1939,Other,1947-07-06 00:00:00,Active,ADDR_5939,Christinehaven,  Montana  ,G9K 7B5,Spain,2022-02-08 03:09:12.836000,2023-03-15 05:36:55.062000,True
1643,Prefer not to say,1996-05-11 00:00:00,Blocked,ADDR_5643,St. Markmouth,North Carolina,65304,China,2024-04-07 06:15:27.327000,2025-08-07 21:09:53.138000,  True  
1157,Female,1999-03-31 00:00:00,Blocked,ADDR_5157,Jenniferview,QLD,M5J3X2,Slovenia,2024-09-01 04:35:56.233000,2025-02-28 06:35:41.663000,True
1260,,19490618,Active,ADDR_5260,Patrickburgh,,2901,Philippines,2025-06-24 18:47:15.933000,0000-00-00 00:00:00,
1565,Other,1985-03-16 00:00:00,Blocked,ADDR_5565,North Kylebury,Western Australia,28915,  Saint Barthelemy  ,2021-01-05 00:19:31.634000,2023-03-14 04:03:40.270000,True
1346,Other,  1960-09-03  ,Blocked,ADDR_5346,Katietown,TAS,2075,North Macedonia,2023-10-04 19:15:14.206000,2025-03-28 02:03:19.291000,False
1827,Male,1992-07-17 00:00:00,Blocked,ADDR_5827,Suefurt,Victoria,2989,Uzbekistan,2021-02-12 09:17:00.116000,2025-06-17 08:12:29.627000,True
1830,Female,1960-11-24 00:00:00,Active,ADDR_5830,Sylviaberg,Massachusetts,2932,Grenada,  2023-03-06 18:23:44.771426  ,  2024-08-11 00:08:51.013697  ,False
1740,,"  Feb 05, 1990  ",Inactive,ADDR_5740,Taraside,,DG4 8DY,Jamaica,2022-12-23 19:53:22.436000,2024-07-03 21:27:56.843000,
  1676  ,  Female  ,1999-06-30 00:00:00,Blocked,ADDR_5676,Shaneburgh,Western Australia,T3V 4K9,Pakistan,2021-01-05 03:16:43.591000,2024-04-13 09:08:29.949328,  False  
1391,Other,1988-06-30 00:00:00,Blocked,ADDR_5391,New Tonya,Tennessee,HD73 7PZ,Philippines,2024-09-17 22:35:26.824000,2024-09-26 07:01:23.867000,True
1301,Prefer not to say,1971-09-26 00:00:00,Blocked,ADDR_5301,West Nicole,Utah,A8V2K1,Montenegro,2024-12-15 07:45:48.060000,2025-07-30 07:48:04.404000,True
1428,Prefer not to say,1989-04-28 00:00:00,Inactive,ADDR_5428,New Bethanside,NC,G7M5G3,Ireland,2021-08-12 02:07:10.747000,2022-07-30 21:20:18.667000,True
1705,Male,,Inactive,ADDR_5705,North Joannechester,  DC  ,M00 3YF,Papua New Guinea,2021-01-05 23:19:40.955000,,False
1449,Female,1999-07-06 00:00:00,Inactive,ADDR_5449,Grayhaven,PR,S53 7UL,Australia,2020-10-17 08:58:52.826000,2021-08-02 03:11:56.164000,False
1109,Female,1972-01-17 00:00:00,Active,ADDR_5109,Wardfurt,Oklahoma,W7W 1UP,Greenland,2021-01-11 17:47:27.029000,2023-08-24 10:30:40.202000,False
1691,FEMALE%,1979-12-02 00:00:00,Blocked,ADDR_5691,Williamfurt,NY,S1J3X1,Iran,2021-07-14 10:23:48.317000,2024-06-04 18:20:22.985000,True
1096,Female,1957-07-01 00:00:00,Inactive,ADDR_5096,Stanleyland,TAS,a2x7s3,Montenegro,2025-05-27 21:28:15.887000,2025-09-12 14:48:59.209000,True
1813,  Female  ,1951-03-10 00:00:00,Blocked,ADDR_5813,Schultzville,QLD,Y6P 1N9,Luxembourg,2022-08-23 17:07:50.473000,2022-10-05 04:19:29.279000,False
1495,Male,,Blocked, ADDR_5495 ,North Lyndaland,VIC,9837,Argentina,1692658663,,False
1651,Female,1988-01-23 00:00:00,Active,ADDR_5651,West Michaelshire,MS,N8 3AQ,New Caledonia,2025-07-28 08:49:45.123000,2025-08-14 21:53:53.160000,True
1666,Other,1976-08-17 00:00:00,Blocked,ADDR_5666,West Blakeville,QLD,12543,Pitcairn Islands,2024-10-31 09:28:48.931235,2024-12-05 01:03:58.527000,True
1036,Female,1980-06-15 00:00:00,Blocked,ADDR_5036,  West Joycetown  ,MS,2905,  Heard Island and McDonald Islands  ,2024-05-21 13:39:53.264000,2025-08-13 16:18:26.628000,False
1765,Other,,Active, ADDR_5765 ,Nicoleburgh,VIC,R9R 7T8,Dominican Republic,  1687896702  ,,True
1881,Prefer not to say,2002-10-16 00:00:00,Active,ADDR_5881,South Lisashire,tasmania,ME5P 6UW,Swaziland,  2025-09-25 12:33:17.154175  ,2025-10-03 13:44:34.164000,True
1179,Other,1973-04-02 00:00:00,Inactive,ADDR_5179,East Patriciamouth,Colorado,E2H 3L8,Tunisia,2023-05-20 16:05:37.868000,2024-02-01 06:54:18.516000,False
1993,Male,2004-01-03 00:00:00,Blocked,ADDR_5993,South Crystal,Australian Capital Territory,A7A 9P8,Japan,2022-05-17 17:25:49.590000,2025-01-02 06:34:49.834000,True
1223,Female,  1952-08-20  ,Active,ADDR_5223,South Albert,Wisconsin,  M3 7QB  ,Lithuania,2020-10-24 19:42:55.693000,2021-05-13 23:40:17.377748,True
1340,,1980-05-16,Active,ADDR_5340,South Joshua,,M47 1UQ,Guernsey,2024-12-04 14:58:20.616000,2024-12-16 01:27:23.777000,
1351,Male,1969-09-16 00:00:00,Inactive,ADDR_5351,New Gregoryburgh,VIC,S6L 2N6,Czech Republic,2023-04-03 10:55:31.532000,2023-12-23 13:29:05.403000,False
1949,Female,1952-12-07 00:00:00,Active,ADDR_5949,Millerfurt,Northern Territory,25357,Nepal,2022-02-16 23:44:58.784689,2025-04-29 20:54:10.711000,True
1142,Male,1956-09-17 00:00:00,Blocked,ADDR_5142,New Nicole,New South Wales,2522,Madagascar,2024-01-25 13:48:45.905000,2025-08-31 09:54:58.984000,True
1832,Male,1964-04-15 00:00:00,Inactive,  ADDR_5832  ,Smithborough,Ohio,03041,Belgium,  2021-09-03 07:27:24.478701  ,2022-12-15 12:57:36.682000,False
1001,Prefer not to say,1946-05-09 00:00:00,Active,ADDR_5001,East Donald,Utah,2101,Djibouti,2023-08-02 17:40:37.412000,2024-01-26 08:46:21.725000,True
1564,Prefer not to say,1971-05-16 00:00:00,Active,ADDR_5564,South Karen,DC,L0C 2PR,Cuba,2025-03-02 20:32:42.511000,2025-03-07 18:10:51.947000,False
1847,Female,1989-10-16 00:00:00,Inactive,ADDR_5847,Lake Kimside,Utah,DG7H 6NA,Maldives,2024-05-31 17:10:03.773000,  2025-09-21 18:35:11.900526  ,False
1161,Male,1979-04-19 00:00:00,Active,ADDR_5161,  Jonesborough  ,Victoria,SG1Y 1YZ,Greece,2024-11-20 23:15:48.239000,  2025-03-01 02:06:03.447275  ,True
1258,Other,1969-08-02 00:00:00,Active,ADDR_5258,East Karenborough,Idaho,2941,Brunei Darussalam,2024-01-16 15:25:45.866000,2025-01-07 11:04:06.568000,False
1771,Other,1944-12-18 00:00:00,Inactive,  ADDR_5771  ,South Felicia,UT,45657,San Marino,2024-09-04 05:58:00.560000,2025-05-28 14:10:05.337000,false
1187,Female,2004-07-19 00:00:00,Inactive,ADDR_5187,Ethanhaven,North Carolina,69816,Saint Barthelemy,2025-08-07 17:30:16.682000,2025-10-05 13:45:08.703000,True
1999,Other,1978-01-01 00:00:00,Blocked,ADDR_5999,Marshallfort,  Australian Capital Territory  ,2626,Turkmenistan,2021-04-21 20:56:46.178000,2023-03-20 07:38:25.480000,False
1829,Female,1996-01-31 00:00:00,Inactive,ADDR_5829,Knightview,MO,J9N 7T6,Netherlands Antilles,2021-03-25 18:38:48.577000,2022-05-02 12:31:23.625000,False
1737,  Female  ,2003-11-25 00:00:00,Active,ADDR_5737,Cummingsland,PR,M1S9G6,Fiji,2021-05-07 11:23:37.111000,2021-12-29 02:01:22.204000,False
1021*,Prefer not to say,1981-02-16 00:00:00,Blocked,ADDR_5021,East Lisa,New South Wales,7993,Korea,2022-04-07 19:36:37.508000,2023-05-04 16:09:06.991000,TRUE
1381,Other,1977-10-12 00:00:00,Active,ADDR_5381,New Brianstad,Hawaii,01111,Hungary,2020-12-01 07:00:06.234000,2025-02-04 06:05:49.859000,True
1362,Other,1960-11-11 00:00:00,Blocked,ADDR_5362,North Dawn,Victoria,67644,  Andorra  ,2025-10-04 01:19:11.339000,2025-10-10 07:48:32.730000,False
1590,Male,2004-05-03,Active,ADDR_5590,East Douglasmouth,New South Wales,PL7B 0PY,United States Virgin Islands,2025-05-28 19:55:39.612000,  2025-09-13 09:13:42.461551  ,False
1556,Male,1959-09-21 00:00:00,  Active  ,ADDR_5556,Reeceville,South Dakota,A3X 4N2,Aruba,2021-05-20 20:30:58.665000,2022-12-06 19:39:31.616000,False
1156,Female,1963-09-11 00:00:00,Active,ADDR_5156,North Ginamouth,  australian capital territory  ,V3V8B3,Uganda,2023-02-03 08:29:16.382000,2025-08-02 02:33:44.805000,True
1846,Male,1978-09-01 00:00:00,Inactive,ADDR_5846,West Deborahville,MT,4518,Venezuela,2025-06-07 22:00:03.276000,2025-10-11 02:37:57.989000,  False  
1483,Female,1999-06-25 00:00:00,Active,ADDR_5483,Melaniestad,Iowa,2975,Zambia,2023-05-17 11:16:38.315000,  2025-08-28 16:38:13.972728  ,True
1271,Male,1963-03-01 00:00:00,Active,ADDR_5271,Aaronview,Tennessee,E0S 9QP,Yemen,2024-05-22 10:51:41.114000,2025-08-21 09:24:56.379000,True
  1516  ,Female,1967-12-29 00:00:00,Active,ADDR_5516,West David,North Carolina,B5B5S6,Pakistan,2022-06-22 00:44:47.361000,2025-05-07 19:11:09.051000,True
1124,Prefer not to say,2002-02-10 00:00:00,Blocked,ADDR_5124,Carmenside,AL,76258,Mali,2022-08-27 16:05:20.845000,2024-10-20 15:10:57.062000,False
1963&,Other,1950-11-26 00:00:00,Blocked,ADDR_5963,Margarettown,WA,B6H 7JR,Cocos (Keeling) Islands,2023-09-13 08:27:34.105000,2023-12-12 02:52:52.211000,False
1531,Female,1955-05-17 00:00:00,  Inactive  ,ADDR_5531,Lovestad,Massachusetts,E2 7PY,Tunisia,2020-10-31 02:29:55.023000,  2024-08-03 12:26:53.661041  ,False
1834,Female,1976-10-04 00:00:00,Blocked,ADDR_5834,South Haley,NE,12025,Grenada,2025-09-01 11:47:56.297000,2025-09-10 18:29:56.647000,False
1097,Prefer not to say,1970-03-01 00:00:00,Blocked,ADDR_5097,Port Pamelamouth,SA,N5M 8M2,Burkina Faso,2025-08-25 21:50:51.941000,2025-10-01 08:26:59.064000,False
1867,Other,1954-01-22 00:00:00,Inactive,ADDR_5867,Lake Hector,FM,2901,Hong Kong,2023-01-31 20:14:11.051000,2024-09-18 06:22:34.477000,True
1828,Female,2000-03-04 00:00:00,Blocked,ADDR_5828,East Brianmouth,minnesota,2652,Ireland,2022-03-20 16:14:12.315000,2023-01-16 08:35:29.576000,True
1917,Female,1958-02-08 00:00:00,Inactive,ADDR_5917,  Harringtonborough  ,NE,4838,Congo,2025-03-03 06:10:31.016000,2025-04-04 15:15:59.420000,false
1081,Other,1984-05-06 00:00:00,Active,ADDR_5081,Richardsmouth,Colorado,77777,Guernsey,2022-05-09 03:17:52.139000,2023-03-15 07:54:39.519000,True
1746,Male,2002-02-02 00:00:00,Active,ADDR_5746,South Lucas,NSW,M9 7YD,Hungary,2025-08-18 18:01:43.057000,2025-10-11 04:11:22.707000,False
  1853  ,Female,1965-12-30 00:00:00,Inactive,  ADDR_5853  ,Reynoldsside,Idaho,NG84 7ZB,South Georgia and the South Sandwich Islands,2022-11-11 00:12:58.481000,2023-04-09 19:36:14.086000,False
  1392  ,Female,1974-09-15 00:00:00,Active,ADDR_5392,Leonville,MT,70271,Cayman Islands,2024-04-11 21:07:04.755000,2025-04-25 01:21:25.104000,False
1540,,,, ADDR_5540 ,Unknown,,2950,,1698847160,,
1470,Prefer not to say,1950-06-04 00:00:00,Blocked,ADDR_5470,New Kristen,Queensland,39089,Sierra Leone,2023-08-17 18:40:18.112000,2025-09-05 06:22:29.193000,False
1593,Other,1988-04-01 00:00:00,Active,ADDR_5593,Port Wayneville,Maine,DN7 6DP,Costa Rica,2024-07-26 04:26:05.718000,2025-09-04 08:35:20.907000,True
1934,Male,1958-09-12 00:00:00,Inactive,ADDR_5934,Mcintyrehaven,Utah,K9H 6E7,South Georgia and the South Sandwich Islands,  2024-09-04 02:09:21.689353  ,2024-10-25 13:36:44.867000,False
1302,Prefer not to say@,1954-02-04 00:00:00,Blocked,ADDR_5302,WEST MICHAEL,Kansas,CA3P 4XT,Estonia,2025-03-21 10:43:49.587000,2025-07-19 22:53:09.550507,False
1020,Unknown,,,,,nc,,,,,Yes
1026,Prefer not to say,1966-07-09 00:00:00,Blocked,ADDR_5026,  Cantuborough  ,Oregon,2157,Hungary,2023-04-04 08:38:23.146000,2023-07-29 17:05:54.973000,True
1197,Other,1960-09-18 00:00:00,Active,ADDR_5197,Daniellestad,PR,2980,Vanuatu,2022-04-14 06:32:45.828000,2023-04-28 23:57:01.677000,False
1521%,Male,1957-01-22 00:00:00,Active,ADDR_5521,Clineshire,AL,TD0R 2AQ,Western Sahara,2025-07-17 05:46:28.423000,2025-08-24 04:43:27.270000,false
1404,Other,1967-03-20 00:00:00,Active,ADDR_5404,New Sue,tasmania,E4T 3WW,Egypt,2022-11-23 06:10:53.979000,2023-10-03 10:57:29.533000,True
1176,Other,1973-08-31,Inactive,ADDR_5176,Geraldport,South Dakota,s8 3yu,Fiji,2024-06-05 22:46:53.793000,2024-10-06 03:22:13.378000,  False  
1885,Other,,Active,ADDR_5885,Lake Roy,SA,G76 9ZB,Philippines,2020-12-15 09:00:48.211000,,False
1398,Other,1991-02-09 00:00:00,Inactive,ADDR_5398,Juanburgh,Arkansas,S1C 2T6,Qatar,2023-08-17 06:22:54.739000,2024-08-05 21:52:09.837000,True
1429,Male,1982-09-28*,Active,ADDR_5429,port craigburgh,TAS,G30 2LW,Macao,2022-09-30 23:00:34.798000,2022-11-23 11:27:44.850000,False
1274,Female,1946-04-16 00:00:00,Inactive,ADDR_5274,Hernandezport,NSW,2641,Bosnia and Herzegovina,2022-07-26 07:21:21.992000,2022-12-12 05:06:57.974000,True
1358,Male,1961-06-03 00:00:00,Inactive,ADDR_5358,Henryside,Western Australia,AB58 7GG,Senegal,2024-02-22 18:43:05.910000,2025-08-28 09:01:58.525000,True
1116,Female,1991-10-30 00:00:00,Inactive,ADDR_5116,South Mohamedton,HI,  K7L 8S7  ,Germany,2022-09-23 02:22:43.981000,2024-05-11 09:09:22.429000,False
1472,Female,1950-09-01 00:00:00,Blocked,ADDR_5472,Cooperland,VIC,88582,Seychelles,2024-10-24 23:00:35.071000,2025-05-14 03:32:27.248000,False
1512,  Female  ,1968-08-26 00:00:00,Inactive,ADDR_5512,North Brookeshire,SA,M6 4XZ,Jersey,2022-10-31 08:57:42.804000,2025-02-27 00:23:10.107000,False
1322,Female,1966-04-18 00:00:00,Inactive,ADDR_5322,South Robertberg,FM,1216,Serbia,2024-06-29 09:22:42.630000,2025-08-11 16:31:39.723000,True
1356,Male,2004-10-02 00:00:00,Blocked,ADDR_5356,Angelaside,QLD,TR2 3TG,New Caledonia,2023-07-16 19:24:36.060000,2025-03-15 19:24:04.771000,True
1437,Prefer not to say,1974-06-18 00:00:00,Blocked,ADDR_5437,West Tonya,AZ,  HP1 9DB  ,Swaziland,2024-09-22 15:41:16.157000,2025-08-05 10:06:01.416000,True
1169,Other,2002-04-09 00:00:00,Blocked,ADDR_5169,North Charlesshire,Western Australia,2630,Papua New Guinea,2022-02-10 08:34:14.477000,2025-06-06 05:07:05.375000,True
1383&,Male,1956-08-22 00:00:00,Blocked,ADDR_5383,Lake Brianfort,TN,Y6J3M8,French Guiana,2022-10-20 00:14:58.760000,2023-01-17 15:32:57.806000,True
1227,male,  1948-03-24  ,Inactive,  ADDR_5227  ,East Ericaside,VIC,81412,Djibouti,2023-01-17 19:27:01.060000,2025-03-21 12:40:37.339000,False
  1625  ,O,2006-08-05 00:00:00,Inactive,,New Wendy,SA,,Algeria,,2025-06-07 03:27:15,False
1815,Female,1947-08-23 00:00:00,Inactive,ADDR_5815,Andersonside,Louisiana,TW1 9AD,Comoros,2023-10-19 02:05:16.123000,2024-02-15 12:11:58.315000,True
1723,Prefer not to say,1965-08-31 00:00:00,INACTIVE,ADDR_5723,South Shaun,ACT,52808,Cambodia,2022-11-07 12:30:58.523000,2024-01-28 19:58:10.763000,True
1152,Other,2000-05-17 00:00:00,Blocked,ADDR_5152,Marioburgh,Colorado,0951,Saint Lucia,2022-09-03 08:00:34.001640,2022-10-23 03:38:59.320000,False
1762,Other,1979-08-13 00:00:00,Blocked,ADDR_5762,East Conorberg,WA,2902,Bouvet Island (Bouvetoya),2022-03-30 12:15:12.639000,2024-11-21 04:00:00.837000,True
1460,,03-03-1978,Inactive,ADDR_5460,Hartbury,,2634,Gibraltar,2024-02-01 12:00:45.459000,2024-08-11 07:27:21.833000,
1030,Prefer not to say,,,ADDR_5030,,TAS,BB98 9JD,,2025-04-29 12:20:54.138000,,0
1840,,,,ADDR_5426,,,,,2022-12-10 07:13:10,,
1538,Male,1949-01-03 00:00:00,Active,ADDR_5538,St. Rachel,Tasmania,67860,Chile,2021-08-04 13:45:16.143000,  2022-05-03 05:55:43.226406  ,True
1234!,Male,2007-09-04 00:00:00,Active,ADDR_5234,Port Kevinstad,NJ,DY33 3WY,Saint Helena,2022-06-25 21:40:46.916926,2023-07-07 20:56:50.245000,True
1241,Other,1972-08-16 00:00:00,Active,ADDR_5241,South Hannahmouth,AR,2663,United States of America,2021-10-12 00:06:44.288000,2023-06-20 01:51:18.571000,True
1104,Male,1984-04-04 00:00:00,Blocked,ADDR_5104,Lake Leigh,Northern Territory,C5B 8M9,Jordan,2022-06-29 16:32:54.635000,2023-09-03 21:34:17.918000,False
1785,Prefer not to say,1949-11-13 00:00:00,Blocked,ADDR_5785,Lucyville,Victoria,2605,Palau,2021-02-28 15:06:27.961000,2025-07-09 00:28:17.318000,True
1869,Other,1969-09-05 00:00:00,  Active  ,ADDR_5869,East James,HI,V8T4K6,Timor-Leste,2024-08-06 08:26:33.569000,2025-04-06 22:28:32.437000,False
1370,Female,1952-09-25 00:00:00,Inactive,ADDR_5370,Shaunside,North Carolina,L03 8ZF,South Georgia and the South Sandwich Islands,2023-06-23 22:44:28.798000,2024-05-03 21:28:30.756000,False
1503,PREFER NOT TO SAY,2003-04-27 00:00:00,Inactive,  ADDR_5503  ,Fowlerland,NSW,2989,Bosnia and Herzegovina,2025-04-27 02:50:59.983000,2025-05-22 00:54:12.600000,True
1563,other,1986-02-08 00:00:00,Inactive,ADDR_5563,Jessemouth,AZ,L3R 2B8,Tuvalu,2021-02-06 10:02:56.916000,2021-12-25 04:23:51.375000,True
1422,Male,1993-03-06 00:00:00,Blocked,ADDR_5422,Karlstad,Queensland,95474,Northern Mariana Islands,2021-10-22 12:02:46.049000,2022-07-15 01:18:10.214000,True
1712,Female,1992-09-29 00:00:00,Inactive,ADDR_5712,East Jesse,Queensland,2674,Finland,2024-11-27 08:43:53.371000,  2024-12-25 14:20:35.734220  ,False
1546,Prefer not to say,1961-07-07 00:00:00,Active,ADDR_5546,New Brianview,Kansas,39953,Turks and Caicos Islands,2021-11-05 16:01:56.631000,2023-08-18 01:01:04.615000,True
1801,Male,1998-02-24 00:00:00,Inactive,ADDR_5801,Shannonfurt,Australian Capital Territory,83674,Jordan,2025-08-05 07:20:34.601000,2025-08-19 03:06:50.437000,False
1231,Female,2000-02-11 00:00:00,Inactive,ADDR_5231,East Nicoleberg,Illinois,K9B5J3,Egypt,2023-12-05 07:25:05.702000,2025-07-17 22:50:30.203000,False
1797,Other,1956-09-25,Inactive,ADDR_5797,Alexmouth,Texas,81325,Guyana,2024-02-05 17:41:25.481000,  2024-08-20 03:43:08.747262  ,True
1215,Prefer not to say,  1985-05-04  ,Active,ADDR_5215,Pamfurt,az,G5X4Y2,Mali,  2024-07-25 07:24:40.975457  ,2024-08-04 16:48:52.018000,False
1011,Female,1966-11-24 00:00:00,Active,ADDR_5011,Sheilaville,Northern Territory,78694,Guatemala,2022-12-17 17:35:58.927000,2024-01-18 04:45:58.947000,True
1902,Female,1965-04-27 00:00:00,Blocked,ADDR_5902,NEW SARAHBURGH,CA,NE8P 9BP,Iceland,2021-08-28 11:27:12.188000,2025-10-02 06:12:28.791000,True
1532,Other,1946-10-17 00:00:00,Blocked,ADDR_5532,Port Travismouth,Florida,A1K1C7,Philippines,2025-08-17 21:40:17.878000,2025-08-29 02:24:27.419000,False
1645,Prefer not to say,,Inactive,ADDR_5645,New Jeffreyhaven,South Australia,52429,Belize,2024-12-29 17:14:08.742000,,False
1219,Prefer not to say,1952-05-09 00:00:00,Blocked,  ADDR_5219  ,west russellbury,New South Wales,64919,Guam,2021-09-06 10:25:43.414000,2025-03-15 22:43:19.784000,True
1363,Female,1973-03-17 00:00:00,Inactive,ADDR_5363,Liamburgh,ACT,5409,Andorra,2021-11-27 02:32:14.189000,2022-06-28 00:55:46.845000,False
1731,Female,1970-11-12 00:00:00,Active,ADDR_5731,East Justinberg,Queensland,98340,Korea,2024-08-23 06:39:34.635000,2025-04-16 13:55:23.588000,False
1634,Male,1954-06-23 00:00:00,Blocked,ADDR_5634,Mauriceton,MA,B9K9R9,Puerto Rico,2023-11-24 22:34:47.153000,2024-04-05 08:50:30.262000,False
1212,Male,1994-10-07 00:00:00,  Inactive  ,ADDR_5212,Jimmyside,alaska,H2X 6B7,Niger,2021-05-20 04:35:27.950000,2023-07-10 04:42:53.214000,False
1728,Other,1956-05-10 00:00:00,Inactive,ADDR_5728,Garciaberg,SA,2385,Netherlands Antilles,2020-10-16 06:40:57.834000,2023-09-06 17:14:54.054000,True
1173,Other,1983-05-03 00:00:00,Active,ADDR_5173,Michaeltown,NC,81624,Tokelau,2023-02-06 13:00:35.911000,2023-11-04 00:16:17.535000,False
1361,Female,1948-07-06 00:00:00,Blocked,ADDR_5361,Joshuastad,NJ,BS5Y 2FY,Montserrat,2023-08-03 19:35:38.366000,  2024-02-16 00:58:20.421098  ,True
1332,Prefer not to say,1990-08-12 00:00:00,Active,ADDR_5332,South Jeffreytown,TAS,5145,Sudan,2021-04-03 23:45:58.982000,2022-03-13 01:56:15.474000,False
