review_id,product_id,customer_id,rating,review_title,review_desc,review_date
623,PROD_1821,CUST_1388,1,Terrible experience,Aperiam impedit ratione possimus molestias at dignissimos. Beatae tenetur ea dolores. Returned immediately.,2025-10-10 23:49:21.338000
212,PROD_1002,CUST_1742,5,Love it!,Necessitatibus ipsa vitae dolores ea et reiciendis praesentium. Et earum asperiores dicta quod nesciunt.,2025-10-07 23:49:21.295000
1787,PROD_1007,CUST_1617,1,buyer beware,  Occaecati alias quos ad maxime cum. Animi maxime eaque inventore error aliquam. Would not recommend.  ,2025-10-07 23:49:21.452000
1320,PROD_1019,CUST_1939,5,Excellent quality,,2025-09-18 23:49:21.404000
218,PROD_1473,CUST_1237,5,Highly recommend,Long forward pass southern future concern sort.,2025-06-01 23:49:21.295000
  632  ,PROD_1468,CUST_1462,,  Good  ,LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE ,
  2980  ,PROD_9999,,6,,,2025-11-07 00:07:39.814000
2384,PROD_1228,CUST_1966,4,Exceeded expectations,Difficult break ok occur child. Special record wrong leg any foreign Republican. Would buy again.,2025-10-06 23:49:21.526890
2330,PROD_1000,CUST_1819,1,Poor quality,Aspernatur consectetur tempora est eos aspernatur. Returned immediately.,2025-05-08 23:49:21.517000
734,PROD_1615,CUST_1422,4,Perfect!,Court herself decade add condition practice professor. Since billion share example beyond. Exceeded my expectations.,2025-10-08 23:49:21.348000
1785,PROD_1651,CUST_1602,5,Highly recommend,Perferendis exercitationem modi quia odio rerum odit quos. Ab suscipit ducimus voluptas. Voluptatem aspernatur adipisci dolorem quos excepturi eligendi. Very happy with this purchase.,2025-10-06 23:49:21.451000
310,PROD_1585,,Good,,OK,09/22/2025
2377,PROD_1815,CUST_1185,2,Not worth it,Floor respond night instead summer vote. Stock pressure computer. Would not recommend.,2025-10-07 23:49:21.526000
1571,PROD_1012,CUST_1226,5,Highly recommend,World mission policy start explain. Pretty stop opportunity another floor after. Senior evening provide talk.,2025-05-15 23:49:21.429000
871,PROD_1003,CUST_1290,4,  Democrat exist little.  ,Discussion across actually tree. Cover stay them wide control campaign. Give skin wide under. Pretty color thank thus. Exceeded my expectations.,2025-09-14 23:49:21.362000
2727,PROD_1005,CUST_1047,5,Excellent quality,North force situation security its. Him food bill total account. Election play occur chance sometimes yet people. Understand single already really many such foreign understand. Very happy with this purchase.,2025-10-04 23:49:21.583000
  2656  ,PROD_1240,CUST_1162,4,Perfect!,Public safe ball network make through somebody. Situation edge send hit. Top picture deep where produce his whatever. Highly recommend!,2025-09-17 23:49:21.572000
2515,prod_1060,,Bad,Process rise.,After dark might north senior court different lawyer. Ten item go prove. Choice prepare bag easy.,12/09/2023
1829,PROD_1002,CUST_1418,5,Very satisfied,Ipsam ullam quos minus sequi perspiciatis natus. Debitis sit magni nobis maxime accusamus sequi. Nobis inventore facere officia similique perspiciatis eos. Rerum quidem exercitationem. Culpa eum quia odit a distinctio. Great value for money.,2025-07-30 23:49:21.456000
2332,PROD_1004,CUST_1574,4,Exceeded expectations,Quo dolorem officiis amet architecto mollitia. Ipsam amet unde quo qui facere.,2025-09-18 23:49:21.517000
2696,PROD_1014*,CUST_1286,5,Amazing value,Culpa neque impedit sit. Iusto occaecati illum illum commodi modi iure quia. Rerum sed culpa ut. Doloremque mollitia praesentium illo facere tempore labore. Non voluptates ex cumque. Deleniti architecto dolorem. Very happy with this purchase.,2025-10-08 23:49:21.578000
1619,PROD_1000,CUST_1486,3,It's okay,Turn color boy understand general consider. Average product.,2025-10-10 23:49:21.434000
1395,PROD_1005,CUST_1752,Five stars,Nesciunt architecto.,Repellendus architecto iusto. Sit voluptatum libero. Pariatur minima exercitationem sapiente pariatur porro. Iure laudantium libero amet eius nihil consequatur. Magni sunt aut natus incidunt omnis.,2024-05-22 23:20:48
1997,PROD_1550,CUST_1101,5,amazing value,Mollitia labore perspiciatis aspernatur. Necessitatibus aliquid molestias. Pariatur quidem itaque quisquam commodi enim non. Great value for money.,2024-01-12 23:49:21.472000
1519,PROD_1005,CUST_1681,4,Love it!,  Many question once very pattern central. Professor fund also a night. Garden research walk executive. Nor floor threat determine reason future. Put part lot relate free.  ,2025-10-05 23:49:21.424000
1906,PROD_1361,  CUST_1299  ,5,Very satisfied,Delectus nam tempora sint exercitationem. Ad accusantium tempora reiciendis autem. Recusandae provident possimus. Incidunt ad facere maiores quisquam reiciendis tenetur. Ut eius eum debitis minus. Very happy with this purchase.,2025-05-11 23:49:21.464000
2376,PROD_1930,CUST_1770,5,Very satisfied,Consequuntur nobis aut voluptatibus. Omnis illo odio autem qui tempora. Facere voluptatum officia ad. Very happy with this purchase.,2025-06-19 23:49:21.526000
2381,PROD_1019,CUST_1511,5,great product!,Necessitatibus temporibus quasi quos dicta. Great value for money.,2025-09-21 23:49:21.526000
2882,PROD_1987,CUST_1412,3,Decent product,Yet company certain in well. She bank skill Congress room listen.,2024-09-14 23:49:21.610000
1211,PROD_1002,CUST_1262,4,Highly recommend,Street buy big oil son by firm. What put central field main nice. Highly recommend!,2025-10-04 23:49:21.394000
2965,PROD_1936,,1,Buyer beware,Est sed architecto iure laborum. Corrupti doloremque amet voluptates minima dicta ratione. Very disappointed.,2025-10-09 23:49:21.625000
1090,PROD_1914,,-1,, ,2025-11-05 00:45:49.587000
2456,PROD_1893,CUST_1446,4,Excellent quality,Autem totam amet. Dicta nisi eius vitae maxime. Eaque omnis maiores eligendi nihil repellendus similique. Voluptatem quam accusamus reprehenderit. Quo pariatur fuga eligendi impedit sint. Dignissimos saepe alias. Exceeded my expectations.,2025-07-20 23:49:21.540000
1883,PROD_1003,  CUST_1708  ,5,Perfect!,Cultural west everything good culture. Need speech those tell debate mission. Popular old skin bag town unit against. Several often season future lot. Great value for money.,2025-07-30 23:49:21.462000
1565,  PROD_1641  ,CUST_1380,5,Excellent quality,Fugit voluptatem impedit. Qui ratione delectus. Tempora eos nihil odio ipsam nostrum. Exceeded my expectations.,2025-06-04 23:49:21.429000
934,PROD_1005,CUST_1941,5,Exceeded expectations,State final energy if factor air. Movie west doctor this push down force reach. Realize both grow not without last yes out. Pay standard keep ability. You most when even no. Highly recommend!,2025-10-01 23:49:21.368000
2246,PROD_1376,CUST_1363,5,Highly recommend,Quaerat exercitationem veniam. Natus repellendus assumenda omnis odit. Molestias culpa vel natus assumenda. Highly recommend!,2025-09-20 23:49:21.502000
393,  PROD_1992  ,CUST_1966,5,Highly recommend,Ipsam dolore accusantium eligendi ullam. Deleniti repellendus numquam repellat dolore voluptatem. Alias laudantium provident non ab voluptates. Beatae eius magnam cupiditate deserunt qui. Natus aperiam consectetur aperiam ea necessitatibus dolorem minima. Great value for money.,2025-10-05 23:49:21.314000
1210,PROD_1006,,1,,OK,2025-09-23 23:49:21.394000
  1991  ,PROD_1015,CUST_1015,4,Love it!,Quis amet corrupti quibusdam nisi cupiditate exercitationem. Eveniet facere voluptas culpa dolor animi animi. Incidunt unde omnis distinctio praesentium reiciendis culpa aut. Great value for money.,2025-05-01 23:49:21.472000
1862,PROD_1953,CUST_1971,5,Love it!,Car Mr ahead peace teach purpose. Respond stop economic. Film show ball add enough simple animal. Church address sit nor. Lead Democrat since item new present.,2025-09-22 23:49:21.459000
555,PROD_1843,CUST_1961,Bad,Stop several prevent raise better.,Deleniti adipisci dolore non magnam aspernatur. Quasi veniam eveniet dolorum necessitatibus iusto at.,10/29/2023
1109,PROD_1555,CUST_1681,  3  ,Not bad,Job partner rule meet simply gun. Compare eat no himself per. Never gas last daughter. It's okay for the price.,2025-05-05 23:49:21.385000
2836,PROD_1016,CUST_1178,4,EXCELLENT QUALITY,Voluptatum nulla aspernatur aliquam nostrum similique. Repellendus assumenda magni aut tempore ullam dolorum. Eveniet tempora vitae. Voluptatem dolore cupiditate voluptatibus. Nesciunt laborum possimus animi quos debitis. Inventore excepturi veritatis perspiciatis consectetur ipsa repudiandae. Exceeded my expectations.,2025-10-08 23:49:21.602000
489,PROD_1756,CUST_1898,4,Perfect!,Unde assumenda inventore corrupti. Inventore ex ipsam fuga aliquid fugit unde. Eos illo nisi minus laudantium.,2025-10-02 23:49:21.323000
3060,NULL*,CUST_1948,5,.,,2024-06-28 23:49:21.641000
129,PROD_1000,CUST_1506,5,Highly recommend,Nearly need behavior yeah tree. Water positive child usually factor relate indeed. Woman during necessary himself two meet these. Everybody so increase various. Would buy again.,2025-06-15 23:49:21.282000
2863,PROD_1003,CUST_1950,4,GREAT PRODUCT!,  Porro consequatur alias eligendi voluptate corporis tempore cumque. Nostrum rerum debitis perspiciatis quasi perferendis fugit. Voluptas eum fugit ad sequi assumenda. Excepturi vel id atque expedita totam. Exceeded my expectations.  ,2025-08-08 23:49:21.606000
2477,PROD_1211,CUST_1481,4,Very satisfied,Quaerat consectetur reiciendis reiciendis. Inventore iure voluptas. Officia facilis neque distinctio accusantium itaque pariatur labore. Great value for money.,2025-10-08 23:49:21.543000
338,PROD_1436,CUST_1993,4,Exceeded expectations,Illo libero corporis. Unde culpa voluptas molestias magni officia eos. Voluptas quidem voluptatibus pariatur reiciendis. Very happy with this purchase.,2025-08-06 23:49:21.308000
3037,PROD_1834,CUST_1212,5,Love it!,Inventore aliquam harum cumque. Labore ipsam in rerum. Great value for money.,2025-10-06 23:49:21.637000
1445,PROD_1395,CUST_1464,1,Impedit ea unde.,Quae explicabo itaque magni blanditiis ipsum. Quas laudantium soluta perspiciatis sint. Ipsa autem dolorem sed. Temporibus cum nobis dignissimos similique. Not worth the money.,2025-10-10 23:49:21.417000
1471,PROD_1003,CUST_1432,5,Amazing value,Article this more couple. Any evidence address western outside scene. Walk middle talk policy think. Social agency enter about until dark agency people. Very happy with this purchase.,2025-10-07 23:49:21.419000
2671,PROD_1890,CUST_1085,5,Exceeded expectations,Listen seat stay himself save unit customer. Charge thought firm head. Most idea outside know allow. Skin pass nation accept notice. Exceeded my expectations.,2024-11-27 23:49:21.575000
1596,PROD_1352,CUST_1474,4,Amazing value,You year throw without need majority effort.,2025-09-22 23:49:21.432000
1391,PROD_1010,CUST_1814,4,Amazing value,Standard tonight build side enjoy late large. Benefit leg stock section. Article standard game record performance necessary. Great value for money.,2025-10-10 23:49:21.411000
  292  ,  PROD_1540  ,CUST_1355,,AMAZING!!!,HATE HATE HATE HATE HATE HATE HATE HATE HATE HATE HATE HATE HATE HATE HATE HATE HATE HATE HATE HATE HATE HATE HATE HATE HATE HATE HATE HATE HATE HATE HATE HATE HATE ,
411,PROD_1010,CUST_1038,4,Amazing value,Sense mean single improve. Education media left available. High second talk however action boy true. Prove less leave bar prevent require. Cell star success color adult beyond. Great value for money.,2025-03-22 23:49:21.316000
1126%,PROD_1740,CUST_1453,1,Buyer beware,At dignissimos facilis magnam deleniti. Not worth the money.,2025-08-24 23:49:21.386000
357,PROD_1319,CUST_1340,5,Forget once hope security.,Certain compare wide keep effect. Argue mouth record both nation little east everyone. Exceeded my expectations.,2025-10-06 23:49:21.310000
887,PROD_1987,CUST_1087,4,Great product!,Pick skill window generation. Expert term huge. Article own despite. Interview age be no mission. Beautiful bed these traditional customer tough nothing. Would buy again.,2025-09-29 23:49:21.364000
912!,PROD_1975,CUST_1315,5,Love it!,Officia explicabo dignissimos laudantium numquam occaecati fugiat. Quam magni molestias error a quibusdam voluptatibus. Very happy with this purchase.,2025-10-04 23:49:21.366000
804!,PROD_1016,CUST_1834,5,Love it!,His value experience young. Practice on easy today wait. Feeling first final responsibility. Laugh include price leader.,2025-06-15 23:49:21.355000
2149,PROD_1740,CUST_1003,5,Very satisfied,Repudiandae commodi porro aperiam. Dolor nesciunt natus dolor natus. Ab dolorum ut soluta exercitationem. Rerum ullam omnis optio accusamus. Would buy again.,2025-10-04 23:49:21.488000
  186  ,PROD_1018,CUST_1591,3,Decent product,Omnis debitis sed accusamus dignissimos corporis reprehenderit. Ut error natus necessitatibus sed perspiciatis. Ex quidem consequuntur voluptates quam magnam voluptate. Atque doloremque asperiores. Quisquam veritatis id quo adipisci earum voluptatibus laudantium. Meets basic needs.,2025-06-05 23:49:21.292000
522,PROD_1499,CUST_1058,4,Very satisfied,Illo nam quae blanditiis. Nihil nulla voluptatibus aliquid qui explicabo. Tenetur occaecati qui ipsa quidem praesentium quasi. Totam vel assumenda tempora nisi fuga officiis fugit. Great value for money.,2025-09-09 23:49:21.327000
1118,PROD_1008,CUST_1459,5,Great product!,Velit saepe quae consequuntur explicabo. Ipsum itaque ducimus repudiandae adipisci. Great value for money.,2025-04-26 23:49:21.385000
  830  ,PROD_1019,CUST_1876,5,Very satisfied,Appear health keep these including. Produce national role when story. Politics real fly employee black skill over. Highly recommend!,2025-10-04 23:49:21.358000
1069,PROD_1177,CUST_1224,1,Buyer beware,Corrupti eum nobis libero eos molestias deleniti. Fuga quia ad adipisci asperiores quae vel. Very disappointed.,2025-10-01 23:49:21.381000
1812,PROD_1009,CUST_1054,4,Exceeded expectations,Nemo ab adipisci. Unde repudiandae illum voluptate perferendis architecto. Deserunt aspernatur fugiat accusantium possimus eos. Would buy again.,2025-10-08 23:49:21.454000
193,PROD_1010,CUST_1958,3,Average quality,Ab ea magni maxime. Porro dolore fugiat iure perspiciatis porro corrupti voluptatum. Autem impedit vitae blanditiis velit consequuntur est. Has pros and cons.,2025-09-25 23:49:21.292000
1110,PROD_1172,CUST_1371,4,Love it!,Eligendi distinctio nobis saepe iusto eveniet. Itaque rem minima a quis. Excepturi consequatur magni iste vel voluptates qui nostrum. Pariatur maiores inventore ipsum molestiae neque. Accusamus praesentium itaque sequi odit sit sint.,2025-10-08 23:49:21.385000
1973,PROD_1018,CUST_1065,5,Exceeded expectations,Red low individual send take white source. Blue smile spring organization. Production hold show. Would buy again.,2025-09-21 23:49:21.470000
2282,PROD_1008,CUST_1000,1,Do not recommend,Trial writer travel. Site age lot reflect. Very disappointed.,2025-09-22 23:49:21.508000
,PROD_1921,CUST_1559,,OK,,
3090,PROD_1893,CUST_1573,5,amazing value,Design security wind player past four sign. Green challenge certainly yeah government. Radio cut possible member water population. Right eat place nature little himself. Exceeded my expectations.,2025-09-11 23:49:21.646000
2694,PROD_1331,CUST_1714,5,Highly recommend,  There article sing PM out phone culture. Challenge even bag help successful us because. Must alone thing drop commercial million. Very happy with this purchase.  ,2025-09-13 23:49:21.578000
403,  PROD_1018  ,CUST_1069,1,  Disappointed  ,Fill thousand number very hear. Be seem far million discover American mention. International level important source first him. Not worth the money.,2024-10-20 23:49:21.315000
2047,PROD_1777,CUST_1245,1,Buyer beware,Fund often find network. Not worth the money.,2025-10-08 23:49:21.477000
786,PROD_1955,CUST_1844,4,  Very satisfied  ,Phone travel western wrong front. Pattern company nation get seek training rather future. Guess audience arrive. Notice officer popular huge investment trial station. Available hit keep enjoy. Would buy again.,2025-10-09 23:49:21.353000
1774,  PROD_1532  ,CUST_1009,5,Voluptas eveniet quo maiores ratione.,Business service allow specific summer line leg. Before west three bit city hit people key. Great value for money.,2025-10-05 23:49:21.451000
2766,PROD_1506,CUST_1547,5,Love it!,Iste officiis repellat alias similique aliquid eum. Impedit molestias minima quod amet. Inventore dolore totam quibusdam doloribus molestias adipisci. Iusto impedit possimus cum quos eaque officiis. Highly recommend!,2025-10-05 23:49:21.591000
1509,PROD_1842,CUST_1588,4,Very satisfied,Dignissimos aliquid repellendus architecto eaque.,2025-09-29 23:49:21.423000
1095,PROD_1116,CUST_1295,3,Could be better,Maxime accusantium modi ipsum. Quo veniam officiis sed laboriosam perspiciatis minima quas. Omnis rerum labore eligendi nostrum numquam animi.,2025-10-06 23:49:21.383000
1937,  PROD_1015  ,CUST_1380,5,Exceeded expectations,Et autem officia quaerat corporis est. Sapiente maiores beatae voluptates autem facilis. Consequatur fuga aperiam aperiam consequuntur sed. Exceeded my expectations.,2025-10-04 23:49:21.467000
1319,PROD_1539,CUST_1337,3,decent product,Herself heavy raise win go. Prevent leave rest step color role. Average product.,2025-09-14 23:49:21.404000
,REMOVED,CUST_1087,,,,
1339,PROD_1735,CUST_1250,3,Could be better,President whether sound note. Technology class impact year. Has pros and cons.,2025-09-26 23:49:21.406000
2981,PROD_1012,CUST_1388,5,Highly recommend,Blanditiis debitis repudiandae. Voluptatem ab perspiciatis est tempore. Would buy again.,2025-10-05 23:49:21.627000
1835,PROD_1018,CUST_1820,2,Buyer beware,Likely special story result risk. Quality is poor.,2025-09-18 23:49:21.456000
2369,PROD_1012,CUST_1686,1,Buyer beware,Would operation way. Not worth the money.,2025-09-28 23:49:21.524000
2904,PROD_1003,CUST_1882,5,Perfect!,Atque maxime voluptate. Quod labore necessitatibus voluptas. Nisi possimus quidem officia facilis ea. Quis nihil quidem incidunt ea quaerat. Very happy with this purchase.,2025-06-17 23:49:21.614000
2485,PROD_1709,,-1,Rerum autem.,Id qui ad vel id officiis quam. Would not recommend.,2025-11-03 06:33:06.006000
669,PROD_1004,CUST_1357,,Five Stars,GREAT GREAT GREAT GREAT GREAT GREAT GREAT GREAT GREAT GREAT GREAT GREAT GREAT GREAT GREAT GREAT GREAT GREAT GREAT GREAT GREAT GREAT GREAT GREAT GREAT GREAT ,
172,prod_1995,,,,OK,
1057,PROD_1188,CUST_1369,1,Buyer beware,Facilis nostrum expedita id quo illum. Not worth the money.,2025-07-18 23:49:21.380000
1819,PROD_1011,CUST_1953,1,Poor quality,Season improve field standard. Would not recommend.,2025-10-06 23:49:21.455000
2562,PROD_1307,CUST_1593,5,Great product!,Environment skill or detail physical. Highly recommend!,2025-05-26 23:49:21.557000
854,PROD_1004,CUST_1926,4,VERY SATISFIED,Hour probably water us attention. Would buy again.,2025-07-31 23:49:21.360000
664,PROD_1011,cust_1577,4,Perfect!,Feel present although director toward. House above director develop start. However involve when sort event. Vote administration than run short small shoulder.,2025-06-24 23:49:21.341000
2919,PROD_1042,CUST_1228,5,Perfect!,Boy hard too left son. Boy they crime people. Personal safe feeling sit. Highly recommend!,2025-10-07 23:49:21.617000
809,PROD_1095,CUST_1673,  4  ,Great product!,  Deleniti minima non a facilis labore possimus tempora. Quos dolorem dolorem incidunt magni. Highly recommend!  ,  2025-09-09 23:49:21.355912  
1726,PROD_1009,CUST_1529,4,Highly recommend,Commodi nam minus eaque quam. Molestias sed suscipit ea tenetur voluptates mollitia aliquid. Tempore modi deserunt impedit recusandae.,2025-10-08 23:49:21.446000
937,PROD_1816,CUST_1581,4,Amazing value,Nearly prepare side strategy successful for. Produce affect challenge. Process whole week contain positive place become. Music institution or both outside thus. Exceeded my expectations.,2024-07-02 23:49:21.368000
1374,PROD_1003,  CUST_1439  ,5,Challenge lot growth source.,Possimus dicta aut temporibus. Animi eligendi facilis. Dolores enim explicabo vitae suscipit facilis ipsa. Very happy with this purchase.,2025-07-10 23:49:21.409000
2354,PROD_1013,CUST_1102,4,Great product!,Happy develop seven sure. Tell fly big word capital worker stay. Beyond continue produce effort age today. Great value for money.,2025-09-26 23:49:21.521000
634,  PROD_1001  ,CUST_1140,4,Very satisfied,Goal eight list something send show. Read per go will make agree. While service beautiful. Myself bar right resource two. Here front page light follow need region. Describe improve act campaign television sit very.,2025-06-25 23:49:21.339000
2769,PROD_1000,CUST_1132,1,Disappointed,Current though daughter learn though. Teach little tough paper Democrat goal president. Would not recommend.,2025-10-04 23:49:21.591000
1943,PROD_1923,  CUST_1741  ,5,Positive very middle action.,Distinctio sit quam esse. Modi voluptatem quae qui sed ipsum repellat. Officia libero sint maxime ad officia itaque. Architecto voluptate sapiente minus. Exceeded my expectations.,2025-10-05 23:49:21.467000
  1216  ,PROD_1014,CUST_1796,5,Perfect!,Tv lay life. Know wear she develop. Finish traditional other speak staff various know. Exceeded my expectations.,  2025-10-05 23:49:21.394937  
1982,PROD_1753,CUST_1763,5,Amazing value,Above one green. Situation behavior kid total. Computer occur remain yourself focus drive mean. Agreement party trip general reduce fall heavy name. Highly recommend!,2025-09-30 23:49:21.471000
2514,PROD_1000,CUST_1267,4,Excellent quality,Himself level price night article several. Apply gas then represent face great. Very happy with this purchase.,2025-10-10 23:49:21.549000
2390,PROD_1019,CUST_1011,2,Waste of money,Place range mind across. Surface nearly prove phone. Very disappointed.,2025-10-05 23:49:21.528000
2648,  PROD_1034  ,CUST_1237,2,Poor quality,Dolor facilis repellendus quae. Very disappointed.,2025-10-03 23:49:21.571000
1434,PROD_1345,CUST_1781,4,Excellent quality,Building upon quite arrive memory should eye. Exceeded my expectations.,  2025-10-08 23:49:21.415526  
1097,PROD_1213@,CUST_1189,4,Very satisfied,Shake poor actually baby. Great value for money.,2025-04-16 23:49:21.383000
2014,PROD_1521,CUST_1145,3,Not bad,Type budget career. Hand people music onto. World anyone field born writer structure probably likely. You fact perhaps computer. Key now pick. It's okay for the price.,2025-10-10 23:49:21.474000
1670,PROD_1012,CUST_1829,4,Excellent quality,Soluta corrupti repudiandae cum. Veritatis delectus hic libero expedita. Maxime exercitationem quidem inventore incidunt. Praesentium vero ea deleniti ratione libero provident. Corporis et laudantium praesentium sint. Tenetur aut tempore quam. Very happy with this purchase.,2025-10-06 23:49:21.440000
1759,PROD_1013,  CUST_1123  ,4,Eligendi ea quo.,Painting development effort choose. North behavior tend personal authority within civil. Others again may year whatever anyone institution. Authority which factor team investment police that. Exceeded my expectations.,2025-10-05 23:49:21.449000
2923,PROD_1637,CUST_1844,5,Great product!,Traditional green list. Quickly cut author. Great value for money.,2025-09-14 23:49:21.617000
2143,PROD_1255,CUST_1607,4,Amazing value,Opportunity information result participant. Would buy again.,2025-10-04 23:49:21.487000
589,PROD_1651,CUST_1022,2,Waste of money,Iure nemo amet nulla libero. Returned immediately.,2025-09-11 23:49:21.335000
1295,PROD_1009,CUST_1350&,5,Perfect!,Subject court well mother allow reason in. Hair find inside son military scene. Better discuss short candidate hundred. Leader generation collection kind. Also employee message above billion see. Highly recommend!,2025-10-04 23:49:21.402000
875,  PROD_1014  ,CUST_1806,,Recusandae voluptatum beatae cumque.,Lawyer fill imagine. Stay service fall skill. Contain certain possible address.,
  1491  ,PROD_1013,CUST_1036,1,POOR QUALITY,Cold herself race agent technology. Concern recently national catch save.,2025-05-31 23:49:21.421000
2146,PROD_1417,CUST_1570,5,Great product!,Corrupti provident nesciunt illum veniam voluptas. Perspiciatis eos autem quasi culpa deserunt tempora adipisci. Animi reiciendis incidunt reprehenderit ullam doloribus. Consequatur possimus recusandae ratione nemo sapiente. Great value for money.,2025-09-18 23:49:21.488000
2663,PROD_1142,CUST_1823,5,Very satisfied,Involve wide which however hour without writer receive. Inside a lose person will southern. Which imagine direction organization particular talk fine. Great value for money.,2025-10-07 23:49:21.573000
1156,PROD_1075,CUST_1757,4,Great product!,White cultural should wind property professional trial. Source similar join half sport. Great value for money.,2025-10-07 23:49:21.389000
1852,PROD_1006,CUST_1305,4,Great product!,Shake for see allow reason each inside focus. Policy never whom modern up draw. Floor condition increase would never half. Agent than television shoulder memory according easy. Would buy again.,2025-09-15 23:49:21.458000
2784,PROD_1119,CUST_1037,1,Poor quality,  Pressure term agent Mr. Would not recommend.  ,2025-10-10 23:49:21.593000
1948,PROD_1045,CUST_1260,5,Very satisfied,Culpa officiis est culpa sunt earum. Est magnam consequatur culpa delectus amet. A eos necessitatibus aliquam. Fugiat culpa aperiam repudiandae. Quam maiores in numquam. Would buy again.,2025-09-14 23:49:21.468000
223,PROD_1794,CUST_1831,3,Order party lot.,Parent its approach former. Important never understand music produce. Down anyone occur style child. About because station person lose best.,2025-09-22 23:49:21.296000
1555,PROD_1993,,5,Love it!,Federal seat general dark drop deal music character. Perhaps though catch shoulder later. Baby tell them reveal table voice. I movement account policy.,2025-09-18 23:49:21.428000
996,PROD_1014,CUST_1451,1,Not worth it,His standard bring three indeed laugh but second. Including weight ability young second trip. Community wear allow soldier study. Would not recommend.,2025-09-19 23:49:21.374000
1333,PROD_1873,CUST_1875,5,Amazing value,Impedit consectetur velit. Excepturi inventore nam placeat odit. Highly recommend!,2025-10-04 23:49:21.406000
318,PROD_1017,CUST_1022,2,Not worth it,Perspiciatis vitae placeat aliquam ullam odit. Nostrum officiis earum earum rem ducimus. Quality is poor.,2025-10-09 23:49:21.306000
537,PROD_1015,CUST_1777,5,Very satisfied,Eius sequi omnis qui ex perferendis tempore. Temporibus nesciunt velit maiores. Great value for money.,2025-10-08 23:49:21.329000
1093,PROD_1006,CUST_1698,5,Exceeded expectations,Daughter despite father quite author lead. Range company provide hear. Memory both however mother instead. Energy agree economic finish much north. Member low against help next which able everything. Main owner political husband dinner. Exceeded my expectations.,2025-09-18 23:49:21.383000
711,PROD_1684,CUST_1567,1,Waste of money,Tempore maxime rem similique accusamus. Fugiat corporis omnis. Not worth the money.,2025-10-09 23:49:21.346000
126,PROD_1204,CUST_1859,1,Poor quality,Threat same page. Not worth the money.,2025-09-12 23:49:21.282000
2314,prod_1061,CUST_1679,2,poor quality,Community relationship allow staff listen. Call wear half story build. Very disappointed.,2025-10-05 23:49:21.514000
2360,PROD_1099,CUST_1078,4,Excellent quality,,2024-09-08 23:49:21.522000
117,PROD_1233,CUST_1228,1,Waste of money,  Reiciendis tempore laborum earum laborum harum pariatur. Quam saepe ullam voluptatem modi tenetur. Quality is poor.  ,2025-10-01 23:49:21.280000
3031,PROD_1016,cust_1349,5,Excellent quality,Top group up person. Attorney job identify herself stuff southern year. Growth into share forward. Highly recommend!,2025-10-09 23:49:21.636000
1489,PROD_1804,CUST_1014,5,Exceeded expectations,Performance page today we. Exceeded my expectations.,2025-10-05 23:49:21.421000
2825,PROD_1232,CUST_1486,,Total go candidate act.,Bad successful room dog many. Edge leg executive practice. Open person ok firm three man finally.,
923,PROD_1006,CUST_1851,5,Love it!,Involve continue local expect always response. Avoid say base detail have customer people care. Student behavior wear develop system. Information again more. Magazine also hundred hundred type security store. Listen job candidate example. Would buy again.,2025-10-06 23:49:21.367000
361,PROD_1829,CUST_1000,5,Highly recommend,Impedit delectus soluta velit. Dolore veniam unde officia occaecati tenetur voluptate. Ea sequi amet nulla nobis. At facilis veniam blanditiis. Very happy with this purchase.,2025-10-08 23:49:21.311000
351,PROD_1852,CUST_1179,2,Terrible experience,Necessitatibus laudantium mollitia molestiae. Labore sequi magni hic libero voluptas nulla. Quisquam eligendi aperiam nihil consectetur facilis. Would not recommend.,2025-10-07 23:49:21.310000
1389,PROD_1006,CUST_1001,4,Amazing value,Ad quam esse sequi officiis aperiam quae. Magnam quod atque non deleniti hic facilis. Exceeded my expectations.,2025-04-03 23:49:21.411000
, ,,,,,
426,PROD_1011,CUST_1135,5,Magazine set act entire.,Best mission account. Mind while entire magazine series page from radio. Very happy with this purchase.,2025-09-25 23:49:21.317000
365,PROD_1145,CUST_1747,5,Perfect!,Corrupti dolorem alias ea provident. Blanditiis tempora libero ipsam voluptates natus. Laudantium sapiente sint commodi atque sit debitis. Very happy with this purchase.,2025-09-17 23:49:21.311000
2930,PROD_1008,CUST_1485,4,Laudantium dicta ullam adipisci.,Atque repudiandae fuga dolorem illo odit ipsam. Very happy with this purchase.,2024-08-15 23:49:21.618000
1836,PROD_1687,CUST_1056,5,Great product!,Occaecati iste facilis nihil suscipit rem dolore. Itaque quas odio quibusdam ullam quisquam ut voluptate. Repellendus quis quaerat. Saepe dolor repudiandae laboriosam eligendi quaerat illo cum. Modi enim saepe. Would buy again.,2025-10-06 23:49:21.456000
