supplier_id,supplier_rating,supplier_status,is_preferred,is_verified,contract_start_date,contract_end_date,city,state,zip_code,country
SUP_10302,3.49,suspended,False,True,2022-11-18 00:00:00,2024-11-15 00:00:00,Kimberlytown,bremen,05460,日本
Sup_10150,,Inactive,,,20250717,,TBD,,,
SUP_10026,2.65,inactive,False,False,  2024-06-12  ,2024-12-10 00:00:00,香取市,Bremen,683-8702,Rwanda
SUP_10197,4.74,active,False,False,2024-12-04 00:00:00,2025-12-02 00:00:00,宁县,Cantabria,16327,インドネシア
SUP_10521,3.87,under review,True,True,2023-07-10 00:00:00,2024-11-29 00:00:00,North Brian,Oregon,244-1078,Brasil
SUP_10404,3.63,inactive,True,True,2024-02-07 00:00:00,2026-08-12 00:00:00,Berchtesgaden,Utah,73804,French Polynesia
SUP_10176,4.24,under review,False,True,2023-05-30,2023-12-27 00:00:00,杉並区,Madrid,840-0920,congo
SUP_10885,2.68,suspended,False,False,2023-12-17 00:00:00,2025-03-24 00:00:00,Menard,Bremen,67959,Georgia
SUP_10398,4.5,pending,True,True,2025-06-18 00:00:00,2028-02-18 00:00:00,秀荣市,Segovia,71102,Uganda
SUP_10429,4.96,active,True,True,2023-09-24 00:00:00,2025-02-09 00:00:00,あきる野市,berlin,018-9970,Micronesia
SUP_10274,3.51,active,False,True,2024-01-03 00:00:00,2026-06-18 00:00:00,East Nicoleview,Santa Cruz de Tenerife,06912,Cameroon
SUP_10358,2.89,under review,True,True,2025-06-06 00:00:00,2027-09-28 00:00:00,North Nicolebury,New Jersey,34813,越南
SUP_10116,3.81,suspended,False,True,2024-12-22 00:00:00,2027-11-18 00:00:00,  Dieburg  ,Murcia,188-8882,巴林
SUP_10472,3.95,active,False,True,2023-03-03 00:00:00,2026-02-15 00:00:00,长春市,Virginia,947-1616,Western Sahara
SUP_10512,  1.88  ,suspended,False,False,2022-12-20 00:00:00,2025-02-02 00:00:00,New Howardshire,Nordrhein-Westfalen,407-0490,Cocos (Keeling) Islands
SUP_10322,1.9,under review,True,False,2025-04-17 00:00:00,2026-06-27 00:00:00,南京市,Arizona,588-2072,Ethiopie
sup_10356,1.04,inactive,False,True,2024-03-10 00:00:00,2026-09-28 00:00:00,Wagner,Brandenburg,92052,Mauritius
SUP_10437,2.85,on hold,False,True,2024-07-05 00:00:00,2027-04-23 00:00:00,  上海市  ,Tennessee,407-9603,Maldives
SUP_10169,4.38,suspended,False,True,2023-05-24 00:00:00,2024-09-17 00:00:00,Harrisonside,Nordrhein-Westfalen,243-1571,India
SUP_10383,2.58,suspended,False,False,2024-12-13 00:00:00,2027-05-07 00:00:00,柳州县,Colorado,533-5582,北マリアナ諸島
SUP_10227,3.72,  on hold  ,True,  false  ,2023-11-21 00:00:00,2025-04-23 00:00:00,Toledo,Sachsen,728-9788,Yemen
  SUP_10625  ,,active,,TRUE,2024-03-27 00:00:00,,Beeskow,,07856,
SUP_10815,3.42,under review,False,True,2025-03-26 00:00:00,2025-11-01 00:00:00,Illertissen,Brandenburg,91614,Santa Lucía
SUP_10723,2.78,active,False,True,2023-10-18 00:00:00,2024-06-10,娜县,Baleares,22053,Bulgaria
SUP_10152,3.71,active,False,True,2023-01-03 00:00:00,2024-11-30 00:00:00,AlvesVille,Hamburg,161-4179,ボスニア・ヘルツェゴビナ
SUP_10762,4.59,ACTIVE,True,True,2025-10-04 00:00:00,2027-11-30 00:00:00,Las Palmas,Zaragoza,60132,纽埃岛
SUP_10460,3.95,,False,True,,2027-10-08 00:00:00,,Girona,,Äquatorialguinea
SUP_10030,3.61,INACTIVE,False,,20210212,2023-12-23 00:00:00,,Kansas,,Taiwan
S10840,Fair,,TRUE,,,2019-10-26 00:00:00,,Saarland,,TZ
SUP_10538,3.64,active,true,True,2024-07-12 00:00:00,2025-02-11 00:00:00,中野区,Arizona,96560,  Djibouti  
SUP_10234,5,suspended*,False,True,2023-12-16 00:00:00,2025-03-29 00:00:00,宜都市,Melilla,323-0137,Peru
SUP_10241,4.3,active,False,False,2022-11-08 00:00:00,2024-10-31 00:00:00,SalmonBourg,Kentucky,11551,扎伊尔
SUP_10104,2.38,suspended,False,True,2022-10-18 00:00:00,2025-02-15 00:00:00,Cohen,Rheinland-Pfalz,596-9386,Eritrea
SUP_10785,2.24,under review,False,True,2025-07-20 00:00:00,2028-07-10 00:00:00,Magdeburg,Huelva,771-7411,Trinidad y Tabago
SUP_10869,4.5,pending,  False  ,True,2024-04-13 00:00:00,2025-12-16 00:00:00,国立市,Thüringen,802-9930,Nueva Zelandia
SUP_10370,1.5,on hold,True,False,2024-12-08 00:00:00,2026-06-21 00:00:00,長生郡白子町,Niedersachsen,66488,Brazil
SUP_10503,2.39,active,False,  TRUE  ,2025-02-23 00:00:00,2025-12-16 00:00:00,横浜市南区,Valencia,343-2792,Marruecos
SUP_10563,1.14,active,False,false,2023-09-20 00:00:00,2025-06-28 00:00:00,Eckernförde,Maine,498-7191,Turks and Caicos Islands
SUP_10422,3.33,active,False,True,2023-05-20 00:00:00,2025-06-10 00:00:00,Collinsfurt,Zaragoza,69426,Vereinigte Arabische Emirate
SUP_10712,3.38,pending,False,True,2023-08-02 00:00:00,2025-05-03 00:00:00,鑫市,California,694-6183,  ARGENTINA  
SUP_10546,3.79,suspended,True,True,2023-06-16 00:00:00,2024-07-02 00:00:00,上海市,California,17109,Colombie
SUP_10801,4.91,active,False,True,2022-12-13 00:00:00,2024-03-30 00:00:00,安房郡鋸南町,Indiana,27886,スウェーデン
SUP_10231,3.31,active,False,True,2023-09-22 00:00:00,2026-07-18 00:00:00,Uelzen,Mecklenburg-Vorpommern,095-6536,苏里南
SUP_10797,4.32,inactive,False,False,2024-09-19,2026-02-21 00:00:00,Berger,Utah,19047,  哈萨克斯坦  
SUP_10215,4.35,  active  ,False,True,2024-07-06 00:00:00,2025-12-23 00:00:00,国立市,Arizona,  556-8842  ,Polynésie française
SUP_10011,2.66,inactive,True,True,2023-01-26 00:00:00,2025-02-11 00:00:00,西宁市,Nebraska,492-3502,イラク
SUP_10902,4.66,under review,True,True,2024-03-22 00:00:00,2026-03-22 00:00:00,Clerc-les-Bains,massachusetts,418-9645,Thailand
SUP_10532,3.36,inactive,False,True,2024-02-28 00:00:00,2024-12-17 00:00:00,Vizcaya,Berlin,81137,St. Vincent und die Grenadinen
SUP_10645,4.95,active,False,False,2025-06-15 00:00:00,2028-05-03 00:00:00,East Scott,Cuenca,011-1921,Indonesia
sup_10219,2.15,pending,False,  True  ,2025-05-19 00:00:00,2026-02-21 00:00:00,TexierVille,barcelona,169-3768,Malaysia
SUP_10363,3.98,active,False,False,2024-04-10 00:00:00,2024-12-12 00:00:00,夷隅郡大多喜町,Huesca,289-4312,Ghana
SUP_10731,2.66,active,False,True,2023-08-12 00:00:00,2026-04-26 00:00:00,Sevilla,Cantabria,90722,Dschibuti
SUP_10634,4.38,inactive,False,True,2023-02-28 00:00:00,2024-09-23 00:00:00,Lake Pauline,Arkansas,97474,直布罗陀
SUP_10212,0.47,inactive,  False  ,True,2023-04-30 00:00:00,2024-04-25 00:00:00,Cantabria,Idaho,98941,Mozambique
SUP_10728,4.09,UNDER REVIEW,FALSE,True,2025-08-03 00:00:00,2027-12-05 00:00:00,長生郡長柄町,Bayern,043-5250,イラン
SUP_10173,4.4,active,False,False,2025-09-22 00:00:00,2027-12-13 00:00:00,Port Lucyburgh,Indiana,17040,Jamaica
SUP_10361,3.86,under review,false,True,2024-10-29 00:00:00,2027-01-02 00:00:00,Saint Charlotte-les-Bains,Sachsen,93999,  Sahara Occidental  
SUP_10332,4.6,active,False,False,2024-01-13 00:00:00,2024-10-18 00:00:00,Hagenow,Berlin,82818,Serbia
SUP_10014,4.16,active,True,False,2024-05-15 00:00:00,2027-03-17 00:00:00,Port Jacobland,Ciudad,122-9333,Mozambique
SUP_10790,4.07,pending,False,False,2025-05-08 00:00:00,2027-07-27 00:00:00,Ciudad,Navarra,44949,Qatar
SUP_10456,2.65,active,False,True,2023-11-08 00:00:00,2025-11-24 00:00:00,Fordview,Sachsen,52937,Belgique
SUP_10134,  2.67  ,active,False,True,2023-05-24 00:00:00,  2024-07-18  ,西多摩郡奥多摩町,Oregon,70872,Haiti
SUP_10784,4.34,  under review  ,False,True,2025-07-13 00:00:00,2026-12-04 00:00:00,Sainte Lucydan,COLORADO,945-3878,Cabo Verde
SUP_10685,3.87,on hold,False,True,2024-11-11 00:00:00,2026-02-15 00:00:00,Holzminden,Sachsen-Anhalt,724-5605,Western Sahara
10660,5.32,,False,,,,,BRANDENBURG,,U.S.
SUP_10228,3.97,active,False,  True  ,2025-04-30 00:00:00,2026-08-30 00:00:00,府中市,Hessen,79080,Papua Nueva Guinea
SUP_10770,5 stars,under review,1,True,2025-09-27 00:00:00,2024-11-05 00:00:00,Lübben,  Álava  ,087-2196,BY
SUP_10758,2.35,active,False,True,2023-10-17 00:00:00,2025-06-05 00:00:00,Barkerstad,Granada,  669-6571  ,Tadjikistan
SUP_10842,3.36,inactive,  FALSE  ,True,2023-01-29 00:00:00,2025-03-14 00:00:00,Paderborn,SALAMANCA,395-9608,Ucrania
sup_10524,3.13,active,False,True,2023-04-16 00:00:00,2023-12-19 00:00:00,横浜市戸塚区,Rhode Island,992-7763,  Afganistán  
SUP_10050,,,,,  2009-07-29  ,,east crystalport,,26299-8679,
SUP_10868,2.19,active,False,False,2025-01-30 00:00:00,2026-05-14 00:00:00,Teruel,Valladolid,587-0049,Georgien
SUP_10618,2.77,on hold,False,True,2025-08-02 00:00:00,2028-02-10 00:00:00,長生郡長生村,Vermont,181-0659,Granada
SUP_10468,4.74,pending*,  False  ,True,2023-05-03 00:00:00,2025-07-05 00:00:00,Griesbach Rottal,Ciudad,203-7764,多哥
SUP_10278,4.99,active,false,True,2024-10-31 00:00:00,2025-08-07 00:00:00,Weißenfels,Salamanca,23521,Greenland
,  NA  , ,,nil,,nil,,,,
SUP_10894,4.48,under review,False,True,2025-04-04 00:00:00,2027-08-30 00:00:00,Waldmünchen,Cantabria,51175,Etiopía
SUP_10040,  3.66  ,,False,false,,2026-01-10 00:00:00,,Lugo,,ANGOLA
SUP_10395,4.19,inactive,False,True,2025-02-17 00:00:00,2026-03-03 00:00:00,Melle,South Dakota,19161,Myanmar
SUP_10254,4.34,active,True,False,2024-09-28 00:00:00,2026-08-26 00:00:00,印西市,Bayern,571-6814,バチカン市国
sup_10447,3.6,active,FALSE,False,2024-10-24 00:00:00,2026-02-04 00:00:00,山武市,Sevilla,14471,Albanie
SUP_10062,2.36,under review,False,True,2024-02-20 00:00:00,  2026-07-01  ,Sainte Aurélieboeuf,Córdoba,976-2500,马来西亚
SUP_10983,3.63,suspended,False,True,2024-12-30 00:00:00,2026-03-04 00:00:00,East Theresa,Nordrhein-Westfalen,898-0303,Mauretanien
SUP_10739,3.69,  active  ,  True  ,True,2024-06-28 00:00:00,2026-09-16 00:00:00,Artern,Sachsen-Anhalt,931-6949,Jordan
sup_10907,4.85,suspended,False,True,2023-03-14 00:00:00,2023-10-28 00:00:00,Blanchet,Asturias,  054-4330  ,圣赫勒拿
SUP_10950,,NO,,Pending,  2014-12-17  ,,madrid,,56683-8906,
SUP_10209,2.85,active!,False,True,2022-10-29 00:00:00,2025-08-04 00:00:00,六盘水市,Toledo,99586,尼日尔
,,,,,,,,,,
SUP_10330,  9.7  ,inactive,True,,  01/01/2024  ,,,thüringen,99999,United States of America
SUP_10923,4.15,  active  ,False,True,2024-01-23 00:00:00,2026-06-04 00:00:00,小金井市,California,734-7196,  Falkland (Île)  
SUP_10640,4.58,,False,0,,2025-12-22 00:00:00,,Cuenca,,塔吉克斯坦
SUP_10632,2.46,  suspended  ,False,True,2025-07-07 00:00:00,2026-02-20 00:00:00,南京市,New York,767-5191,Cook (Îles)
SUP_10895,4.15,active,False,True,2023-12-19 00:00:00,2025-09-21 00:00:00,renaultbourg,Saarland,37050,Gibraltar
SUP_10294,2.92,inactive,False,False,2024-01-15 00:00:00,2025-11-19 00:00:00,安房郡鋸南町,Hamburg,91602,Zambia
sup_10111,4.04,under review,False,True,2024-10-23 00:00:00,2027-01-07,Almería,Sachsen,713-6821,Canada
SUP_10051,2.91,active%,False,True,2023-11-25 00:00:00,2025-02-22 00:00:00,New Victoria,Soria,22781,Belgium
SUP_10407,4.42,active!,False,True,2023-10-21 00:00:00,2025-09-09 00:00:00,Osterode am Harz,  Sevilla  ,08013,Madagascar
SUP_10107,3.02,under review,True,True,2025-03-13 00:00:00,2027-11-15 00:00:00,巢湖县,West Virginia,76301,Aruba
SUP_10290,4.53,active,True,False,2024-07-10 00:00:00,2026-09-12 00:00:00,Barcelona,Bayern,922-8992,Afghanistan
SUP_10108,  0.9  ,active,False,True,2024-02-14 00:00:00,2026-06-08 00:00:00,Faure-les-Bains,Huelva,23893,Libia
SUP_10198,1.73,under review,True,True,2025-02-03 00:00:00,2027-03-02 00:00:00,Delmas-les-Bains,Baden-Württemberg,73013,  Togo  
SUP_10692,2.28,suspended,False,False,2025-08-27 00:00:00,2026-06-28 00:00:00,Toledo,Schleswig-Holstein,760-7871,Martinique
SUP_10306,2.81,active,False,True,2023-06-09 00:00:00,2025-05-19 00:00:00,香取郡東庄町,Rheinland-Pfalz,332-1979,新西兰
SUP_10213,4.77&,active,False,False,2023-06-25 00:00:00,2025-01-30,Euskirchen,Thüringen,336-5008,尼日尔
SUP_10738,3.84,active#,  False  ,False,2023-06-06 00:00:00,2025-06-02 00:00:00,Guben,Virginia,920-3782,Nouvelle Calédonie
SUP_10543,2.99,active,  False  ,True,2024-01-15 00:00:00,2025-02-03 00:00:00,Darrenberg,Oklahoma,946-1021,Lithuania
SUP_10010,1.89,active,True,  True  ,2023-12-31 00:00:00,2026-01-11 00:00:00,Lake Ryanchester,Schleswig-Holstein,88760,卡塔尔
SUP_10702,  3.97  ,under review,False,False,2025-06-05 00:00:00,  2026-03-20  ,South Caleb,Florida,13903,Costa Rica
sup_10596,4.51,under review,True,True,2023-12-16 00:00:00,2026-11-22 00:00:00,Kingmouth,Ciudad,51301,Ghana
SUP_10343,2.89,suspended,False,False,2024-04-02 00:00:00,2025-12-25 00:00:00,Cousin,Madrid,516-4287,Italia
  SUP_10167  ,4.8,active,False,True,2024-09-10 00:00:00,2027-06-18 00:00:00,Angermünde,Hessen,91356,Guernsey
SUP_10794,4.06,active,True,True,2023-08-08 00:00:00,2024-08-21 00:00:00,  Patelville  ,Nebraska,35813,Etiopía
SUP_10048,4.64,pending,False,True,2023-09-24 00:00:00,2024-09-15 00:00:00,Collin-les-Bains,Bayern,66337,Islas Marshall
SUP_10886,3.13,under review,False,True,2024-07-23 00:00:00,2026-10-12 00:00:00,亮县,Palencia,183-0769,Vereinigtes Königreich
SUP_10442,3.91,suspended,True,True,2023-05-04 00:00:00,2026-02-20 00:00:00,勇县,West Virginia,694-7279,New Caledonia
SUP_10665,Good*,  pending  ,Yes,True,2024-07-02 00:00:00,2023-09-10,Valladolid,ID,328-2219,FJ
SUP_10065@,3.77789,active,False,False,2023-01-08 00:00:00,09/29/2028,Pichon-sur-Legros,,  220-8394  ,Czechoslovakia
SUP_10704,3.68,suspended,False,True,2025-02-22 00:00:00,2027-01-17 00:00:00,西宁市,Hamburg,34678,Dominican Republic
SUP_10031,4.77,under review,False,False,2024-08-21 00:00:00,2026-10-19 00:00:00,South Aimee,Oregon,61453,斐济
  SUP_10106  ,4.4,under review,False,True,2023-02-10 00:00:00,2026-01-15 00:00:00,小金井市,Cantabria,22067,Tschad
SUP_10095,  3.18  ,under review,False,True,2022-12-30 00:00:00,2024-07-23 00:00:00,Valladolid,Cuenca,17365,
SUP_10782,4,active,True,True,  2023-05-04  ,2026-04-03 00:00:00,玉华县,Zaragoza,600-3268,哈萨克斯坦
SUP_10222,4.31,inactive,False,False,2023-03-16 00:00:00,2025-12-28 00:00:00,Salamanca,  Málaga  ,171-5614,Norvège
sup_10663,4.99,suspended,False,True,2024-04-09 00:00:00,2025-07-30 00:00:00,Huelva,Utah,79107,Niederländische Antillen
SUP_10826,2.63,suspended,False,True,2022-11-11 00:00:00,2025-04-12 00:00:00,Hunttown,sachsen-anhalt,697-1949,Macédoine du Nord
,,,,,,,,,,
SUP_10046,2.51,under review,True,  True  ,2024-11-22 00:00:00,2026-10-06 00:00:00,Georges-sur-Mer,Bremen,195-9820,Zambia
SUP_10768,3.91,active,False,True,2024-05-18 00:00:00,2024-12-23 00:00:00,Lugo,Salamanca,804-1364,  St. Vincent und die Grenadinen  
SUP_10127,  2.45  ,under review,false,True,  2023-01-03  ,2025-09-23 00:00:00,Weimar,Madrid,60513,Burkina Faso
SUP_10612,4.41,active,False,True,2025-01-08 00:00:00,2025-08-13 00:00:00,桂香县,Nebraska,904-8803,  Saint Barthelemy  
  SUP_10490  ,Fair,active,0,True,2023-07-01 00:00:00,2022-12-24 00:00:00,new valeriefort,Arkansas,40950,MK
SUP_10446,2.02,inactive,False,True,2023-06-23 00:00:00,2025-11-05 00:00:00,Hagenow,Delaware,45096,纽埃岛
SUP_10877,3.71,active,False,False,2024-07-08 00:00:00,2025-09-09 00:00:00,横浜市中区,Sevilla,186-4798,阿森松
SUP_10764,4.72,inactive,False,True,2025-06-22 00:00:00,2028-06-06 00:00:00,Sainte Pauline,Sevilla,65596,Eslovenia
SUP_10305,  4.85  ,pending,False,False,2022-11-20 00:00:00,2024-10-23 00:00:00,Lambertfort,Alicante,92421,加那利群岛
  SUP_10324  ,3.33,active,False,True,2024-08-17 00:00:00,2025-02-28 00:00:00,Evansmouth,Rhode Island,76972,Estados Unidos de América
SUP_10779,4.61,active,True,True,2023-08-02 00:00:00,2025-03-04 00:00:00,Navarro,Alaska,85071,Iran
SUP_10192,3.21,active,False,True,2023-10-21 00:00:00,2026-09-01 00:00:00,Rossmouth,Sachsen,819-6909,扎伊尔
SUP_10247,3.25,on hold,  False  ,True,2023-05-17 00:00:00,2025-04-04 00:00:00,柳州市,Sachsen,958-5293,Norfolk Island
  SUP_10709  ,4.73,pending,  False  ,True,2025-03-10 00:00:00,2026-02-24 00:00:00,拉萨县,Soria,78260,ガンビア
SUP_10174,4.54,on hold,False,True,2024-02-25 00:00:00,2025-10-30 00:00:00,我孫子市,Salamanca,115-6790,Cameroon
SUP_10070,Poor,active,false,True,2023-01-31 00:00:00,2022-09-09 00:00:00,Eilenburg,Burgos,23719,YE
SUP_10744,3.18,under review,False,True,2023-03-07 00:00:00,2023-12-28 00:00:00,Mooreberg,Rhode Island,587-4575,Érythrée
SUP_10641,3.66,on hold,False,True,2025-02-14 00:00:00,2027-05-16 00:00:00,Saint Étienne,  New Jersey  ,16266,  Tuvalu  
SUP_10316,3.77,ON HOLD,False,True,2023-03-05 00:00:00,2024-07-14 00:00:00,Sonneberg,Alaska,685-4994,Romania
SUP_10711,3.53,inactive,False,True,2023-08-13 00:00:00,2025-07-02 00:00:00,邯郸市,Maryland,34936,Venezuela
,,,,,,,,,,
SUP_10433,3.83,pending,True,True,2023-08-04 00:00:00,2026-06-18 00:00:00,八王子市,Mississippi,386-2748,Laos
SUP_10791,3.62,active,False,True,2025-03-08 00:00:00,2027-07-16 00:00:00,New Seanmouth,  Nevada  ,97198,  ギリシャ  
SUP_10009,1.08,suspended,false,True,2023-10-16 00:00:00,2025-04-19 00:00:00,Palencia,Alabama,93279,巴林
SUP_10944,4.23,on hold,False,False,2025-07-27 00:00:00,2027-06-06 00:00:00,Zaragoza,Nevada,37247,Belgium
SUP_10891,4.33,on hold,True,True,2025-03-18 00:00:00,2026-10-28 00:00:00,Lake Daniel,Arkansas,69806,Französisch-Guayana
SUP_10671,3.43,active,True,True,2024-12-28 00:00:00,2026-08-14 00:00:00,Lecoq-sur-Dupont,Málaga,28082,危地马拉
SUP_10850,,TBD,,In Progress,2009-02-01 00:00:00,,瑜市,,90944-9240,
SUP_10736,4.64,active,False,True,2024-12-30 00:00:00,2027-01-26 00:00:00,Crailsheim,Kansas,226-3965,Ouganda
SUP_10217,4.8,inactive,True,True,2025-05-23 00:00:00,2028-04-03 00:00:00,Singhton,Wisconsin,237-1029,Kambodscha
SUP_10007,4.96,active,False,True,2025-01-30 00:00:00,2028-01-21 00:00:00,  Halberstadt  ,Hamburg,003-4315,Dinamarca
SUP_10957,3.56,active,False,True,2023-08-21 00:00:00,2025-01-09 00:00:00,Masse,Lugo,395-1036,Singapur
SUP_10804,4.88,active,False,True,2025-08-28 00:00:00,2027-01-20 00:00:00,杉並区,Toledo,01899,Cote d'Ivoire
SUP_10517,3.95,active,True,True,2025-09-03 00:00:00,2026-04-20 00:00:00,LarocheBourg,Melilla,76245,Portugal
SUP_10148,,approved,,,01/21/2025,,,,00000,
SUP_10462,3.95,on hold,False,True,2023-02-24 00:00:00,2024-10-20 00:00:00,Port Julie,Las Palmas,250-8652,帕劳
SUP_10382,4.24,active,False,True,  2025-06-26  ,2027-08-09 00:00:00,Robertside,Rheinland-Pfalz,008-4583,Santa Lucía
SUP_10084,1.48,SUSPENDED,False,True,2024-04-06 00:00:00,2026-09-29 00:00:00,Paul,Berlin,080-7055,Djibouti
SUP_10991,4.86,suspended,False,True,2025-02-06 00:00:00,2026-07-14 00:00:00,Ramseyborough,Hamburg,80522,Saint Barthelemy
SUP_10374,3.44,suspended,False,True,  2022-12-16  ,2025-06-04 00:00:00,Rayside,Louisiana,910-7755,  Lithuania  
SUP_10699#,4.07,active,False,true,  2025-06-06  ,2026-10-25 00:00:00,Ciudad,Sachsen-Anhalt,39583,Eritrea
SUP_10374,3.44,suspended,False,True,2022-12-16 00:00:00,2025-06-04 00:00:00,Rayside,Louisiana,910-7755,  Lithuania  
SUP_10979,4.3,pending,False,  True  ,2025-08-23 00:00:00,2027-07-06 00:00:00,西多摩郡日の出町,Sachsen,776-8745,Serbien
SUP_10689,4.59,pending,False,True,2023-05-02 00:00:00,2024-01-31 00:00:00,Meiningen,  North Carolina  ,10928,Congo
SUP_10163,2.2,on hold,False,True,2023-12-10 00:00:00,2025-05-15 00:00:00,  横浜市港北区  ,Idaho,78163,  Syrien  
SUP_10604,4.22,inactive,False,False,2024-08-08 00:00:00,2027-02-26 00:00:00,海门市,Nordrhein-Westfalen,410-0366,Zambia
SUP_10619,4.14,inactive,False,False,2024-07-09 00:00:00,2025-11-13 00:00:00,Saint TimothéeBourg,New Mexico,58421,Lebanon
SUP_10073,2.16,suspended,  False  ,true,2024-05-07 00:00:00,2025-09-30 00:00:00,Huesca,NORDRHEIN-WESTFALEN,418-5543,挪威
SUP_10115,0.42,  pending  ,False,  True  ,2024-06-08 00:00:00,2025-08-12 00:00:00,Girona,Illinois,235-6223,Finlandia
SUP_10694,4.7,pending,False,True,2024-08-06 00:00:00,2025-07-27 00:00:00,Gay-les-Bains,Bayern,984-1736,Zambia
SUP_10339#,3.3,active,False,True,2023-02-11 00:00:00,2023-10-04 00:00:00,Monschau,North Dakota,65488,ハイチ
,,,,,,,,,,
SUP_10703,3.96,active,True,False,2023-10-16 00:00:00,2026-05-15 00:00:00,  Hamel  ,New York,558-1018,Malawi
SUP_10783,1.05,under review,False,True,2024-04-03 00:00:00,2025-09-10 00:00:00,DurandBourg,Oregon,30818,Turquie
SUP_10017,4.39,on hold,False,True,2023-08-05 00:00:00,2024-12-20 00:00:00,Teruel,Hessen,517-8004,  Vatikanstadt  
  SUP_10559  !,3.99,pending,True,True,2023-07-06 00:00:00,2025-07-21 00:00:00,Chartier-sur-Dos Santos,Córdoba,349-5142,Belgium
SUP_10584,4.04,active,False,True,2023-09-17 00:00:00,2024-12-07 00:00:00,Melilla,Rhode Island,22274,乌拉圭
SUP_10484,3.75,active,False,False,2024-01-20 00:00:00,2024-08-28 00:00:00,玉兰县,Louisiana,677-6047,São Tomé und Príncipe
SUP_10502,2.13,active,False,True,2024-03-08 00:00:00,2025-11-03 00:00:00,Tammymouth,Sachsen,49606,デンマーク
SUP_10201,4.88,on hold,False,  True  ,2025-08-09 00:00:00,2028-03-11 00:00:00,玉兰县,North Dakota,03813,  Cameroun  
SUP_10652,2.8,on hold,False,False,2025-03-12 00:00:00,2027-12-17 00:00:00,  Eichstätt  ,Baden-Württemberg,25377,Indonesia
SUP_10455,Poor,active,true,True,2022-11-30 00:00:00,2022-05-21 00:00:00,Sevilla,DC,711-5127,MH
SUP_10079,2.72,suspended,True,True,2023-11-24 00:00:00,2025-01-08 00:00:00,Sainte MauriceVille,Brandenburg,810-2392,Argentina
SUP_10268,4.2,active,TRUE,True,2024-03-16 00:00:00,2024-11-03 00:00:00,Teruel,Huesca,51286,Macau
SUP_10883,4.69,active,True,False,2023-12-24 00:00:00,2025-06-25 00:00:00,小金井市,Connecticut,081-7255,Komoren
SUP_10529,3.52,active,False,True,2022-11-24 00:00:00,2023-06-01 00:00:00,Bamberg,Nordrhein-Westfalen,56904,Republik Moldau
SUP_10341,2.86,active,False,True,2025-09-16 00:00:00,2028-02-27 00:00:00,石家庄县,Michigan,78483,  アイルランド共和国  
SUP_10568,2.03,on hold,True,True,2023-06-03 00:00:00,2023-12-11 00:00:00,横浜市鶴見区,Bayern,267-5203,Islande
SUP_10649,4.87,pending,False,False,  2024-01-16  ,2024-09-30 00:00:00,Sainte Madeleine,Schleswig-Holstein,52758,  スーダン  
SUP_10602,4.72,active,False,False,2023-11-19 00:00:00,  2026-10-11  ,Parent,Baden-Württemberg,  183-4804  ,Kongo
SUP_10308,0.26,pending,False,  True  ,2024-02-16 00:00:00,2027-01-07 00:00:00,New Hazel,Rhode Island,94505,Ouganda
SUP_10313,1.93,inactive,False,False,2024-11-07 00:00:00,2027-04-23 00:00:00,Derekmouth,Sachsen-Anhalt,  45534  ,Turks and Caicos Islands
PARTNER_10960#,4.18,,False,,,2024-09-13 00:00:00,,Sachsen,,叙利亚
SUP_10432,4.6,active,False,True,2024-06-03 00:00:00,  2024-12-25  ,川崎市幸区,Kansas,56369,马达加斯加
SUP_10066,3.8,suspended,False,False,2024-10-11 00:00:00,2027-08-07 00:00:00,South Tracey,Alabama,40008,Seychelles
SUP_10580,2.91,,FALSE,True,,2024-09-17 00:00:00,,Badajoz,,Montenegro
SUP_10064&,4.35#,active,False,False,2024-06-22 00:00:00,2027-04-20 00:00:00,Saint NicoleVille,West Virginia,49809,Libye
SUP_10409,4.33,active,True,False,2024-12-24 00:00:00,2027-03-31 00:00:00,文京区,Jaén,52970,Sweden
SUP_10669,3.38,suspended,True,True,2023-02-14 00:00:00,2025-04-22 00:00:00,立川市,Idaho,171-4202,南非
  SUP_10166  ,3.19,pending,False,True,2023-04-28 00:00:00,2025-10-26 00:00:00,Soest,Badajoz,144-5425,比利时
SUP_10610,3.2,inactive,False,True,2022-11-04 00:00:00,2024-01-20 00:00:00,Navarra,Cantabria,60501,Sierra Leone
  SUP_10136  ,4.7,inactive,False,True,2023-11-24 00:00:00,2026-08-06 00:00:00,Fletcherberg,Jaén,190-7973,  蒙特塞拉特岛  
SUP_10582,4.91#,suspended,False,  True  ,2023-01-03 00:00:00,2025-02-23 00:00:00,Lake Robinview,Kentucky,17108,マリ
sup_10140,5 stars#,,TRUE,True,,2020-06-06 00:00:00,,IA,,LC
  SUP_10732  ,2.82,under review@,True,True,2024-09-04 00:00:00,2027-06-28 00:00:00,Sonneberg,Saarland,  51832  ,Saint Vincent et les Grenadines
SUP_10334,3.74,under review,False,False,2025-01-16 00:00:00,  2027-01-29  ,Stevensland,Florida,63352,Indien
SUP_10849,3.91,INACTIVE,False,False,2025-05-16 00:00:00,2026-09-09 00:00:00,Salamanca,Toledo,24154,Nouvelle-Zélande
SUP_10682,3.79,active,false,True,2024-06-07 00:00:00,2025-04-14 00:00:00,Blot,Delaware,58815,Saudi Arabia
