cart_item_id,cart_id,product_id,quantity,unit_price,total_price,added_at,updated_at,item_status
119,38,492,5,136.92,684.6,2025-05-08 04:03:06,2025-05-08 04:53:30,Active
323,123,401,1,58.06,58.06,2020-06-02 09:41:52,2020-06-02 12:20:14,Active
378,145,129,5,1432.08,7160.4,2019-08-05 18:09:19,2019-08-05 19:09:56,Abandoned
625,239,422,1,771.74,771.74,2025-09-25 11:33:15,2025-09-25 11:48:17,Abandoned
645,246,210,1,177.18,177.18,2025-07-19 01:23:50,2025-07-19 17:16:39,Converted
666,254,294,3,762.16,2286.48,2020-03-19 05:25:17,2020-03-19 10:08:36,Deleted
927,346,262,6,423.36,2540.16,2021-09-18 13:04:27,2021-09-25 08:31:50,Deleted
959,361,271,2,119.77,239.54,2024-12-11 14:44:09,2024-12-11 17:48:29,Abandoned
1465,548,16,1,692.72,692.72,2024-12-16 04:20:09,2024-12-16 06:06:16,Active
143,52,392,2,598.09,1196.18,2025-04-25 14:01:47,2025-04-25 17:08:34,Converted
619,236,419,2,45.56,91.12,2024-11-05 02:13:27,2024-11-05 03:03:23,Active
667,254,313,1,1217.0,1217.0,2020-03-18 07:06:17,2020-03-20 11:49:16,Active
732,278,94,2,411.63,823.26,2024-12-02 05:03:45,2024-12-02 10:30:38,Active
817,308,434,3,521.01,1563.03,2022-10-21 17:41:16,2022-10-25 14:12:26,Active
1001,376,244,1,738.47,738.47,2024-12-16 22:35:28,2024-12-17 01:30:13,Active
1247,469,500,1,48.8,48.8,2023-06-19 19:07:48,2023-06-19 22:40:17,Active
1370,510,313,2,1217.0,2434.0,2023-01-21 21:02:07,2023-01-31 08:17:03,Deleted
784,297,41,6,199.76,1198.56,2025-11-25 08:58:40,2025-11-25 15:31:32,Active
791,299,103,3,408.53,1225.59,2024-08-31 14:47:11,2024-08-31 14:58:36,Abandoned
8,4,456,9,184.36,1659.24,2022-11-04 04:00:32,2022-11-05 23:35:20,Active
431,167,217,3,1017.69,3053.07,2025-12-05 07:42:37,2025-12-05 14:44:10,Active
931,349,189,1,342.29,342.29,2025-10-06 22:45:35,2025-10-07 10:17:38,Converted
988,370,411,5,84.88,424.4,2018-09-27 10:11:04,2018-09-28 15:27:01,Converted
1452,544,495,2,76.86,153.72,2024-06-21 08:21:15,2024-06-21 11:31:08,Converted
94,32,268,1,254.98,254.98,2024-12-08 17:48:25,2024-12-09 08:51:10,Converted
153,55,129,2,1432.08,2864.16,2017-09-26 08:52:56,2017-09-26 10:18:37,Converted
287,111,400,3,94.03,282.09,2025-09-23 09:36:32,2025-09-24 14:16:53,Active
516,197,29,1,129.61,129.61,2023-10-26 13:17:37,2023-10-27 18:22:27,Converted
627,240,140,2,1099.8,2199.6,2025-12-02 03:22:19,2025-12-03 09:38:53,Active
843,317,216,1,142.37,142.37,2022-01-07 22:34:48,2022-01-08 01:03:22,Active
1110,417,321,3,74.05,222.15,2025-09-15 23:40:55,2025-09-16 00:09:32,Converted
1114,419,91,2,59.47,118.94,2024-04-21 05:34:42,2024-04-22 08:05:50,Active
1476,551,104,1,32.71,32.71,2025-10-10 12:27:19,2025-10-10 13:13:41,Converted
41,15,495,1,76.86,76.86,2025-03-12 06:44:03,2025-03-12 09:16:59,Active
342,132,19,1,219.56,219.56,2025-05-18 13:33:14,2025-05-18 15:10:23,Abandoned
1158,435,74,1,746.97,746.97,2022-02-14 19:54:11,2022-02-15 12:38:02,Converted
1225,460,86,1,117.94,117.94,2022-08-17 12:36:00,2022-08-17 14:24:00,Active
1243,467,122,2,101.65,203.3,2024-05-02 14:04:47,2024-05-02 17:31:51,Converted
1455,544,15,1,185.9,185.9,2024-06-21 20:47:12,2024-06-22 03:29:35,Converted
1471,550,119,1,200.43,200.43,2021-10-04 16:39:39,2021-10-06 16:01:36,Deleted
460,177,200,1,899.94,899.94,2025-09-06 03:29:03,2025-09-06 04:28:03,Abandoned
547,209,296,2,1627.17,3254.34,2022-05-09 03:18:55,2022-05-12 01:53:22,Active
1362,507,81,1,123.92,123.92,2025-11-02 01:16:31,2025-11-02 01:36:20,Abandoned
1375,512,61,1,57.63,57.63,2025-09-29 07:20:22,2025-10-02 05:51:23,Active
354,135,265,2,73.41,146.82,2025-12-05 03:04:47,2025-12-05 05:49:05,Converted
439,169,422,2,771.74,1543.48,2018-03-08 06:15:18,2018-03-11 01:05:09,Active
475,183,88,6,299.08,1794.48,2023-08-14 20:40:54,2023-08-14 21:30:46,Active
906,335,91,5,59.47,297.35,2018-06-11 22:35:37,2018-06-12 01:48:39,Converted
1372,511,229,1,1479.14,1479.14,2021-11-22 05:38:10,2021-11-24 04:03:48,Abandoned
227,84,151,4,3.52,14.08,2022-05-11 02:46:12,2022-05-11 07:26:27,Abandoned
582,221,498,6,534.57,3207.42,2021-05-14 01:09:02,2021-05-14 06:40:34,Active
660,251,30,1,386.41,386.41,2025-09-01 21:41:13,2025-09-07 08:50:53,Deleted
760,288,189,1,342.29,342.29,2023-04-29 22:41:24,2023-04-29 23:39:18,Abandoned
770,291,70,1,114.91,114.91,2024-11-29 06:52:14,2024-11-30 11:39:01,Active
1233,463,84,1,1161.5,1161.5,2025-03-30 13:29:33,2025-03-30 15:30:02,Deleted
1352,502,131,7,15.41,107.87,2023-10-18 08:03:00,2023-10-19 17:52:30,Deleted
1431,536,190,1,130.25,130.25,2025-02-27 17:58:24,2025-02-27 18:13:54,Abandoned
25,10,59,5,234.15,1170.75,2025-07-12 02:23:49,2025-07-14 13:37:44,Active
76,28,104,1,32.71,32.71,2024-10-22 22:56:13,2024-10-23 00:25:10,Abandoned
151,55,130,1,745.47,745.47,2017-09-26 09:20:38,2017-09-26 11:53:37,Converted
330,127,150,2,361.94,723.88,2020-07-18 02:57:00,2020-07-21 16:49:46,Deleted
641,245,58,5,68.4,342.0,2025-08-06 23:09:05,2025-08-07 00:25:39,Converted
1417,530,44,1,326.93,326.93,2023-09-08 14:23:32,2023-09-08 16:09:50,Abandoned
1474,551,423,10,127.71,1277.1,2025-10-09 04:40:34,2025-10-09 14:06:24,Converted
1482,553,338,10,21.79,217.9,2024-11-11 20:10:54,2024-11-13 04:45:51,Converted
10,5,499,4,114.7,458.8,2022-05-19 18:57:45,2022-05-19 21:28:29,Abandoned
110,36,229,1,1479.14,1479.14,2025-12-22 03:06:59,2025-12-22 03:07:55,Converted
198,73,488,1,121.53,121.53,2020-12-19 14:15:37,2020-12-19 15:57:41,Abandoned
338,131,380,2,729.31,1458.62,2022-05-22 21:44:17,2022-05-23 07:23:28,Abandoned
357,136,40,2,28.74,57.48,2015-11-16 08:00:11,2015-11-16 21:57:42,Active
650,247,407,1,261.02,261.02,2024-10-06 10:06:11,2024-10-06 13:50:25,Converted
60,21,397,2,214.11,428.22,2025-12-21 04:06:44,2025-12-21 05:21:42,Abandoned
64,22,77,4,27.86,111.44,2021-10-19 18:44:50,2021-10-19 21:38:50,Abandoned
217,81,41,10,199.76,1997.6,2022-04-21 13:51:29,2022-04-22 15:08:55,Converted
236,88,284,2,304.44,608.88,2019-04-18 03:38:50,2019-04-18 04:33:44,Converted
661,252,36,2,1213.75,2427.5,2025-01-11 06:34:24,2025-01-11 06:45:19,Abandoned
1106,416,254,1,395.44,395.44,2022-01-06 16:11:39,2022-01-06 18:24:28,Active
1211,454,350,5,359.85,1799.25,2025-02-04 10:51:25,2025-02-04 13:17:01,Abandoned
1245,468,452,2,192.56,385.12,2024-10-02 23:50:33,2024-10-03 05:54:46,Converted
22,9,452,1,192.56,192.56,2025-11-12 22:23:17,2025-11-27 09:58:32,Deleted
312,121,159,1,25.78,25.78,2024-09-13 04:29:35,2024-09-13 04:29:35,Active
487,187,429,1,18.9,18.9,2025-05-27 18:07:05,2025-05-27 19:27:56,Converted
562,214,28,2,298.62,597.24,2015-05-22 05:06:08,2015-05-22 13:05:20,Active
584,222,443,1,1258.34,1258.34,2024-07-04 13:36:26,2024-07-04 14:08:06,Abandoned
593,226,8,1,870.7,870.7,2022-09-16 06:36:50,2022-09-22 00:55:00,Deleted
756,287,27,2,266.52,533.04,2021-06-23 09:45:37,2021-06-23 10:29:03,Abandoned
872,324,2,1,934.87,934.87,2023-07-10 19:37:57,2023-07-13 03:05:11,Active
888,330,298,5,1007.9,5039.5,2021-06-05 19:07:40,2021-06-07 05:59:47,Active
203,74,18,1,397.05,397.05,2025-02-09 03:11:40,2025-02-13 02:53:59,Abandoned
975,365,68,8,108.94,871.52,2024-02-22 17:34:52,2024-02-23 12:20:08,Abandoned
85,30,5,1,893.87,893.87,2024-05-08 13:30:30,2024-05-08 13:56:21,Active
379,145,317,1,175.41,175.41,2019-08-05 19:24:53,2019-08-05 19:27:39,Abandoned
517,198,343,1,105.52,105.52,2025-05-21 20:20:19,2025-05-21 21:58:47,Abandoned
718,273,374,4,25.3,101.2,2023-05-28 17:55:03,2023-05-28 18:09:42,Active
778,294,12,4,168.0,672.0,2022-10-05 03:07:53,2022-10-05 04:12:45,Abandoned
993,372,424,5,26.23,131.15,2024-08-05 02:09:56,2024-08-05 13:48:22,Active
1422,532,41,3,199.76,599.28,2025-10-24 08:16:56,2025-10-24 23:29:47,Active
1479,552,367,1,383.26,383.26,2021-02-22 21:41:02,2021-02-22 22:08:17,Abandoned
58,20,461,1,711.37,711.37,2022-02-18 03:54:15,2022-02-18 06:15:19,Abandoned
158,57,52,1,105.12,105.12,2023-11-12 19:58:14,2023-11-13 06:18:02,Converted
234,87,392,1,598.09,598.09,2024-10-29 06:52:34,2024-10-29 06:54:41,Converted
279,107,493,2,369.54,739.08,2022-03-08 10:46:42,2022-03-10 07:01:23,Active
308,119,96,4,623.82,2495.28,2022-08-09 18:25:55,2022-08-09 22:17:23,Active
389,150,120,2,98.3,196.6,2023-05-21 06:16:52,2023-05-21 07:15:01,Abandoned
911,338,34,3,946.98,2840.94,2025-01-26 19:22:30,2025-01-26 20:47:29,Converted
940,354,300,1,281.9,281.9,2025-10-09 02:26:07,2025-10-09 03:07:33,Abandoned
1300,486,190,2,130.25,260.5,2025-03-10 18:18:31,2025-03-20 09:49:19,Deleted
1412,528,82,2,931.55,1863.1,2022-01-24 12:01:18,2022-01-24 19:16:50,Active
145,52,303,1,67.5,67.5,2025-04-24 20:03:35,2025-04-25 09:40:56,Converted
188,69,277,1,39.31,39.31,2019-04-17 10:38:42,2019-04-17 11:36:41,Abandoned
328,127,59,10,234.15,2341.5,2020-07-15 16:39:05,2020-07-16 01:02:35,Deleted
482,186,249,1,144.56,144.56,2023-03-04 19:16:36,2023-03-04 19:16:36,Active
502,193,111,4,1148.98,4595.92,2025-05-12 20:50:50,2025-05-13 13:29:18,Active
503,194,251,2,393.53,787.06,2022-08-01 01:31:06,2022-08-01 04:34:58,Converted
544,208,318,2,568.37,1136.74,2025-03-05 20:48:14,2025-03-06 00:10:57,Abandoned
980,366,75,2,254.98,509.96,2018-10-15 23:23:16,2018-10-16 02:08:59,Converted
1107,416,443,1,1258.34,1258.34,2022-01-02 17:41:04,2022-01-05 20:54:05,Active
1123,422,345,4,151.88,607.52,2021-04-06 19:37:40,2021-04-06 19:46:01,Abandoned
1164,437,11,6,496.19,2977.14,2023-01-29 04:19:50,2023-01-29 04:57:28,Abandoned
132,46,95,2,133.22,266.44,2019-09-16 19:52:29,2019-09-19 08:37:38,Abandoned
511,196,389,1,327.83,327.83,2025-01-29 08:19:04,2025-01-30 18:45:51,Converted
568,217,191,6,727.94,4367.64,2024-12-22 04:27:10,2024-12-22 04:28:42,Active
1054,395,322,2,99.97,199.94,2022-04-30 06:17:49,2022-04-30 12:06:21,Deleted
1096,409,368,1,105.99,105.99,2025-04-21 04:51:50,2025-04-21 08:19:25,Active
1109,416,316,1,91.48,91.48,2022-01-07 00:48:29,2022-01-07 05:29:20,Active
1119,421,148,3,317.46,952.38,2024-06-17 19:25:26,2024-06-18 20:12:41,Converted
1358,505,108,1,247.37,247.37,2024-12-13 19:29:43,2024-12-13 20:03:32,Abandoned
1399,524,471,4,403.72,1614.88,2022-09-15 18:59:36,2022-09-15 20:37:21,Abandoned
480,185,392,1,598.09,598.09,2025-01-30 10:43:16,2025-01-30 11:56:55,Converted
491,190,318,2,568.37,1136.74,2024-03-28 01:14:08,2024-03-29 01:09:09,Converted
550,210,4,1,147.53,147.53,2020-09-23 05:55:59,2020-09-23 07:48:00,Converted
759,287,306,1,83.51,83.51,2021-06-23 11:03:33,2021-06-23 11:41:32,Abandoned
1272,477,386,1,279.9,279.9,2020-08-11 10:58:53,2020-08-11 22:43:05,Active
5,4,153,2,432.84,865.68,2022-11-03 06:57:26,2022-11-05 16:52:33,Active
187,69,200,6,899.94,5399.64,2019-04-17 09:58:42,2019-04-17 10:03:06,Abandoned
318,122,475,1,1839.85,1839.85,2023-08-12 14:34:11,2023-08-12 15:23:21,Abandoned
335,129,11,1,496.19,496.19,2025-12-23 16:09:21,2025-12-23 17:55:19,Abandoned
355,136,451,1,127.31,127.31,2015-11-11 21:06:45,2015-11-12 07:09:33,Active
400,154,301,5,27.18,135.9,2024-09-11 21:34:04,2024-09-11 21:42:09,Abandoned
418,161,211,1,85.31,85.31,2025-09-05 16:46:43,2025-09-05 18:40:29,Converted
554,211,360,1,88.96,88.96,2019-04-08 21:35:26,2019-04-08 21:55:03,Abandoned
594,226,298,1,1007.9,1007.9,2022-09-03 23:11:34,2022-09-09 10:33:47,Deleted
598,227,411,1,84.88,84.88,2023-04-16 21:28:55,2023-04-17 04:49:44,Converted
659,250,21,1,389.41,389.41,2023-05-07 05:56:09,2023-05-07 06:32:50,Active
745,282,318,5,568.37,2841.85,2021-06-23 05:26:12,2021-06-25 01:33:56,Converted
908,337,182,1,488.84,488.84,2025-11-21 19:05:30,2025-11-21 19:17:19,Converted
1086,405,33,5,62.37,311.85,2023-11-14 02:35:37,2023-11-14 05:11:27,Converted
1359,505,63,1,345.24,345.24,2024-12-13 19:43:53,2024-12-13 21:32:08,Abandoned
103,35,285,3,126.67,380.01,2021-07-20 04:40:47,2021-07-20 05:39:18,Abandoned
464,178,180,1,26.12,26.12,2025-09-30 21:17:53,2025-09-30 21:17:53,Abandoned
506,195,396,2,81.59,163.18,2018-11-12 22:14:40,2018-11-12 22:18:33,Active
939,354,68,1,108.94,108.94,2025-10-09 02:30:34,2025-10-09 02:42:47,Abandoned
998,374,495,1,76.86,76.86,2019-01-12 18:32:19,2019-01-14 13:05:44,Deleted
1025,383,2,1,934.87,934.87,2022-12-30 10:29:51,2022-12-30 14:53:23,Converted
1252,471,299,1,253.54,253.54,2024-11-12 20:20:37,2024-11-13 09:45:07,Converted
1407,526,158,2,207.38,414.76,2021-04-19 00:30:27,2021-04-19 17:50:19,Active
39,15,499,1,114.7,114.7,2025-03-12 05:16:06,2025-03-12 07:48:15,Abandoned
51,18,331,1,45.91,45.91,2025-12-05 07:41:21,2025-12-05 07:41:21,Abandoned
507,195,185,1,1113.03,1113.03,2018-11-12 18:14:51,2018-11-12 18:57:48,Abandoned
898,332,349,1,635.35,635.35,2023-05-19 13:47:21,2023-05-19 14:16:16,Abandoned
1185,443,183,3,140.01,420.03,2022-06-05 02:49:15,2022-06-05 04:40:22,Active
1253,472,492,6,136.92,821.52,2025-08-22 03:16:41,2025-08-22 06:54:04,Active
1498,561,256,1,473.23,473.23,2025-05-16 06:22:20,2025-05-16 06:22:20,Abandoned
31,12,27,1,266.52,266.52,2025-12-13 22:08:55,2025-12-18 19:28:20,Deleted
163,59,370,1,256.71,256.71,2023-03-10 00:42:04,2023-03-10 09:28:18,Active
608,230,427,1,137.59,137.59,2017-04-19 15:38:40,2017-04-20 01:17:44,Active
1141,428,335,3,996.32,2988.96,2025-10-20 13:56:53,2025-10-21 01:29:58,Active
1157,435,54,1,1494.0,1494.0,2022-02-16 13:05:29,2022-02-16 15:13:51,Converted
1171,438,329,1,755.73,755.73,2017-06-20 06:32:33,2017-06-21 09:35:27,Active
1411,527,348,1,502.14,502.14,2018-04-08 18:18:33,2018-04-09 09:04:45,Converted
1489,558,118,1,285.82,285.82,2015-08-10 14:15:18,2015-08-10 17:43:15,Converted
134,47,83,2,35.12,70.24,2023-07-15 13:15:54,2023-07-16 13:57:17,Active
322,123,103,1,408.53,408.53,2020-06-02 09:38:10,2020-06-02 11:13:50,Abandoned
706,268,424,3,26.23,78.69,2023-06-25 16:29:15,2023-06-27 03:06:37,Converted
748,284,335,1,996.32,996.32,2025-02-08 16:45:12,2025-02-09 10:34:07,Active
912,339,471,1,403.72,403.72,2024-09-24 10:18:45,2024-10-11 03:01:48,Deleted
1472,550,300,1,281.9,281.9,2021-10-05 03:02:13,2021-10-05 04:18:04,Deleted
419,161,6,1,119.78,119.78,2025-09-05 16:55:30,2025-09-05 17:14:25,Converted
577,220,470,3,695.16,2085.48,2025-06-15 02:14:07,2025-06-16 03:16:56,Active
703,267,44,1,326.93,326.93,2025-06-07 14:56:03,2025-06-07 14:56:52,Abandoned
839,315,69,3,45.4,136.2,2025-12-01 08:26:04,2025-12-02 14:04:37,Deleted
1137,427,14,9,91.24,821.16,2021-04-10 16:16:30,2021-04-10 16:27:10,Abandoned
307,118,480,2,53.57,107.14,2023-06-21 23:36:11,2023-06-21 23:38:03,Abandoned
591,225,423,7,127.71,893.97,2021-10-28 15:01:26,2021-10-28 15:25:35,Abandoned
772,292,8,1,870.7,870.7,2023-03-09 06:41:54,2023-03-10 14:46:36,Deleted
785,297,141,7,632.42,4426.94,2025-11-25 06:33:49,2025-11-25 15:48:40,Abandoned
873,324,471,1,403.72,403.72,2023-07-10 03:11:56,2023-07-13 09:01:46,Active
938,353,301,1,27.18,27.18,2025-04-12 23:27:25,2025-04-12 23:27:39,Abandoned
1144,429,421,2,1704.26,3408.52,2025-12-10 05:03:51,2025-12-10 06:06:14,Converted
1405,525,436,7,80.51,563.57,2024-06-28 03:31:58,2024-06-28 04:04:32,Converted
1456,544,302,3,142.59,427.77,2024-06-22 07:58:57,2024-06-22 09:13:45,Converted
278,106,450,1,152.76,152.76,2025-03-09 08:27:45,2025-03-09 08:45:30,Abandoned
426,164,320,1,109.75,109.75,2024-03-04 02:15:39,2024-03-06 15:53:56,Active
515,197,198,2,275.96,551.92,2023-10-29 05:23:29,2023-10-29 06:50:09,Converted
569,218,83,1,35.12,35.12,2025-01-11 05:58:35,2025-01-11 06:32:07,Abandoned
610,231,381,1,453.14,453.14,2022-03-06 18:49:09,2022-03-06 23:09:27,Abandoned
1047,391,139,2,133.83,267.66,2023-06-26 19:42:20,2023-06-27 08:47:51,Active
1108,416,273,4,57.76,231.04,2022-01-02 17:30:15,2022-01-05 02:12:13,Active
1128,423,85,1,191.07,191.07,2024-09-18 19:01:54,2024-09-19 07:00:59,Deleted
1163,437,370,2,256.71,513.42,2023-01-28 20:03:57,2023-01-29 03:56:14,Active
1294,483,343,1,105.52,105.52,2025-04-22 02:57:25,2025-04-22 03:05:06,Abandoned
80,29,11,1,496.19,496.19,2023-01-23 03:36:24,2023-01-23 13:36:23,Active
83,29,95,1,133.22,133.22,2023-01-23 01:24:08,2023-01-23 09:04:40,Active
186,68,61,1,57.63,57.63,2024-03-26 11:35:56,2024-03-26 11:53:42,Active
268,101,497,3,268.54,805.62,2024-07-22 16:20:28,2024-07-22 17:08:54,Abandoned
422,163,241,2,280.56,561.12,2025-12-09 15:15:17,2025-12-09 17:41:29,Abandoned
539,206,236,5,1142.25,5711.25,2025-04-08 06:33:00,2025-04-08 06:37:49,Abandoned
548,209,52,1,105.12,105.12,2022-05-10 17:13:23,2022-05-11 08:53:33,Active
786,298,197,1,36.29,36.29,2025-10-12 18:54:17,2025-10-13 02:42:18,Active
1010,378,105,2,24.47,48.94,2025-12-20 18:48:48,2025-12-20 19:21:04,Abandoned
1066,399,64,5,25.71,128.55,2025-12-06 06:58:57,2025-12-06 11:35:08,Converted
1091,408,416,2,287.28,574.56,2024-05-02 14:07:23,2024-05-02 16:16:40,Converted
1196,449,424,7,26.23,183.61,2021-07-15 21:43:22,2021-07-15 23:47:19,Abandoned
1420,531,138,4,1680.47,6721.88,2025-10-18 22:39:46,2025-10-19 08:10:33,Active
1447,542,258,2,477.87,955.74,2022-03-27 12:24:58,2022-03-27 12:35:13,Abandoned
81,29,448,1,125.72,125.72,2023-01-23 03:07:18,2023-01-23 21:28:11,Active
621,237,158,2,207.38,414.76,2020-12-04 13:38:58,2020-12-05 11:17:12,Abandoned
722,274,64,3,25.71,77.13,2025-03-30 01:52:23,2025-03-30 02:32:01,Converted
812,306,318,2,568.37,1136.74,2025-04-29 14:23:27,2025-04-30 08:20:32,Converted
1279,479,402,2,224.2,448.4,2025-03-05 14:38:10,2025-03-05 15:24:30,Active
1374,512,92,1,476.17,476.17,2025-10-01 16:19:59,2025-10-02 06:43:28,Deleted
1381,516,90,1,64.18,64.18,2024-09-06 12:26:32,2024-09-06 13:16:58,Converted
1413,528,197,3,36.29,108.87,2022-01-22 06:08:43,2022-01-25 15:10:14,Active
3,3,450,5,152.76,763.8,2025-09-21 18:42:36,2025-09-21 20:13:31,Abandoned
40,15,105,8,24.47,195.76,2025-03-12 09:42:06,2025-03-12 13:35:14,Active
84,29,269,1,224.43,224.43,2023-01-23 21:19:31,2023-01-23 22:55:27,Active
148,53,215,2,12.25,24.5,2018-12-06 16:07:19,2018-12-06 20:33:10,Abandoned
165,60,394,2,238.97,477.94,2025-01-26 13:50:03,2025-01-26 14:07:48,Active
212,79,169,3,571.68,1715.04,2024-11-02 23:16:00,2024-11-05 08:45:02,Active
470,181,418,1,67.05,67.05,2022-01-12 06:05:43,2022-01-14 20:24:24,Active
757,287,469,7,129.99,909.93,2021-06-23 11:27:41,2021-06-23 11:41:31,Abandoned
1073,401,296,2,1627.17,3254.34,2025-06-12 22:55:41,2025-06-13 00:22:47,Deleted
111,36,261,3,246.89,740.67,2025-12-22 01:12:18,2025-12-22 02:42:23,Converted
170,62,165,1,133.28,133.28,2025-02-05 12:23:03,2025-02-05 13:06:47,Converted
276,105,418,3,67.05,201.15,2022-02-18 06:48:34,2022-02-18 07:17:10,Converted
385,148,23,2,152.89,305.78,2024-02-02 12:44:44,2024-02-03 15:32:40,Deleted
414,160,453,3,488.68,1466.04,2019-08-22 06:31:28,2019-08-25 19:05:28,Deleted
453,175,243,1,555.05,555.05,2025-09-13 00:27:50,2025-09-13 01:13:27,Active
1005,377,449,2,274.42,548.84,2017-08-17 11:07:11,2017-08-18 06:53:21,Converted
1094,408,495,6,76.86,461.16,2024-05-02 02:52:39,2024-05-02 15:39:46,Converted
1297,484,389,1,327.83,327.83,2023-03-28 17:06:04,2023-03-28 21:05:37,Converted
1391,520,229,1,1479.14,1479.14,2019-11-09 03:05:23,2019-11-14 09:41:56,Deleted
1394,522,424,1,26.23,26.23,2020-03-16 09:33:04,2020-03-16 10:56:51,Abandoned
1491,559,236,3,1142.25,3426.75,2024-11-14 22:10:44,2024-11-15 08:40:59,Converted
245,92,248,2,165.29,330.58,2024-12-08 06:14:28,2024-12-08 07:26:38,Converted
248,93,39,2,59.03,118.06,2021-03-24 07:20:34,2021-03-27 15:27:03,Deleted
296,113,406,3,1678.7,5036.1,2023-05-04 17:37:48,2023-05-04 23:12:52,Abandoned
469,181,441,1,54.28,54.28,2022-01-10 06:06:28,2022-01-14 00:23:45,Abandoned
662,252,23,1,152.89,152.89,2025-01-11 05:18:52,2025-01-11 06:16:33,Abandoned
194,72,48,1,746.22,746.22,2024-03-27 19:12:23,2024-03-28 00:45:43,Converted
199,73,424,4,26.23,104.92,2020-12-19 15:54:02,2020-12-19 19:17:50,Abandoned
528,203,159,5,25.78,128.9,2021-08-30 13:57:15,2021-08-30 22:11:24,Active
981,367,29,4,129.61,518.44,2025-02-25 02:05:50,2025-02-25 10:30:11,Converted
1184,443,256,1,473.23,473.23,2022-06-05 08:14:16,2022-06-05 09:28:34,Active
1292,482,240,1,258.9,258.9,2023-10-18 09:09:50,2023-10-19 00:52:37,Converted
1329,494,89,3,513.91,1541.73,2025-12-16 00:38:44,2025-12-16 11:07:08,Active
1440,540,305,2,378.28,756.56,2024-11-08 10:31:44,2024-11-09 17:37:59,Deleted
1481,553,97,4,122.94,491.76,2024-11-11 17:08:27,2024-11-12 11:41:22,Converted
1495,560,47,2,85.17,170.34,2022-05-22 01:18:56,2022-05-22 01:25:57,Active
63,21,9,1,564.82,564.82,2025-12-21 01:20:49,2025-12-21 04:16:40,Abandoned
353,135,45,2,217.29,434.58,2025-12-05 05:29:38,2025-12-05 06:00:43,Converted
367,141,238,2,1813.44,3626.88,2023-05-10 18:50:12,2023-05-10 20:27:00,Abandoned
622,237,61,1,57.63,57.63,2020-12-02 16:00:53,2020-12-03 04:17:22,Active
741,281,440,8,216.11,1728.88,2025-08-07 00:34:24,2025-08-07 02:46:53,Converted
796,301,402,4,224.2,896.8,2024-10-19 09:10:09,2024-10-19 09:29:08,Active
850,318,35,1,480.99,480.99,2025-12-16 12:03:05,2025-12-19 02:38:45,Deleted
878,326,391,2,44.4,88.8,2025-08-31 20:15:41,2025-09-01 19:29:36,Active
953,359,416,2,287.28,574.56,2024-07-16 21:32:47,2024-07-16 22:47:50,Abandoned
19,8,223,1,282.68,282.68,2025-12-06 16:49:44,2025-12-08 11:12:32,Deleted
211,78,486,4,415.81,1663.24,2024-08-26 20:25:23,2024-08-27 13:54:06,Active
340,132,313,7,1217.0,8519.0,2025-05-18 15:17:12,2025-05-18 17:30:45,Abandoned
719,273,452,1,192.56,192.56,2023-05-28 19:36:54,2023-05-28 21:35:53,Active
34,13,25,2,1421.95,2843.9,2024-09-16 06:26:41,2024-09-16 06:30:35,Abandoned
117,38,484,2,62.52,125.04,2025-05-08 03:47:02,2025-05-08 04:10:59,Abandoned
267,100,217,3,1017.69,3053.07,2024-12-18 04:51:50,2024-12-19 07:32:25,Converted
428,166,404,5,92.6,463.0,2022-11-08 23:00:25,2022-11-09 00:01:32,Abandoned
755,286,35,3,480.99,1442.97,2025-07-11 03:09:06,2025-07-11 10:24:43,Active
828,311,338,4,21.79,87.16,2020-10-13 13:26:59,2020-10-13 20:12:22,Converted
829,312,253,1,131.16,131.16,2025-12-06 08:45:46,2025-12-08 22:30:45,Deleted
965,362,109,3,134.59,403.77,2020-07-16 07:27:02,2020-07-16 11:48:59,Abandoned
1134,426,25,1,1421.95,1421.95,2021-04-12 05:35:56,2021-04-23 01:12:39,Deleted
1423,533,254,3,395.44,1186.32,2018-08-05 11:06:53,2018-08-05 12:19:50,Abandoned
1430,535,354,1,156.7,156.7,2025-06-10 15:36:15,2025-06-10 15:37:38,Abandoned
72,26,25,2,1421.95,2843.9,2018-10-02 07:38:54,2018-10-02 07:53:43,Converted
232,87,96,2,623.82,1247.64,2024-10-28 20:54:55,2024-10-28 21:17:29,Converted
538,205,261,3,246.89,740.67,2022-12-03 18:25:13,2022-12-03 22:49:54,Converted
831,312,222,1,668.94,668.94,2025-11-30 10:50:08,2025-12-05 04:37:26,Deleted
1293,483,392,1,598.09,598.09,2025-04-22 03:07:52,2025-04-22 03:09:04,Abandoned
979,366,257,1,298.33,298.33,2018-10-16 02:20:41,2018-10-16 03:09:53,Converted
79,28,460,1,265.23,265.23,2024-10-23 00:05:32,2024-10-23 01:24:45,Abandoned
166,60,379,1,47.01,47.01,2025-01-26 13:45:01,2025-01-26 14:00:40,Abandoned
352,135,76,3,803.23,2409.69,2025-12-03 23:15:30,2025-12-04 10:01:33,Converted
724,275,144,2,1082.93,2165.86,2024-12-28 06:46:53,2024-12-28 07:13:19,Active
816,308,262,1,423.36,423.36,2022-10-25 09:10:22,2022-10-25 18:19:34,Active
847,317,493,1,369.54,369.54,2022-01-07 01:43:58,2022-01-07 22:42:12,Active
1151,432,56,2,409.39,818.78,2019-12-23 23:36:32,2019-12-24 20:17:24,Converted
