wish_id,user_id,item_id,date_added,purchase_date,removal_date,current_price,price_at_addition,priority,user_notes,list_name,notification_sent,price_alert_enabled,add_source,desired_quantity
11235,2431,2985,2024-03-08T00:00:00Z,,2024-09-04T00:00:00Z,134.14,117.93,High,Treat myself,Wishlist,False,False,Email Link,1
11236,6218,4486,2024-07-10T00:00:00Z,2024-12-12T00:00:00Z,,539.59,542.11,High,,Wishlist,False,False,iOS,1
11237,5064,1985,2024-04-20T00:00:00Z,,2024-05-23T00:00:00Z,9.24,9.06,Medium,Gift for mom,Future Purchases,False,True,Web,1
11238,7012,4450,2025-08-08T00:00:00Z,2025-10-26T00:00:00Z,,207.57,199.91,High,Need to save up,Dream Items,False,False,Web,1
11239,111,4306,2024-10-21T00:00:00Z,2025-04-07T00:00:00Z,,625.31,595.05,Medium,,Dream Items,True,True,Social Media,1
11240,1864,4848,2025-10-07T00:00:00Z,2025-11-07T00:00:00Z,,168.42,175.76,Medium,Anniversary gift,Future Purchases,False,True,QR Code,1
11241,1439,1352,2025-12-12T00:00:00Z,,,1717.86,1766.74,Low,Gift for dad,Dream Items,False,True,Mobile App,1
11242,9827,2548,2024-07-29T00:00:00Z,,,303.73,309.33,Medium,Need to save up,Gift Ideas,False,False,Android,2
11243,4342,2863,2024-11-30T00:00:00Z,,,608.75,522.77,Medium,,Dream Items,False,False,Mobile App,1
11244,3862,4584,2024-10-24T00:00:00Z,,2025-04-22T00:00:00Z,35.47,30.74,Medium,Home upgrade,Wishlist,False,False,Mobile App,1
11245,5839,2634,2024-03-04T00:00:00Z,,2024-09-18T00:00:00Z,134.1,120.41,Medium,Anniversary gift,Gift Ideas,True,True,Web,1
11246,6112,594,2024-08-03T00:00:00Z,,,320.5,353.3,High,Compare prices first,Future Purchases,False,True,QR Code,1
11247,4296,1607,2024-09-18T00:00:00Z,,,54.27,53.57,Medium,Maybe later,Dream Items,False,False,Android,3
11248,4340,3807,2025-02-02T00:00:00Z,,,107.65,116.67,Medium,Back to school,Gift Ideas,False,False,Web,1
11249,6703,3752,2025-08-17T00:00:00Z,,,171.5,178.11,Medium,For the kids,Wishlist,False,True,Android,1
11250,1293,4573,2025-09-26T00:00:00Z,,,40.21,45.41,Medium,,Future Purchases,False,False,Web,1
11251,1216,1973,2025-01-07T00:00:00Z,2025-02-19T00:00:00Z,,1391.98,1247.91,Medium,,Gift Ideas,False,False,Email Link,2
11252,2606,656,2025-08-15T00:00:00Z,,,22.05,20.83,Medium,Treat myself,Dream Items,False,False,Web,2
11253,6602,4326,2024-02-20T00:00:00Z,2024-08-03T00:00:00Z,,263.81,235.72,High,Wedding registry,Future Purchases,False,True,QR Code,1
11254,1990,2615,2025-04-22T00:00:00Z,,,1337.21,1411.5,Medium,Birthday present,Wishlist,False,False,iOS,1
11255,4233,4146,2024-07-01T00:00:00Z,,,133.34,136.98,Low,,Dream Items,False,False,iOS,2
11256,2942,4829,2025-08-05T00:00:00Z,,2025-11-28T00:00:00Z,10.33,11.63,Medium,,Wishlist,False,True,Web,1
11257,2813,2809,2025-08-11T00:00:00Z,2025-11-25T00:00:00Z,,1603.65,1429.08,Medium,For the kids,Wishlist,False,False,Mobile App,2
11258,2888,1232,2025-09-23T00:00:00Z,,,125.09,112.68,Low,Birthday present,Wishlist,False,False,QR Code,1
11259,1663,2883,2025-11-12T00:00:00Z,,,264.03,286.09,High,For the kids,Future Purchases,False,False,iOS,1
11260,7660,685,2025-11-29T00:00:00Z,,2025-12-07T00:00:00Z,185.51,199.09,Low,Need to save up,Wishlist,True,True,Web,1
11261,6123,1226,2025-05-08T00:00:00Z,,,679.35,678.01,Medium,Christmas gift,Dream Items,False,False,Mobile App,1
11262,6395,4359,2025-05-09T00:00:00Z,,,282.66,261.31,Medium,Birthday present,Dream Items,False,False,QR Code,1
11263,5074,2438,2024-04-06T00:00:00Z,2024-08-29T00:00:00Z,,1664.0,1685.3,Low,Gift for mom,Future Purchases,False,False,Mobile App,1
11264,5288,2389,2025-08-09T00:00:00Z,2025-12-14T00:00:00Z,,88.96,82.76,Medium,,Gift Ideas,False,False,iOS,1
11265,8241,1797,2024-01-29T00:00:00Z,,,45.92,49.09,Medium,For the kids,Wishlist,False,False,Mobile App,1
11266,227,234,2025-04-18T00:00:00Z,,,313.45,274.46,Low,Birthday present,Wishlist,False,False,Android,1
11267,8719,366,2024-07-18T00:00:00Z,2024-10-15T00:00:00Z,,49.35,51.37,Medium,,Dream Items,False,False,iOS,2
11268,3086,71,2025-12-02T00:00:00Z,,,194.47,219.87,Medium,Housewarming gift,Gift Ideas,False,False,Web,1
11269,9035,4202,2025-12-12T00:00:00Z,,,97.03,106.76,High,Treat myself,Wishlist,False,False,Email Link,1
11270,9023,2129,2024-03-27T00:00:00Z,2024-05-24T00:00:00Z,,20.75,18.76,Low,,Gift Ideas,False,False,iOS,1
11271,3559,2570,2024-10-28T00:00:00Z,2025-02-10T00:00:00Z,,1373.92,1476.83,Low,Home upgrade,Wishlist,False,False,iOS,1
11272,5215,4070,2025-03-02T00:00:00Z,,,69.3,71.07,Medium,Maybe later,Dream Items,False,False,Mobile App,1
11273,2078,4944,2025-04-23T00:00:00Z,,,111.73,118.41,Medium,,Dream Items,False,False,Web,2
11274,1794,53,2025-09-20T00:00:00Z,,,613.67,647.12,Low,Gift for dad,Gift Ideas,False,True,QR Code,1
11275,9732,4224,2024-10-17T00:00:00Z,2024-12-26T00:00:00Z,,1080.59,1006.95,Medium,Housewarming gift,Wishlist,False,False,Web,1
11276,4335,1493,2024-12-03T00:00:00Z,,,203.03,203.69,Medium,,Wishlist,False,False,Social Media,1
11277,6354,3277,2025-06-21T00:00:00Z,,,64.04,62.75,Medium,Wedding registry,Future Purchases,False,True,Social Media,1
11278,4324,3748,2024-09-17T00:00:00Z,,,102.57,111.71,Medium,Housewarming gift,Dream Items,False,False,Mobile App,1
11279,4602,3311,2024-12-24T00:00:00Z,2024-12-31T00:00:00Z,,162.35,140.62,High,,Dream Items,False,False,Android,1
11280,7409,2380,2025-01-13T00:00:00Z,,,102.58,106.92,Low,Compare prices first,Wishlist,False,True,Email Link,1
11281,1287,695,2025-09-27T00:00:00Z,2025-12-01T00:00:00Z,,190.19,198.67,High,,Wishlist,False,False,Web,1
11282,8561,819,2024-07-13T00:00:00Z,,2024-08-11T00:00:00Z,49.41,42.2,High,Anniversary gift,Future Purchases,False,False,iOS,1
11283,3439,4286,2024-11-30T00:00:00Z,2025-05-16T00:00:00Z,,105.29,97.01,High,Christmas gift,Wishlist,False,False,Android,3
11284,431,1179,2025-05-07T00:00:00Z,,,156.32,165.8,High,Need to save up,Wishlist,False,True,Web,3
11285,6312,258,2024-11-02T00:00:00Z,,2025-06-14T00:00:00Z,120.82,134.72,Medium,Treat myself,Future Purchases,False,False,Android,1
11286,8311,203,2025-12-15T00:00:00Z,2025-12-25T00:00:00Z,,544.09,544.25,Low,,Wishlist,False,True,iOS,2
11287,8946,2345,2025-12-22T00:00:00Z,2025-12-25T00:00:00Z,,267.21,286.92,Low,Christmas gift,Wishlist,False,False,Web,2
11288,1661,2612,2025-03-05T00:00:00Z,2025-06-21T00:00:00Z,,1039.3,903.21,High,,Wishlist,False,False,iOS,4
11289,1564,942,2024-10-03T00:00:00Z,,,2102.84,1894.65,Medium,Compare prices first,Wishlist,False,False,Web,2
11290,4572,4859,2025-12-07T00:00:00Z,,2025-12-19T00:00:00Z,213.65,235.11,Low,,Future Purchases,False,True,iOS,1
11291,3135,4610,2025-04-20T00:00:00Z,,,118.73,131.16,High,Treat myself,Wishlist,False,False,Web,1
11292,4555,2917,2025-03-08T00:00:00Z,,2025-04-06T00:00:00Z,119.21,131.46,Medium,Christmas gift,Wishlist,False,False,Email Link,1
11293,7500,1847,2025-04-10T00:00:00Z,,,129.35,145.31,Medium,,Wishlist,True,True,Web,1
11294,1188,2113,2025-08-06T00:00:00Z,,2025-09-14T00:00:00Z,1313.66,1335.51,Medium,For the kids,Future Purchases,False,False,Email Link,1
11295,9206,4727,2024-07-24T00:00:00Z,2024-09-26T00:00:00Z,,607.8,574.37,Low,,Future Purchases,False,True,Android,2
11296,5795,1420,2024-08-07T00:00:00Z,2024-11-05T00:00:00Z,,153.49,143.86,Medium,Gift for mom,Wishlist,False,True,Web,1
11297,6634,2055,2024-11-07T00:00:00Z,,2025-06-11T00:00:00Z,1201.64,1088.38,Medium,,Future Purchases,False,True,Email Link,1
11298,6533,928,2025-01-28T00:00:00Z,,2025-02-09T00:00:00Z,130.13,118.85,Medium,Anniversary gift,Wishlist,True,True,Social Media,4
11299,4051,4859,2024-07-15T00:00:00Z,2024-11-24T00:00:00Z,,213.65,219.14,Low,Home upgrade,Future Purchases,False,False,Web,1
11300,2812,2160,2024-03-20T00:00:00Z,,,34.15,36.79,Medium,Office supplies,Wishlist,False,False,Android,1
11301,8357,2220,2024-01-15T00:00:00Z,,,1189.33,1176.45,High,,Wishlist,False,False,Mobile App,2
11302,1856,4332,2024-02-01T00:00:00Z,,,236.33,222.55,Medium,,Future Purchases,False,False,Android,1
11303,1046,3557,2025-07-17T00:00:00Z,,,771.85,662.09,Medium,,Dream Items,False,False,Web,1
11304,6654,3420,2025-11-11T00:00:00Z,2025-11-25T00:00:00Z,,139.06,156.82,Low,Back to school,Gift Ideas,False,False,Mobile App,1
11305,1758,763,2024-02-05T00:00:00Z,,2024-11-27T00:00:00Z,1310.83,1499.27,High,,Wishlist,False,False,Android,2
11306,5229,1715,2025-07-19T00:00:00Z,2025-08-16T00:00:00Z,,182.9,164.13,Low,Anniversary gift,Future Purchases,False,False,Mobile App,1
11307,3070,2876,2025-06-22T00:00:00Z,2025-11-05T00:00:00Z,,159.9,153.16,Low,,Future Purchases,False,False,Web,2
11308,1060,2642,2025-01-24T00:00:00Z,,,1191.52,1135.29,Medium,,Wishlist,False,False,Android,3
11309,1360,2704,2025-05-21T00:00:00Z,,,450.88,456.9,High,Wait for sale,Wishlist,False,False,Social Media,1
11310,7441,1446,2025-09-08T00:00:00Z,,,73.51,62.88,Low,Office supplies,Dream Items,False,True,Social Media,1
11311,393,3090,2024-12-28T00:00:00Z,2025-06-04T00:00:00Z,,273.17,303.54,Medium,,Wishlist,False,True,Web,2
11312,6337,3340,2024-01-05T00:00:00Z,,,82.93,84.0,Medium,Wait for sale,Gift Ideas,False,False,Web,1
11313,2462,447,2024-08-01T00:00:00Z,,,65.95,68.73,Low,Home upgrade,Dream Items,True,True,Android,1
11314,6811,577,2025-05-26T00:00:00Z,,,131.78,142.75,High,,Wishlist,False,False,Social Media,2
11315,9247,1400,2024-04-30T00:00:00Z,,,213.19,201.55,Medium,,Wishlist,True,True,Web,1
11316,8833,2896,2025-06-26T00:00:00Z,,,521.25,557.32,Low,Birthday present,Wishlist,False,False,Web,1
11317,8379,2808,2025-03-15T00:00:00Z,2025-08-31T00:00:00Z,,660.58,691.95,Medium,,Dream Items,False,False,iOS,1
11318,2903,724,2025-02-21T00:00:00Z,,,111.5,114.04,Low,Maybe later,Wishlist,True,True,Web,2
11319,5050,3338,2025-07-15T00:00:00Z,,,229.68,201.94,Medium,For the kids,Wishlist,False,False,Web,1
11320,8113,1995,2024-08-19T00:00:00Z,,2024-09-03T00:00:00Z,189.52,164.24,Medium,Anniversary gift,Wishlist,True,True,Android,1
11321,6665,4629,2024-11-19T00:00:00Z,2025-04-23T00:00:00Z,,1568.66,1574.88,Medium,,Gift Ideas,True,True,Android,1
11322,9830,4067,2025-08-01T00:00:00Z,,,120.89,116.56,Medium,Compare prices first,Gift Ideas,False,False,Web,1
11323,1183,1878,2024-08-31T00:00:00Z,,,695.66,639.7,Medium,,Future Purchases,False,False,QR Code,1
11324,8515,3909,2025-09-28T00:00:00Z,,2025-12-11T00:00:00Z,309.29,270.48,Low,Gift for mom,Future Purchases,False,False,Email Link,2
11325,9455,702,2025-06-13T00:00:00Z,,,111.12,119.14,High,,Gift Ideas,False,False,Social Media,1
11326,2534,3077,2025-11-17T00:00:00Z,,2025-12-04T00:00:00Z,372.32,365.67,Medium,,Wishlist,True,True,Web,2
11327,759,341,2025-11-14T00:00:00Z,,2025-12-14T00:00:00Z,85.64,80.24,Low,,Future Purchases,False,False,Android,1
11328,7935,1935,2025-07-12T00:00:00Z,,,332.45,364.68,Medium,Home upgrade,Wishlist,False,False,iOS,1
11329,5615,2756,2025-05-30T00:00:00Z,,,61.95,58.8,Low,,Wishlist,False,False,Web,1
11330,2943,2624,2025-06-25T00:00:00Z,,,321.92,340.19,Low,,Future Purchases,False,False,Web,2
11331,8962,3676,2024-01-13T00:00:00Z,,2025-01-02T00:00:00Z,256.21,228.76,High,Compare prices first,Wishlist,False,False,Web,1
11332,1276,320,2024-07-28T00:00:00Z,,,158.32,143.2,High,Treat myself,Gift Ideas,False,False,Social Media,1
11333,2958,4822,2024-09-25T00:00:00Z,,,113.3,111.62,Medium,,Gift Ideas,False,False,Social Media,1
11334,9,1106,2025-09-06T00:00:00Z,,,189.11,176.4,Medium,Birthday present,Wishlist,False,False,iOS,1
11335,4923,3073,2024-11-20T00:00:00Z,2025-03-04T00:00:00Z,,101.02,94.59,Medium,,Gift Ideas,False,False,Web,1
11336,9748,4060,2024-02-18T00:00:00Z,2024-05-09T00:00:00Z,,204.52,199.69,High,,Wishlist,False,False,Mobile App,1
11337,4692,3577,2025-04-17T00:00:00Z,,,59.41,67.06,High,,Gift Ideas,False,False,Web,1
11338,5350,1969,2024-02-14T00:00:00Z,,,470.42,535.39,Medium,Home upgrade,Gift Ideas,False,False,Email Link,1
11339,6870,2543,2025-05-19T00:00:00Z,,,50.51,57.18,Medium,,Future Purchases,False,False,iOS,1
11340,5102,250,2025-07-02T00:00:00Z,,,766.5,837.58,Medium,Back to school,Gift Ideas,False,False,Email Link,1
11341,512,3593,2025-02-21T00:00:00Z,,,796.15,880.37,High,Back to school,Gift Ideas,True,True,QR Code,1
11342,5517,1966,2025-07-25T00:00:00Z,,,235.29,231.03,Medium,Birthday present,Wishlist,False,False,Social Media,2
11343,4589,2395,2025-10-30T00:00:00Z,,2025-12-06T00:00:00Z,72.73,79.78,Low,Maybe later,Wishlist,False,False,Mobile App,1
11344,8007,2670,2024-12-02T00:00:00Z,2025-02-11T00:00:00Z,,202.5,226.17,High,Compare prices first,Dream Items,True,True,Web,1
11345,1779,959,2024-02-12T00:00:00Z,2024-03-19T00:00:00Z,,103.69,98.39,Medium,Birthday present,Gift Ideas,False,True,Mobile App,1
11346,3055,1842,2025-02-03T00:00:00Z,,2025-02-22T00:00:00Z,1263.41,1327.74,Low,Wedding registry,Wishlist,False,True,Web,1
11347,8096,4571,2025-01-27T00:00:00Z,,,1040.15,1134.55,High,Maybe later,Wishlist,False,False,Web,1
11348,9961,424,2024-12-02T00:00:00Z,,2025-05-16T00:00:00Z,1467.97,1415.28,Low,Maybe later,Wishlist,False,False,Social Media,1
11349,4588,4612,2024-04-26T00:00:00Z,,,456.99,413.36,Low,,Future Purchases,True,True,iOS,1
11350,464,4352,2025-03-20T00:00:00Z,,,1188.0,1245.92,Medium,Christmas gift,Wishlist,False,True,iOS,1
11351,5025,852,2024-04-19T00:00:00Z,,,231.81,260.48,Medium,Office supplies,Wishlist,True,True,QR Code,1
11352,4402,4425,2025-04-05T00:00:00Z,,,260.21,279.89,Medium,Maybe later,Future Purchases,False,True,Web,1
11353,4160,1696,2024-09-27T00:00:00Z,2024-10-29T00:00:00Z,,234.27,269.24,Low,,Gift Ideas,True,True,Android,1
11354,7993,779,2025-10-21T00:00:00Z,,,245.64,231.17,Medium,,Future Purchases,False,False,Android,1
11355,6630,2394,2024-11-30T00:00:00Z,2024-12-12T00:00:00Z,,323.98,280.77,High,Wait for sale,Wishlist,False,True,iOS,1
11356,7501,1347,2024-08-11T00:00:00Z,,,406.23,448.06,Low,Back to school,Dream Items,False,False,iOS,1
11357,9587,4525,2024-01-20T00:00:00Z,2024-04-14T00:00:00Z,,574.75,520.04,Medium,Back to school,Gift Ideas,False,True,Social Media,1
11358,2660,4494,2025-07-19T00:00:00Z,,,357.45,309.37,High,,Future Purchases,False,True,iOS,1
11359,6695,1058,2025-10-05T00:00:00Z,,2025-10-27T00:00:00Z,44.93,38.95,High,Treat myself,Wishlist,True,True,Email Link,3
11360,4939,595,2025-08-19T00:00:00Z,,2025-08-30T00:00:00Z,50.72,56.1,Medium,Christmas gift,Gift Ideas,False,True,Android,1
11361,3383,2573,2025-12-16T00:00:00Z,,,800.17,785.12,Low,,Future Purchases,False,False,Web,1
11362,6899,4802,2025-09-14T00:00:00Z,,,72.98,82.99,Medium,Gift for mom,Wishlist,False,False,QR Code,1
11363,7624,3000,2024-05-02T00:00:00Z,,,391.03,340.95,Medium,Gift for mom,Gift Ideas,False,False,Android,2
11364,7819,136,2025-11-11T00:00:00Z,,,275.99,296.27,High,,Wishlist,False,False,Web,1
11365,1611,3109,2024-02-26T00:00:00Z,,,200.15,208.16,Medium,,Dream Items,False,False,Mobile App,2
11366,3739,1979,2024-05-03T00:00:00Z,,,65.48,68.01,Low,Gift for dad,Wishlist,False,False,Web,2
11367,1915,682,2025-09-17T00:00:00Z,2025-12-07T00:00:00Z,,891.18,890.64,Medium,Need to save up,Dream Items,False,False,Web,1
11368,2686,1051,2024-05-03T00:00:00Z,2024-09-07T00:00:00Z,,150.64,155.03,High,,Wishlist,False,True,Mobile App,2
11369,1039,176,2025-09-25T00:00:00Z,,,121.89,106.49,Low,Treat myself,Wishlist,False,True,Android,2
11370,7094,4055,2024-03-07T00:00:00Z,,,218.93,228.18,Low,Housewarming gift,Wishlist,False,False,iOS,1
11371,1873,3711,2024-06-06T00:00:00Z,,,34.09,36.58,Medium,Christmas gift,Wishlist,False,False,Web,1
11372,7454,4637,2024-02-26T00:00:00Z,,,217.64,203.76,Medium,,Wishlist,False,False,Web,2
11373,3650,1845,2025-09-22T00:00:00Z,,2025-11-14T00:00:00Z,277.91,270.42,Medium,,Future Purchases,False,False,QR Code,2
11374,4167,4564,2025-03-21T00:00:00Z,,,854.43,830.36,High,Maybe later,Wishlist,True,True,QR Code,1
11375,8601,1516,2024-01-03T00:00:00Z,,,152.27,141.21,Low,Birthday present,Wishlist,False,False,Social Media,1
11376,5459,552,2024-08-18T00:00:00Z,,,342.83,323.61,Medium,Need to save up,Future Purchases,False,False,Web,1
11377,2461,1019,2025-04-05T00:00:00Z,,2025-09-27T00:00:00Z,69.07,78.63,Medium,,Dream Items,True,True,Web,1
11378,9830,4579,2025-09-23T00:00:00Z,,,662.37,586.15,Medium,Wait for sale,Wishlist,False,False,Android,1
11379,283,973,2025-01-20T00:00:00Z,2025-05-14T00:00:00Z,,1259.86,1400.55,Low,Gift for dad,Gift Ideas,False,True,Android,1
11380,2624,801,2024-12-15T00:00:00Z,,,87.0,99.5,High,For the kids,Wishlist,False,False,Web,1
11381,2966,891,2024-05-10T00:00:00Z,,,594.82,560.34,Medium,Christmas gift,Future Purchases,False,True,Web,1
11382,7313,1270,2025-10-07T00:00:00Z,,,146.6,166.13,Medium,Maybe later,Wishlist,False,True,Social Media,1
11383,5774,1311,2025-05-02T00:00:00Z,,,10.84,11.6,Medium,Gift for mom,Dream Items,False,False,Social Media,1
11384,9728,4378,2025-06-24T00:00:00Z,,2025-11-14T00:00:00Z,265.92,264.84,Low,,Wishlist,False,False,Mobile App,1
11385,4226,2909,2025-12-08T00:00:00Z,2025-12-22T00:00:00Z,,1818.07,1730.82,Medium,,Wishlist,False,False,Mobile App,1
11386,5255,101,2025-02-24T00:00:00Z,,,229.31,260.48,High,,Wishlist,True,True,Web,1
11387,9391,2810,2025-12-10T00:00:00Z,2025-12-20T00:00:00Z,,324.96,343.5,Medium,,Wishlist,False,True,iOS,1
11388,1813,1705,2025-02-08T00:00:00Z,,,541.74,498.39,Medium,Gift for dad,Future Purchases,False,False,Web,3
11389,4982,4965,2025-10-20T00:00:00Z,,,68.47,69.07,High,Gift for mom,Gift Ideas,False,False,Mobile App,1
11390,9916,176,2024-10-05T00:00:00Z,,,121.89,126.58,High,,Gift Ideas,False,True,Android,2
11391,3391,307,2024-10-30T00:00:00Z,,,962.85,828.34,Medium,Back to school,Wishlist,False,True,QR Code,2
11392,1250,2410,2025-10-27T00:00:00Z,,,217.43,240.86,Medium,Wedding registry,Gift Ideas,False,False,Email Link,1
11393,1431,3999,2025-12-23T00:00:00Z,,,440.95,471.2,Medium,Housewarming gift,Gift Ideas,True,True,Social Media,3
11394,854,4566,2024-10-28T00:00:00Z,,,223.75,230.82,High,Gift for mom,Wishlist,False,False,iOS,2
11395,7270,3498,2024-01-31T00:00:00Z,,,219.73,188.72,Low,,Gift Ideas,False,False,Android,1
11396,6603,3438,2024-10-10T00:00:00Z,,,338.58,310.21,High,,Wishlist,False,True,Android,3
11397,1449,3110,2025-02-13T00:00:00Z,,,303.04,309.45,High,Wedding registry,Wishlist,False,False,Social Media,1
11398,5030,2508,2024-05-17T00:00:00Z,2024-09-05T00:00:00Z,,1001.59,1122.41,High,Gift for dad,Wishlist,False,False,Social Media,1
11399,3676,3305,2025-05-29T00:00:00Z,2025-11-01T00:00:00Z,,1903.53,2113.47,High,,Wishlist,False,False,iOS,1
11400,9631,3411,2025-11-28T00:00:00Z,,2025-12-11T00:00:00Z,271.14,255.9,Medium,Anniversary gift,Wishlist,False,False,iOS,1
11401,4080,1060,2025-09-25T00:00:00Z,2025-11-01T00:00:00Z,,156.13,156.2,Medium,,Wishlist,False,False,Social Media,1
11402,8077,660,2024-05-06T00:00:00Z,,,75.29,84.79,Medium,Gift for dad,Future Purchases,False,False,Social Media,2
11403,2017,1805,2025-01-27T00:00:00Z,,,310.08,329.09,Medium,Anniversary gift,Future Purchases,False,True,Android,2
11404,8365,2694,2025-07-27T00:00:00Z,,,342.35,337.06,High,,Wishlist,False,False,iOS,1
11405,5179,2817,2024-11-11T00:00:00Z,,,610.09,660.24,High,Maybe later,Gift Ideas,False,False,Android,1
11406,1191,825,2024-12-18T00:00:00Z,,,54.15,54.08,Medium,Wait for sale,Future Purchases,False,False,Web,1
11407,9104,43,2024-09-16T00:00:00Z,,,467.7,535.63,High,Housewarming gift,Future Purchases,False,False,Mobile App,1
11408,564,185,2025-02-06T00:00:00Z,2025-08-01T00:00:00Z,,61.43,52.92,Low,Housewarming gift,Gift Ideas,False,False,Android,1
11409,2334,3391,2025-09-09T00:00:00Z,,,81.65,80.0,High,Gift for dad,Dream Items,False,True,Email Link,1
11410,8120,680,2025-02-22T00:00:00Z,2025-05-17T00:00:00Z,,352.23,331.95,Low,Birthday present,Future Purchases,False,False,Web,1
11411,9520,4066,2024-09-08T00:00:00Z,,2024-12-15T00:00:00Z,432.2,466.76,High,Wait for sale,Future Purchases,False,True,Social Media,1
11412,8578,2167,2025-07-06T00:00:00Z,,,1255.47,1093.99,High,,Wishlist,True,True,Social Media,1
11413,3312,4269,2025-11-14T00:00:00Z,,,320.96,322.89,High,,Wishlist,False,False,Mobile App,1
11414,6417,195,2024-05-04T00:00:00Z,,,62.26,63.63,Medium,Housewarming gift,Future Purchases,False,False,Mobile App,1
11415,2055,317,2024-01-21T00:00:00Z,,,270.01,234.78,Low,Home upgrade,Gift Ideas,False,False,iOS,1
11416,5960,258,2024-04-06T00:00:00Z,,,120.82,115.58,High,Back to school,Wishlist,False,False,Android,1
11417,8586,448,2025-07-19T00:00:00Z,,,436.01,495.86,Medium,,Wishlist,True,True,iOS,2
11418,2978,3442,2025-11-06T00:00:00Z,,,219.44,191.55,High,Gift for mom,Wishlist,False,False,QR Code,1
11419,965,4369,2025-02-25T00:00:00Z,,,88.59,95.37,Low,,Wishlist,False,False,Android,1
11420,2512,1190,2024-08-01T00:00:00Z,2024-09-10T00:00:00Z,,125.24,109.29,Low,Gift for mom,Wishlist,True,True,Web,3
11421,2639,4731,2025-04-18T00:00:00Z,2025-06-15T00:00:00Z,,81.88,89.89,Medium,Gift for mom,Future Purchases,True,True,QR Code,1
11422,5937,2429,2025-03-15T00:00:00Z,2025-07-11T00:00:00Z,,49.34,42.53,Low,Maybe later,Wishlist,False,False,QR Code,1
11423,342,4012,2024-05-23T00:00:00Z,,,675.81,631.66,Low,Wait for sale,Wishlist,False,False,Android,1
11424,2636,544,2025-08-01T00:00:00Z,,,209.09,230.59,High,For the kids,Wishlist,False,False,Android,1
11425,6829,1360,2025-05-20T00:00:00Z,,2025-12-03T00:00:00Z,167.28,152.71,High,,Wishlist,False,False,Web,1
11426,2841,3125,2025-11-23T00:00:00Z,,2025-12-03T00:00:00Z,284.07,297.53,Medium,,Future Purchases,False,False,Web,1
11427,4791,2568,2025-09-14T00:00:00Z,,,89.96,97.12,Low,,Future Purchases,False,False,Mobile App,1
11428,6006,1648,2024-11-30T00:00:00Z,2025-05-01T00:00:00Z,,418.21,457.87,High,Birthday present,Wishlist,True,True,Web,1
11429,9880,667,2025-11-23T00:00:00Z,,,44.88,44.25,Low,Compare prices first,Wishlist,False,False,Web,2
11430,3127,528,2025-05-14T00:00:00Z,,,597.49,613.29,Medium,Gift for mom,Wishlist,False,False,Email Link,1
11431,2838,4423,2025-03-05T00:00:00Z,2025-05-20T00:00:00Z,,130.61,139.43,Medium,Treat myself,Gift Ideas,False,False,Android,1
11432,6030,2718,2024-08-12T00:00:00Z,,,302.74,333.94,Medium,,Wishlist,False,False,Web,1
11433,3174,3097,2024-09-14T00:00:00Z,2024-11-04T00:00:00Z,,72.65,70.64,Low,For the kids,Wishlist,False,False,Social Media,1
11434,392,10,2024-02-12T00:00:00Z,,,274.41,282.43,Medium,,Wishlist,True,True,Email Link,1
11435,8201,3738,2024-09-19T00:00:00Z,,2025-04-08T00:00:00Z,206.31,209.98,Low,Anniversary gift,Dream Items,False,False,Web,1
11436,7420,120,2025-04-01T00:00:00Z,,2025-08-21T00:00:00Z,153.88,156.86,Medium,Gift for mom,Wishlist,True,True,Email Link,1
11437,4629,471,2024-11-22T00:00:00Z,,,47.91,41.1,High,,Wishlist,False,False,QR Code,1
11438,7294,1640,2025-12-20T00:00:00Z,,,65.93,65.23,High,Wedding registry,Gift Ideas,False,False,Android,1
11439,1604,1549,2025-09-03T00:00:00Z,,2025-10-22T00:00:00Z,164.96,159.58,Medium,Home upgrade,Wishlist,False,False,Web,1
11440,7087,63,2025-05-22T00:00:00Z,,,249.1,234.33,Medium,Wait for sale,Wishlist,False,False,QR Code,5
11441,1065,4029,2025-02-04T00:00:00Z,2025-05-01T00:00:00Z,,400.79,392.15,High,Birthday present,Wishlist,False,False,Mobile App,1
11442,7251,3084,2024-07-10T00:00:00Z,,,133.69,133.71,Medium,,Dream Items,False,False,Web,1
11443,7912,3295,2024-01-28T00:00:00Z,2024-03-23T00:00:00Z,,544.12,468.52,Medium,,Wishlist,False,True,Web,1
11444,4297,4321,2025-10-06T00:00:00Z,,2025-11-16T00:00:00Z,137.04,132.2,Medium,,Wishlist,False,False,Mobile App,1
11445,282,2448,2025-08-20T00:00:00Z,,,132.23,143.22,Medium,,Gift Ideas,False,False,Android,2
11446,6768,127,2024-02-17T00:00:00Z,,,1314.77,1361.13,Low,,Wishlist,False,True,Mobile App,1
11447,1771,130,2025-03-05T00:00:00Z,,,172.92,185.23,Medium,Office supplies,Gift Ideas,False,True,Web,1
11448,7472,3130,2025-09-25T00:00:00Z,,,157.35,138.56,Medium,,Future Purchases,False,False,Mobile App,2
11449,3729,3194,2024-11-03T00:00:00Z,2024-12-28T00:00:00Z,,375.92,386.88,Low,,Wishlist,False,False,Web,1
11450,6869,2250,2025-04-16T00:00:00Z,,,129.67,125.59,Medium,,Dream Items,False,False,QR Code,1
11451,1406,1644,2024-04-26T00:00:00Z,,,116.41,106.55,Low,,Gift Ideas,False,False,iOS,1
