cart_item_id,cart_id,product_ref,item_quantity,price_per_unit,discount_amount,promo_code,tax_amount,status,date_added_to_cart,last_updated,saved_for_later,line_total
62683,21715,3837,2,144.03,0.0,,24.85,Converted,2023-08-08T19:25:17Z,2023-08-08T19:25:17Z,False,288.06
62684,21715,1426,5,743.6,0.0,,355.01,Converted,2023-08-08T19:25:17Z,2023-08-08T19:25:17Z,False,3718.0
62685,21715,3119,2,260.65,130.32,NEWUSER25,32.59,Converted,2023-08-08T19:25:17Z,2023-08-08T19:25:17Z,False,521.3
62686,21716,955,3,1409.88,0.0,,316.77,Converted,2023-09-08T16:18:54Z,2023-09-08T16:40:12Z,False,4229.64
62687,21716,3540,8,179.6,0.0,,110.23,Converted,2023-09-08T17:31:02Z,2023-09-08T17:42:55Z,False,1436.8
62688,21716,4684,2,318.85,127.54,SAVE20,30.06,Converted,2023-09-08T17:21:07Z,2023-09-08T17:21:09Z,False,637.7
62689,21716,1884,1,434.18,0.0,,23.46,Converted,2023-09-08T16:43:01Z,2023-09-08T18:06:54Z,False,434.18
62690,21717,1372,1,120.21,0.0,FREESHIP,9.86,Converted,2022-08-16T12:52:02Z,2022-08-16T13:14:10Z,False,120.21
62691,21717,4687,3,642.02,0.0,,178.57,Converted,2022-08-16T10:34:41Z,2022-08-16T10:35:03Z,False,1926.06
62692,21717,3013,2,1371.57,0.0,,301.98,Converted,2022-08-16T10:39:40Z,2022-08-16T12:19:20Z,False,2743.14
62693,21718,2283,1,136.2,13.62,SAVE10,14.32,Converted,2023-05-16T12:56:17Z,2023-05-16T13:25:34Z,False,136.2
62694,21718,1465,2,72.24,0.0,,9.77,Converted,2023-05-16T13:05:31Z,2023-05-16T13:22:03Z,False,144.48
62695,21718,838,5,38.56,0.0,,9.85,Converted,2023-05-16T13:23:53Z,2023-05-16T13:31:12Z,False,192.8
62696,21718,3711,2,34.09,10.23,WELCOME15,6.77,Converted,2023-05-16T13:11:41Z,2023-05-16T13:34:33Z,False,68.18
62697,21718,120,1,153.88,30.78,SAVE20,8.34,Converted,2023-05-16T13:28:45Z,2023-05-16T13:33:57Z,False,153.88
62698,21719,3880,2,219.53,0.0,,34.41,Abandoned,2023-01-21T00:13:06Z,2023-01-21T00:16:25Z,False,439.06
62699,21720,671,2,628.24,0.0,,86.2,Converted,2021-12-10T15:03:08Z,2021-12-10T15:26:09Z,False,1256.48
62700,21720,4302,4,251.62,0.0,,71.02,Converted,2021-12-10T14:13:20Z,2021-12-10T14:17:12Z,False,1006.48
62701,21721,3661,2,128.53,0.0,,21.35,Abandoned,2023-07-25T17:19:29Z,2023-07-25T17:19:29Z,False,257.06
62702,21722,2219,1,110.1,0.0,,5.93,Converted,2023-02-03T01:08:36Z,2023-02-03T01:11:12Z,False,110.1
62703,21722,2398,3,282.91,0.0,,90.46,Converted,2023-02-03T00:33:49Z,2023-02-03T00:38:09Z,False,848.73
62704,21723,1678,1,701.19,175.3,NEWUSER25,33.94,Converted,2022-05-18T05:03:14Z,2022-05-18T05:14:08Z,False,701.19
62705,21723,2338,5,184.96,0.0,,70.28,Converted,2022-05-18T04:37:55Z,2022-05-18T04:42:27Z,False,924.8000000000001
62706,21724,2125,1,113.0,0.0,,10.41,Abandoned,2023-01-25T04:35:11Z,2023-01-25T04:42:12Z,False,113.0
62707,21725,1985,2,9.24,0.0,,1.98,Converted,2024-12-11T20:05:12Z,2024-12-11T21:59:26Z,False,18.48
62708,21725,1885,2,705.19,0.0,,102.12,Converted,2024-12-11T21:13:07Z,2024-12-11T21:38:19Z,False,1410.38
62709,21725,4572,3,78.88,0.0,,25.1,Converted,2024-12-11T20:59:46Z,2024-12-11T21:21:28Z,False,236.64
62710,21725,140,2,59.11,29.55,NEWUSER25,6.48,Converted,2024-12-11T21:50:54Z,2024-12-11T21:52:03Z,False,118.22
62711,21726,4636,3,106.98,0.0,,37.8,Abandoned,2023-01-25T04:16:37Z,2023-01-25T04:16:37Z,False,320.94
62712,21727,435,2,120.67,0.0,,23.52,Abandoned,2021-06-12T19:25:57Z,2021-06-12T19:25:57Z,True,241.34
62713,21728,4501,3,774.0,0.0,,194.9,Converted,2018-11-03T05:33:09Z,2018-11-03T05:33:09Z,False,2322.0
62714,21728,954,5,211.68,0.0,,113.79,Converted,2018-11-03T05:33:09Z,2018-11-03T05:33:09Z,False,1058.4
62715,21729,2537,4,168.41,0.0,,48.09,Converted,2016-12-16T12:31:07Z,2016-12-16T12:31:07Z,False,673.64
62716,21729,3481,3,181.97,0.0,,37.17,Converted,2016-12-16T12:31:07Z,2016-12-16T12:31:07Z,False,545.91
62717,21729,2864,2,100.55,50.27,NEWUSER25,13.27,Converted,2016-12-16T12:31:07Z,2016-12-16T12:31:07Z,False,201.1
62718,21729,4715,1,147.76,36.94,NEWUSER25,8.18,Converted,2016-12-16T12:31:07Z,2016-12-16T12:31:07Z,False,147.76
62719,21730,3275,1,100.34,0.0,,6.79,Abandoned,2024-12-02T02:49:44Z,2024-12-02T03:14:40Z,False,100.34
62720,21730,4298,3,282.99,339.59,CLEARANCE40,30.09,Abandoned,2024-12-02T02:15:37Z,2024-12-02T02:47:43Z,False,848.97
62721,21730,4618,4,550.66,0.0,,209.72,Abandoned,2024-12-02T02:16:19Z,2024-12-02T03:12:53Z,False,2202.64
62722,21731,4705,2,970.71,0.0,,155.34,Converted,2020-01-19T23:13:22Z,2020-01-19T23:13:22Z,False,1941.42
62723,21731,3967,3,52.31,0.0,FREESHIP,9.89,Converted,2020-01-19T23:13:22Z,2020-01-19T23:13:22Z,False,156.93
62724,21731,1849,5,72.24,0.0,,31.08,Converted,2020-01-19T23:13:22Z,2020-01-19T23:13:22Z,False,361.2
62725,21731,2790,3,987.2,0.0,,307.27,Converted,2020-01-19T23:13:22Z,2020-01-19T23:13:22Z,False,2961.6000000000004
62726,21731,3262,2,494.32,98.86,SAVE10,99.94,Converted,2020-01-19T23:13:22Z,2020-01-19T23:13:22Z,False,988.64
62727,21731,3330,2,495.83,0.0,,92.02,Converted,2020-01-19T23:13:22Z,2020-01-19T23:13:22Z,False,991.66
62728,21732,1255,2,14.3,0.0,,2.01,Abandoned,2019-10-21T13:43:16Z,2019-10-21T14:14:56Z,False,28.6
62729,21732,1707,6,505.67,0.0,,346.51,Abandoned,2019-10-21T13:11:12Z,2019-10-21T14:00:48Z,False,3034.02
62730,21733,1559,1,39.19,0.0,,4.55,Abandoned,2025-07-21T21:58:04Z,2025-07-21T21:58:04Z,False,39.19
62731,21734,2272,9,68.93,0.0,,55.59,Converted,2025-07-13T02:34:25Z,2025-07-13T03:01:54Z,False,620.3700000000001
62732,21735,3661,3,128.53,154.24,CLEARANCE40,22.76,Converted,2023-12-12T00:16:54Z,2023-12-12T00:43:40Z,False,385.59000000000003
62733,21735,1870,1,261.46,0.0,,16.13,Converted,2023-12-12T00:15:41Z,2023-12-12T00:53:55Z,False,261.46
62734,21736,4439,1,1735.81,0.0,,185.52,Converted,2023-12-11T23:44:14Z,2023-12-11T23:44:14Z,False,1735.81
62735,21736,2698,8,291.45,0.0,,200.71,Converted,2023-12-11T23:44:14Z,2023-12-11T23:44:14Z,False,2331.6
62736,21736,4415,1,146.26,29.25,SAVE20,13.68,Converted,2023-12-11T23:44:14Z,2023-12-11T23:44:14Z,False,146.26
62737,21736,2611,2,123.51,0.0,,27.23,Converted,2023-12-11T23:44:14Z,2023-12-11T23:44:14Z,False,247.02
62738,21736,4761,2,1394.84,0.0,,293.0,Converted,2023-12-11T23:44:14Z,2023-12-11T23:44:14Z,False,2789.68
62739,21736,2779,4,403.25,0.0,,134.98,Converted,2023-12-11T23:44:14Z,2023-12-11T23:44:14Z,False,1613.0
62740,21737,2256,8,78.84,94.61,WELCOME15,50.89,Abandoned,2025-02-18T09:54:16Z,2025-02-18T09:56:50Z,True,630.72
62741,21738,2503,1,180.86,45.22,NEWUSER25,9.5,Abandoned,2025-08-06T22:32:49Z,2025-08-06T22:36:12Z,False,180.86
62742,21738,910,5,1701.32,1275.99,WELCOME15,586.53,Abandoned,2025-08-06T21:45:36Z,2025-08-06T22:32:56Z,False,8506.6
62743,21738,2198,8,269.43,215.54,SAVE10,223.39,Abandoned,2025-08-06T22:14:22Z,2025-08-06T22:21:15Z,False,2155.44
62744,21738,1217,4,47.8,47.8,NEWUSER25,10.83,Abandoned,2025-08-06T22:23:59Z,2025-08-06T22:37:17Z,False,191.2
62745,21738,501,5,1490.83,0.0,,616.19,Abandoned,2025-08-06T21:53:27Z,2025-08-06T22:04:04Z,True,7454.15
62746,21738,802,1,187.5,0.0,,20.01,Abandoned,2025-08-06T21:54:12Z,2025-08-06T21:57:42Z,False,187.5
62747,21739,794,8,193.5,232.2,WELCOME15,120.88,Abandoned,2025-08-06T21:40:06Z,2025-08-06T21:40:06Z,False,1548.0
62748,21739,1842,7,1263.41,3537.55,CLEARANCE40,437.08,Abandoned,2025-08-06T21:40:06Z,2025-08-06T21:40:06Z,False,8843.87
62749,21739,298,3,186.82,0.0,,38.23,Abandoned,2025-08-06T21:40:06Z,2025-08-06T21:40:06Z,False,560.46
62750,21740,3955,2,902.15,0.0,,133.78,Converted,2025-10-01T00:34:07Z,2025-10-01T01:35:04Z,False,1804.3
62751,21740,4827,5,373.68,0.0,,138.63,Converted,2025-10-01T01:26:53Z,2025-10-01T01:28:06Z,False,1868.4
62752,21740,4352,1,891.0,0.0,,94.81,Converted,2025-10-01T02:04:12Z,2025-10-01T02:11:44Z,False,891.0
62753,21740,4279,8,82.68,0.0,FREESHIP,74.18,Converted,2025-10-01T00:36:15Z,2025-10-01T02:14:23Z,False,661.44
62754,21740,881,4,713.23,1141.17,CLEARANCE40,91.64,Converted,2025-10-01T00:26:08Z,2025-10-01T00:41:47Z,False,2852.92
62755,21740,1271,4,171.28,274.05,CLEARANCE40,22.11,Converted,2025-10-01T01:33:41Z,2025-10-01T01:34:57Z,False,685.12
62756,21740,1726,2,483.46,0.0,,54.08,Converted,2025-10-01T02:15:21Z,2025-10-01T02:15:42Z,False,966.92
62757,21741,1932,3,55.07,0.0,FREESHIP,9.43,Abandoned,2024-06-06T00:38:17Z,2024-06-06T00:39:17Z,False,165.21
62758,21741,1283,7,23.15,0.0,FREESHIP,11.28,Abandoned,2024-06-06T01:28:34Z,2024-06-06T01:35:51Z,False,162.04999999999998
62759,21741,561,1,73.17,29.27,CLEARANCE40,4.51,Abandoned,2024-06-06T01:44:11Z,2024-06-06T01:46:11Z,False,73.17
62760,21742,4481,1,88.39,35.36,CLEARANCE40,5.38,Abandoned,2022-12-03T23:40:51Z,2022-12-04T00:15:47Z,False,88.39
62761,21742,2158,2,252.87,0.0,,35.48,Abandoned,2022-12-03T23:54:21Z,2022-12-03T23:58:01Z,False,505.74
62762,21743,3499,6,162.27,243.41,NEWUSER25,54.09,Abandoned,2025-07-18T10:27:36Z,2025-07-18T10:39:03Z,False,973.6200000000001
62763,21743,3772,2,215.83,64.75,WELCOME15,35.19,Abandoned,2025-07-18T10:18:36Z,2025-07-18T11:00:15Z,True,431.66
62764,21744,3283,1,130.74,0.0,,11.65,Converted,2025-07-10T12:05:09Z,2025-07-10T12:09:05Z,False,130.74
62765,21745,4905,3,125.18,0.0,,40.89,Abandoned,2025-07-10T10:11:46Z,2025-07-10T10:11:46Z,False,375.54
62766,21745,2664,2,36.06,0.0,,5.41,Abandoned,2025-07-10T10:11:46Z,2025-07-10T10:11:46Z,True,72.12
62767,21746,350,1,25.39,0.0,,2.75,Abandoned,2024-08-13T14:45:45Z,2024-08-13T14:47:00Z,False,25.39
62768,21746,1098,9,67.52,60.77,SAVE10,37.41,Abandoned,2024-08-13T13:12:56Z,2024-08-13T13:54:05Z,False,607.68
62769,21746,2215,4,98.15,0.0,,25.96,Abandoned,2024-08-13T13:26:48Z,2024-08-13T13:36:52Z,False,392.6
62770,21747,1885,1,705.19,0.0,,76.39,Converted,2024-08-13T13:16:21Z,2024-08-13T13:44:23Z,False,705.19
62771,21748,3859,1,90.26,0.0,,8.8,Abandoned,2023-09-30T03:00:50Z,2023-09-30T03:43:10Z,False,90.26
62772,21748,1995,1,180.04,0.0,,17.18,Abandoned,2023-09-30T02:48:16Z,2023-09-30T03:14:42Z,False,180.04
62773,21748,3648,4,90.6,144.96,CLEARANCE40,18.56,Abandoned,2023-09-30T03:05:14Z,2023-09-30T03:21:50Z,False,362.4
62774,21748,2739,7,272.19,762.13,CLEARANCE40,76.51,Abandoned,2023-09-30T03:14:55Z,2023-09-30T03:36:09Z,False,1905.33
62775,21748,761,5,75.11,0.0,,33.12,Active,2023-09-30T03:19:33Z,2023-09-30T03:47:29Z,False,375.55
62776,21749,1385,2,106.28,0.0,,21.16,Converted,2023-09-30T02:47:56Z,2023-09-30T02:47:56Z,False,212.56
62777,21749,3683,3,20.39,12.23,SAVE20,2.8,Converted,2023-09-30T02:47:56Z,2023-09-30T02:47:56Z,False,61.17
62778,21750,4541,2,191.7,0.0,,38.86,Converted,2025-06-23T14:01:35Z,2025-06-23T14:57:54Z,False,383.4
62779,21750,1878,2,695.66,0.0,,81.15,Converted,2025-06-23T12:19:06Z,2025-06-23T13:32:54Z,False,1391.32
62780,21750,3058,1,648.84,97.33,WELCOME15,41.62,Converted,2025-06-23T15:06:05Z,2025-06-23T15:06:56Z,False,648.84
62781,21750,4480,7,383.05,536.27,SAVE20,158.77,Converted,2025-06-23T12:57:12Z,2025-06-23T14:57:40Z,False,2681.35
62782,21751,2164,1,316.45,0.0,,18.37,Converted,2018-04-23T16:39:13Z,2018-04-23T17:42:22Z,False,316.45
62783,21751,3205,2,75.76,0.0,,14.46,Converted,2018-04-23T17:51:00Z,2018-04-23T18:15:03Z,False,151.52
62784,21751,2549,3,218.48,0.0,,77.38,Converted,2018-04-23T17:49:49Z,2018-04-23T18:18:32Z,False,655.4399999999999
62785,21752,3415,4,99.43,159.09,CLEARANCE40,18.55,Abandoned,2024-10-28T02:13:58Z,2024-10-28T02:18:01Z,True,397.72
62786,21752,3019,2,186.63,0.0,,31.72,Active,2024-10-28T02:06:14Z,2024-10-28T02:14:46Z,False,373.26
62787,21752,1209,5,50.08,0.0,,12.73,Abandoned,2024-10-28T02:03:46Z,2024-10-28T02:10:49Z,False,250.39999999999998
62788,21752,913,5,34.28,0.0,,9.35,Abandoned,2024-10-28T01:36:48Z,2024-10-28T02:17:36Z,False,171.4
62789,21752,1487,3,345.89,155.65,WELCOME15,76.22,Abandoned,2024-10-28T02:03:27Z,2024-10-28T02:08:46Z,False,1037.67
62790,21752,2447,1,14.37,0.0,,1.66,Abandoned,2024-10-28T01:41:04Z,2024-10-28T02:07:06Z,True,14.37
62791,21753,4924,2,130.38,26.08,SAVE10,14.37,Converted,2023-10-04T08:07:27Z,2023-10-04T08:07:27Z,False,260.76
62792,21753,2361,4,147.53,0.0,,56.68,Converted,2023-10-04T08:07:27Z,2023-10-04T08:07:27Z,False,590.12
62793,21753,4838,1,410.39,0.0,,38.43,Converted,2023-10-04T08:07:27Z,2023-10-04T08:07:27Z,False,410.39
62794,21753,4651,1,762.76,114.41,WELCOME15,69.68,Converted,2023-10-04T08:07:27Z,2023-10-04T08:07:27Z,False,762.76
62795,21753,3260,1,421.94,63.29,WELCOME15,31.18,Converted,2023-10-04T08:07:27Z,2023-10-04T08:07:27Z,False,421.94
62796,21753,2550,4,367.41,146.96,SAVE10,147.83,Converted,2023-10-04T08:07:27Z,2023-10-04T08:07:27Z,False,1469.64
62797,21754,4425,5,260.21,0.0,,76.33,Abandoned,2020-07-12T10:28:41Z,2020-07-12T11:17:48Z,False,1301.05
62798,21754,4926,1,143.66,0.0,,12.69,Abandoned,2020-07-12T10:00:11Z,2020-07-12T10:31:20Z,False,143.66
62799,21754,4873,3,125.4,75.24,SAVE20,20.64,Abandoned,2020-07-12T10:50:57Z,2020-07-12T11:45:16Z,False,376.20000000000005
62800,21755,1090,5,333.04,0.0,,123.87,Abandoned,2023-03-11T21:08:34Z,2023-03-11T21:29:57Z,False,1665.2
62801,21755,1336,1,179.43,0.0,,18.1,Active,2023-03-11T21:41:07Z,2023-03-11T22:02:25Z,False,179.43
62802,21755,4037,1,132.75,0.0,FREESHIP,11.77,Active,2023-03-11T21:37:35Z,2023-03-11T22:03:35Z,False,132.75
62803,21756,4569,1,1209.53,241.91,SAVE20,77.47,Abandoned,2021-12-16T22:28:54Z,2021-12-16T22:33:09Z,False,1209.53
62804,21756,945,3,46.82,0.0,,16.44,Abandoned,2021-12-16T22:19:15Z,2021-12-16T22:47:45Z,False,140.46
62805,21756,3838,1,722.64,144.53,SAVE20,58.43,Abandoned,2021-12-16T22:44:39Z,2021-12-16T23:00:58Z,False,722.64
62806,21756,2861,1,48.39,0.0,,5.4,Abandoned,2021-12-16T22:26:18Z,2021-12-16T22:57:22Z,False,48.39
62807,21757,130,7,172.92,0.0,,76.03,Converted,2023-04-06T12:37:54Z,2023-04-06T12:37:54Z,False,1210.4399999999998
62808,21757,2582,3,482.45,289.47,SAVE20,113.34,Converted,2023-04-06T12:37:54Z,2023-04-06T12:37:54Z,False,1447.35
62809,21757,3300,6,95.05,57.03,SAVE10,50.44,Converted,2023-04-06T12:37:54Z,2023-04-06T12:37:54Z,False,570.3
62810,21757,3048,3,237.98,0.0,FREESHIP,36.19,Converted,2023-04-06T12:37:54Z,2023-04-06T12:37:54Z,False,713.9399999999999
62811,21758,4057,1,324.05,48.61,WELCOME15,20.96,Abandoned,2024-07-24T08:25:20Z,2024-07-24T09:17:51Z,False,324.05
62812,21759,1781,3,116.79,52.56,WELCOME15,20.87,Converted,2023-02-10T22:49:03Z,2023-02-10T23:28:46Z,False,350.37
62813,21759,1556,4,197.12,0.0,,66.37,Converted,2023-02-10T23:19:04Z,2023-02-10T23:21:49Z,False,788.48
62814,21759,73,5,262.76,0.0,,81.78,Converted,2023-02-10T22:54:34Z,2023-02-10T23:12:37Z,False,1313.8
62815,21760,4756,3,623.98,0.0,,108.37,Converted,2023-02-10T22:15:06Z,2023-02-10T22:15:06Z,False,1871.94
62816,21760,3693,4,158.12,0.0,,71.51,Converted,2023-02-10T22:15:06Z,2023-02-10T22:15:06Z,False,632.48
62817,21760,4676,2,772.64,0.0,,172.53,Converted,2023-02-10T22:15:06Z,2023-02-10T22:15:06Z,False,1545.28
62818,21760,3875,1,206.68,0.0,,20.86,Converted,2023-02-10T22:15:06Z,2023-02-10T22:15:06Z,False,206.68
62819,21761,3554,6,33.8,40.56,SAVE20,13.81,Converted,2025-11-22T06:27:23Z,2025-11-22T06:27:23Z,False,202.79999999999998
62820,21761,3225,7,818.09,0.0,FREESHIP,501.74,Converted,2025-11-22T06:27:23Z,2025-11-22T06:27:23Z,False,5726.63
62821,21761,1954,2,193.86,0.0,,23.24,Converted,2025-11-22T06:27:23Z,2025-11-22T06:27:23Z,False,387.72
62822,21761,13,6,498.22,0.0,,176.26,Converted,2025-11-22T06:27:23Z,2025-11-22T06:27:23Z,False,2989.32
62823,21761,3849,3,83.22,62.41,NEWUSER25,17.86,Converted,2025-11-22T06:27:23Z,2025-11-22T06:27:23Z,False,249.66
62824,21761,2758,1,324.0,32.4,SAVE10,33.13,Converted,2025-11-22T06:27:23Z,2025-11-22T06:27:23Z,False,324.0
62825,21761,3026,1,677.14,0.0,,54.31,Converted,2025-11-22T06:27:23Z,2025-11-22T06:27:23Z,False,677.14
62826,21761,261,8,473.58,0.0,,225.54,Converted,2025-11-22T06:27:23Z,2025-11-22T06:27:23Z,False,3788.64
62827,21762,420,2,148.38,44.51,WELCOME15,14.39,Converted,2024-12-20T22:31:31Z,2024-12-20T23:35:55Z,False,296.76
62828,21762,1318,1,412.62,0.0,,44.68,Converted,2024-12-20T22:41:17Z,2024-12-20T23:31:51Z,False,412.62
62829,21763,4427,3,526.24,0.0,,179.0,Abandoned,2025-06-13T15:20:52Z,2025-06-13T15:28:14Z,False,1578.72
62830,21764,4814,1,112.68,0.0,,11.66,Converted,2024-12-03T06:02:58Z,2024-12-03T07:30:44Z,False,112.68
62831,21764,3095,2,447.84,0.0,,55.19,Converted,2024-12-04T23:55:20Z,2024-12-05T10:24:31Z,False,895.68
62832,21764,2861,6,48.39,0.0,,30.31,Converted,2024-12-02T17:54:17Z,2024-12-03T10:39:27Z,False,290.34000000000003
62833,21764,3664,2,346.92,0.0,,46.91,Converted,2024-12-02T04:41:45Z,2024-12-04T21:40:28Z,False,693.84
62834,21764,3436,2,375.45,0.0,FREESHIP,47.2,Converted,2024-12-04T10:03:16Z,2024-12-05T12:41:34Z,False,750.9
62835,21764,4391,1,131.17,32.79,NEWUSER25,6.94,Converted,2024-12-04T14:45:41Z,2024-12-05T05:08:06Z,False,131.17
62836,21765,4009,5,318.84,0.0,,164.01,Converted,2024-12-01T07:56:30Z,2024-12-01T07:56:30Z,False,1594.1999999999998
62837,21765,2713,5,246.98,0.0,,142.64,Converted,2024-12-01T07:56:30Z,2024-12-01T07:56:30Z,False,1234.8999999999999
62838,21765,2740,3,150.8,0.0,,45.57,Converted,2024-12-01T07:56:30Z,2024-12-01T07:56:30Z,False,452.40000000000003
62839,21765,4238,5,20.13,0.0,,8.62,Converted,2024-12-01T07:56:30Z,2024-12-01T07:56:30Z,False,100.64999999999999
62840,21765,1965,1,1259.58,0.0,,149.46,Converted,2024-12-01T07:56:30Z,2024-12-01T07:56:30Z,False,1259.58
62841,21766,1689,3,1261.36,0.0,,343.55,Converted,2024-12-01T07:45:45Z,2024-12-01T08:17:11Z,False,3784.08
62842,21766,2143,1,447.01,0.0,,33.63,Converted,2024-12-01T07:48:32Z,2024-12-01T09:57:40Z,False,447.01
62843,21766,1129,1,577.56,144.39,NEWUSER25,46.6,Converted,2024-12-01T09:30:05Z,2024-12-01T11:14:51Z,False,577.56
62844,21766,3781,2,180.67,0.0,,38.41,Converted,2024-12-01T09:46:39Z,2024-12-01T11:13:51Z,False,361.34
62845,21766,2415,2,276.51,0.0,,51.38,Converted,2024-12-01T08:23:15Z,2024-12-01T10:09:19Z,False,553.02
62846,21766,4369,3,88.59,0.0,,18.26,Converted,2024-12-01T09:53:18Z,2024-12-01T10:01:27Z,False,265.77
62847,21767,2415,6,276.51,331.81,SAVE20,84.57,Converted,2024-12-01T09:07:37Z,2024-12-01T09:52:19Z,False,1659.06
62848,21767,1089,4,1514.9,0.0,,618.56,Converted,2024-12-01T08:33:35Z,2024-12-01T08:39:29Z,False,6059.6
62849,21768,1968,3,322.65,0.0,,79.4,Converted,2024-06-01T19:10:41Z,2024-06-01T19:10:41Z,False,967.9499999999999
62850,21768,3597,1,276.33,69.08,NEWUSER25,14.37,Converted,2024-06-01T19:10:41Z,2024-06-01T19:10:41Z,False,276.33
62851,21768,1184,2,224.75,0.0,,37.34,Converted,2024-06-01T19:10:41Z,2024-06-01T19:10:41Z,False,449.5
62852,21768,3413,2,386.94,0.0,,41.19,Converted,2024-06-01T19:10:41Z,2024-06-01T19:10:41Z,False,773.88
62853,21769,3777,3,372.36,0.0,,131.12,Abandoned,2024-11-10T08:28:36Z,2024-11-10T09:11:59Z,False,1117.08
62854,21769,111,1,109.37,0.0,,11.73,Abandoned,2024-11-10T09:10:14Z,2024-11-10T09:13:24Z,False,109.37
62855,21770,2997,2,293.23,87.97,WELCOME15,58.28,Converted,2024-07-20T08:40:19Z,2024-07-20T08:40:19Z,False,586.46
62856,21770,4428,2,21.34,0.0,,4.04,Converted,2024-07-20T08:40:19Z,2024-07-20T08:40:19Z,False,42.68
62857,21771,4301,1,139.05,0.0,,11.72,Abandoned,2021-08-06T04:18:34Z,2021-08-06T05:31:09Z,False,139.05
62858,21771,283,1,1443.36,0.0,,119.44,Abandoned,2021-08-06T03:49:58Z,2021-08-06T05:18:04Z,False,1443.36
62859,21772,2467,7,229.28,0.0,,174.34,Abandoned,2021-08-11T04:48:30Z,2021-08-11T04:48:30Z,False,1604.96
62860,21772,1837,2,184.57,0.0,,44.19,Abandoned,2021-08-11T04:48:30Z,2021-08-11T04:48:30Z,False,369.14
62861,21773,4990,5,84.52,0.0,,39.32,Abandoned,2020-03-23T14:07:34Z,2020-03-23T14:07:34Z,True,422.59999999999997
62862,21774,3072,4,31.61,0.0,,11.93,Converted,2024-12-23T18:05:56Z,2024-12-23T19:16:43Z,False,126.44
62863,21774,2606,2,96.96,0.0,,21.52,Converted,2024-12-23T19:45:12Z,2024-12-23T20:18:27Z,False,193.92
62864,21775,2207,10,845.93,1268.89,WELCOME15,691.06,Converted,2024-12-23T17:03:34Z,2024-12-23T17:55:23Z,False,8459.3
62865,21775,1521,2,15.38,0.0,,1.55,Converted,2024-12-23T16:57:40Z,2024-12-23T17:38:25Z,False,30.76
62866,21775,3201,1,354.77,53.22,WELCOME15,31.25,Converted,2024-12-23T17:35:02Z,2024-12-23T18:18:26Z,False,354.77
62867,21775,3604,10,148.75,0.0,,111.39,Converted,2024-12-23T17:29:21Z,2024-12-23T18:03:20Z,False,1487.5
62868,21776,3863,4,217.31,0.0,,60.83,Converted,2024-12-23T16:34:32Z,2024-12-23T16:34:32Z,False,869.24
62869,21776,1600,1,33.18,0.0,,2.01,Converted,2024-12-23T16:34:32Z,2024-12-23T16:34:32Z,False,33.18
62870,21776,3269,1,206.93,0.0,,22.68,Converted,2024-12-23T16:34:32Z,2024-12-23T16:34:32Z,False,206.93
62871,21777,1824,3,148.1,0.0,,36.35,Abandoned,2024-12-23T19:30:19Z,2024-12-23T20:24:39Z,False,444.29999999999995
62872,21778,3260,1,421.94,0.0,,47.52,Abandoned,2022-02-12T05:10:17Z,2022-02-12T06:03:10Z,False,421.94
62873,21778,1092,1,87.74,0.0,,6.02,Abandoned,2022-02-12T14:41:56Z,2022-02-13T20:28:35Z,True,87.74
62874,21779,515,1,68.95,0.0,,3.61,Abandoned,2022-02-10T04:13:29Z,2022-02-10T04:13:29Z,False,68.95
62875,21780,1129,1,577.56,0.0,,29.49,Converted,2022-09-12T17:54:09Z,2022-09-12T18:02:58Z,False,577.56
62876,21780,4107,1,323.11,0.0,,37.58,Converted,2022-09-12T17:08:05Z,2022-09-12T18:27:11Z,False,323.11
62877,21780,3024,1,135.29,0.0,,15.97,Converted,2022-09-12T15:58:30Z,2022-09-12T16:11:07Z,False,135.29
62878,21780,109,2,902.97,180.59,SAVE10,121.85,Converted,2022-09-12T17:56:27Z,2022-09-12T18:38:50Z,False,1805.94
62879,21780,4620,5,771.55,0.0,,230.7,Converted,2022-09-12T17:28:48Z,2022-09-12T18:29:46Z,False,3857.75
62880,21780,2542,5,103.69,0.0,,39.02,Converted,2022-09-12T16:43:06Z,2022-09-12T17:34:22Z,False,518.45
62881,21781,4536,1,79.25,11.89,WELCOME15,4.52,Converted,2022-11-26T03:54:32Z,2022-11-26T05:12:50Z,False,79.25
62882,21781,2289,5,1621.42,3242.84,CLEARANCE40,441.69,Converted,2022-11-17T16:59:27Z,2022-11-20T22:30:58Z,False,8107.1
62883,21781,4475,1,106.5,26.62,NEWUSER25,4.04,Converted,2022-11-17T01:52:02Z,2022-11-17T13:29:05Z,False,106.5
62884,21781,1944,2,54.32,0.0,,8.29,Converted,2022-11-25T07:20:19Z,2022-11-25T15:47:23Z,False,108.64
62885,21781,3662,2,164.63,0.0,,20.46,Converted,2022-11-16T19:15:34Z,2022-11-24T18:34:58Z,False,329.26
62886,21782,2734,3,27.62,0.0,,8.76,Converted,2021-04-03T11:08:49Z,2021-04-03T11:39:41Z,False,82.86
62887,21782,3993,8,1336.31,0.0,,1210.55,Converted,2021-04-03T10:23:40Z,2021-04-03T11:38:01Z,False,10690.48
62888,21782,2995,2,292.98,0.0,,31.73,Converted,2021-04-03T11:20:54Z,2021-04-03T11:58:41Z,False,585.96
