session_id,customer_id,session_start,session_end,device_type,referrer_source,pages_viewed,products_viewed,conversion_flag,cart_abandonment_flag,session_duration_seconds,session_duration_minutes,session_duration_hours,products_per_page,pages_per_minute,items_added_to_cart,cart_value,orders_from_session,total_pages_viewed,total_products_viewed,converted,abandoned,cart_add_rate,avg_cart_item_value,session_engagement_score,session_type
8cd8e12d-f3c9-46e9-ad8a-898fa76e7215,219,2024-12-23 19:42:06,2024-12-23 19:51:28,Mobile,Organic Search,9,7,0,1,562,9,0,0.7777777777777778,1.0,2,526.8000000000001,,9,7,0,1,28.57142857142857,263.40000000000003,44.49999999999999,Abandoned
8d2371d9-08a9-4960-98a6-f76f295b023a,288,2025-05-12 04:55:55,2025-05-12 05:04:12,Tablet,Organic Search,3,1,0,1,497,8,0,0.3333333333333333,0.375,0,0.0,,3,1,0,1,0.0,0.0,0.0,Abandoned
8d554176-e0ba-449f-a6e6-055746ee7c6e,452,2025-04-22 23:37:33,2025-04-22 23:40:16,Desktop,Organic Search,6,2,0,0,163,2,0,0.3333333333333333,3.0,0,0.0,,6,2,0,0,0.0,0.0,0.0,Browsing
8d71df40-49b6-4aae-a701-28563b7c9a58,336,2025-12-06 12:43:27,2025-12-06 12:58:08,Desktop,Organic Search,12,1,0,0,881,14,0,0.08333333333333333,0.8571428571428571,0,0.0,,12,1,0,0,0.0,0.0,0.0,Browsing
8d94def3-ecc1-409b-81d5-2a43e123129b,243,2018-10-01 00:50:37,2018-10-01 01:15:16,Mobile,Organic Search,26,7,0,0,1479,24,0,0.2692307692307692,1.0833333333333333,4,3189.1000000000004,,26,7,0,0,57.14285714285714,797.2750000000001,63.99999999999999,Cart Activity
8d986da5-3e5a-4e76-809e-22480a77b607,161,2023-05-14 21:06:04,2023-05-14 21:07:04,Mobile,Paid Search,5,2,0,0,60,1,0,0.4,5.0,0,0.0,,5,2,0,0,0.0,0.0,0.0,Browsing
8deb30db-78b8-498b-b127-e520b1f914c8,419,2025-08-02 17:01:19,2025-08-02 17:01:55,Mobile,Direct,4,1,0,0,36,0,0,0.25,0.0,0,0.0,,4,1,0,0,0.0,0.0,0.0,Browsing
8df5d377-9c77-4e7d-99ea-2d7b611598b1,232,2022-08-02 19:02:55,2022-08-02 19:04:44,Desktop,Paid Search,3,0,0,0,109,1,0,0.0,3.0,0,0.0,,3,0,0,0,0.0,0.0,0.0,Bounce
8e066adc-915e-41f1-9b16-d84c8ecf5958,278,2022-08-21 11:46:35,2022-08-21 12:24:07,Mobile,Organic Search,57,9,0,0,2252,37,0,0.15789473684210525,1.5405405405405406,0,0.0,,57,9,0,0,0.0,0.0,0.0,Browsing
8e22ab0c-0927-4e76-9f02-edc089137ff0,204,2022-12-24 13:41:58,2022-12-24 13:50:31,Desktop,Direct,12,8,0,0,513,8,0,0.6666666666666666,1.5,0,0.0,,12,8,0,0,0.0,0.0,0.0,Browsing
8e4a352f-c7ac-4313-aa07-a05236fcf654,99,2022-11-01 21:17:37,2022-11-01 21:19:27,Desktop,Organic Search,5,0,0,0,110,1,0,0.0,5.0,0,0.0,,5,0,0,0,0.0,0.0,0.0,Bounce
8e5a7ab5-303f-4f4a-adb1-f4c2d41334cb,393,2024-09-05 19:04:02,2024-09-05 19:14:37,Desktop,Display Ads,30,9,0,0,635,10,0,0.3,3.0,0,0.0,,30,9,0,0,0.0,0.0,0.0,Browsing
8e8680cc-7e8d-4bc5-9f76-68230ae73453,57,2024-09-17 04:21:22,2024-09-17 04:22:40,Desktop,Social Media,4,2,0,0,78,1,0,0.5,4.0,0,0.0,,4,2,0,0,0.0,0.0,0.0,Browsing
8e9b04da-47d7-422e-814d-0cd072182478,315,2018-01-12 06:59:35,2018-01-12 07:00:14,Mobile,Organic Search,3,2,0,0,39,0,0,0.6666666666666666,0.0,0,0.0,,3,2,0,0,0.0,0.0,0.0,Browsing
8ea2f0d1-57e0-4a03-bd58-be43a71619b9,49,2025-11-21 02:57:35,2025-11-21 02:58:24,Desktop,Direct,5,4,0,0,49,0,0,0.8,0.0,4,1549.36,,5,4,0,0,100.0,387.34,40.0,Cart Activity
8f0ef265-ec89-4f81-bcd4-7a7e6208ca68,497,2025-05-08 02:09:56,2025-05-08 02:10:20,Mobile,Social Media,1,0,0,0,24,0,0,0.0,0.0,4,1780.83,,1,0,0,0,0.0,445.2075,24.0,Cart Activity
8f14c3fa-2cde-4cb6-8591-16298cbca8e6,387,2023-07-17 04:04:20,2023-07-17 04:26:47,Desktop,Direct,19,3,0,1,1347,22,0,0.15789473684210525,0.8636363636363636,0,0.0,,19,3,0,1,0.0,0.0,0.0,Abandoned
8f4b0e18-108e-4384-8df4-3d5559c8bc33,253,2025-03-17 04:41:23,2025-03-17 06:14:41,Wearable,Email,24,5,0,0,5598,93,1,0.20833333333333334,0.25806451612903225,0,0.0,,24,5,0,0,0.0,0.0,0.0,Browsing
903b0b53-57b7-43c2-a6db-51e917a8308d,174,2025-09-10 21:16:07,2025-09-10 21:16:33,Mobile,Organic Search,2,0,0,0,26,0,0,0.0,0.0,0,0.0,,2,0,0,0,0.0,0.0,0.0,Bounce
903d4e7a-8748-4128-8bc9-3022a0cde410,314,2023-11-01 23:13:23,2023-11-01 23:20:33,Mobile,Organic Search,5,4,0,0,430,7,0,0.8,0.7142857142857143,0,0.0,,5,4,0,0,0.0,0.0,0.0,Browsing
904f3d8b-6e1a-4188-a77a-3c9799074f11,19,2025-11-06 12:32:53,2025-11-06 12:41:55,Desktop,Organic Search,6,3,0,0,542,9,0,0.5,0.6666666666666666,3,1721.7600000000002,,6,3,0,0,100.0,573.9200000000001,34.5,Cart Activity
9050c03a-b930-4de3-be6b-6374273dce87,102,2022-11-02 18:34:33,2022-11-02 18:41:59,Tablet,Referral,9,0,0,0,446,7,0,0.0,1.2857142857142858,0,0.0,,9,0,0,0,0.0,0.0,3.4999999999999996,Bounce
907de3ea-0ff7-42ac-b8c2-46392a13f265,189,2024-02-15 07:24:41,2024-02-15 07:36:24,Smart TV,Direct,6,2,0,0,703,11,0,0.3333333333333333,0.5454545454545454,0,0.0,,6,2,0,0,0.0,0.0,0.0,Browsing
9109ed70-4994-4f4e-9500-3c2a3077fce4,89,2024-07-31 19:31:28,2024-07-31 22:40:37,Mobile,Organic Search,55,16,0,0,11349,189,3,0.2909090909090909,0.291005291005291,3,1341.3200000000002,,55,16,0,0,18.75,447.10666666666674,176.5,Cart Activity
911ab687-f6fc-41f1-84cf-7a4f5e37b6ad,45,2025-09-06 01:10:32,2025-09-06 01:33:54,Desktop,Social Media,16,10,0,0,1402,23,0,0.625,0.6956521739130435,3,2264.1800000000003,,16,10,0,0,30.0,754.7266666666668,69.5,Cart Activity
91399e50-bb81-4797-8ce9-27366e8ef291,490,2019-12-04 15:16:01,2019-12-04 15:27:57,Mobile,Organic Search,21,14,1,0,716,11,0,0.6666666666666666,1.9090909090909092,0,0.0,,21,14,0,0,0.0,0.0,0.0,Browsing
9154e790-c4a4-46c6-b5dd-104b7a99d98d,449,2018-11-16 03:35:34,2018-11-16 03:48:03,Mobile,Direct,18,14,0,0,749,12,0,0.7777777777777778,1.5,0,0.0,,18,14,0,0,0.0,0.0,0.0,Browsing
91584c20-911e-44a4-8b2c-fb62acb2bc7e,176,2023-05-08 09:31:02,2023-05-08 09:32:01,Tablet,Direct,3,2,0,0,59,0,0,0.6666666666666666,0.0,0,0.0,,3,2,0,0,0.0,0.0,0.0,Browsing
91658d66-33f9-434b-aa5d-18b9aef3d45d,276,2023-10-13 06:10:00,2023-10-13 06:10:10,Mobile,Organic Search,2,1,0,0,10,0,0,0.5,0.0,0,0.0,,2,1,0,0,0.0,0.0,0.0,Browsing
91af2a15-a574-4742-9b17-41008abbe5df,235,2024-04-16 04:18:50,2024-04-16 04:19:34,Desktop,Paid Search,3,1,0,0,44,0,0,0.3333333333333333,0.0,0,0.0,,3,1,0,0,0.0,0.0,0.0,Browsing
91c9f5a0-967f-4391-83d0-6f1e76721a77,190,2020-09-23 23:02:34,2020-09-23 23:02:41,Desktop,Paid Search,3,1,0,0,7,0,0,0.3333333333333333,0.0,0,0.0,,3,1,0,0,0.0,0.0,0.0,Browsing
91f9fe89-19a5-4307-915b-e3b9590c39a0,427,2021-04-06 19:21:16,2021-04-06 19:22:50,Mobile,Direct,3,0,0,0,94,1,0,0.0,3.0,6,3839.4300000000003,,3,0,0,0,0.0,639.9050000000001,36.5,Cart Activity
9227e223-34b2-4393-a47c-f410c46a007a,126,2024-04-08 16:21:44,2024-04-08 16:27:29,Tablet,Organic Search,5,3,0,0,345,5,0,0.6,1.0,0,0.0,,5,3,0,0,0.0,0.0,0.0,Browsing
923a7449-7327-4d0e-a11a-3c231ba0de2a,323,2025-03-29 22:26:24,2025-03-29 22:27:22,Mobile,Organic Search,4,0,0,0,58,0,0,0.0,0.0,0,0.0,,4,0,0,0,0.0,0.0,0.0,Bounce
9267ed6e-01a7-4b29-9d76-58b93e9f3664,481,2024-05-06 22:26:55,2024-05-06 22:40:52,Desktop,Paid Search,6,1,0,1,837,13,0,0.16666666666666666,0.46153846153846156,0,0.0,,6,1,0,1,0.0,0.0,0.0,Abandoned
926da0c0-030a-466a-afff-33609f13c054,131,2024-11-30 04:09:26,2024-11-30 04:09:59,Desktop,Referral,4,1,0,0,33,0,0,0.25,0.0,0,0.0,,4,1,0,0,0.0,0.0,0.0,Browsing
9287ec2a-3fb1-45cb-bdb3-d361df997b95,288,2025-05-31 14:46:15,2025-05-31 14:47:05,Mobile,Organic Search,3,1,0,0,50,0,0,0.3333333333333333,0.0,0,0.0,,3,1,0,0,0.0,0.0,0.0,Browsing
92c65de7-47a4-49e0-aabe-32f4850331c4,116,2025-10-08 20:50:40,2025-10-08 20:58:10,Mobile,Social Media,10,3,0,0,450,7,0,0.3,1.4285714285714286,8,2575.5,,10,3,0,0,266.66666666666663,321.9375,63.5,Cart Activity
9313f8c9-2bb5-4c53-bc5c-7b34a5c320c0,349,2020-08-09 03:39:16,2020-08-09 03:40:50,Desktop,Social Media,2,1,0,0,94,1,0,0.5,2.0,4,4423.54,,2,1,0,0,400.0,1105.885,28.499999999999996,Cart Activity
93264e11-6777-4580-8164-967131da36b1,192,2025-05-09 10:56:42,2025-05-09 10:57:24,Tablet,Email,4,3,0,1,42,0,0,0.75,0.0,0,0.0,,4,3,0,1,0.0,0.0,0.0,Abandoned
9336b2c1-864e-4d16-a9a5-ed74f55b0a88,189,2020-03-24 00:18:09,2020-03-24 00:48:14,Tablet,Paid Search,34,27,0,0,1805,30,0,0.7941176470588235,1.1333333333333333,0,0.0,,34,27,0,0,0.0,0.0,0.0,Browsing
9378777d-3ce1-48f0-b601-5a683297d834,119,2020-12-02 06:39:00,2020-12-02 06:42:38,Mobile,Organic Search,10,6,0,1,218,3,0,0.6,3.3333333333333335,7,3175.71,,10,6,0,1,116.66666666666667,453.67285714285714,67.5,Abandoned
93828688-9948-4303-8100-7eb4f7622a34,188,2025-12-15 02:07:00,2025-12-15 02:18:22,Tablet,Social Media,26,25,0,1,682,11,0,0.9615384615384616,2.3636363636363638,0,0.0,,26,25,0,1,0.0,0.0,0.0,Abandoned
93a0021c-2cee-4b92-845e-2c69e1a806c4,13,2025-11-26 11:39:31,2025-11-26 11:40:28,Desktop,Organic Search,2,1,0,1,57,0,0,0.5,0.0,0,0.0,,2,1,0,1,0.0,0.0,4.000000000000001,Abandoned
93a12f6c-0310-4c67-bf9c-2d4776b4728f,490,2024-01-28 04:07:21,2024-01-28 04:07:59,Mobile,Direct,5,3,0,0,38,0,0,0.6,0.0,0,0.0,,5,3,0,0,0.0,0.0,0.0,Browsing
9449589a-e5a6-4492-bc08-9dc27bfdc4e5,208,2025-12-20 20:02:38,2025-12-20 20:02:56,Tablet,Direct,5,2,0,0,18,0,0,0.4,0.0,0,0.0,,5,2,0,0,0.0,0.0,0.0,Browsing
947ef9b1-b00b-4283-a2ff-d7a749dfa857,164,2024-09-25 15:03:45,2024-09-25 18:01:52,Mobile,Organic Search,10,0,0,0,10687,178,2,0.0,0.056179775280898875,0,0.0,,10,0,0,0,0.0,0.0,0.0,Bounce
94974afe-5c2c-4855-ba45-53e7d8d36f85,231,2025-11-13 10:14:06,2025-11-13 10:58:31,Desktop,Organic Search,40,0,1,0,2665,44,0,0.0,0.9090909090909091,0,0.0,,40,0,0,0,0.0,0.0,0.0,Bounce
94ceb061-2275-41e6-b5fe-177ef0ff226d,405,2021-01-25 20:08:32,2021-01-25 20:23:09,Desktop,Referral,20,4,0,0,877,14,0,0.2,1.4285714285714286,1,230.68,,20,4,0,0,25.0,230.68,29.000000000000004,Cart Activity
9514139f-297d-4312-a159-96136fde9694,1,2024-10-18 22:41:41,2024-10-18 22:51:44,Desktop,Organic Search,16,5,0,0,603,10,0,0.3125,1.6,5,4324.46,,16,5,0,0,100.0,864.892,55.00000000000001,Cart Activity
9580e7ff-98fb-489f-9bd2-3918f6fa5873,392,2021-04-20 05:39:34,2021-04-20 06:08:47,Tablet,Direct,22,12,0,1,1753,29,0,0.5454545454545454,0.7586206896551724,0,0.0,,22,12,0,1,0.0,0.0,0.0,Abandoned
959ebb33-9c0f-4b8c-ba80-d9f3a19240ca,99,2023-08-28 13:58:07,2023-08-28 14:08:30,Wearable,Organic Search,20,18,0,0,623,10,0,0.9,2.0,0,0.0,,20,18,0,0,0.0,0.0,0.0,Browsing
95ea87e9-becd-4940-ba98-4d11e5f0cc7b,406,2024-12-11 14:25:23,2024-12-11 15:16:51,Desktop,Email,47,27,0,0,3088,51,0,0.574468085106383,0.9215686274509803,0,0.0,,47,27,0,0,0.0,0.0,0.0,Browsing
95f27cf5-d443-4d50-a113-0e2d0b60ea56,369,2023-10-08 04:41:38,2023-10-08 04:44:29,Desktop,Direct,8,3,0,0,171,2,0,0.375,4.0,0,0.0,,8,3,0,0,0.0,0.0,0.0,Browsing
965aec6a-ded0-45d9-bcc9-6b711fbcc654,288,2025-02-24 12:48:34,2025-02-24 13:15:07,Mobile,Direct,25,9,1,0,1593,26,0,0.36,0.9615384615384616,0,0.0,,25,9,0,0,0.0,0.0,0.0,Browsing
96770c80-f8ce-4a6e-bd2e-81bb2350ff39,8,2017-10-02 21:06:13,2017-10-02 21:13:01,Mobile,Paid Search,14,2,0,0,408,6,0,0.14285714285714285,2.3333333333333335,0,0.0,,14,2,0,0,0.0,0.0,0.0,Browsing
968b74ff-a2bd-44cf-bddb-5d0d53a5f010,104,2024-02-16 14:45:21,2024-02-16 14:53:48,Desktop,Referral,10,0,0,0,507,8,0,0.0,1.25,0,0.0,,10,0,0,0,0.0,0.0,0.0,Bounce
96994b4b-b54a-41ed-8dfc-18ff5069df41,348,2025-02-08 08:55:12,2025-02-08 09:08:03,Mobile,Direct,29,1,0,1,771,12,0,0.034482758620689655,2.4166666666666665,1,2990.4500000000003,,29,1,0,1,100.0,2990.4500000000003,16.0,Abandoned
96a86780-55f6-4c6e-a13a-6162f90e7391,179,2025-08-23 22:03:46,2025-08-23 22:03:51,Tablet,Social Media,1,0,0,0,5,0,0,0.0,0.0,0,0.0,,1,0,0,0,0.0,0.0,0.0,Bounce
96c68a31-5b2a-4059-bfe9-49ccf5319d87,144,2021-11-18 14:04:01,2021-11-18 14:18:05,Desktop,Social Media,18,7,0,0,844,14,0,0.3888888888888889,1.2857142857142858,0,0.0,,18,7,0,0,0.0,0.0,0.0,Browsing
96e819b3-bd33-4e12-8ae7-32157da38710,367,2025-11-01 22:43:19,2025-11-02 00:30:55,Smart TV,Social Media,23,2,0,0,6456,107,1,0.08695652173913043,0.21495327102803738,0,0.0,,23,2,0,0,0.0,0.0,0.0,Browsing
96f444cf-44e9-4ebb-8b95-eb286f3da195,79,2025-08-31 13:15:48,2025-08-31 13:16:05,Desktop,Referral,1,1,0,0,17,0,0,1.0,0.0,0,0.0,,1,1,0,0,0.0,0.0,0.0,Browsing
9718ba57-f0e3-4d8c-a8fb-2433ed0d4981,80,2020-07-03 05:24:13,2020-07-03 05:28:06,Mobile,Organic Search,14,3,0,1,233,3,0,0.21428571428571427,4.666666666666667,0,0.0,,14,3,0,1,0.0,0.0,0.0,Abandoned
9768a56d-6d4c-4f91-bc02-66264ed107bc,442,2021-12-07 20:24:07,2021-12-07 20:37:00,Mobile,Direct,9,4,0,0,773,12,0,0.4444444444444444,0.75,0,0.0,,9,4,0,0,0.0,0.0,0.0,Browsing
978bc95e-789e-4d3e-8e1d-94e6af7bb0af,320,2021-10-05 20:26:05,2021-10-05 20:26:55,Tablet,Direct,2,0,0,0,50,0,0,0.0,0.0,2,935.3499999999999,,2,0,0,0,0.0,467.67499999999995,12.0,Cart Activity
97b6adb0-c07d-412c-9286-924eb42127e0,30,2025-11-14 09:25:33,2025-11-14 09:33:19,Mobile,Social Media,14,7,1,0,466,7,0,0.5,2.0,0,0.0,,14,7,0,0,0.0,0.0,0.0,Browsing
9831ba24-71e1-4843-b130-75c6504eb109,245,2022-01-12 17:15:22,2022-01-12 17:28:45,Desktop,Referral,14,11,0,0,803,13,0,0.7857142857142857,1.0769230769230769,0,0.0,,14,11,0,0,0.0,0.0,0.0,Browsing
9852216f-6f2e-4e1e-b412-7edb7adb7fb6,14,2021-06-28 15:53:31,2021-06-28 16:00:51,Mobile,Direct,12,9,0,1,440,7,0,0.75,1.7142857142857142,0,0.0,,12,9,0,1,0.0,0.0,0.0,Abandoned
98a81e18-5fb8-44b1-8899-f95ad27ddce2,98,2019-06-30 09:31:51,2019-06-30 09:32:29,Tablet,Social Media,2,1,0,1,38,0,0,0.5,0.0,0,0.0,,2,1,0,1,0.0,0.0,0.0,Abandoned
98d76891-37f4-49f8-9a2e-3ff3a66f5fbc,220,2025-09-02 21:38:04,2025-09-02 21:41:14,Mobile,Paid Search,14,13,0,0,190,3,0,0.9285714285714286,4.666666666666667,0,0.0,,14,13,0,0,0.0,0.0,0.0,Browsing
98ed7050-dc01-4f25-a9cc-d8dc20c8f692,231,2025-12-16 17:29:37,2025-12-16 17:36:45,Mobile,Referral,11,6,0,0,428,7,0,0.5454545454545454,1.5714285714285714,0,0.0,,11,6,0,0,0.0,0.0,0.0,Browsing
99074a83-1644-45c5-a487-b473f2e12636,226,2023-02-13 18:55:44,2023-02-13 19:05:24,Smart TV,Direct,9,3,0,0,580,9,0,0.3333333333333333,1.0,0,0.0,,9,3,0,0,0.0,0.0,0.0,Browsing
991fc818-3bc6-4025-a39c-05d759c46c77,41,2023-09-08 17:01:58,2023-09-08 17:32:23,Tablet,Referral,30,2,0,0,1825,30,0,0.06666666666666667,1.0,5,2926.2,,30,2,0,0,250.0,585.24,53.0,Cart Activity
993a4945-0b69-426e-b63b-414c7719dd62,250,2024-10-29 22:32:50,2024-10-29 23:43:28,Desktop,Organic Search,22,21,0,0,4238,70,1,0.9545454545454546,0.3142857142857143,0,0.0,,22,21,0,0,0.0,0.0,0.0,Browsing
99a5fe61-ecf2-4de3-aae3-f023f46d9722,137,2025-02-20 21:33:35,2025-02-20 21:59:45,Smart TV,Direct,8,6,0,0,1570,26,0,0.75,0.3076923076923077,0,0.0,,8,6,0,0,0.0,0.0,0.0,Browsing
99a8801b-9bfe-466c-b8d5-9c1f4ad41a6a,295,2020-02-16 03:59:58,2020-02-16 04:00:46,Tablet,Direct,3,2,0,0,48,0,0,0.6666666666666666,0.0,0,0.0,,3,2,0,0,0.0,0.0,0.0,Browsing
99abe9c5-f52a-4b9c-83e4-3ade9d1e1f82,385,2023-02-08 11:33:37,2023-02-08 11:59:38,Desktop,Social Media,18,13,0,0,1561,26,0,0.7222222222222222,0.6923076923076923,0,0.0,,18,13,0,0,0.0,0.0,0.0,Browsing
99e0cd71-2c66-4e0d-a852-15e578788ed3,443,2024-06-06 09:14:47,2024-06-06 09:37:02,Tablet,Direct,6,0,0,0,1335,22,0,0.0,0.2727272727272727,0,0.0,,6,0,0,0,0.0,0.0,0.0,Bounce
9a48f8b0-c6f0-4ca2-94dd-e6490b305694,271,2024-07-30 22:58:12,2024-07-30 23:02:42,Mobile,Referral,13,6,0,0,270,4,0,0.46153846153846156,3.25,2,329.45000000000005,,13,6,0,0,33.33333333333333,164.72500000000002,38.0,Cart Activity
9a7cbe8a-33e7-4e5b-b11b-f4c94b92215c,313,2023-11-24 22:59:28,2023-11-24 22:59:46,Desktop,Organic Search,1,1,0,0,18,0,0,1.0,0.0,0,0.0,,1,1,0,0,0.0,0.0,0.0,Browsing
9a9bb696-a370-4683-8f60-c86bb8e568b7,470,2025-11-02 11:11:28,2025-11-02 11:11:42,Mobile,Organic Search,1,0,0,0,14,0,0,0.0,0.0,0,0.0,,1,0,0,0,0.0,0.0,0.0,Bounce
9aa6ff01-6513-48a5-950b-718bb65465c0,66,2023-12-04 21:20:06,2023-12-04 22:17:09,Desktop,Social Media,53,2,0,0,3423,57,0,0.03773584905660377,0.9298245614035088,0,0.0,,53,2,0,0,0.0,0.0,0.0,Browsing
9acde239-1202-4ed7-a8c5-b0f1bbab774c,273,2018-08-24 11:22:49,2018-08-24 11:38:34,Desktop,Direct,16,13,0,0,945,15,0,0.8125,1.0666666666666667,0,0.0,,16,13,0,0,0.0,0.0,0.0,Browsing
9ad03502-b084-4951-9893-e78909de807e,73,2025-10-18 02:34:22,2025-10-18 02:42:42,Mobile,Email,6,3,0,0,500,8,0,0.5,0.75,8,7122.800000000001,,6,3,0,0,266.66666666666663,890.3500000000001,64.0,Cart Activity
9adc372f-9cfd-4618-af97-08c4b4c5d44e,457,2024-03-20 15:49:00,2024-03-20 15:49:22,Smart TV,Referral,5,0,0,0,22,0,0,0.0,0.0,0,0.0,,5,0,0,0,0.0,0.0,0.0,Bounce
9af2c6e8-308a-4b75-b974-9f94bac52e01,216,2022-12-11 04:18:19,2022-12-11 04:19:06,Desktop,Email,2,1,0,0,47,0,0,0.5,0.0,0,0.0,,2,1,0,0,0.0,0.0,0.0,Browsing
9b3508f5-b835-4cbb-acd4-61c7da6f3675,239,2025-10-27 09:46:35,2025-10-27 10:22:38,Mobile,Direct,16,2,0,0,2163,36,0,0.125,0.4444444444444444,0,0.0,,16,2,0,0,0.0,0.0,0.0,Browsing
9b3c6deb-3297-4c95-8452-a3c4f4f71543,413,2019-10-05 11:36:29,2019-10-05 12:25:13,Wearable,Organic Search,38,4,0,1,2924,48,0,0.10526315789473684,0.7916666666666666,0,0.0,,38,4,0,1,0.0,0.0,40.0,Abandoned
9b415b52-0add-46a5-bb4e-db3a71e0a4cd,56,2017-01-21 06:49:51,2017-01-21 06:50:11,Mobile,Direct,4,0,1,0,20,0,0,0.0,0.0,0,0.0,,4,0,0,0,0.0,0.0,0.0,Bounce
9b5043fd-de75-44ca-9743-5d6b4877d990,453,2024-07-06 09:07:29,2024-07-06 09:13:11,Mobile,Organic Search,8,7,0,0,342,5,0,0.875,1.6,0,0.0,,8,7,0,0,0.0,0.0,0.0,Browsing
9b726e72-6088-4a5c-811e-d40db7d3942b,255,2024-09-04 15:07:40,2024-09-04 15:07:56,Mobile,Social Media,5,4,0,0,16,0,0,0.8,0.0,0,0.0,,5,4,0,0,0.0,0.0,0.0,Browsing
9babab64-2504-43f4-beb8-40bfaaf2843e,356,2023-08-31 17:48:07,2023-08-31 17:53:56,Desktop,Email,15,11,0,0,349,5,0,0.7333333333333333,3.0,0,0.0,,15,11,0,0,0.0,0.0,0.0,Browsing
9bea4677-baa5-4cd9-a91c-6c6666fab8c8,427,2022-04-22 14:02:25,2022-04-22 14:03:20,Smart TV,Organic Search,4,2,0,0,55,0,0,0.5,0.0,4,1946.92,,4,2,0,0,200.0,486.73,32.0,Cart Activity
9c162f7e-1861-46dd-a4c1-b3056e938cd2,165,2025-10-24 03:28:26,2025-10-24 03:28:45,Desktop,Paid Search,5,0,0,0,19,0,0,0.0,0.0,0,0.0,,5,0,0,0,0.0,0.0,0.0,Bounce
9c163242-f43e-4b32-b689-29829ea5b2ed,247,2021-05-08 13:26:36,2021-05-08 13:28:05,Desktop,Social Media,3,1,0,1,89,1,0,0.3333333333333333,3.0,3,3094.8199999999997,,3,1,0,1,300.0,1031.6066666666666,22.5,Abandoned
9c1985c4-5c9a-442f-806c-d8d093b6fc42,180,2023-08-19 19:16:54,2023-08-19 19:26:01,Smart TV,Organic Search,9,1,0,0,547,9,0,0.1111111111111111,1.0,3,574.21,,9,1,0,0,300.0,191.40333333333334,26.5,Cart Activity
9c19caa5-fb85-4eca-be5e-66db5376ec9f,393,2025-05-30 20:47:10,2025-05-30 21:00:22,Tablet,Direct,20,16,0,1,792,13,0,0.8,1.5384615384615385,0,0.0,,20,16,0,1,0.0,0.0,0.0,Abandoned
9c53ecde-717f-4b01-bac4-2c090c62d0ff,418,2022-09-10 14:19:04,2022-09-10 14:38:44,Mobile,Direct,22,2,0,0,1180,19,0,0.09090909090909091,1.1578947368421053,0,0.0,,22,2,0,0,0.0,0.0,0.0,Browsing
9ca5a9e4-9e51-4049-9303-f2fc4e16451d,292,2024-07-28 23:29:57,2024-07-29 00:01:11,Desktop,Paid Search,10,8,1,0,1874,31,0,0.8,0.3225806451612903,0,0.0,,10,8,0,0,0.0,0.0,0.0,Browsing
9d011209-0e91-48c1-8b1a-46a9487da790,313,2024-09-02 17:32:18,2024-09-02 17:33:17,Desktop,Organic Search,5,2,0,0,59,0,0,0.4,0.0,0,0.0,,5,2,0,0,0.0,0.0,8.000000000000002,Browsing
9d4bdd9c-de35-4620-8b7d-7f6a95bf2648,113,2024-08-30 10:07:45,2024-08-30 10:15:02,Mobile,Social Media,15,9,0,0,437,7,0,0.6,2.142857142857143,0,0.0,,15,9,0,0,0.0,0.0,0.0,Browsing
9d940d1b-ddf2-4f96-beaf-e344aea394f1,147,2024-11-17 03:44:49,2024-11-17 06:27:18,Wearable,Organic Search,45,4,0,0,9749,162,2,0.08888888888888889,0.2777777777777778,0,0.0,,45,4,0,0,0.0,0.0,0.0,Browsing
9db68eba-80c6-4aa5-b53f-c62b6b53841a,300,2024-06-02 22:01:39,2024-06-02 22:01:57,Desktop,Paid Search,1,1,0,0,18,0,0,1.0,0.0,0,0.0,,1,1,0,0,0.0,0.0,0.0,Browsing
9dfdf7a6-bbd6-4c06-8727-d5a4d213ba1f,257,2021-06-05 03:20:22,2021-06-05 03:26:47,Desktop,Direct,10,3,0,1,385,6,0,0.3,1.6666666666666667,1,337.5,,10,3,0,1,33.33333333333333,337.5,21.0,Abandoned
9e5dd16e-7cec-4ead-b35a-a19bb33ad4aa,370,2019-12-22 00:09:08,2019-12-22 00:09:30,Desktop,Direct,2,1,0,0,22,0,0,0.5,0.0,0,0.0,,2,1,0,0,0.0,0.0,0.0,Browsing
9e74bb14-e0a8-4493-9d47-35986424a53a,203,2022-06-03 21:46:28,2022-06-03 21:53:47,Mobile,Paid Search,6,4,0,0,439,7,0,0.6666666666666666,0.8571428571428571,0,0.0,,6,4,0,0,0.0,0.0,0.0,Browsing
9e8e8776-bd04-435d-b874-613e0037baad,99,2024-11-18 07:01:43,2024-11-18 07:05:47,Desktop,Direct,9,2,0,0,244,4,0,0.2222222222222222,2.25,0,0.0,,9,2,0,0,0.0,0.0,0.0,Browsing
9e96b632-e994-4c2c-8d24-c5739a4363c9,236,2024-03-11 18:40:39,2024-03-11 18:53:03,Desktop,Direct,20,1,0,0,744,12,0,0.05,1.6666666666666667,0,0.0,,20,1,0,0,0.0,0.0,0.0,Browsing
9e9f3e03-5a25-4b2e-b667-9f1c6c27801f,202,2025-10-19 04:49:43,2025-10-19 07:23:27,Mobile,Organic Search,24,0,0,0,9224,153,2,0.0,0.1568627450980392,0,0.0,,24,0,0,0,0.0,0.0,0.0,Bounce
