product_id,inventory_id,supplier_id,stock_quantity,reserved_quantity,minimum_stock_level,last_restocked_date,storage_cost,total_sold,avg_inventory,storage_cost_per_unit,stock_status,available_stock,stock_coverage_days,reorder_point_breach,stock_turnover_ratio
434,724,32,0,0,21,2025-09-22,17.36,1.0,134.0,,Out of Stock,0,0.0,1,0.007462686567164179
90,151,1,4,0,15,2025-11-12,2.93,5.0,157.5,0.7325,Low Stock,4,0.002168684307040549,1,0.031746031746031744
204,334,43,5,1,15,2025-12-19,18.87,2.0,155.0,3.774,Low Stock,4,0.002710855383800686,1,0.012903225806451613
355,592,38,7,2,0,2025-12-13,7.58,,12.0,1.082857142857143,In Stock,5,0.0037951975373209604,0,
166,272,7,0,0,0,2025-01-06,4.91,,0.0,,Out of Stock,0,0.0,0,
119,200,10,356,40,11,2025-12-11,3.16,1.0,375.5,0.008876404494382022,High Stock,316,0.19301290332660886,0,0.002663115845539281
299,488,16,373,1,22,2025-12-03,4.67,7.0,190.0,0.012520107238605898,High Stock,372,0.2022298116315312,0,0.03684210526315789
313,515,3,0,0,25,2025-08-02,29.44,,0.0,,Out of Stock,0,0.0,1,
298,487,11,424,46,24,2025-08-09,11.1,,216.5,0.026179245283018866,High Stock,378,0.2298805365462982,0,
66,109,45,12,6,0,2025-11-16,3.17,,6.5,0.26416666666666666,In Stock,6,0.006506052921121647,0,
154,254,3,167,20,24,2025-12-18,4.94,,167.0,0.029580838323353297,High Stock,147,0.09054256981894292,0,
35,56,25,390,23,20,2025-11-11,19.36,6.0,264.3333333333333,0.04964102564102564,High Stock,367,0.21144671993645353,0,0.02269861286254729
384,639,10,343,3,18,2025-09-16,1.09,2.0,343.0,0.003177842565597668,High Stock,340,0.18596467932872707,0,0.0058309037900874635
232,378,11,0,0,28,2025-03-29,16.14,,0.0,,Out of Stock,0,0.0,1,
293,478,1,68,22,25,2025-12-07,0.62,6.0,68.0,0.009117647058823529,In Stock,46,0.03686763321968933,0,0.08823529411764706
395,655,7,358,39,24,2025-09-21,17.7,3.0,322.5,0.0494413407821229,High Stock,319,0.19409724548012913,0,0.009302325581395349
323,534,45,309,39,17,2025-09-29,1.77,1.0,154.5,0.005728155339805825,High Stock,270,0.1675308627188824,0,0.006472491909385114
183,303,4,0,0,25,2025-03-23,1.99,,212.5,,Out of Stock,0,0.0,1,
432,718,33,116,36,20,2025-10-17,2.22,3.0,261.3333333333333,0.01913793103448276,High Stock,80,0.06289184490417592,0,0.011479591836734694
451,749,4,0,0,9,2025-01-05,7.4,,0.0,,Out of Stock,0,0.0,1,
345,574,9,0,0,26,2025-09-04,9.5,,0.0,,Out of Stock,0,0.0,1,
427,708,37,355,6,19,2025-12-22,5.87,2.0,355.0,0.016535211267605633,High Stock,349,0.1924707322498487,0,0.005633802816901409
422,702,23,6,0,5,2025-07-28,18.01,2.0,3.0,3.001666666666667,In Stock,6,0.0032530264605608234,0,0.6666666666666666
217,354,39,55,6,26,2025-12-03,24.07,3.0,55.0,0.43763636363636366,In Stock,49,0.029819409221807546,0,0.05454545454545454
402,668,25,354,24,9,2025-08-18,4.39,5.0,354.0,0.012401129943502825,High Stock,330,0.19192856117308857,0,0.014124293785310734
183,304,19,425,5,8,2025-08-07,4.12,,212.5,0.009694117647058824,High Stock,420,0.23042270762305833,0,
365,612,21,0,0,0,2024-12-25,10.02,,8.0,,Out of Stock,0,0.0,0,
474,783,38,11,0,0,2025-12-24,1.23,,8.0,0.11181818181818182,In Stock,11,0.005963881844361509,0,
365,611,36,20,6,0,2025-07-14,3.51,,8.0,0.1755,In Stock,14,0.010843421535202744,0,
227,370,32,235,28,12,2025-09-21,5.22,8.0,235.0,0.022212765957446808,High Stock,207,0.12741020303863224,0,0.03404255319148936
453,753,45,72,20,27,2025-09-12,5.28,,36.0,0.07333333333333333,In Stock,52,0.03903631752672988,0,
37,58,6,14,6,0,2025-07-11,6.47,,14.0,0.46214285714285713,In Stock,8,0.007590395074641921,0,
112,188,6,9,4,0,2025-07-21,5.39,,13.5,0.5988888888888888,In Stock,5,0.004879539690841235,0,
435,726,32,0,0,0,2025-05-05,2.13,,9.0,,Out of Stock,0,0.0,0,
261,421,32,0,0,16,2025-09-28,3.71,8.0,225.33333333333334,,Out of Stock,0,0.0,1,0.03550295857988166
121,204,47,11,3,21,2025-12-14,8.42,,137.33333333333334,0.7654545454545455,Low Stock,8,0.005963881844361509,1,
22,33,5,8,3,0,2025-11-15,1.2,,8.0,0.15,In Stock,5,0.004337368614081098,0,
472,781,16,3,3,0,2025-07-09,1.56,,3.0,0.52,Low Stock,0,0.0016265132302804117,0,
345,575,11,0,0,7,2025-02-05,6.03,,0.0,,Out of Stock,0,0.0,1,
325,541,49,0,0,9,2025-02-24,8.1,,95.0,,Out of Stock,0,0.0,1,
226,369,19,133,32,18,2025-10-11,16.81,2.0,199.66666666666666,0.12639097744360903,High Stock,101,0.07210875320909825,0,0.01001669449081803
255,413,4,5,0,8,2025-11-13,7.7,,5.0,1.54,Low Stock,5,0.002710855383800686,1,
66,110,1,1,1,0,2025-08-27,1.39,,6.5,1.39,Low Stock,0,0.0005421710767601372,0,
309,508,33,19,2,0,2025-08-18,1.38,,14.333333333333334,0.07263157894736842,In Stock,17,0.010301250458442608,0,
52,83,16,365,3,29,2025-07-30,0.51,4.0,365.0,0.0013972602739726028,High Stock,362,0.1978924430174501,0,0.010958904109589041
89,150,37,350,26,28,2025-11-28,16.2,1.0,180.0,0.046285714285714284,High Stock,324,0.18975987686604803,0,0.005555555555555556
65,106,20,66,29,23,2025-10-04,1.38,,108.5,0.02090909090909091,In Stock,37,0.03578329106616906,0,
341,567,43,0,0,21,2025-01-17,1.28,,0.0,,Out of Stock,0,0.0,1,
45,68,9,240,31,27,2025-06-29,5.76,6.0,317.0,0.024,High Stock,209,0.13012105842243293,0,0.01892744479495268
46,71,15,17,2,0,2025-10-28,8.15,,14.333333333333334,0.47941176470588237,In Stock,15,0.009216908304922333,0,
339,561,20,12,4,0,2025-08-12,2.45,,13.333333333333334,0.2041666666666667,In Stock,8,0.006506052921121647,0,
318,525,7,0,0,11,2025-06-11,4.54,7.0,0.0,,Out of Stock,0,0.0,1,
88,147,15,145,9,28,2025-09-27,1.63,1.0,72.5,0.011241379310344827,High Stock,136,0.0786148061302199,0,0.013793103448275862
69,116,25,412,22,18,2025-07-21,1.51,,357.0,0.0036650485436893203,High Stock,390,0.22337448362517653,0,
328,546,5,59,6,21,2025-07-10,2.37,,141.5,0.040169491525423734,In Stock,53,0.0319880935288481,0,
359,600,21,0,0,25,2025-10-11,29.31,,0.0,,Out of Stock,0,0.0,1,
383,638,2,260,1,12,2025-12-11,12.95,,260.0,0.0498076923076923,High Stock,259,0.14096447995763567,0,
117,198,42,10,1,0,2025-10-18,28.28,,10.0,2.8280000000000003,In Stock,9,0.005421710767601372,0,
192,317,1,3,2,26,2025-12-06,0.66,,52.0,0.22,Low Stock,1,0.0016265132302804117,1,
10,14,39,0,0,7,2025-06-28,17.96,,0.0,,Out of Stock,0,0.0,1,
397,657,23,319,37,15,2025-10-15,7.95,,319.0,0.024921630094043887,High Stock,282,0.17295257348648377,0,
262,424,28,312,19,28,2025-07-27,15.28,,158.0,0.04897435897435897,High Stock,293,0.1691573759491628,0,
214,349,8,0,0,21,2025-10-08,18.43,,0.0,,Out of Stock,0,0.0,1,
210,344,41,0,0,7,2025-10-13,10.34,1.0,50.0,,Out of Stock,0,0.0,1,0.02
74,123,17,159,21,24,2025-07-20,12.18,1.0,205.5,0.07660377358490565,High Stock,138,0.08620520120486182,0,0.004866180048661801
233,379,27,0,0,25,2025-08-03,1.9,5.0,7.0,,Out of Stock,0,0.0,1,0.7142857142857143
277,454,43,2,1,9,2025-09-12,0.91,3.0,3.5,0.455,Low Stock,1,0.0010843421535202745,1,0.8571428571428571
229,373,32,0,0,7,2024-12-26,6.9,,0.0,,Out of Stock,0,0.0,1,
209,342,11,365,18,5,2025-08-20,5.45,5.0,365.0,0.014931506849315069,High Stock,347,0.1978924430174501,0,0.0136986301369863
118,199,13,151,38,10,2025-11-10,12.55,4.0,151.0,0.08311258278145696,High Stock,113,0.08186783259078072,0,0.026490066225165563
416,690,33,396,43,5,2025-11-03,4.12,6.0,396.0,0.010404040404040405,High Stock,353,0.21469974639701433,0,0.015151515151515152
94,158,35,233,4,26,2025-08-31,9.56,,298.0,0.04103004291845494,High Stock,229,0.12632586088511197,0,
173,284,1,0,0,0,2025-09-10,2.58,,10.0,,Out of Stock,0,0.0,0,
165,270,26,0,0,12,2025-02-24,2.43,1.0,0.0,,Out of Stock,0,0.0,1,
317,522,25,67,5,17,2025-11-03,1.63,,186.5,0.024328358208955222,High Stock,62,0.03632546214292919,0,
82,135,42,116,30,22,2025-11-14,23.68,,64.5,0.20413793103448274,High Stock,86,0.06289184490417592,0,
150,248,15,297,9,16,2025-09-18,1.74,,167.5,0.005858585858585858,High Stock,288,0.16102480979776077,0,
30,42,21,0,0,7,2025-10-22,4.25,1.0,134.5,,Out of Stock,0,0.0,1,0.007434944237918215
72,119,40,382,37,13,2025-07-17,15.5,5.0,194.0,0.04057591623036649,High Stock,345,0.20710935132237243,0,0.02577319587628866
341,566,4,0,0,27,2025-11-04,1.21,,0.0,,Out of Stock,0,0.0,1,
207,337,46,132,32,14,2025-08-23,0.89,2.0,66.0,0.0067424242424242425,High Stock,100,0.07156658213233812,0,0.030303030303030304
286,466,7,16,6,0,2025-09-28,2.73,,9.0,0.170625,In Stock,10,0.008674737228162196,0,
308,506,40,0,0,15,2025-10-11,24.66,,0.0,,Out of Stock,0,0.0,1,
119,201,32,395,37,5,2025-07-11,8.39,1.0,375.5,0.021240506329113926,High Stock,358,0.2141575753202542,0,0.002663115845539281
461,765,49,147,15,13,2025-11-25,10.96,1.0,73.5,0.0745578231292517,High Stock,132,0.07969914828374017,0,0.013605442176870748
50,79,50,253,45,7,2025-07-03,2.86,,310.5,0.011304347826086957,High Stock,208,0.13716928242031473,0,
2,2,36,286,41,14,2025-09-11,15.98,,286.0,0.05587412587412587,High Stock,245,0.15506092795339924,0,
89,149,13,10,2,28,2025-07-10,5.23,1.0,180.0,0.523,Low Stock,8,0.005421710767601372,1,0.005555555555555556
169,276,39,338,12,24,2025-10-29,12.86,,338.0,0.03804733727810651,High Stock,326,0.1832538239449264,0,
80,131,36,0,0,10,2025-04-29,2.32,,0.0,,Out of Stock,0,0.0,1,
465,773,48,129,36,21,2025-08-21,2.82,,64.5,0.02186046511627907,High Stock,93,0.0699400689020577,0,
224,365,37,413,3,25,2025-10-27,4.89,,413.0,0.011840193704600483,High Stock,410,0.22391665470193667,0,
219,357,31,0,0,16,2025-06-29,3.84,5.0,0.0,,Out of Stock,0,0.0,1,
320,529,49,255,19,5,2025-12-20,7.0,,220.0,0.027450980392156862,High Stock,236,0.138253624573835,0,
71,118,21,234,12,18,2025-11-16,1.91,,234.0,0.008162393162393162,High Stock,222,0.1268680319618721,0,
434,722,14,114,1,13,2025-07-27,5.25,1.0,134.0,0.046052631578947366,High Stock,113,0.06180750275065564,0,0.007462686567164179
344,573,3,0,0,21,2025-03-23,14.71,,0.0,,Out of Stock,0,0.0,1,
343,571,47,26,10,20,2025-12-07,2.43,7.0,122.66666666666667,0.09346153846153847,In Stock,16,0.014096447995763569,0,0.057065217391304345
74,124,40,252,29,14,2025-10-13,5.46,1.0,205.5,0.021666666666666667,High Stock,223,0.13662711134355457,0,0.004866180048661801
172,281,8,6,0,0,2025-08-18,1.3,,9.5,0.21666666666666667,In Stock,6,0.0032530264605608234,0,
20,30,32,10,5,0,2025-08-09,3.69,,9.5,0.369,In Stock,5,0.005421710767601372,0,
393,652,43,0,0,5,2025-06-27,6.96,2.0,0.0,,Out of Stock,0,0.0,1,
109,184,39,2,1,5,2025-11-26,3.71,5.0,2.0,1.855,Low Stock,1,0.0010843421535202745,1,2.5
189,313,5,436,31,15,2025-07-02,8.95,3.0,436.0,0.020527522935779814,High Stock,405,0.23638658946741983,0,0.006880733944954129
249,405,12,333,26,21,2025-10-27,3.41,1.0,333.0,0.01024024024024024,High Stock,307,0.1805429685611257,0,0.003003003003003003
43,66,3,207,0,24,2025-08-26,2.32,,207.0,0.011207729468599032,High Stock,207,0.1122294128893484,0,
410,682,36,383,44,14,2025-08-31,3.54,3.0,383.0,0.009242819843342036,High Stock,339,0.20765152239913257,0,0.007832898172323759
336,557,21,3,1,12,2025-12-15,14.23,,3.0,4.743333333333333,Low Stock,2,0.0016265132302804117,1,
421,700,16,379,42,22,2025-07-29,11.1,,379.0,0.02928759894459103,High Stock,337,0.205482838092092,0,
172,282,26,13,1,0,2025-09-06,0.54,,9.5,0.04153846153846154,In Stock,12,0.007048223997881784,0,
168,275,8,0,0,13,2025-01-21,9.4,,0.0,,Out of Stock,0,0.0,1,
110,186,18,431,44,27,2025-09-28,9.07,,221.0,0.021044083526682134,High Stock,387,0.23367573408361914,0,
187,311,26,54,11,10,2025-12-17,1.54,,187.66666666666666,0.02851851851851852,High Stock,43,0.02927723814504741,0,
323,535,28,0,0,22,2025-08-13,1.04,1.0,154.5,,Out of Stock,0,0.0,1,0.006472491909385114
367,616,24,43,5,29,2025-09-15,6.91,,21.5,0.16069767441860466,In Stock,38,0.0233133563006859,0,
379,632,7,417,28,25,2025-11-22,1.31,,308.0,0.003141486810551559,High Stock,389,0.22608533900897723,0,
377,628,24,278,14,7,2025-09-27,10.75,,278.0,0.03866906474820144,High Stock,264,0.15072355933931814,0,
253,410,26,0,0,27,2025-07-16,2.7,,18.5,,Out of Stock,0,0.0,1,
127,215,19,104,39,15,2025-12-17,2.22,3.0,52.0,0.021346153846153848,High Stock,65,0.056385791983054274,0,0.057692307692307696
431,716,44,437,22,14,2025-10-02,12.4,,437.0,0.028375286041189933,High Stock,415,0.23692876054417997,0,
339,562,28,17,8,0,2025-08-26,2.67,,13.333333333333334,0.15705882352941175,In Stock,9,0.009216908304922333,0,
102,172,17,0,0,26,2025-10-12,13.57,1.0,0.0,,Out of Stock,0,0.0,1,
152,252,10,10,0,20,2025-12-13,2.66,,10.0,0.266,Low Stock,10,0.005421710767601372,1,
244,399,48,0,0,12,2025-04-24,10.38,2.0,3.0,,Out of Stock,0,0.0,1,0.6666666666666666
475,785,14,450,5,8,2025-12-12,10.33,,450.0,0.022955555555555555,High Stock,445,0.24397698454206176,0,
87,144,25,285,33,26,2025-11-12,0.57,,232.5,0.002,High Stock,252,0.1545187568766391,0,
260,420,4,4,1,0,2025-10-08,9.7,,7.0,2.425,In Stock,3,0.002168684307040549,0,
424,705,27,11,0,28,2025-10-20,1.23,4.0,11.0,0.11181818181818182,Low Stock,11,0.005963881844361509,1,0.36363636363636365
403,670,2,374,29,14,2025-09-30,5.16,,332.0,0.013796791443850268,High Stock,345,0.20277198270829133,0,
449,745,18,134,46,13,2025-08-27,10.88,5.0,79.5,0.08119402985074628,High Stock,88,0.07265092428585838,0,0.06289308176100629
12,18,25,307,24,14,2025-09-15,11.33,3.0,307.0,0.03690553745928339,High Stock,283,0.16644652056536213,0,0.009771986970684038
291,475,11,0,0,13,2025-05-14,0.8,,0.0,,Out of Stock,0,0.0,1,
84,138,3,343,40,11,2025-10-10,9.5,1.0,150.0,0.027696793002915453,High Stock,303,0.18596467932872707,0,0.006666666666666667
48,74,29,358,24,18,2025-07-17,10.36,2.0,195.5,0.028938547486033517,High Stock,334,0.19409724548012913,0,0.010230179028132993
396,656,21,0,0,29,2025-07-27,0.64,,0.0,,Out of Stock,0,0.0,1,
286,468,27,2,2,0,2025-10-15,2.0,,9.0,1.0,Low Stock,0,0.0010843421535202745,0,
296,483,29,426,37,23,2025-07-04,16.65,,426.0,0.03908450704225352,High Stock,389,0.23096487869981847,0,
64,104,43,293,45,21,2025-12-02,0.63,9.0,293.0,0.0021501706484641637,High Stock,248,0.1588561254907202,0,0.030716723549488054
106,180,16,12,0,0,2025-09-01,12.51,,9.5,1.0425,In Stock,12,0.006506052921121647,0,
388,643,11,7,1,0,2025-07-14,5.1,,9.5,0.7285714285714285,In Stock,6,0.0037951975373209604,0,
82,134,32,13,3,29,2025-11-11,17.44,,64.5,1.3415384615384616,Low Stock,10,0.007048223997881784,1,
351,584,42,146,28,24,2025-12-09,1.72,,117.0,0.011780821917808219,High Stock,118,0.07915697720698003,0,
316,521,43,0,0,29,2025-06-26,2.07,,0.0,,Out of Stock,0,0.0,1,
422,701,11,0,0,21,2025-09-02,10.63,2.0,3.0,,Out of Stock,0,0.0,1,0.6666666666666666
123,208,27,106,22,12,2025-07-08,1.93,,60.0,0.01820754716981132,High Stock,84,0.05747013413657455,0,
240,393,37,149,9,19,2025-07-26,15.46,1.0,149.0,0.10375838926174497,High Stock,140,0.08078349043726045,0,0.006711409395973154
191,315,27,392,22,20,2025-10-03,24.8,3.0,392.0,0.06326530612244897,High Stock,370,0.2125310620899738,0,0.007653061224489796
111,187,23,0,0,29,2025-01-08,12.96,,0.0,,Out of Stock,0,0.0,1,
261,422,23,397,37,19,2025-08-29,7.69,8.0,225.33333333333334,0.019370277078085644,High Stock,360,0.21524191747377447,0,0.03550295857988166
313,517,21,0,0,18,2025-09-05,17.28,,0.0,,Out of Stock,0,0.0,1,
55,89,22,13,3,0,2025-08-30,4.66,,13.0,0.3584615384615385,In Stock,10,0.007048223997881784,0,
246,401,22,138,15,13,2025-09-18,13.31,5.0,69.0,0.09644927536231884,High Stock,123,0.07481960859289893,0,0.07246376811594203
