cart_item_id,cart_id,product_id,quantity,unit_price,total_price,added_at,updated_at,item_status
25937,9051,4288,7,290.59,2034.13,2025-11-23 14:38:14,2025-11-23 15:06:33,Abandoned
26186,9136,1402,4,1729.2,6916.8,2021-08-19 16:06:45,2021-08-19 16:06:45,Converted
29206,10152,1361,2,121.95,243.9,2025-09-07 14:58:57,2025-09-07 14:58:57,Converted
31138,10832,3147,5,248.85,1244.25,2025-08-13 09:59:24,2025-08-13 10:07:34,Abandoned
34809,12138,2863,2,608.75,1217.5,2025-05-29 07:52:24,2025-05-29 07:58:00,Converted
40942,14233,788,6,230.56,1383.36,2017-04-17 14:49:39,2017-04-17 14:50:49,Converted
67795,23453,4922,5,154.13,770.65,2016-07-25 14:09:01,2016-07-25 14:26:36,Abandoned
18405,6445,3411,2,271.14,542.28,2021-12-14 17:01:23,2021-12-14 17:56:57,Converted
19798,6946,3741,1,70.27,70.27,2024-11-06 06:31:07,2024-11-06 06:40:18,Abandoned
41569,14457,1507,1,62.5,62.5,2020-08-12 08:19:24,2020-08-12 16:01:44,Converted
49021,17019,3723,2,1183.29,2366.58,2023-11-01 11:42:55,2023-11-01 11:58:01,Abandoned
65247,22575,3120,9,408.67,3678.03,2025-02-02 02:45:04,2025-02-02 02:58:34,Abandoned
65669,22716,4226,1,831.61,831.61,2019-10-17 05:51:27,2019-10-17 06:39:13,Abandoned
67002,23173,3683,1,20.39,20.39,2020-02-01 07:38:54,2020-02-01 07:38:54,Converted
67927,23494,3024,3,135.29,405.87,2018-05-04 20:50:45,2018-05-04 20:50:45,Abandoned
69798,24137,367,2,665.0,1330.0,2023-12-02 04:29:16,2023-12-02 04:37:33,Abandoned
72209,24939,4889,5,27.83,139.15,2021-11-28 21:10:53,2021-11-28 21:19:25,Converted
73478,25388,4207,2,193.49,386.98,2024-05-24 03:13:58,2024-05-24 03:21:32,Abandoned
1248,442,3012,6,830.84,4985.04,2025-09-02 06:43:20,2025-09-02 06:52:49,Converted
1531,539,1721,1,200.74,200.74,2021-05-04 07:41:50,2021-05-04 07:41:50,Active
8473,2951,2378,8,159.74,1277.92,2023-10-28 06:35:30,2023-10-28 17:51:57,Converted
16593,5827,2902,1,742.78,742.78,2025-11-09 17:00:39,2025-11-09 17:00:39,Abandoned
18310,6414,3808,5,1262.99,6314.95,2021-07-12 03:48:03,2021-07-12 03:48:03,Converted
21077,7399,1900,4,104.41,417.64,2018-11-27 09:21:27,2018-11-27 10:02:46,Abandoned
25809,9009,472,3,71.64,214.92,2016-12-26 19:27:53,2016-12-26 19:27:53,Abandoned
28089,9767,155,3,1066.49,3199.47,2025-02-09 03:33:33,2025-02-09 03:50:13,Converted
31959,11126,4664,2,21.84,43.68,2023-07-21 04:20:49,2023-07-21 04:20:49,Abandoned
32821,11415,3971,6,1336.44,8018.64,2025-07-28 04:22:49,2025-07-28 04:22:49,Converted
45506,15811,4695,2,114.0,228.0,2025-12-22 22:16:38,2025-12-22 23:21:31,Converted
45645,15853,2627,2,89.82,179.64,2022-04-19 23:41:31,2022-04-20 00:33:33,Converted
59794,20718,1103,6,186.11,1116.66,2021-11-08 01:24:54,2021-11-08 01:24:54,Abandoned
17529,6139,2981,7,533.27,3732.89,2017-10-26 19:23:44,2017-10-26 20:13:32,Converted
57263,19850,4818,1,249.95,249.95,2024-10-19 20:09:58,2024-10-19 21:08:43,Abandoned
61169,21213,3687,3,1346.73,4040.19,2025-10-26 08:39:09,2025-10-26 09:18:29,Abandoned
65405,22627,4769,3,211.33,633.99,2025-06-22 00:49:14,2025-06-22 00:49:57,Abandoned
65728,22738,3121,1,94.86,94.86,2025-05-17 01:37:13,2025-05-17 02:06:57,Abandoned
1485,525,3328,6,116.2,697.2,2019-04-25 02:20:19,2019-04-25 03:01:58,Converted
6079,2117,1764,4,141.69,566.76,2024-01-13 16:24:39,2024-01-13 16:25:20,Converted
15281,5364,4989,1,35.42,35.42,2024-10-22 02:59:41,2024-10-22 02:59:41,Active
17624,6178,4833,1,117.15,117.15,2024-09-19 23:42:55,2024-09-23 01:42:24,Abandoned
21269,7471,991,2,548.16,1096.32,2025-07-06 08:25:03,2025-07-06 08:25:03,Converted
22491,7888,2898,1,867.6,867.6,2025-11-26 16:07:33,2025-11-26 16:07:33,Abandoned
26668,9290,4241,1,200.07,200.07,2025-08-17 13:41:14,2025-08-17 13:41:14,Converted
28741,9990,1403,2,165.73,331.46,2022-09-19 04:08:43,2022-09-19 04:32:40,Converted
30577,10627,1273,4,273.27,1093.08,2024-11-10 23:23:40,2024-11-10 23:42:49,Converted
44766,15556,3523,5,129.05,645.25,2025-12-08 09:54:24,2025-12-08 10:18:07,Active
52583,18232,3493,6,83.32,499.92,2024-08-31 15:17:43,2024-08-31 16:06:20,Converted
19796,6946,232,3,244.38,733.14,2024-11-06 06:50:06,2024-11-06 06:52:04,Active
36384,12691,4101,6,371.19,2227.14,2021-10-14 09:51:36,2021-10-14 09:51:36,Converted
38869,13530,1082,1,731.72,731.72,2019-06-12 19:54:42,2019-06-12 19:54:42,Converted
45404,15776,2263,1,55.76,55.76,2023-05-15 11:25:31,2023-05-15 11:38:46,Abandoned
48210,16755,3778,7,313.87,2197.09,2020-08-17 12:45:51,2020-08-17 13:02:31,Active
49889,17325,3568,6,37.6,225.6,2023-11-09 06:21:40,2023-11-09 09:06:51,Converted
53752,18642,2469,1,356.17,356.17,2019-09-15 04:56:48,2019-09-15 06:29:28,Converted
54545,18908,139,5,367.44,1837.2,2025-06-17 09:40:12,2025-06-17 09:41:52,Converted
55520,19255,4210,3,46.01,138.03,2019-05-09 21:11:11,2019-05-09 21:11:11,Converted
55790,19332,92,3,1326.17,3978.51,2022-12-30 19:12:40,2022-12-30 19:12:40,Converted
56346,19532,3540,5,179.6,898.0,2023-11-15 23:54:02,2023-11-15 23:56:25,Abandoned
74710,25811,3885,1,1331.66,1331.66,2024-12-26 20:38:05,2024-12-26 20:38:05,Converted
6078,2117,3159,5,657.92,3289.6,2024-01-13 15:29:31,2024-01-13 15:33:58,Converted
13701,4808,698,2,164.64,329.28,2019-06-11 07:22:01,2019-06-11 07:23:39,Converted
20677,7267,1786,6,472.28,2833.68,2016-08-12 15:38:31,2016-08-12 16:05:28,Converted
22829,8004,1995,1,180.04,180.04,2023-12-15 01:52:32,2023-12-15 01:52:32,Converted
26431,9211,1456,2,42.66,85.32,2022-09-13 09:37:08,2022-09-13 11:10:57,Converted
27248,9486,2085,1,111.66,111.66,2025-12-05 03:57:19,2025-12-05 04:01:22,Active
28881,10044,2092,9,104.81,943.29,2023-03-24 09:12:05,2023-03-24 09:12:05,Active
28883,10046,3248,2,465.62,931.24,2023-03-23 02:50:54,2023-03-23 03:58:17,Abandoned
33335,11608,4203,6,124.84,749.04,2024-10-25 07:42:57,2024-10-25 07:42:57,Converted
34604,12062,3714,8,644.82,5158.56,2022-01-26 19:13:12,2022-01-26 19:13:12,Converted
35422,12351,2726,5,87.7,438.5,2019-10-13 17:03:18,2019-10-13 17:04:07,Abandoned
50352,17478,710,2,1383.44,2766.88,2025-05-22 03:14:29,2025-05-22 03:36:46,Abandoned
19183,6727,2045,1,64.68,64.68,2023-05-01 12:23:47,2023-05-01 12:23:47,Converted
19772,6939,3567,2,946.22,1892.44,2020-03-21 11:06:01,2020-03-21 11:35:17,Deleted
27892,9703,790,1,426.94,426.94,2024-10-21 03:51:10,2024-10-21 04:25:09,Converted
30882,10735,3386,3,57.42,172.26,2024-06-19 08:54:16,2024-06-19 09:09:48,Abandoned
47137,16378,4084,1,329.89,329.89,2024-02-01 09:46:26,2024-02-01 09:46:26,Converted
57712,20014,1074,1,387.53,387.53,2022-11-24 18:55:07,2022-11-24 18:55:07,Abandoned
62558,21674,2548,3,288.54,865.62,2025-03-02 03:49:30,2025-03-02 03:49:30,Converted
63489,21992,30,2,105.05,210.1,2025-11-20 03:24:27,2025-11-20 04:57:52,Abandoned
63778,22095,3323,2,94.49,188.98,2021-05-28 17:02:43,2021-05-28 17:15:35,Converted
72109,24915,3871,1,17.27,17.27,2020-06-05 13:07:38,2020-06-05 13:07:38,Abandoned
73803,25505,4824,5,30.22,151.1,2021-09-30 21:47:29,2021-09-30 21:58:47,Abandoned
1762,625,137,1,601.05,601.05,2023-05-03 22:48:24,2023-05-03 23:08:10,Abandoned
3987,1378,2316,3,56.98,170.94,2025-05-06 06:20:35,2025-05-06 06:20:35,Converted
4842,1673,800,4,136.5,546.0,2024-12-01 03:08:43,2024-12-01 04:25:56,Converted
9562,3344,375,4,180.08,720.32,2022-07-07 21:11:58,2022-07-07 21:21:47,Converted
15009,5270,4090,1,1198.78,1198.78,2024-03-02 21:17:00,2024-03-02 21:19:47,Abandoned
18218,6385,2458,7,177.63,1243.41,2025-11-19 15:20:38,2025-11-20 10:05:33,Abandoned
23341,8187,249,5,850.37,4251.85,2022-05-11 23:43:57,2022-05-12 00:05:30,Converted
31049,10797,1706,2,574.56,1149.12,2020-04-03 09:19:37,2020-04-03 09:19:37,Converted
31194,10851,2272,1,68.93,68.93,2025-06-28 09:53:49,2025-06-28 10:24:29,Abandoned
42785,14876,2272,2,68.93,137.86,2020-03-30 06:10:35,2020-03-30 06:10:35,Converted
61774,21413,2523,3,92.65,277.95,2024-05-23 17:59:33,2024-05-23 19:33:45,Abandoned
63177,21891,3344,1,41.54,41.54,2024-01-15 02:26:46,2024-01-15 02:37:49,Converted
25166,8789,3112,7,725.6,5079.2,2024-11-09 05:53:47,2024-11-09 09:11:04,Converted
43578,15147,2240,2,130.71,261.42,2022-02-21 03:15:30,2022-02-21 04:42:11,Abandoned
50287,17458,3385,1,818.03,818.03,2024-10-29 18:28:56,2024-10-29 19:05:27,Abandoned
52958,18362,4144,3,212.22,636.66,2015-11-12 23:50:30,2015-11-12 23:53:26,Abandoned
58585,20307,4526,2,675.71,1351.42,2025-01-02 05:47:49,2025-01-02 06:15:54,Converted
67287,23272,3787,1,319.29,319.29,2025-09-30 05:33:55,2025-09-30 06:02:52,Abandoned
858,299,1831,2,38.58,77.16,2025-08-18 16:45:43,2025-08-18 17:58:09,Abandoned
2094,735,4906,3,129.66,388.98,2025-02-27 07:27:16,2025-02-27 07:27:16,Converted
6943,2420,1010,5,39.05,195.25,2022-08-13 08:52:38,2022-08-13 09:12:15,Abandoned
9978,3471,4051,4,48.79,195.16,2023-03-19 21:41:42,2023-03-19 21:55:13,Converted
10829,3792,3964,1,237.85,237.85,2025-12-19 08:54:57,2025-12-19 08:55:31,Converted
10903,3815,2851,2,621.87,1243.74,2020-09-19 22:27:22,2020-09-19 23:15:51,Converted
22879,8019,4448,7,521.67,3651.69,2022-03-24 23:14:02,2022-03-24 23:33:20,Converted
30637,10649,4301,2,139.05,278.1,2022-10-24 16:37:34,2022-10-24 17:37:58,Abandoned
19346,6790,2488,3,332.08,996.24,2025-02-16 16:15:47,2025-02-16 16:26:22,Abandoned
26251,9158,1233,2,65.88,131.76,2022-11-17 17:09:13,2022-11-17 17:33:47,Converted
43213,15025,357,3,110.19,330.57,2020-09-29 22:28:26,2020-09-29 22:32:17,Abandoned
44088,15312,1966,1,235.29,235.29,2025-04-14 07:42:31,2025-04-14 08:45:27,Converted
45783,15896,2578,4,368.36,1473.44,2024-02-02 22:02:57,2024-02-02 22:29:56,Abandoned
46285,16082,3484,3,932.7,2798.1,2023-12-30 18:53:35,2023-12-30 19:00:03,Converted
53490,18550,4631,5,69.67,348.35,2022-09-23 20:31:33,2022-09-23 20:35:11,Abandoned
53704,18622,2742,2,147.72,295.44,2025-12-23 16:05:14,2025-12-23 16:05:14,Abandoned
56420,19561,4488,2,240.0,480.0,2023-02-07 15:18:33,2023-02-07 15:34:39,Converted
59166,20506,4143,1,35.31,35.31,2025-02-01 09:44:11,2025-02-01 09:44:11,Converted
71623,24763,2,4,370.1,1480.4,2023-09-04 18:04:35,2023-09-04 18:53:44,Converted
2078,729,1727,5,48.59,242.95,2025-11-28 18:21:58,2025-11-28 19:02:04,Converted
3123,1093,2569,3,86.4,259.2,2025-12-07 17:02:16,2025-12-07 17:02:16,Converted
3537,1227,4903,1,77.77,77.77,2025-06-30 01:36:59,2025-06-30 01:43:40,Converted
5749,2006,2107,2,20.45,40.9,2025-03-25 10:32:12,2025-03-25 11:02:22,Converted
7678,2681,2156,1,809.55,809.55,2025-04-12 22:21:22,2025-04-12 22:21:26,Converted
11438,4005,1142,4,38.19,152.76,2025-10-09 10:58:06,2025-10-09 10:58:06,Active
16088,5647,1004,1,207.59,207.59,2025-11-14 16:27:25,2025-11-14 17:53:46,Abandoned
20384,7161,3546,3,37.0,111.0,2025-07-25 15:10:53,2025-07-25 15:23:02,Converted
21127,7418,1365,1,735.02,735.02,2025-08-30 15:16:02,2025-08-30 15:22:22,Converted
22267,7804,2781,1,897.39,897.39,2025-12-14 07:49:58,2025-12-14 07:49:58,Converted
26322,9177,3042,1,245.79,245.79,2025-04-12 15:39:43,2025-04-12 17:21:33,Active
26908,9372,1390,7,22.79,159.53,2022-01-11 21:15:57,2022-01-11 22:38:43,Abandoned
27289,9506,4743,3,96.16,288.48,2025-05-03 21:08:07,2025-05-03 21:22:25,Abandoned
45415,15780,1799,1,379.99,379.99,2016-08-06 09:09:08,2016-08-06 09:09:15,Converted
49369,17145,77,1,371.46,371.46,2016-08-02 05:19:34,2016-08-02 06:02:03,Abandoned
57664,19996,2548,2,288.54,577.08,2025-08-16 05:02:38,2025-08-16 05:45:34,Converted
24505,8559,3204,4,760.81,3043.24,2022-02-07 10:15:40,2022-02-07 10:23:38,Abandoned
37985,13224,3122,3,621.4,1864.2,2025-12-24 20:43:09,2025-12-24 21:13:23,Converted
41861,14555,3407,5,368.02,1840.1,2022-03-28 21:24:28,2022-03-28 21:44:43,Abandoned
43273,15044,4516,1,55.36,55.36,2025-05-01 12:50:47,2025-05-02 05:28:55,Active
43431,15095,797,4,110.56,442.24,2020-06-10 09:47:59,2020-06-10 09:47:59,Active
51357,17825,132,7,194.71,1362.97,2025-07-07 17:06:22,2025-07-07 17:23:44,Abandoned
54681,18955,640,5,237.38,1186.9,2020-10-11 06:57:08,2020-10-11 06:58:42,Converted
55155,19128,1736,3,46.8,140.4,2020-10-02 01:59:16,2020-10-02 01:59:16,Active
62777,21749,3683,3,20.39,61.17,2023-09-30 02:47:56,2023-09-30 02:47:56,Converted
65745,22743,3697,3,762.26,2286.78,2024-06-10 04:21:00,2024-06-10 04:28:36,Converted
69833,24151,1089,1,1514.9,1514.9,2024-12-05 04:15:15,2024-12-05 04:19:01,Abandoned
73557,25419,1530,1,32.63,32.63,2024-05-27 15:09:50,2024-05-27 15:19:50,Converted
74464,25719,1234,4,239.01,956.04,2022-05-18 12:57:14,2022-05-18 12:57:14,Converted
74610,25770,4407,8,88.21,705.68,2018-09-20 08:28:04,2018-09-20 08:37:04,Abandoned
729,257,2079,4,263.32,1053.28,2025-12-01 15:55:11,2025-12-01 15:55:11,Converted
1520,535,1758,1,272.06,272.06,2021-05-01 08:31:50,2021-05-01 08:48:24,Converted
10292,3584,4633,2,143.71,287.42,2023-05-09 17:31:05,2023-05-09 17:31:05,Converted
11360,3970,2425,6,2021.38,12128.28,2025-12-24 13:49:46,2025-12-24 13:49:46,Abandoned
14273,5007,2900,6,116.27,697.62,2024-06-17 13:56:18,2024-06-17 13:56:18,Abandoned
17922,6280,523,2,76.02,152.04,2024-11-11 03:01:30,2024-11-11 03:11:42,Converted
18589,6514,782,4,100.86,403.44,2018-08-04 17:18:26,2018-08-04 18:26:09,Converted
18938,6639,2825,1,110.26,110.26,2021-08-09 13:00:53,2021-08-09 13:43:54,Converted
32775,11400,3134,2,209.82,419.64,2021-10-18 09:18:23,2021-10-18 10:25:53,Converted
40962,14240,36,2,729.93,1459.86,2025-06-13 00:33:58,2025-06-13 00:35:38,Abandoned
47335,16447,1241,2,46.96,93.92,2025-09-29 05:05:27,2025-09-29 05:09:51,Converted
23844,8352,490,2,470.43,940.86,2024-01-14 16:27:54,2024-01-14 17:13:14,Converted
30009,10446,206,4,645.31,2581.24,2024-06-16 00:13:11,2024-06-16 00:13:11,Converted
31535,10971,3616,7,1038.69,7270.83,2022-04-08 02:53:56,2022-04-08 03:01:24,Converted
37990,13225,4873,3,125.4,376.2,2025-12-24 20:37:44,2025-12-24 20:37:44,Abandoned
43802,15222,1682,7,74.48,521.36,2023-04-23 12:44:25,2023-04-23 12:55:41,Abandoned
66114,22871,2648,4,22.29,89.16,2024-03-02 12:16:41,2024-03-02 12:16:41,Converted
67758,23443,96,1,27.88,27.88,2025-12-24 18:16:39,2025-12-24 18:56:41,Abandoned
72405,25006,2994,2,518.45,1036.9,2020-04-16 02:54:36,2020-04-16 02:54:36,Abandoned
74621,25774,591,1,56.45,56.45,2021-05-19 10:13:06,2021-05-19 10:24:06,Abandoned
299,106,4390,1,49.03,49.03,2025-02-11 01:28:15,2025-02-11 01:56:53,Abandoned
671,236,4647,4,66.02,264.08,2023-12-02 15:04:31,2023-12-02 15:28:11,Abandoned
917,318,2321,2,472.99,945.98,2021-12-13 00:38:42,2021-12-13 00:38:42,Abandoned
1469,522,4241,3,200.07,600.21,2023-04-29 18:13:28,2023-04-29 18:13:28,Abandoned
8297,2891,4670,5,366.21,1831.05,2025-02-18 08:40:34,2025-02-18 09:10:10,Converted
9093,3165,4696,5,774.71,3873.55,2023-03-19 02:47:10,2023-03-19 04:20:50,Converted
9497,3322,2047,1,75.83,75.83,2020-05-28 14:28:01,2020-05-28 14:32:56,Abandoned
15221,5343,2395,6,72.73,436.38,2019-12-17 16:38:59,2019-12-17 16:38:59,Converted
15430,5409,3225,3,818.09,2454.27,2023-12-16 15:22:11,2023-12-16 15:26:21,Converted
18648,6533,258,5,120.82,604.1,2023-07-07 06:27:48,2023-07-07 06:45:19,Converted
18696,6551,1766,1,137.95,137.95,2023-09-14 22:23:43,2023-09-14 22:23:43,Abandoned
20080,7051,2395,1,72.73,72.73,2025-01-31 05:14:04,2025-01-31 05:14:04,Converted
21049,7391,2555,1,1211.28,1211.28,2025-04-22 08:51:09,2025-04-22 10:35:26,Converted
21965,7706,3706,2,602.93,1205.86,2025-12-23 21:18:26,2025-12-23 21:25:23,Active
25197,8799,957,4,845.51,3382.04,2020-05-05 06:54:48,2020-05-05 08:08:33,Converted
29209,10152,2228,2,17.49,34.98,2025-09-07 14:58:57,2025-09-07 14:58:57,Converted
34576,12054,3870,1,206.74,206.74,2025-09-21 06:56:25,2025-09-21 06:56:25,Abandoned
44394,15425,1593,5,388.15,1940.75,2021-03-22 16:38:49,2021-03-22 16:39:04,Abandoned
55046,19090,1295,1,230.43,230.43,2024-02-25 05:18:55,2024-02-25 05:18:55,Converted
33064,11503,1867,2,224.56,449.12,2019-07-11 19:21:02,2019-07-11 21:12:54,Abandoned
46063,15998,3103,1,854.51,854.51,2024-11-30 19:12:05,2024-11-30 21:46:20,Converted
51730,17949,1806,2,296.55,593.1,2024-11-11 03:47:32,2024-11-11 04:01:08,Converted
51889,18011,4464,3,177.12,531.36,2024-06-30 02:03:53,2024-06-30 02:03:53,Active
61595,21358,2671,1,527.67,527.67,2024-04-09 06:51:58,2024-04-09 07:22:17,Abandoned
61942,21474,3711,1,34.09,34.09,2024-10-29 02:37:31,2024-10-29 02:38:49,Converted
63827,22110,178,3,285.32,855.96,2024-01-12 20:38:29,2024-01-12 20:40:36,Converted
66025,22845,3743,2,858.68,1717.36,2019-12-02 20:27:43,2019-12-02 20:27:43,Converted
68661,23736,4564,3,512.66,1537.98,2025-04-22 13:47:47,2025-04-22 13:52:46,Converted
70782,24469,1770,1,426.68,426.68,2023-12-26 04:01:43,2023-12-26 04:14:20,Abandoned
71668,24774,982,1,320.68,320.68,2020-05-20 00:08:22,2020-05-20 00:08:22,Abandoned
74289,25663,4456,2,939.03,1878.06,2025-01-08 11:07:20,2025-01-15 19:16:25,Abandoned
1608,572,4814,4,112.68,450.72,2025-10-01 18:52:11,2025-10-01 19:50:35,Converted
4378,1507,3696,1,253.85,253.85,2021-12-27 14:35:16,2021-12-27 14:35:16,Converted
7323,2559,90,3,924.36,2773.08,2018-08-12 12:16:29,2018-08-12 12:16:29,Converted
7585,2654,1341,1,82.91,82.91,2018-06-12 15:32:29,2018-06-12 15:34:44,Abandoned
11321,3957,3205,1,75.76,75.76,2019-12-15 10:40:38,2019-12-15 10:41:19,Converted
16856,5913,991,4,548.16,2192.64,2016-11-16 07:18:06,2016-11-16 07:30:47,Converted
18797,6594,4416,2,11.97,23.94,2020-08-31 23:13:14,2020-08-31 23:38:37,Converted
20835,7323,4836,1,274.83,274.83,2025-07-18 07:17:04,2025-07-18 07:17:04,Abandoned
22166,7769,2619,5,586.62,2933.1,2024-07-08 02:59:55,2024-07-08 02:59:55,Abandoned
23079,8090,2308,2,126.68,253.36,2023-05-29 18:36:29,2023-05-29 18:36:29,Abandoned
24437,8538,891,1,594.82,594.82,2019-01-27 12:42:10,2019-01-27 12:50:21,Abandoned
29175,10144,1800,4,1064.88,4259.52,2022-07-26 12:43:06,2022-07-26 12:59:45,Converted
30166,10497,1756,2,131.27,262.54,2025-08-25 06:13:56,2025-08-25 06:38:01,Converted
30729,10678,226,1,368.57,368.57,2025-09-27 22:20:35,2025-09-27 22:20:35,Converted
33924,11821,3882,3,67.67,203.01,2021-10-03 18:07:01,2021-10-03 18:07:01,Abandoned
41963,14586,337,1,35.91,35.91,2025-06-30 08:27:27,2025-06-30 08:27:27,Abandoned
49913,17333,1562,7,94.97,664.79,2018-12-02 23:51:27,2018-12-02 23:57:00,Abandoned
56663,19653,665,1,116.21,116.21,2023-11-13 14:11:24,2023-11-13 14:11:24,Abandoned
59034,20456,406,2,92.32,184.64,2024-10-09 19:20:29,2024-10-09 19:27:54,Abandoned
62121,21533,2069,1,71.53,71.53,2024-02-19 11:42:13,2024-02-19 12:21:44,Abandoned
67925,23493,1381,2,37.15,74.3,2023-04-14 14:34:45,2023-04-14 14:34:52,Abandoned
15594,5466,1168,6,188.92,1133.52,2022-06-12 07:20:48,2022-06-12 10:40:31,Converted
42893,14914,3523,1,129.05,129.05,2025-09-17 07:12:04,2025-09-17 07:12:04,Abandoned
44278,15388,2570,5,1373.92,6869.6,2025-04-25 20:12:12,2025-04-25 20:58:03,Active
50758,17620,74,3,49.52,148.56,2024-03-17 14:21:38,2024-03-17 14:57:15,Converted
51571,17896,2570,4,1373.92,5495.68,2022-08-31 23:58:29,2022-09-01 00:05:48,Converted
54057,18753,3166,3,98.43,295.29,2025-05-26 22:44:20,2025-05-26 22:44:20,Converted
56775,19682,1005,5,357.05,1785.25,2025-09-19 00:08:08,2025-09-19 01:25:35,Abandoned
68748,23769,2437,8,56.85,454.8,2020-10-25 21:49:37,2020-10-25 22:18:56,Converted
69005,23859,803,1,293.06,293.06,2019-10-07 02:17:46,2019-10-07 02:17:46,Converted
69916,24175,2631,2,315.83,631.66,2023-01-16 11:56:52,2023-01-16 11:56:57,Abandoned
72045,24892,3102,5,78.6,393.0,2024-12-03 01:55:09,2024-12-03 03:18:45,Abandoned
2240,788,2897,1,91.36,91.36,2025-01-27 07:42:56,2025-01-27 09:56:37,Converted
4981,1734,4876,4,394.0,1576.0,2019-04-26 16:34:07,2019-04-26 16:55:34,Abandoned
6577,2293,215,2,210.25,420.5,2018-05-16 11:29:47,2018-05-18 06:36:25,Abandoned
6645,2317,1800,5,1064.88,5324.4,2024-09-19 04:27:02,2024-09-19 04:28:00,Converted
7344,2567,698,2,164.64,329.28,2025-04-20 17:57:49,2025-04-20 17:58:36,Converted
13608,4771,4921,2,60.52,121.04,2023-11-29 12:22:58,2023-11-29 12:22:58,Abandoned
13658,4791,2452,3,181.2,543.6,2023-06-29 01:36:53,2023-06-29 02:09:37,Abandoned
19752,6930,1213,2,274.51,549.02,2025-12-20 13:26:43,2025-12-20 13:49:37,Abandoned
28653,9963,3863,3,217.31,651.93,2021-08-31 21:58:32,2021-08-31 23:13:49,Abandoned
28888,10046,1692,1,67.05,67.05,2023-03-23 03:31:39,2023-03-23 03:57:37,Active
30318,10545,2493,4,171.29,685.16,2022-02-01 04:57:55,2022-02-01 09:24:06,Converted
31070,10804,3403,3,67.66,202.98,2023-11-20 21:40:41,2023-11-20 22:42:37,Converted
31210,10859,3029,2,909.37,1818.74,2024-11-06 05:13:51,2024-11-06 05:43:25,Abandoned
31436,10934,1835,3,38.25,114.75,2025-09-15 06:36:21,2025-09-15 06:36:21,Abandoned
32353,11255,2586,2,157.63,315.26,2025-10-27 17:13:19,2025-10-27 18:37:12,Converted
41829,14542,2873,1,146.06,146.06,2021-09-18 11:55:16,2021-09-18 11:55:16,Abandoned
46532,16163,792,1,390.77,390.77,2025-09-13 21:41:36,2025-09-13 23:52:39,Abandoned
58355,20226,1669,3,36.71,110.13,2022-01-01 18:19:21,2022-01-01 20:56:23,Converted
62146,21544,898,1,1283.35,1283.35,2023-04-01 12:45:20,2023-04-01 12:45:20,Abandoned
23693,8305,1772,1,64.22,64.22,2025-09-20 13:21:45,2025-09-20 13:36:31,Active
27084,9430,3407,1,368.02,368.02,2018-04-21 08:28:45,2018-04-21 09:19:19,Converted
44479,15457,4606,5,178.73,893.65,2025-12-21 19:15:00,2025-12-21 19:34:54,Abandoned
53906,18697,1293,9,54.63,491.67,2018-11-27 03:25:19,2018-11-27 03:25:19,Active
58005,20111,873,2,1828.22,3656.44,2018-08-08 17:32:24,2018-08-08 18:40:35,Converted
58471,20264,2642,2,1191.52,2383.04,2023-03-23 07:09:08,2023-03-23 07:10:02,Abandoned
60782,21079,2092,1,104.81,104.81,2022-12-18 04:28:05,2022-12-18 04:28:05,Abandoned
62963,21813,1573,1,1445.99,1445.99,2023-07-25 09:32:20,2023-07-25 09:32:20,Abandoned
66069,22860,1797,3,34.44,103.32,2024-03-02 09:06:29,2024-03-02 09:06:29,Converted
69695,24099,2692,1,804.92,804.92,2025-11-17 08:56:59,2025-11-17 08:56:59,Converted
70454,24357,1722,3,116.16,348.48,2023-10-04 07:42:47,2023-10-04 08:36:28,Abandoned
2306,808,52,1,55.77,55.77,2024-10-10 04:04:48,2024-10-10 10:34:57,Abandoned
2674,933,2503,1,180.86,180.86,2023-06-27 22:32:08,2023-06-27 22:36:38,Converted
6749,2356,2008,3,34.97,104.91,2025-01-25 01:56:47,2025-01-25 01:56:47,Abandoned
8928,3103,2799,4,1385.67,5542.68,2021-06-17 00:30:43,2021-06-17 00:30:43,Converted
8947,3110,2655,4,645.31,2581.24,2024-01-01 15:30:15,2024-01-01 15:30:15,Converted
9975,3469,468,6,71.39,428.34,2017-11-16 12:35:37,2017-11-16 14:06:30,Abandoned
12645,4435,41,2,399.92,799.84,2022-04-19 14:54:04,2022-04-19 14:54:04,Abandoned
18617,6525,3947,3,372.73,1118.19,2023-04-14 08:04:33,2023-04-14 08:28:43,Converted
22319,7821,3151,2,71.84,143.68,2024-06-27 07:03:23,2024-06-27 07:57:39,Converted
24143,8448,4664,1,21.84,21.84,2025-12-14 00:58:44,2025-12-14 00:58:44,Abandoned
36937,12875,2420,1,928.42,928.42,2021-01-06 21:13:19,2021-01-06 22:04:51,Converted
58670,20338,2076,3,393.53,1180.59,2020-04-22 15:12:21,2020-04-22 15:18:43,Abandoned
68111,23555,3680,3,168.23,504.69,2023-09-01 18:39:00,2023-09-01 18:49:00,Abandoned
33445,11635,2903,1,135.15,135.15,2025-07-25 06:44:06,2025-07-25 06:44:58,Converted
35793,12480,4947,3,15.4,46.2,2025-09-07 04:03:15,2025-09-07 04:03:15,Abandoned
36740,12809,838,8,38.56,308.48,2019-02-04 05:19:15,2019-02-04 05:35:22,Abandoned
36978,12894,3077,2,372.32,744.64,2023-08-01 16:41:16,2023-08-01 16:41:16,Converted
