order_id,customer_id,order_status,subtotal,tax_amount,shipping_cost,total_discount,total_amount,currency,order_placed_at,order_shipped_at,order_delivered_at
3641,2357,Delivered,14441.66,1496.34,17.5,405.23,15955.5,USD,2020-07-06 06:10:27,2020-07-09,2020-07-15
3786,2447,Delivered,1385.98,95.74,19.58,64.38,1501.3,USD,2025-08-16 18:23:04,2025-08-17,2025-08-22
3933,2535,Returned,2808.5,231.89,8.46,264.81,3048.85,USD,2020-12-28 15:48:55,2020-12-29,2021-01-05
4120,2647,Delivered,1422.42,116.19,13.66,368.84,1552.27,USD,2023-06-18 09:16:06,2023-06-18,2023-06-21
4140,2664,Delivered,3119.94,207.85,23.5,362.36,3351.29,USD,2025-06-15 06:43:40,2025-06-18,2025-06-22
4798,3095,Delivered,995.2,77.47,7.65,0.0,1080.32,USD,2024-11-30 04:48:00,2024-12-01,2024-12-07
6003,3973,Returned,7683.98,834.81,20.77,79.89,8539.56,USD,2024-08-13 17:09:09,2024-08-14,2024-08-16
6089,4036,Delivered,2532.72,219.27,22.34,0.0,2774.33,USD,2022-11-19 19:18:38,2022-11-20,2022-11-26
6271,4170,Delivered,1246.75,100.81,22.95,133.94,1370.51,USD,2021-07-18 07:25:01,2021-07-18,2021-07-21
6883,4617,Delivered,3948.7,337.14,0.0,245.78,4285.84,USD,2025-08-21 10:16:55,2025-08-22,2025-08-24
7903,5380,Delivered,2801.06,235.45,17.56,210.51,3054.07,USD,2024-12-02 23:06:32,2024-12-04,2024-12-09
8002,5463,Delivered,1437.91,139.38,18.09,113.75,1595.38,USD,2021-08-29 16:24:06,2021-08-30,2021-09-04
8524,5874,Delivered,1878.78,112.05,20.48,126.43,2011.31,USD,2020-03-24 10:08:42,2020-03-25,2020-03-27
9391,6518,Delivered,2223.93,153.67,8.97,189.57,2386.57,USD,2025-10-10 16:15:26,2025-10-13,2025-10-17
9422,6544,Delivered,4694.89,406.43,7.36,258.23,5108.68,USD,2022-10-01 17:39:57,2022-10-01,2022-10-08
9754,6783,Returned,956.27,69.93,23.38,87.04,1049.58,USD,2025-07-23 14:07:52,2025-07-23,2025-07-26
9966,6951,Delivered,3781.01,313.93,8.83,165.34,4103.77,USD,2025-11-06 20:27:23,2025-11-09,2025-11-11
11065,7788,Delivered,5534.03,587.34,22.79,439.32,6144.16,USD,2025-04-08 13:22:54,2025-04-11,2025-04-14
12125,8540,Delivered,3300.42,194.99,16.67,0.0,3512.08,USD,2018-06-29 04:28:05,2018-06-29,2018-07-05
12338,8683,Delivered,1299.06,113.05,15.37,0.0,1427.48,USD,2023-10-28 07:11:30,2023-10-29,2023-11-01
12437,8741,Delivered,4258.52,253.52,0.0,15.15,4512.04,USD,2023-01-17 11:09:31,2023-01-19,2023-01-24
12912,9060,Returned,5585.56,547.02,26.01,0.0,6158.59,USD,2025-09-19 11:32:09,2025-09-19,2025-09-23
13017,9133,Returned,178.62,20.81,14.99,0.0,214.42,USD,2025-06-14 10:52:33,2025-06-17,2025-06-23
13773,9628,Delivered,4946.24,421.05,18.49,115.1,5385.78,USD,2025-01-20 09:29:06,2025-01-22,2025-01-25
84,55,Delivered,4112.75,319.0,0.0,710.75,4431.75,USD,2022-12-10 17:51:39,2022-12-11,2022-12-17
659,420,Delivered,2415.26,213.44,22.01,0.0,2650.71,USD,2016-12-11 16:30:56,2016-12-12,2016-12-17
824,531,Delivered,3382.63,263.81,0.0,0.0,3646.44,USD,2020-03-09 20:54:17,2020-03-09,2020-03-13
1059,673,Delivered,4405.83,489.01,0.0,198.3,4894.84,USD,2019-10-18 14:05:33,2019-10-18,2019-10-23
1938,1237,Delivered,2927.91,277.84,6.28,30.44,3212.03,USD,2021-03-05 00:34:12,2021-03-08,2021-03-15
2025,1291,Delivered,2486.84,229.24,0.0,0.0,2716.08,USD,2023-12-20 10:49:57,2023-12-22,2023-12-24
2693,1744,Delivered,494.57,44.37,16.08,26.24,555.02,USD,2022-08-16 17:30:36,2022-08-17,2022-08-24
2841,1837,Delivered,2592.88,220.51,9.56,18.66,2822.95,USD,2024-06-01 18:39:20,2024-06-01,2024-06-07
3107,2005,Delivered,5585.17,578.06,20.94,5.62,6184.17,USD,2025-08-14 19:43:44,2025-08-14,2025-08-19
3270,2109,Returned,965.19,75.18,0.0,0.0,1040.37,USD,2025-10-28 20:25:43,2025-10-29,2025-11-04
4602,2954,Delivered,1550.2,163.97,8.45,0.0,1722.62,USD,2025-02-28 05:12:36,2025-03-03,2025-03-10
5479,3585,Delivered,6817.7,665.84,6.01,0.0,7489.55,USD,2024-04-14 08:44:06,2024-04-14,2024-04-21
5842,3863,Delivered,4300.49,244.06,0.0,38.71,4544.55,USD,2020-02-17 09:42:58,2020-02-18,2020-02-23
5930,3925,Delivered,3303.24,277.1,16.62,0.0,3596.96,USD,2023-12-25 19:38:06,2023-12-25,2024-01-01
6000,3971,Returned,2824.67,308.85,0.0,0.0,3133.52,USD,2016-04-15 10:23:08,2016-04-18,2016-04-24
7039,4717,Delivered,3033.24,285.54,9.05,0.0,3327.83,USD,2021-05-24 16:25:28,2021-05-25,2021-05-29
7541,5086,Delivered,3862.16,343.8,8.31,829.86,4214.27,USD,2023-04-25 16:11:22,2023-04-27,2023-05-02
8755,6047,Delivered,7265.85,544.6,15.69,0.0,7826.14,USD,2023-10-30 20:30:17,2023-11-01,2023-11-07
8779,6062,Delivered,2768.55,201.78,9.09,0.0,2979.42,USD,2025-05-01 19:51:02,2025-05-03,2025-05-10
9010,6233,Delivered,4966.27,374.96,19.24,87.56,5360.47,USD,2015-07-28 14:39:33,2015-07-31,2015-08-04
9100,6289,Returned,1997.8,183.88,6.19,86.45,2187.87,USD,2025-01-30 10:54:48,2025-01-31,2025-02-05
10154,7089,Delivered,2412.14,139.62,7.54,0.0,2559.3,USD,2024-09-19 15:35:45,2024-09-22,2024-09-24
10186,7111,Returned,5483.75,397.05,0.0,139.99,5880.8,USD,2019-03-16 02:31:25,2019-03-16,2019-03-19
10669,7481,Delivered,1216.04,95.76,19.18,67.82,1330.98,USD,2017-01-12 01:38:54,2017-01-15,2017-01-18
10762,7568,Delivered,2110.65,319.02,0.0,1628.91,2429.67,USD,2024-06-06 23:20:15,2024-06-06,2024-06-10
10790,7584,Delivered,5904.99,480.95,22.35,665.6,6408.29,USD,2020-02-29 20:51:00,2020-03-03,2020-03-08
10800,7591,Delivered,4276.91,446.39,21.69,37.57,4744.99,USD,2025-09-07 14:39:09,2025-09-08,2025-09-13
11008,7744,Delivered,8727.42,633.52,9.53,616.46,9370.47,USD,2022-06-28 10:59:34,2022-06-30,2022-07-04
11324,7998,Delivered,4831.42,438.84,21.43,140.95,5291.69,USD,2023-10-22 04:08:54,2023-10-23,2023-10-27
11383,8041,Delivered,4609.42,325.69,24.61,595.69,4959.72,USD,2023-09-04 18:54:06,2023-09-06,2023-09-09
11595,8187,Delivered,3813.68,243.9,6.29,132.33,4063.87,USD,2024-11-12 18:00:43,2024-11-12,2024-11-18
12152,8558,Delivered,1984.74,125.11,56.46,0.0,2166.31,USD,2024-07-08 05:00:20,2024-07-11,2024-07-14
12168,8570,Delivered,5742.52,400.94,8.12,0.0,6151.58,USD,2023-11-25 21:42:57,2023-11-28,2023-12-03
12772,8965,Returned,1762.65,171.5,8.67,384.19,1942.82,USD,2024-01-14 22:32:41,2024-01-15,2024-01-17
12837,9011,Delivered,3855.3,260.16,0.0,0.0,4115.46,USD,2021-07-08 23:02:55,2021-07-09,2021-07-13
13670,9556,Delivered,8030.23,842.71,9.39,79.77,8882.33,USD,2025-11-26 01:37:54,2025-11-27,2025-11-30
350,227,Delivered,367.05,71.51,8.01,552.73,446.57,USD,2023-11-18 07:59:53,2023-11-20,2023-11-25
359,233,Delivered,3544.81,338.94,29.09,218.95,3912.84,USD,2025-10-22 08:49:09,2025-10-23,2025-10-27
671,426,Delivered,1663.4,134.15,14.58,162.02,1812.13,USD,2025-03-16 11:10:25,2025-03-19,2025-03-22
847,544,Delivered,4844.87,397.98,16.07,117.48,5258.92,USD,2025-10-18 10:08:45,2025-10-21,2025-10-26
886,568,Delivered,2476.24,178.75,9.16,361.08,2664.15,USD,2020-09-17 01:48:57,2020-09-19,2020-09-22
1021,652,Delivered,1206.15,136.88,0.0,199.29,1343.03,USD,2019-02-14 12:14:52,2019-02-17,2019-02-23
2287,1480,Delivered,546.27,41.12,0.0,84.2,587.39,USD,2021-03-31 08:11:49,2021-03-31,2021-04-07
2563,1661,Delivered,284.34,27.27,16.4,0.0,328.01,USD,2024-10-26 21:52:07,2024-10-27,2024-10-29
2658,1727,Delivered,4418.92,342.54,0.0,0.0,4761.46,USD,2024-08-05 22:58:02,2024-08-06,2024-08-13
2897,1875,Delivered,1435.26,110.76,13.09,228.62,1559.11,USD,2025-11-05 03:58:12,2025-11-05,2025-11-07
3630,2349,Delivered,5506.45,488.23,0.0,0.0,5994.68,USD,2018-12-29 22:08:24,2018-12-30,2019-01-01
3833,2478,Delivered,6430.12,667.52,16.32,1890.34,7113.96,USD,2024-02-09 11:28:34,2024-02-10,2024-02-12
4356,2801,Delivered,3756.15,357.1,6.5,124.77,4119.75,USD,2022-07-05 19:07:47,2022-07-07,2022-07-13
4381,2813,Delivered,1650.63,140.13,26.14,68.06,1816.9,USD,2022-03-07 01:24:25,2022-03-07,2022-03-11
4859,3130,Delivered,340.91,29.78,8.08,41.47,378.77,USD,2025-07-17 18:22:37,2025-07-18,2025-07-24
4901,3165,Delivered,7097.07,425.04,0.0,59.71,7522.11,USD,2018-09-19 14:21:03,2018-09-22,2018-09-24
4933,3190,Delivered,3402.29,294.65,0.0,43.98,3696.94,USD,2021-12-21 11:31:22,2021-12-24,2021-12-28
5453,3562,Returned,5076.11,378.74,0.0,10.59,5454.85,USD,2022-06-10 02:52:58,2022-06-10,2022-06-13
5580,3668,Delivered,2337.97,189.1,8.06,387.79,2535.13,USD,2023-05-09 12:23:48,2023-05-09,2023-05-16
5684,3749,Returned,4342.3,455.83,15.04,0.0,4813.17,USD,2025-05-26 01:43:50,2025-05-26,2025-05-28
5993,3968,Delivered,5432.91,563.04,21.45,0.0,6017.4,USD,2021-06-02 14:31:34,2021-06-04,2021-06-09
6340,4220,Delivered,7510.22,756.85,24.14,261.6,8291.21,USD,2023-03-10 15:22:11,2023-03-13,2023-03-17
6508,4341,Delivered,14078.95,1314.07,0.0,0.0,15393.02,USD,2025-06-09 19:19:34,2025-06-10,2025-06-15
7048,4721,Delivered,9374.73,801.54,16.46,889.12,10192.73,USD,2022-11-09 02:37:15,2022-11-12,2022-11-18
7899,5378,Delivered,3772.62,306.49,24.53,775.36,4103.64,USD,2025-12-17 00:37:34,2025-12-18,2025-12-25
8097,5546,Delivered,582.32,50.88,89.86,56.3,723.06,USD,2023-10-09 15:07:36,2023-10-09,2023-10-16
8295,5706,Delivered,2467.38,227.44,22.55,382.84,2717.37,USD,2021-07-13 00:37:12,2021-07-13,2021-07-19
8446,5814,Delivered,13836.9,1186.87,24.73,0.0,15048.5,USD,2025-04-30 06:22:13,2025-05-02,2025-05-07
9555,6644,Delivered,4083.68,322.14,25.48,685.75,4431.3,USD,2022-09-30 02:27:58,2022-09-30,2022-10-07
9586,6662,Delivered,9548.78,998.72,0.0,346.33,10547.5,USD,2019-10-15 16:54:37,2019-10-16,2019-10-18
9755,6784,Delivered,1105.9,98.25,9.66,146.96,1213.81,USD,2020-09-03 23:57:05,2020-09-06,2020-09-12
10761,7566,Delivered,1999.04,159.29,6.25,351.93,2164.58,USD,2022-10-01 00:01:27,2022-10-04,2022-10-07
10920,7677,Delivered,2943.6,220.11,20.09,118.42,3183.8,USD,2025-12-15 05:21:26,2025-12-15,2025-12-20
11337,8007,Delivered,5966.55,542.74,7.72,0.0,6517.01,USD,2025-08-14 14:03:08,2025-08-17,2025-08-23
11625,8208,Delivered,5928.87,453.19,22.2,92.47,6404.26,USD,2017-09-03 17:18:28,2017-09-06,2017-09-13
11748,8286,Delivered,8031.23,531.34,6.37,25.7,8568.94,USD,2025-11-16 01:06:40,2025-11-17,2025-11-24
11866,8365,Delivered,3750.59,307.49,8.23,929.65,4066.31,USD,2021-02-08 04:21:15,2021-02-10,2021-02-13
12047,8488,Delivered,4800.32,420.95,27.33,668.4,5248.6,USD,2025-12-02 22:11:39,2025-12-04,2025-12-07
12075,8507,Delivered,2970.26,178.11,23.02,398.88,3171.39,USD,2020-02-11 02:39:09,2020-02-12,2020-02-15
12592,8848,Delivered,2523.39,175.07,26.79,532.98,2725.25,USD,2025-06-07 21:07:56,2025-06-08,2025-06-15
12620,8866,Delivered,2706.24,223.52,105.9,632.61,3035.66,USD,2021-09-27 07:28:03,2021-09-28,2021-10-04
12691,8910,Delivered,5659.52,639.77,8.84,152.79,6308.13,USD,2023-01-14 14:36:12,2023-01-14,2023-01-18
13028,9139,Delivered,2282.32,164.57,7.92,362.44,2454.81,USD,2020-08-05 13:35:40,2020-08-06,2020-08-12
13099,9185,Delivered,6749.76,601.6,18.66,353.62,7370.02,USD,2020-04-22 05:30:11,2020-04-22,2020-04-29
13335,9336,Delivered,5374.1,532.42,23.11,724.65,5929.63,USD,2024-04-15 22:08:36,2024-04-15,2024-04-17
13455,9422,Delivered,3322.64,326.52,8.77,0.0,3657.93,USD,2025-06-22 06:59:35,2025-06-22,2025-06-24
13795,9637,Delivered,329.6,38.16,0.0,0.0,367.76,USD,2022-01-27 18:44:08,2022-01-30,2022-02-06
141,90,Delivered,2135.33,186.76,0.0,509.51,2322.09,USD,2025-07-23 00:08:45,2025-07-25,2025-07-28
623,397,Delivered,4363.82,467.83,9.14,54.2,4840.79,USD,2025-07-22 15:32:56,2025-07-23,2025-07-25
1205,764,Delivered,1076.41,68.78,23.42,27.42,1168.61,USD,2021-09-17 04:09:04,2021-09-19,2021-09-21
1494,953,Returned,2170.35,155.23,15.47,77.28,2341.05,USD,2025-06-14 12:13:29,2025-06-14,2025-06-19
2290,1481,Returned,2527.21,255.95,7.69,89.15,2790.85,USD,2024-02-14 22:20:17,2024-02-17,2024-02-21
2435,1574,Delivered,2472.0,197.56,7.52,121.02,2677.08,USD,2025-10-09 10:26:55,2025-10-11,2025-10-13
2503,1619,Delivered,681.6,63.65,0.0,0.0,745.25,USD,2024-06-18 13:22:06,2024-06-21,2024-06-24
2639,1714,Delivered,2410.4,150.03,22.87,528.64,2583.3,USD,2025-07-17 15:21:23,2025-07-20,2025-07-23
2820,1823,Delivered,5707.93,603.7,7.44,3155.82,6319.07,USD,2025-11-19 22:19:09,2025-11-21,2025-11-28
3112,2008,Returned,636.42,58.23,24.16,144.25,718.81,USD,2025-01-30 01:44:00,2025-02-01,2025-02-06
3137,2026,Delivered,7136.21,765.38,7.41,2815.38,7909.0,USD,2024-01-11 08:11:48,2024-01-13,2024-01-15
3383,2178,Delivered,3154.38,329.49,9.97,0.0,3493.84,USD,2021-02-25 00:11:03,2021-02-26,2021-03-03
3897,2509,Delivered,2402.22,218.15,21.53,133.81,2641.9,USD,2025-03-23 10:07:22,2025-03-25,2025-03-30
4032,2593,Delivered,1282.94,79.54,0.0,162.68,1362.48,USD,2018-01-03 12:34:20,2018-01-06,2018-01-12
4788,3086,Delivered,1372.36,141.47,9.39,0.0,1523.22,USD,2025-07-18 17:26:50,2025-07-21,2025-07-24
5193,3379,Delivered,7739.17,565.71,16.45,1778.56,8321.33,USD,2025-12-03 00:56:55,2025-12-06,2025-12-09
5431,3547,Delivered,2575.9,249.87,7.77,343.8,2833.54,USD,2025-10-13 08:10:56,2025-10-13,2025-10-15
5812,3841,Delivered,8949.41,774.71,8.68,280.88,9732.8,USD,2025-05-24 16:23:15,2025-05-26,2025-05-31
6066,4019,Delivered,1048.81,103.91,14.77,0.0,1167.49,USD,2022-04-22 06:41:39,2022-04-23,2022-04-27
6153,4086,Delivered,4770.34,484.48,17.02,427.71,5271.84,USD,2022-09-21 11:07:52,2022-09-21,2022-09-28
6205,4124,Delivered,4822.98,398.24,0.0,36.98,5221.22,USD,2017-03-07 19:06:59,2017-03-10,2017-03-14
6308,4198,Delivered,13874.08,921.29,15.17,27.71,14810.54,USD,2025-06-14 07:22:34,2025-06-17,2025-06-24
8031,5491,Delivered,4489.91,344.78,16.25,889.12,4850.94,USD,2022-07-06 10:21:02,2022-07-06,2022-07-08
8265,5683,Delivered,162.32,17.08,0.0,13.46,179.4,USD,2024-10-12 03:16:00,2024-10-15,2024-10-20
9444,6560,Delivered,4623.56,372.04,8.15,162.2,5003.75,USD,2024-01-31 17:33:00,2024-02-02,2024-02-05
9838,6853,Delivered,3436.85,265.33,15.91,100.34,3718.09,USD,2019-04-01 18:06:45,2019-04-01,2019-04-08
10116,7056,Delivered,4256.38,373.27,24.48,0.0,4654.13,USD,2023-02-10 22:15:06,2023-02-10,2023-02-13
10937,7687,Delivered,220.81,22.03,8.26,0.0,251.1,USD,2018-07-30 00:27:03,2018-08-01,2018-08-05
11298,7979,Delivered,7313.24,419.63,14.49,1127.44,7747.36,USD,2025-12-08 23:29:04,2025-12-11,2025-12-13
11463,8096,Returned,10198.62,699.83,16.37,1840.68,10914.82,USD,2023-01-26 15:35:42,2023-01-26,2023-02-02
11921,8405,Delivered,2351.91,227.82,0.0,664.9,2579.73,USD,2025-12-15 18:25:52,2025-12-18,2025-12-25
11971,8433,Returned,2400.51,163.92,16.7,0.0,2581.13,USD,2024-01-22 16:48:20,2024-01-22,2024-01-24
12070,8505,Delivered,15533.09,1640.54,116.28,752.51,17289.91,USD,2021-02-06 20:30:47,2021-02-07,2021-02-10
12486,8776,Delivered,2330.18,166.59,0.0,6.49,2496.77,USD,2025-08-05 17:46:16,2025-08-08,2025-08-11
12654,8889,Returned,448.29,34.37,0.0,0.0,482.66,USD,2020-05-09 20:39:22,2020-05-11,2020-05-15
13002,9122,Delivered,1360.18,151.39,0.0,91.46,1511.57,USD,2019-01-26 00:14:20,2019-01-28,2019-01-30
13548,9480,Delivered,38.32,3.92,6.48,0.0,48.72,USD,2024-12-02 14:29:28,2024-12-03,2024-12-10
13726,9598,Delivered,1737.15,164.11,111.46,229.79,2012.72,USD,2022-03-31 16:30:00,2022-04-02,2022-04-08
109,72,Delivered,7648.93,719.41,0.0,1314.15,8368.34,USD,2024-08-14 23:43:36,2024-08-17,2024-08-21
199,129,Delivered,780.88,59.21,15.62,40.37,855.71,USD,2023-06-07 19:24:10,2023-06-07,2023-06-13
774,496,Delivered,3485.09,267.24,13.15,296.91,3765.48,USD,2025-04-01 11:32:50,2025-04-04,2025-04-11
1616,1034,Delivered,4825.03,376.98,0.0,486.19,5202.01,USD,2025-04-30 13:49:25,2025-05-01,2025-05-04
1794,1144,Returned,1809.88,138.84,26.92,513.26,1975.64,USD,2023-08-29 04:24:38,2023-08-31,2023-09-03
2131,1368,Delivered,4888.24,384.98,0.0,0.0,5273.22,USD,2025-12-04 11:02:50,2025-12-04,2025-12-09
2162,1394,Delivered,2458.25,243.27,25.32,47.72,2726.84,USD,2024-11-16 20:54:05,2024-11-17,2024-11-19
2198,1416,Delivered,1259.82,77.59,22.98,133.25,1360.39,USD,2023-05-10 18:46:37,2023-05-11,2023-05-18
2510,1622,Delivered,474.91,53.53,8.51,2.55,536.95,USD,2023-11-07 04:49:10,2023-11-08,2023-11-14
2859,1847,Delivered,2700.28,188.06,0.0,0.0,2888.34,USD,2022-04-10 14:48:56,2022-04-13,2022-04-18
3056,1970,Delivered,2732.22,246.23,17.29,0.0,2995.74,USD,2022-09-27 13:39:24,2022-09-30,2022-10-05
3061,1974,Delivered,3663.65,416.64,8.39,915.92,4088.68,USD,2024-06-05 00:49:54,2024-06-08,2024-06-13
3592,2324,Delivered,3895.76,259.94,22.37,1284.61,4178.07,USD,2023-04-24 11:18:43,2023-04-26,2023-04-28
3939,2537,Delivered,3233.67,256.11,27.99,1683.87,3517.77,USD,2025-09-21 18:31:12,2025-09-23,2025-09-29
4587,2945,Delivered,2206.23,189.85,16.78,359.11,2412.86,USD,2021-04-05 08:52:56,2021-04-07,2021-04-14
5113,3313,Delivered,4859.07,294.63,23.25,212.74,5176.95,USD,2023-07-26 03:13:21,2023-07-29,2023-08-03
5523,3620,Delivered,14529.12,1766.83,24.99,2739.38,16320.94,USD,2025-12-08 00:30:05,2025-12-08,2025-12-12
5645,3716,Delivered,10935.49,656.42,7.11,170.03,11599.02,USD,2025-03-27 10:42:32,2025-03-27,2025-04-02
5675,3742,Delivered,3198.26,283.53,16.95,0.0,3498.74,USD,2025-09-11 20:19:50,2025-09-13,2025-09-20
5899,3904,Delivered,7270.97,623.45,14.63,1051.63,7909.05,USD,2025-07-03 04:42:23,2025-07-03,2025-07-07
6704,4488,Delivered,2211.34,198.42,19.84,0.0,2429.6,USD,2025-10-19 22:00:17,2025-10-19,2025-10-24
6712,4493,Delivered,4786.88,413.14,7.45,452.07,5207.47,USD,2025-06-03 19:26:15,2025-06-06,2025-06-13
6797,4552,Delivered,37.4,2.68,16.35,12.46,56.43,USD,2016-06-06 17:49:01,2016-06-08,2016-06-12
7310,4920,Delivered,3901.47,290.13,7.52,1244.75,4199.12,USD,2024-04-22 12:27:33,2024-04-25,2024-04-27
8173,5616,Delivered,6031.09,498.57,7.51,380.7,6537.17,USD,2023-02-05 06:51:16,2023-02-05,2023-02-11
8314,5715,Delivered,1604.9,116.94,13.38,52.23,1735.22,USD,2022-05-19 03:20:54,2022-05-22,2022-05-28
9018,6236,Delivered,3209.38,263.12,6.11,666.42,3478.61,USD,2025-11-19 15:07:32,2025-11-22,2025-11-25
9036,6246,Delivered,4435.81,251.87,6.65,0.0,4694.33,USD,2023-01-30 10:48:44,2023-02-01,2023-02-07
9195,6374,Returned,3163.41,179.37,16.28,767.01,3359.06,USD,2021-06-27 05:19:58,2021-06-28,2021-07-04
9614,6683,Delivered,448.78,240.69,24.61,4697.35,714.08,USD,2025-09-19 19:15:55,2025-09-21,2025-09-23
9672,6728,Delivered,2932.6,253.88,0.0,40.37,3186.48,USD,2025-09-04 01:12:33,2025-09-07,2025-09-14
10215,7137,Delivered,1956.7,143.88,0.0,296.34,2100.58,USD,2025-11-06 16:51:21,2025-11-06,2025-11-08
10283,7185,Delivered,4096.51,387.92,18.35,227.4,4502.78,USD,2017-10-12 22:34:51,2017-10-13,2017-10-15
10369,7257,Delivered,895.59,98.7,144.22,139.82,1138.51,USD,2022-06-24 03:32:59,2022-06-26,2022-06-29
10499,7350,Returned,1533.99,151.75,6.26,0.0,1692.0,USD,2024-07-06 18:46:19,2024-07-08,2024-07-13
10735,7541,Delivered,5425.81,422.03,0.0,372.14,5847.84,USD,2024-01-28 00:48:13,2024-01-29,2024-01-31
10763,7568,Delivered,2288.36,282.85,0.0,226.48,2571.21,USD,2021-04-10 19:32:36,2021-04-12,2021-04-16
11193,7882,Delivered,3167.31,266.81,27.82,253.65,3461.94,USD,2025-08-22 07:39:50,2025-08-23,2025-08-25
11774,8299,Delivered,242.83,16.18,0.0,60.71,259.01,USD,2023-03-02 08:33:03,2023-03-02,2023-03-09
12768,8962,Returned,1720.31,123.77,9.65,0.0,1853.73,USD,2024-05-22 02:00:41,2024-05-23,2024-05-26
13269,9293,Delivered,4109.73,360.57,22.17,437.02,4492.47,USD,2025-05-28 15:28:13,2025-05-31,2025-06-05
13541,9477,Delivered,1520.21,135.81,14.63,4.64,1670.65,USD,2020-06-13 10:51:51,2020-06-13,2020-06-19
662,422,Delivered,4431.91,457.46,17.2,6.13,4906.57,USD,2024-05-25 07:15:25,2024-05-26,2024-05-31
869,559,Delivered,514.38,36.84,8.4,18.91,559.62,USD,2023-08-19 20:43:47,2023-08-19,2023-08-24
1085,689,Returned,2875.48,231.49,0.0,0.0,3106.97,USD,2024-01-26 04:59:32,2024-01-26,2024-01-31
1617,1035,Delivered,10310.1,860.88,19.34,448.09,11190.32,USD,2021-12-28 22:54:38,2021-12-28,2022-01-04
1800,1149,Delivered,16787.97,1193.61,13.6,0.0,17995.18,USD,2025-10-12 07:19:20,2025-10-13,2025-10-19
1849,1176,Delivered,3376.04,370.41,9.82,491.36,3756.27,USD,2025-11-08 17:18:34,2025-11-08,2025-11-15
1871,1195,Delivered,1342.5,131.69,16.87,0.0,1491.06,USD,2025-07-13 15:58:35,2025-07-14,2025-07-20
1913,1217,Delivered,166.3,16.38,0.0,0.0,182.68,USD,2021-06-14 11:09:15,2021-06-16,2021-06-20
2592,1681,Delivered,3275.19,190.16,16.21,304.35,3481.56,USD,2022-08-02 01:36:52,2022-08-04,2022-08-11
3265,2105,Delivered,5119.67,445.67,67.59,236.17,5632.93,USD,2024-01-10 13:17:18,2024-01-11,2024-01-16
3747,2424,Delivered,4011.66,269.96,17.81,445.74,4299.43,USD,2024-05-07 21:11:05,2024-05-08,2024-05-15
3841,2482,Delivered,3316.98,247.4,15.86,360.0,3580.24,USD,2025-08-24 16:13:46,2025-08-25,2025-08-28
5560,3650,Delivered,2174.86,174.11,21.77,53.1,2370.74,USD,2024-05-17 18:24:24,2024-05-20,2024-05-25
5720,3774,Delivered,503.47,31.45,21.86,267.18,556.78,USD,2016-11-14 21:35:19,2016-11-15,2016-11-17
5818,3845,Delivered,1920.0,165.91,24.74,0.0,2110.65,USD,2025-12-03 09:03:15,2025-12-04,2025-12-07
6898,4626,Delivered,1054.68,79.73,17.27,309.52,1151.68,USD,2025-07-13 06:48:01,2025-07-14,2025-07-17
7250,4873,Delivered,2797.02,206.02,8.9,180.36,3011.94,USD,2023-05-15 18:52:35,2023-05-15,2023-05-21
8072,5527,Delivered,6308.38,667.87,0.0,1025.32,6976.25,USD,2025-06-03 10:30:37,2025-06-03,2025-06-05
9189,6370,Delivered,9510.03,997.51,15.26,195.17,10522.8,USD,2017-12-21 08:50:41,2017-12-23,2017-12-27
9271,6429,Delivered,9202.84,650.89,8.53,4973.37,9862.26,USD,2019-05-02 13:42:35,2019-05-03,2019-05-10
9562,6647,Delivered,2600.96,190.31,6.9,170.92,2798.17,USD,2021-04-17 15:57:53,2021-04-18,2021-04-24
9898,6898,Delivered,1881.9,109.79,8.26,0.0,1999.95,USD,2025-11-01 02:16:08,2025-11-03,2025-11-09
10049,7006,Delivered,8158.94,616.7,0.0,81.73,8775.64,USD,2025-11-04 06:55:43,2025-11-06,2025-11-10
10299,7199,Returned,3332.42,253.62,113.98,484.69,3700.02,USD,2025-04-29 08:50:09,2025-04-29,2025-05-02
10595,7427,Delivered,1733.85,181.58,131.87,0.0,2047.3,USD,2024-12-30 11:27:26,2025-01-02,2025-01-08
10640,7459,Delivered,524.01,43.24,6.49,110.29,573.74,USD,2020-06-15 22:35:41,2020-06-16,2020-06-23
11263,7942,Delivered,6953.86,482.14,9.63,2679.74,7445.63,USD,2019-08-06 13:38:18,2019-08-08,2019-08-15
11303,7983,Delivered,2317.91,162.88,9.25,48.78,2490.04,USD,2021-06-22 18:58:01,2021-06-23,2021-06-28
11610,8197,Delivered,1280.99,87.53,6.4,362.67,1374.92,USD,2025-04-04 14:18:11,2025-04-05,2025-04-11
11977,8439,Delivered,2352.09,208.09,0.0,498.45,2560.18,USD,2021-02-14 08:28:12,2021-02-14,2021-02-19
12245,8619,Delivered,8872.36,851.58,14.35,49.93,9738.29,USD,2024-07-12 16:20:50,2024-07-15,2024-07-18
12451,8752,Delivered,5438.34,331.74,16.65,123.71,5786.73,USD,2025-12-06 23:20:50,2025-12-08,2025-12-15
12528,8804,Returned,3725.98,424.02,0.0,0.0,4150.0,USD,2022-12-18 06:59:56,2022-12-18,2022-12-25
12765,8961,Delivered,4434.92,369.36,22.64,63.08,4826.92,USD,2021-12-03 11:17:30,2021-12-06,2021-12-08
12823,9001,Delivered,6500.97,703.22,0.0,127.26,7204.19,USD,2024-10-29 03:49:05,2024-11-01,2024-11-08
