order_item_id,order_id,product_id,quantity,discount_amount,product_price
42443,10497,4506,1,0.0,86.95
42551,10527,3549,3,0.0,686.63
42618,10542,2873,1,0.0,146.06
42711,10568,293,6,0.0,805.24
42889,10607,3315,2,0.0,810.73
42968,10628,482,1,0.0,177.89
43068,10653,4137,1,0.0,177.5
43082,10657,3522,2,944.56,1889.12
43272,10701,2211,7,0.0,381.3
43505,10751,227,2,0.0,147.01
43700,10801,1770,1,106.67,426.68
43953,10861,2887,1,6.85,68.52
44260,10934,1132,2,0.0,340.27
44328,10953,127,1,1314.77,1314.77
44766,11061,4168,2,0.0,1233.14
45062,11137,9,2,276.96,346.2
45275,11187,2532,2,398.75,1329.16
45360,11207,3785,1,0.0,100.02
45392,11214,4083,1,21.68,54.19
45435,11225,2268,5,707.82,353.91
45973,11354,1598,2,4.78,9.56
46079,11383,3386,1,0.0,57.42
46474,11466,1561,1,0.0,71.46
46500,11473,2212,1,0.0,167.24
46577,11490,2455,6,0.0,494.85
47668,11766,3716,3,0.0,246.33
47735,11782,3534,1,0.0,837.82
47758,11788,1946,5,0.0,64.17
47794,11795,382,1,0.0,23.83
47931,11825,3955,1,0.0,902.15
48234,11906,2761,1,0.0,105.95
48323,11928,4904,10,0.0,127.31
48334,11931,3540,4,0.0,179.6
48516,11979,3649,2,0.0,270.1
48555,11988,1329,5,0.0,94.33
48860,12073,2559,1,0.0,688.45
48906,12083,553,4,76.72,95.9
49317,12186,987,7,0.0,473.98
49332,12189,3286,4,0.0,115.92
49391,12205,3024,3,405.87,135.29
49499,12233,1811,3,60.38,201.28
49625,12267,95,1,2.74,27.41
49986,12358,270,10,0.0,901.82
50053,12372,4767,1,0.0,174.65
50115,12387,3201,2,177.38,354.77
50272,12426,1911,3,142.2,237.0
50900,12594,1710,3,0.0,1909.03
51332,12700,4798,4,0.0,240.14
51548,12754,3394,6,0.0,341.72
51727,12799,485,1,22.82,228.24
51730,12800,2916,6,0.0,94.85
51765,12808,2413,2,0.0,802.82
52428,12971,3550,5,0.0,217.91
52777,13057,4409,1,140.06,350.14
53127,13147,1375,5,0.0,861.28
53205,13165,3861,6,0.0,510.32
53392,13218,300,2,745.99,932.49
53541,13248,3175,5,0.0,36.04
53624,13270,2752,5,27.1,27.1
53800,13312,3988,3,19.6,32.66
53872,13330,1333,4,0.0,141.42
54360,13456,4477,1,0.0,718.66
54625,13522,677,2,0.0,78.65
55250,13680,2323,6,1139.43,759.62
55314,13697,1381,2,0.0,37.15
55375,13714,2777,1,0.0,86.56
55435,13729,1118,3,0.0,730.63
55483,13739,1345,1,0.0,369.9
55618,13779,1063,3,0.0,265.5
55693,13797,2810,1,0.0,324.96
55720,13805,4313,3,0.0,253.27
18432,4665,4182,6,736.22,306.76
25377,6386,2571,3,0.0,239.45
30736,7667,3417,1,145.76,728.8
32880,8188,895,2,620.88,310.44
33376,8313,3328,3,139.44,116.2
37385,9286,3671,1,5.96,59.55
41303,10218,3993,2,0.0,1336.31
43145,10668,1500,1,22.55,112.77
48491,11974,761,1,0.0,75.11
182,44,3602,1,0.0,154.38
320,78,1323,2,371.8,185.9
735,183,2703,1,0.0,267.8
741,184,2304,3,172.43,287.39
1001,255,3538,1,0.0,137.56
1219,312,3863,6,0.0,217.31
1322,336,98,1,0.0,48.86
1628,407,1060,2,0.0,93.68
1691,424,3770,1,0.0,57.04
1962,486,2255,4,0.0,819.69
2155,540,4597,5,71.64,143.29
2248,562,574,1,9.3,46.52
2256,565,4876,2,197.0,394.0
2525,629,1704,1,0.0,374.68
2591,643,3153,3,17.15,57.17
3024,750,410,1,0.0,295.91
3106,767,1051,1,0.0,150.64
3303,818,380,3,0.0,22.57
3927,984,3555,3,83.69,139.48
4066,1019,3101,1,0.0,752.48
4333,1087,2941,6,0.0,232.9
4336,1088,4009,1,0.0,318.84
4571,1144,2985,1,8.05,80.48
4677,1170,4006,1,0.0,1185.72
4962,1247,2536,1,44.54,296.96
5070,1278,1801,3,0.0,400.75
5107,1288,4199,2,122.62,306.54
5401,1362,1006,1,0.0,82.45
5691,1430,1885,1,0.0,705.19
6022,1511,1093,1,0.0,302.6
6102,1528,622,1,0.0,1116.94
6132,1536,3690,5,0.0,174.03
6222,1561,3435,2,148.4,74.2
6224,1561,2183,4,0.0,469.99
6766,1704,4548,5,181.17,241.56
6879,1728,1958,6,0.0,806.27
7004,1764,4053,1,0.0,947.26
7211,1813,3921,3,42.11,93.58
7333,1851,2704,1,144.28,360.7
7372,1865,125,5,133.66,178.22
7445,1887,174,3,0.0,194.18
7603,1928,3088,1,0.0,37.63
7780,1971,1276,4,0.0,248.01
8064,2048,787,5,0.0,124.72
8344,2119,1528,5,154.38,205.84
8544,2174,4506,2,0.0,86.95
8581,2182,539,1,6.67,66.72
8767,2229,3996,5,0.0,237.88
9227,2343,3579,1,0.0,534.39
9509,2411,1927,2,0.0,154.21
9596,2432,4153,5,0.0,954.76
9666,2448,660,2,15.06,75.29
9774,2475,1895,1,8.28,41.38
10163,2577,2570,1,343.48,1373.92
10180,2581,4100,3,0.0,101.03
10282,2607,2918,2,0.0,369.65
10353,2629,635,2,0.0,850.77
10413,2646,1274,1,5.29,21.15
10678,2708,4638,3,136.8,303.99
10738,2720,3974,1,0.0,159.09
10816,2740,3272,1,65.31,326.54
10955,2775,2569,6,0.0,86.4
11479,2912,3037,1,0.0,795.27
11903,3016,1320,3,0.0,46.2
12246,3103,3881,2,37.11,185.57
12296,3116,905,2,0.0,285.21
12315,3122,730,5,0.0,24.87
13320,3371,2885,1,0.0,188.5
13330,3374,287,2,0.0,454.51
13838,3505,1859,2,326.32,652.64
13875,3513,857,3,0.0,1004.12
13927,3531,1507,1,0.0,62.5
14129,3584,4114,2,2052.74,1026.37
14155,3590,4459,1,0.0,251.06
14311,3632,4019,3,134.42,224.04
14616,3708,2140,5,0.0,566.24
14706,3732,4141,3,545.57,909.29
15205,3863,2723,1,0.0,1576.41
15291,3885,4790,5,407.23,325.78
15502,3934,4021,1,0.0,130.64
15661,3972,824,6,233.86,389.76
15703,3981,1948,5,0.0,894.55
15734,3988,4700,1,0.0,1088.21
16081,4077,3004,4,0.0,83.71
16322,4143,316,1,0.0,20.12
16452,4175,1965,2,629.79,1259.58
16962,4296,4037,3,0.0,132.75
17039,4313,4240,1,50.26,502.61
17149,4340,1019,1,0.0,69.07
17535,4441,1704,2,0.0,374.68
17894,4532,2532,6,1594.99,1329.16
18216,4613,405,5,0.0,1187.92
18258,4625,1022,3,166.74,222.32
18527,4691,1051,4,0.0,150.64
18528,4691,3838,2,0.0,722.64
19134,4842,759,1,11.63,58.16
19648,4963,4328,1,0.0,148.68
19756,4988,3610,3,0.0,297.71
19928,5033,938,3,0.0,30.33
20003,5054,3429,5,340.69,340.69
20112,5081,3493,2,0.0,83.32
20185,5096,3687,1,0.0,1346.73
20225,5108,1437,1,0.0,110.8
20774,5247,475,3,0.0,65.38
20789,5251,1854,3,0.0,338.93
20814,5255,3703,4,0.0,200.57
21519,5427,2055,3,0.0,1201.64
21681,5470,943,2,619.34,774.17
21710,5476,2748,5,0.0,241.78
21714,5477,1962,1,14.54,145.38
21781,5497,2557,3,0.0,94.55
21798,5501,293,2,402.62,805.24
21875,5517,3833,3,45.71,76.19
21993,5545,4830,1,0.0,72.47
22161,5590,102,2,0.0,113.54
22311,5625,2942,6,0.0,307.66
22327,5628,4540,1,0.0,83.14
22442,5654,1377,3,222.8,371.34
22546,5682,1432,2,0.0,129.08
22777,5738,2660,1,107.03,1070.35
22800,5746,4774,2,0.0,182.91
23000,5798,2006,1,0.0,32.43
23122,5827,3593,5,378.17,756.34
23157,5836,4896,2,232.3,580.75
23196,5847,775,1,40.54,270.27
23517,5926,684,5,393.95,525.27
23577,5944,378,6,0.0,812.91
24036,6056,4310,2,461.44,922.88
24536,6182,4279,1,12.4,82.68
24547,6185,1855,1,0.0,188.45
24708,6224,4044,1,0.0,53.04
24711,6225,681,1,162.47,649.9
25174,6336,4748,1,0.0,741.02
25996,6525,1196,2,0.0,29.34
26989,6761,3672,2,0.0,417.82
27043,6776,1058,1,0.0,44.93
28056,7020,4339,2,134.36,335.9
28263,7070,545,1,0.0,298.72
28473,7123,251,5,144.78,144.78
29374,7332,2600,6,0.0,397.4
29419,7341,3391,1,32.66,81.65
29606,7390,1947,7,0.0,501.69
29787,7433,1986,3,702.57,234.19
29900,7460,2446,3,0.0,138.18
30035,7494,2651,3,0.0,614.17
30212,7539,3808,3,0.0,1262.99
30228,7543,858,3,283.2,472.0
30659,7650,3334,3,0.0,148.99
30712,7662,3417,1,0.0,728.8
30836,7692,391,1,0.0,96.11
30845,7694,4578,4,0.0,179.54
31442,7847,2621,4,273.03,682.58
31905,7962,548,1,0.0,201.72
32426,8081,2817,2,183.03,366.05
32587,8124,4200,2,0.0,162.11
32650,8138,1128,2,80.74,403.7
32753,8159,2140,1,226.5,566.24
33112,8243,4726,1,0.0,201.94
33684,8390,3396,8,0.0,96.44
33730,8401,794,3,0.0,193.5
33840,8426,1697,2,291.21,582.42
33875,8433,1052,6,0.0,155.66
34771,8651,873,1,457.06,1828.22
34901,8681,1089,5,1893.62,1514.9
35006,8706,4639,3,270.26,360.35
35253,8765,1417,2,20.5,41.0
35331,8785,2014,3,0.0,1297.24
35388,8798,4777,3,0.0,481.26
35508,8826,2397,5,0.0,431.05
35633,8857,2302,2,0.0,52.09
35920,8925,4399,2,77.02,256.72
36109,8973,4898,4,0.0,160.49
36835,9149,2099,5,0.0,108.35
36892,9161,687,1,0.0,201.45
37733,9369,741,2,0.0,306.71
37875,9405,3445,6,72.24,60.2
37883,9406,2318,1,0.0,197.78
38346,9512,3239,4,181.34,453.34
38446,9536,1373,2,187.46,234.32
38502,9549,620,4,72.56,120.93
39094,9698,1630,1,0.0,122.96
39192,9722,2080,1,0.0,79.34
39333,9760,43,7,818.48,467.7
39634,9828,2449,4,0.0,669.06
39701,9842,4159,2,0.0,59.2
39938,9897,1512,7,0.0,186.99
39973,9905,2517,4,0.0,104.17
40352,9994,3116,1,3.31,22.05
40594,10054,2937,1,0.0,181.83
40964,10138,896,2,13.23,66.15
41330,10226,4641,2,53.05,132.62
41357,10236,3419,2,0.0,594.57
41480,10262,37,1,0.0,425.93
41482,10263,4219,2,0.0,5.34
41533,10280,2114,3,452.83,603.77
41593,10293,3894,5,558.04,744.05
41875,10362,4550,4,136.42,170.53
42079,10412,104,6,0.0,562.88
42244,10451,623,3,0.0,59.64
42465,10504,1257,4,1009.62,1682.7
42542,10526,4139,1,0.0,152.94
42617,10542,3042,10,0.0,245.79
42650,10551,4714,2,0.0,87.16
42786,10583,4335,1,9.34,62.25
43492,10748,692,3,0.0,213.93
43718,10805,4448,1,0.0,521.67
43997,10876,1049,1,0.0,88.2
44151,10908,2946,2,0.0,1017.22
44266,10935,1778,1,0.0,286.39
44969,11114,4695,3,0.0,114.0
45251,11181,2386,3,21.88,18.23
45857,11328,3137,4,596.48,596.48
45894,11336,3819,1,0.0,377.35
46379,11447,2390,1,0.0,82.0
46734,11533,2067,2,0.0,372.86
47025,11598,2640,1,0.0,372.12
47167,11637,2258,4,0.0,119.99
47187,11640,2447,3,10.78,14.37
47365,11688,2446,4,0.0,138.18
47519,11729,1971,5,0.0,72.62
47534,11733,528,1,0.0,597.49
47917,11822,4881,3,0.0,1350.77
48090,11869,1281,1,30.55,152.74
48342,11933,2776,5,0.0,110.33
48620,12006,3432,5,0.0,984.33
48663,12016,3620,2,0.0,17.52
49328,12188,4960,3,47.43,158.11
49461,12224,1126,2,0.0,950.04
49682,12283,3103,3,0.0,854.51
49852,12322,1913,5,0.0,362.58
50248,12418,4603,1,5.94,29.71
50999,12617,661,1,14.62,73.08
51011,12620,4577,7,333.0,118.93
51033,12625,1676,1,30.59,76.47
51318,12696,1496,2,0.0,108.92
51599,12766,3197,2,0.0,157.45
52589,13010,487,5,171.28,342.55
52941,13099,2574,6,0.0,47.72
53026,13123,3987,1,6.93,34.63
53507,13242,2453,4,45.19,75.32
54035,13370,4408,3,0.0,773.5
54267,13430,286,1,619.87,619.87
54389,13463,3717,3,32.76,72.8
54481,13486,111,1,0.0,109.37
54511,13496,3169,3,0.0,272.34
54628,13522,2812,3,0.0,239.35
54694,13538,4083,4,0.0,54.19
54788,13562,3605,3,0.0,212.62
54820,13571,3918,1,0.0,1212.38
54982,13613,940,1,0.0,295.08
55115,13647,3418,2,139.08,278.16
55238,13676,2299,2,109.73,219.46
55334,13702,3852,1,0.0,653.59
55439,13730,3741,1,0.0,70.27
55696,13799,3564,6,0.0,1108.73
55959,13868,4480,2,191.53,383.05
55987,13875,1552,4,31.65,52.75
20533,5185,3017,4,0.0,1758.87
26203,6575,2957,2,103.91,259.78
29738,7421,4,4,96.19,96.19
35632,8856,4959,3,11.52,25.59
45213,11171,4010,3,45.69,101.54
51362,12710,4033,2,0.0,40.48
51784,12813,2537,4,0.0,168.41
52681,13032,3350,6,0.0,263.25
55566,13763,483,2,17.45,58.18
56092,13905,296,4,115.54,144.43
56166,13921,3490,7,0.0,98.13
23,6,1231,1,0.0,98.49
749,186,91,2,0.0,371.94
909,231,1168,2,75.57,188.92
1231,314,34,1,0.0,649.05
1318,335,2492,1,9.05,60.36
1581,397,2960,3,0.0,29.58
2399,597,3757,2,0.0,233.14
2760,682,17,2,0.0,72.23
2817,699,2606,7,101.81,96.96
2828,702,2278,1,0.0,355.53
2922,725,3241,3,0.0,272.94
3073,761,4909,2,0.0,305.62
3108,767,2795,2,0.0,54.51
3218,794,578,4,101.36,168.93
3706,923,2458,2,0.0,177.63
3917,981,476,1,76.38,76.38
4440,1115,2437,1,0.0,56.85
5021,1263,2766,1,0.0,438.6
5230,1320,1222,6,0.0,1517.95
5267,1328,813,1,5.82,38.82
5317,1343,4909,2,0.0,305.62
5318,1343,4622,2,15.26,76.29
5321,1344,673,3,355.86,296.55
5541,1395,52,3,0.0,55.77
5606,1410,2445,7,179.98,257.11
5754,1446,2330,3,59.16,131.47
5930,1487,2257,2,12.46,24.91
6140,1539,1481,1,0.0,1980.84
6526,1642,4140,2,0.0,284.93
6757,1702,2865,7,0.0,205.53
6947,1746,236,1,8.75,87.47
7078,1783,4252,2,0.0,576.52
7257,1829,1866,1,0.0,1159.67
7489,1900,2362,1,0.0,101.39
7561,1920,4424,5,0.0,201.2
7590,1925,4116,2,40.78,135.92
7753,1966,2922,2,101.32,126.65
8071,2052,2819,3,0.0,1572.24
8235,2092,3319,3,1422.66,474.22
8736,2219,2095,6,0.0,178.37
8768,2229,1255,2,4.29,14.3
8797,2237,3783,4,29.78,49.64
8935,2268,1793,1,0.0,146.96
9085,2304,2408,3,461.22,153.74
9149,2323,1163,2,0.0,361.89
9188,2333,630,2,0.0,97.51
9409,2384,4814,2,0.0,112.68
9439,2390,2111,2,0.0,218.24
9754,2471,2756,2,12.39,61.95
9767,2474,852,5,0.0,231.81
9841,2494,2098,2,433.28,1444.27
9935,2517,1750,4,572.53,357.83
10131,2569,2916,1,0.0,94.85
10525,2675,2548,2,0.0,288.54
10697,2711,1868,3,0.0,894.43
10786,2732,3882,7,0.0,67.67
11168,2833,4461,1,45.54,303.63
11802,2995,1920,7,1026.9,978.0
12249,3103,3317,1,12.8,64.02
12459,3158,4066,1,0.0,432.2
12483,3163,4276,1,0.0,29.88
12485,3163,3193,3,0.0,247.01
12515,3172,1094,1,0.0,53.65
12526,3175,3325,1,0.0,190.82
12572,3188,1706,5,0.0,574.56
12613,3197,451,1,164.12,410.31
12841,3249,936,3,0.0,42.58
13149,3326,98,4,0.0,48.86
13173,3333,1304,6,0.0,125.67
13348,3379,1461,7,327.68,312.08
13602,3446,3019,3,0.0,186.63
13635,3456,3992,2,25.06,125.29
13789,3493,1834,2,0.0,130.75
13902,3524,1884,5,0.0,434.18
14020,3554,3937,2,77.1,256.99
14708,3733,3160,2,0.0,216.76
14714,3734,2980,3,0.0,387.51
14777,3750,1626,7,30.56,29.1
15111,3837,3628,3,59.51,79.34
15112,3837,2141,3,41.42,55.23
16660,4222,3622,2,62.18,77.73
17002,4306,4936,4,0.0,216.71
17115,4332,3754,6,0.0,1021.27
17391,4406,3456,9,0.0,49.92
17762,4503,844,5,503.18,402.54
17763,4504,1785,3,71.12,94.83
17819,4517,3970,6,0.0,289.06
17847,4522,1870,4,261.46,261.46
17896,4533,4351,8,127.09,105.91
18498,4682,3968,2,0.0,599.94
18517,4688,3100,6,51.74,43.12
18622,4715,1291,1,0.0,364.42
18638,4719,865,2,0.0,448.12
18808,4762,1832,4,0.0,74.63
18877,4780,1923,8,0.0,845.38
18889,4782,4279,1,33.07,82.68
18963,4799,4606,1,0.0,178.73
19061,4822,24,2,0.0,861.39
19242,4867,3702,3,0.0,531.24
19275,4875,4516,8,0.0,55.36
19468,4919,4820,1,0.0,112.07
19529,4932,1253,2,0.0,648.4
19763,4989,3594,6,0.0,63.25
19794,4999,4662,4,0.0,1222.4
19965,5043,4170,2,82.44,412.19
20026,5060,4515,2,22.75,56.87
20493,5174,2376,4,0.0,1357.17
20526,5184,1756,2,0.0,131.27
20775,5247,917,1,0.0,110.94
20883,5272,880,2,0.0,45.37
20899,5276,4439,1,0.0,1735.81
21118,5330,1058,1,0.0,44.93
21540,5432,3161,3,1215.74,1013.12
21634,5455,3761,1,0.0,50.96
21836,5510,4614,2,0.0,660.65
21859,5514,3957,5,426.38,213.19
21947,5534,4982,7,0.0,70.84
21972,5540,4891,5,0.0,83.47
22251,5610,3254,3,0.0,168.86
22288,5618,2142,2,0.0,39.6
22552,5683,1343,2,0.0,60.73
22812,5748,523,2,152.04,76.02
23375,5892,3544,1,0.0,476.6
23381,5896,3580,1,0.0,727.34
23494,5921,4122,4,0.0,196.95
23503,5923,3587,2,212.1,106.05
23521,5928,4124,4,0.0,169.25
23803,6001,600,1,239.23,1594.89
23936,6033,1788,3,77.88,64.9
24527,6179,34,2,0.0,649.05
24574,6192,1009,2,0.0,23.04
24695,6223,4418,5,0.0,1189.35
24857,6258,580,5,33.13,44.18
24869,6261,831,6,0.0,258.76
25104,6318,1321,5,0.0,99.36
25257,6354,3350,3,0.0,263.25
25389,6390,2532,2,0.0,1329.16
25519,6416,4363,3,0.0,765.52
25525,6417,973,2,0.0,1259.86
25648,6444,2012,1,17.03,170.33
25829,6484,4303,3,140.84,187.78
26005,6528,3202,1,0.0,308.4
26044,6539,1090,1,0.0,333.04
26126,6558,4706,4,88.2,220.49
26233,6581,1820,4,0.0,184.48
26306,6598,806,5,0.0,208.7
26497,6645,259,2,33.47,111.57
27059,6780,2815,1,0.0,940.89
27296,6833,3059,2,0.0,27.44
27442,6873,4143,5,35.31,35.31
27547,6901,2717,4,1162.81,1453.51
27578,6909,699,1,0.0,587.12
27597,6915,3012,2,249.25,830.84
27732,6947,768,1,0.0,291.76
28413,7108,3420,3,0.0,139.06
28508,7130,860,3,15.77,52.57
28529,7135,2207,3,634.45,845.93
28536,7136,75,6,0.0,177.8
28642,7163,1369,3,0.0,106.1
28977,7240,3487,2,0.0,287.67
29106,7272,2063,2,0.0,1347.33
29287,7315,3408,4,252.59,420.98
29476,7357,99,1,0.0,154.43
29794,7435,597,2,17.43,87.13
29824,7444,1137,1,77.28,309.11
29856,7450,2823,3,0.0,339.2
30186,7532,3710,3,0.0,870.56
30253,7548,3194,6,225.55,375.92
30389,7581,4370,3,0.0,97.02
30741,7669,4284,3,965.54,804.62
31029,7743,2931,3,25.35,42.25
31159,7776,1474,3,0.0,1676.63
31201,7785,62,3,0.0,36.15
31272,7801,4604,2,37.94,47.43
32009,7989,426,3,0.0,379.15
32015,7991,4196,1,182.51,912.54
32031,7993,3926,2,0.0,169.99
32091,8009,4600,5,603.11,1206.22
32137,8019,1418,1,0.0,743.6
32193,8033,1589,2,101.72,254.31
32571,8119,4294,5,0.0,1131.39
32688,8145,924,1,0.0,177.54
32693,8147,1874,3,110.22,36.74
32792,8168,3724,2,0.0,48.21
32795,8168,1677,6,0.0,298.1
33826,8423,4975,1,0.0,2052.47
34260,8528,1230,2,0.0,364.1
34788,8653,3115,5,876.95,876.95
35095,8728,1767,3,0.0,830.21
35191,8752,416,5,0.0,151.85
35308,8778,627,2,81.64,40.82
35336,8786,4276,8,0.0,29.88
35718,8877,1952,1,0.0,535.93
36139,8980,3115,3,2630.85,876.95
36325,9029,2967,2,0.0,388.27
36460,9058,1707,1,0.0,505.67
36542,9073,4692,1,0.0,243.44
36880,9158,3271,1,4.3,28.7
37028,9197,2247,3,703.26,234.42
37078,9207,4925,2,0.0,626.87
37406,9292,3119,4,104.26,260.65
37502,9315,3778,1,0.0,313.87
37679,9360,1637,3,0.0,101.62
37795,9386,343,6,128.27,213.78
37902,9410,831,5,258.76,258.76
37907,9411,31,1,0.0,374.54
38204,9478,2120,1,0.0,60.37
38267,9492,1616,2,0.0,828.71
39115,9703,305,2,88.48,294.95
39623,9825,518,2,0.0,63.3
39675,9836,249,2,0.0,850.37
39852,9877,1639,4,0.0,144.59
39956,9902,3204,3,0.0,760.81
40129,9942,1260,1,0.0,177.51
40169,9950,2275,1,0.0,556.37
40927,10130,2995,2,0.0,292.98
41163,10186,1677,2,0.0,298.1
41502,10269,299,5,69.81,93.08
41570,10287,4602,7,0.0,218.44
41938,10376,1552,1,5.28,52.75
41980,10385,2397,2,0.0,431.05
42128,10425,3017,3,0.0,1758.87
42231,10448,1424,2,0.0,37.32
42283,10461,4322,1,38.18,95.45
42594,10535,2341,7,0.0,124.56
42987,10631,766,6,0.0,40.23
43060,10651,3699,3,140.93,187.9
43516,10754,3417,4,728.8,728.8
43594,10771,492,3,0.0,17.0
44378,10965,3535,3,0.0,87.74
44386,10966,4743,3,115.39,96.16
44406,10970,3743,5,0.0,858.68
44729,11051,1236,2,0.0,133.42
44865,11090,4614,3,0.0,660.65
44940,11108,2342,1,76.14,761.4
44992,11120,1548,4,0.0,217.28
45645,11278,1740,3,0.0,93.36
45664,11282,2692,2,0.0,804.92
45782,11312,1952,3,321.56,535.93
46127,11393,552,1,137.13,342.83
46257,11419,1360,1,0.0,167.28
46357,11442,1905,4,90.99,90.99
46967,11585,4457,2,0.0,1371.47
46986,11589,1924,3,0.0,404.72
47120,11625,1345,1,92.47,369.9
47228,11652,3437,2,0.0,45.41
47253,11659,2374,3,13.07,43.56
47644,11758,1642,1,88.58,221.46
48337,11932,2473,5,1123.74,1498.32
48746,12039,1387,7,0.0,632.62
49149,12142,2280,2,0.0,118.92
49261,12171,4444,4,0.0,232.27
49582,12254,1286,1,0.0,1174.17
49645,12273,4895,2,2432.08,1216.04
49739,12295,1671,1,25.48,127.39
49748,12298,2399,3,412.33,549.78
49775,12303,4839,1,0.0,79.16
49792,12308,4531,2,273.57,683.92
49907,12336,1203,1,0.0,21.51
50003,12361,3869,1,0.0,110.7
50235,12415,2436,2,7.7,19.26
50557,12500,2534,3,0.0,403.68
50566,12502,3116,3,16.54,22.05
50703,12541,4759,2,111.58,371.95
50746,12553,3257,6,0.0,63.37
51188,12668,490,8,940.86,470.43
51189,12668,3268,4,26.61,16.63
51388,12715,1869,5,81.48,40.74
52016,12872,3914,2,0.0,158.41
52235,12924,4276,4,0.0,29.88
52388,12960,4239,2,0.0,197.46
52921,13094,698,2,0.0,164.64
53075,13133,4285,3,81.55,67.96
53195,13162,3607,1,0.0,202.27
54014,13364,383,3,159.14,132.62
54026,13368,1319,2,0.0,37.63
54661,13529,620,1,0.0,120.93
54725,13545,3987,2,0.0,34.63
54786,13561,4847,3,0.0,68.11
54959,13604,1845,4,0.0,277.91
55211,13669,558,1,13.17,87.83
55388,13718,3248,2,0.0,465.62
55554,13759,802,8,0.0,187.5
55876,13846,3241,1,0.0,272.94
55883,13847,1885,1,282.08,705.19
18918,4790,1115,2,0.0,1959.45
26744,6706,1086,2,0.0,188.49
27966,6999,1063,1,0.0,265.5
29759,7426,4009,1,0.0,318.84
34368,8553,4545,2,0.0,528.73
39225,9731,3235,1,0.0,112.78
40567,10049,3775,2,0.0,1194.2
45353,11205,964,5,111.58,89.26
46171,11403,612,6,0.0,906.83
48920,12085,2796,4,0.0,115.68
49153,12144,1483,1,0.0,879.95
49430,12216,4439,1,0.0,1735.81
51807,12819,4375,3,0.0,993.12
52143,12899,3777,1,0.0,372.36
53909,13339,3911,5,0.0,84.87
368,94,3071,2,212.59,425.18
727,182,1368,4,0.0,197.18
834,208,2445,2,128.56,257.11
1073,274,2353,3,0.0,156.63
1192,306,2098,5,1083.2,1444.27
1338,339,4767,1,0.0,174.65
1355,343,783,5,0.0,159.03
1693,424,1503,1,0.0,914.49
1755,441,2932,2,0.0,155.14
1804,451,1664,2,0.0,89.78
1812,452,2039,4,0.0,591.42
1818,453,774,1,0.0,22.67
1950,482,4181,4,134.59,84.12
2090,520,1821,3,0.0,1250.33
2426,605,2742,4,0.0,147.72
2539,632,260,2,0.0,2184.05
3299,817,1001,3,0.0,1066.1
3420,849,153,5,140.23,186.97
3433,852,525,3,89.67,29.89
3652,911,2523,4,55.59,92.65
3740,933,1186,3,0.0,36.37
3746,935,4547,1,0.0,1781.72
3801,951,4999,1,0.0,26.39
4316,1082,1890,3,12.54,10.45
5079,1280,2286,5,0.0,230.09
5722,1438,2340,1,18.44,184.4
5850,1468,2423,1,0.0,165.31
5878,1476,4410,3,0.0,267.63
5897,1479,2739,4,163.31,272.19
6647,1672,3930,1,0.0,69.39
6728,1697,4491,3,0.0,1010.46
6890,1730,3214,3,0.0,89.24
7065,1780,3393,2,0.0,67.09
7127,1795,2512,2,0.0,558.99
7466,1895,2949,3,0.0,280.53
7786,1972,4386,1,0.0,935.47
7922,2009,3160,3,0.0,216.76
8057,2046,2706,2,495.64,619.55
8108,2062,1296,1,0.0,213.69
8498,2161,248,1,446.25,1115.63
9083,2303,1090,7,0.0,333.04
9110,2312,2531,3,48.02,40.02
9214,2340,4915,1,0.0,1185.85
9645,2443,3612,3,321.92,268.27
9693,2455,1310,6,225.35,375.58
10023,2542,2879,1,0.0,67.29
10037,2546,1527,3,186.92,415.37
10220,2590,1806,5,0.0,296.55
10438,2652,326,4,0.0,193.9
10471,2660,1510,2,375.12,187.56
10578,2689,1956,3,0.0,349.58
10608,2694,4155,1,16.73,66.94
10666,2706,87,3,0.0,135.55
10749,2722,2540,4,17.55,17.55
10819,2741,3038,2,0.0,12.3
10893,2762,4487,6,0.0,1227.62
10919,2767,4582,4,0.0,936.48
11517,2921,801,2,69.6,87.0
11619,2948,4355,6,0.0,100.06
11682,2962,2862,5,0.0,413.74
11699,2966,715,1,0.0,1083.57
12022,3043,4966,1,0.0,24.35
12088,3058,1567,2,0.0,62.6
12782,3236,1118,1,730.63,730.63
12976,3283,2043,2,0.0,608.64
13110,3317,513,4,0.0,293.41
13462,3408,1929,1,0.0,25.07
13834,3505,3879,3,0.0,170.34
13979,3542,4082,1,207.05,207.05
14022,3554,2395,1,0.0,72.73
14803,3758,4482,4,0.0,218.81
15371,3904,4982,3,85.01,70.84
15434,3918,1177,8,0.0,155.6
15619,3962,4011,1,0.0,97.28
16035,4065,2062,1,0.0,54.51
16168,4097,2031,2,0.0,53.43
16599,4210,3736,1,1.15,11.48
16845,4269,1926,3,27.09,60.19
16957,4296,3333,4,0.0,278.07
17033,4312,905,2,85.56,285.21
17165,4345,3312,2,178.07,445.17
17706,4485,1069,1,0.0,356.72
17864,4526,3502,3,0.0,200.39
17946,4546,847,3,0.0,310.71
18419,4663,1107,2,96.18,240.44
18444,4668,3731,1,0.0,17.94
18603,4711,4168,1,123.31,1233.14
18875,4780,2241,1,0.0,73.2
18985,4804,231,1,0.0,99.85
19099,4834,3209,2,0.0,225.6
19610,4953,4500,2,0.0,730.77
19778,4993,3557,2,0.0,771.85
19911,5028,1534,2,0.0,665.9
